baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1.1	U2AF84_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_194280A	36.9379894661874	0.0852240949779496	0.569234420009015	0.149717044476333	0.880987860205437	0.984887133808478	32	35	44	38	35.9399572072882	39.8776862847107	29.9123191764519	42.0219951962988	1.51	DOWN_pEhEx_UP_U2AF84
EHI_007480A	183.041254453244	0.0535545364548872	0.365266116217469	0.14661786045055	0.883433655437432	0.986640219873561	139	190	241	177	156.114189119158	216.478868402715	163.837930034657	195.734030256445	1.34	DOWN_pEhEx_UP_U2AF84
EHI_009860A	100.934624941358	0.0642032801447132	0.436662604263395	0.147031780413204	0.883106935774065	0.986640219873561	70	112	136	95	78.618656390943	127.608596111074	92.4562592726696	105.054987990747	1.34	DOWN_pEhEx_UP_U2AF84
EHI_002160A	1522.85803530467	0.0381217763059797	0.280381778107957	0.135963815349304	0.891849886439383	0.986906595673893	1414	1314	1930	1532	1588.09685909705	1497.12227937457	1312.06309114891	1694.14991159815	1.31	DOWN_pEhEx_UP_U2AF84
EHI_007990A	62.5569757520206	0.0644627859145055	0.469437302354133	0.137319266260345	0.89077844241778	0.986906595673893	48	65	92	54	53.9099358109323	74.0585602430341	62.5439400962176	59.7154668578983	1.31	DOWN_pEhEx_UP_U2AF84
EHI_009530A	13252.8477582755	0.0376461684040459	0.280202777918495	0.134353301861255	0.893123206471733	0.986906595673893	11337	12391	16507	13509	12732.8529643446	14117.8403072528	11221.8784692203	14938.8192922842	1.31	DOWN_pEhEx_UP_U2AF84
EHI_013550A	90.1664349435493	0.0790952109644113	0.582832429319819	0.135708321955794	0.892051868619874	0.986906595673893	67	96	67	118	75.2492854027597	109.378796666635	45.5483042005063	130.489353504296	1.31	DOWN_pEhEx_UP_U2AF84
EHI_030750A	1088.36968098428	0.0363581880399475	0.261223422669104	0.139184257171315	0.889304548370643	0.986906595673893	964	984	1498	1023	1082.69121086956	1121.13266583301	1018.37850287102	1131.27634436352	1.31	DOWN_pEhEx_UP_U2AF84
EHI_030830A	335.172182451416	0.0423517829990851	0.294579891742177	0.143770108504732	0.885682007569382	0.986906595673893	289	312	474	306	324.582738528322	355.481089166564	322.237256582687	338.387645528091	1.31	DOWN_pEhEx_UP_U2AF84
EHI_031390A	1048.71349725349	0.0372861683043471	0.264133326664518	0.141164194519479	0.887740231409302	0.986906595673893	1008	871	1518	939	1132.10865202958	992.384707256657	1031.97501158759	1038.38561814012	1.31	DOWN_pEhEx_UP_U2AF84
EHI_064680A	274.511881423191	-0.0457315247877212	0.336303465325968	-0.135982912764206	0.891834789119303	0.986906595673893	201	276	396	261	225.747856208279	314.464040416575	269.210872588067	288.624756479842	1.31	UP_pEhEx_DOWN_U2AF84
EHI_065630A	196.024661848294	0.0511439934825606	0.375059519457492	0.136362339386928	0.891534844344101	0.986906595673893	141	211	261	188	158.360436444614	240.405480173541	177.434438751226	207.898292023794	1.31	DOWN_pEhEx_UP_U2AF84
EHI_067590A	39.0351516943181	-0.0792915280451044	0.567910332019849	-0.139619801885085	0.888960394230105	0.986906595673893	39	28	50	42	43.8018228463825	31.9021490277685	33.9912717914226	46.4453631116987	1.31	UP_pEhEx_DOWN_U2AF84
EHI_067900A	72.6078232572294	0.0587676268891439	0.433232140508244	0.135649277590995	0.892098547573251	0.986906595673893	71	60	102	66	79.7417800536707	68.3617479166468	69.3421944545022	72.985570604098	1.31	DOWN_pEhEx_UP_U2AF84
EHI_068000A	63.5609965438776	0.0642158884753727	0.453345463235812	0.141648905046989	0.887357335722503	0.986906595673893	56	59	98	52	62.8949251127544	67.2223854513694	66.6228927111884	57.5037829001984	1.31	DOWN_pEhEx_UP_U2AF84
EHI_094030A	2643.61164582831	-0.0381741744138011	0.275591759602816	-0.138517111211227	0.889831747180448	0.986906595673893	2131	2478	3546	2665	2393.37652527285	2823.34018895751	2410.66099544769	2947.06887363517	1.31	UP_pEhEx_DOWN_U2AF84
EHI_096150A	427.113974722164	-0.0443726314499573	0.311981841525124	-0.142228250314318	0.886899718090768	0.986906595673893	425	319	598	417	477.327556659297	363.456626423506	406.535610625415	461.136105180437	1.31	UP_pEhEx_DOWN_U2AF84
EHI_098500A	39.1083281132527	-0.0818139629358057	0.572009817298159	-0.143028948912533	0.886267318311151	0.986906595673893	26	41	55	39	29.2012152309217	46.7138610763753	37.3903989705649	43.1278371751488	1.31	UP_pEhEx_DOWN_U2AF84
EHI_107050A	2922.26780795334	0.0334566748577033	0.247383161073091	0.135242328995135	0.892420280806864	0.986906595673893	2728	2500	4247	2613	3063.88135192132	2848.40616319362	2887.21862596344	2889.56509073497	1.31	DOWN_pEhEx_UP_U2AF84
EHI_125920A	128.523489257334	0.0540733152892569	0.385652947226995	0.140212374047875	0.888492195409289	0.986906595673893	111	120	157	132	124.666726562781	136.723495833294	106.732593425067	145.971141208196	1.31	DOWN_pEhEx_UP_U2AF84
EHI_125950A	11053.5627600001	-0.0370603737791313	0.275268392858915	-0.13463359666624	0.892901577136699	0.986906595673893	9247	10038	14314	11449	10385.5245092436	11436.920426455	9731.02128844847	12660.7848158533	1.31	UP_pEhEx_DOWN_U2AF84
EHI_151540A	46.0189094244119	-0.0804180972421718	0.581169956373163	-0.138372770925784	0.889945815635475	0.986906595673893	51	28	55	52	57.2793067991156	31.9021490277685	37.3903989705649	57.5037829001984	1.31	UP_pEhEx_DOWN_U2AF84
EHI_151810A	13157.297390964	-0.0422116244374925	0.308200330608188	-0.136961645544617	0.891061111773803	0.986906595673893	11212	11705	15567	14575	12592.4625065036	13336.2376560725	10582.8425595415	16117.6468417383	1.31	UP_pEhEx_DOWN_U2AF84
EHI_153430A	125.350468104909	-0.0542139840223813	0.38674589641303	-0.140179855882641	0.888517887418951	0.986906595673893	104	113	160	133	116.804860923687	128.747958576352	108.772069732552	147.076983187046	1.31	UP_pEhEx_DOWN_U2AF84
EHI_160870A	56.9812502516993	0.0640225309077976	0.46892789178801	0.136529585953357	0.891402637319116	0.986906595673893	55	48	81	51	61.7718014500266	54.6893983333175	55.0658603021047	56.3979409213484	1.31	DOWN_pEhEx_UP_U2AF84
EHI_177650A	136.623457863512	0.0504293491421051	0.357485478398669	0.141066846597517	0.887817134282411	0.986906595673893	130	116	206	116	146.006076154608	132.166045972184	140.044039780661	128.277669546596	1.31	DOWN_pEhEx_UP_U2AF84
EHI_177670A	145.600317746846	0.0505160719401022	0.3477627014855	0.145260178059114	0.884505454491645	0.986906595673893	136	126	211	129	152.744818130975	143.559670624958	143.443166959804	142.653615271646	1.31	DOWN_pEhEx_UP_U2AF84
EHI_182780A	68.087046366053	-0.0632343949995541	0.45881893308533	-0.137819933833886	0.890382729776437	0.986906595673893	57	61	118	53	64.0180487754821	69.5011103819243	80.2194014277574	58.6096248790484	1.31	UP_pEhEx_DOWN_U2AF84
EHI_194870A	46.0333860776764	0.1171024010714	0.832894178710316	0.140596973858943	0.888188339001508	0.986906595673893	17	67	28	63	19.0931022663719	76.337285173589	19.0351122031967	69.6680446675481	1.31	DOWN_pEhEx_UP_U2AF84
EHI_045330A	66.4467396348496	-0.0597940652033336	0.450073324736127	-0.132854052699946	0.894308805324285	0.987412934711441	63	52	94	65	70.7567907518487	59.2468481944273	63.9035909678745	71.879728625248	1.26	UP_pEhEx_DOWN_U2AF84
EHI_186750A	115.746864316417	-0.0495128897646752	0.371437368174082	-0.133300776946788	0.893955513170121	0.987412934711441	100	101	166	111	112.312366272776	115.075608993022	112.851022347523	122.748459652347	1.26	UP_pEhEx_DOWN_U2AF84
EHI_013330A	35.5623438793686	-0.0770607625626179	0.598689636762483	-0.128715711498427	0.897582602853044	0.988953560497304	23	38	49	36	25.8318442427384	43.295773680543	33.3114463555942	39.8103112385989	1.1	UP_pEhEx_DOWN_U2AF84
EHI_024630A	102.632390966865	-0.0515864495329042	0.39679376030661	-0.130008217601613	0.896559925167565	0.988953560497304	94	84	137	105	105.573624296409	95.7064470833056	93.136084708498	116.113407779247	1.1	UP_pEhEx_DOWN_U2AF84
EHI_123390A	11064.6007038101	-0.0400069195524366	0.3117560742664	-0.12832763450264	0.897889696731438	0.988953560497304	8670	10606	13401	12051	9737.48215584965	12084.0783067326	9110.34066553709	13326.501687121	1.1	UP_pEhEx_DOWN_U2AF84
EHI_124540A	218.750957480721	0.0802489959230769	0.620762429076369	0.129274891913931	0.897140138055119	0.988953560497304	261	138	501	76	293.135275971945	157.232020208288	340.592543350055	84.0439903925977	1.1	DOWN_pEhEx_UP_U2AF84
EHI_143650A	3029.74984728969	-0.0348513801874041	0.270363409355083	-0.128905683910917	0.897432279086422	0.988953560497304	2633	2658	3981	3099	2957.18460396218	3028.42543270746	2706.38506003307	3427.00429245605	1.1	UP_pEhEx_DOWN_U2AF84
EHI_194220A	339.620845652176	-0.0419265289569948	0.325099415884967	-0.128965254652534	0.897385141956541	0.988953560497304	285	306	429	360	320.090243877411	348.644914374899	291.645111970406	398.103112385989	1.1	UP_pEhEx_DOWN_U2AF84
EHI_004800A	92.9801384841948	0.0555161464985558	0.443032470667437	0.125309430288303	0.900278586741976	0.989176998383029	82	86	165	63	92.0961403436761	97.9851720138605	112.171196911695	69.6680446675481	1.08	DOWN_pEhEx_UP_U2AF84
EHI_024530A	738.245862604177	0.0333260816670851	0.265130210690973	0.125697036110038	0.899971748100909	0.989176998383029	650	670	1049	675	730.030380773042	763.37285173589	713.136882184047	746.443335723729	1.08	DOWN_pEhEx_UP_U2AF84
EHI_092290A	45.2193917263233	-0.0648903554607951	0.516794396896233	-0.125563194667965	0.900077698708024	0.989176998383029	36	42	63	45	40.4324518581992	47.8532235416528	42.8290024571925	49.7628890482486	1.08	UP_pEhEx_DOWN_U2AF84
EHI_192610A	565.529603287348	0.0358884795874666	0.283199900467752	0.126724901838562	0.899158135914583	0.989176998383029	471	541	857	483	528.991245144773	616.395093715099	582.610398504984	534.121675784535	1.08	DOWN_pEhEx_UP_U2AF84
EHI_198010A	288.497109045775	-0.0384606780012625	0.303388259974139	-0.126770488760972	0.899122053809287	0.989176998383029	251	252	405	280	281.904039344667	287.119341249917	275.329301510523	309.635754077991	1.08	UP_pEhEx_DOWN_U2AF84
EHI_199820A	337.519997096516	-0.0405869945961202	0.321200216970661	-0.126360420858083	0.899446630549607	0.989176998383029	309	279	432	354	347.045211782877	317.882127812408	293.684588277892	391.468060512889	1.08	UP_pEhEx_DOWN_U2AF84
EHI_014190A	56.0756141943228	0.0591977739174658	0.475221196556313	0.124568883598716	0.900864863763909	0.989420754497982	49	52	74	54	55.0330594736601	59.2468481944273	50.3070822513055	59.7154668578983	1.06	DOWN_pEhEx_UP_U2AF84
EHI_001050A	529.854326314432	-0.0344247438408722	0.281357539313032	-0.122352306339202	0.90262000866395	0.990667080157553	499	427	774	494	560.438707701151	486.50777267347	526.184887331222	546.285937551885	0.93	UP_pEhEx_DOWN_U2AF84
EHI_132350A	332.880757569132	-0.0394791930144401	0.323032889447559	-0.122214159313487	0.902729413005446	0.990667080157553	248	332	511	296	278.534668356484	378.268338472112	347.390797708339	327.329225739591	0.93	UP_pEhEx_DOWN_U2AF84
EHI_004750A	331.426452401727	0.037011039971659	0.30671316864273	0.120669875817333	0.903952520214876	0.99068290566158	268	325	473	301	300.997141611039	370.29280121517	321.557431146858	332.858435633841	0.93	DOWN_pEhEx_UP_U2AF84
EHI_068470A	120.419425298485	0.0457812534827803	0.380390990548748	0.120353148787086	0.904203403399409	0.99068290566158	112	104	154	120	125.789850225509	118.493696388855	104.693117117582	132.701037461996	0.93	DOWN_pEhEx_UP_U2AF84
EHI_103880A	44.2141625245369	0.0639601894695233	0.527033821232257	0.121358795001008	0.903406852416762	0.99068290566158	36	44	70	35	40.4324518581992	50.1319484722077	47.5877805079917	38.7044692597489	0.93	DOWN_pEhEx_UP_U2AF84
EHI_194330A	705.103265325146	-0.037692518003635	0.311842499912353	-0.120870368901702	0.903793712252462	0.99068290566158	642	588	868	759	721.04539147122	669.945129583139	590.088478299097	839.334061947127	0.93	UP_pEhEx_DOWN_U2AF84
EHI_110690A	323.620640056967	-0.0391610721719666	0.32703384357341	-0.119746237099085	0.904684171944485	0.990809813162274	295	269	408	343	331.321480504688	306.488503159633	277.368777818009	379.303798745539	0.92	UP_pEhEx_DOWN_U2AF84
EHI_021570A	70.1663541518608	-0.0514060852843997	0.450301962315142	-0.114159141168529	0.909111640725042	0.992799164794586	56	66	117	57	62.8949251127544	75.1979227083115	79.539575991929	63.0329927944482	0.72	UP_pEhEx_DOWN_U2AF84
EHI_029620A	590.524229835596	0.0320322867429043	0.283461453856914	0.113004030378937	0.910027359903783	0.992799164794586	514	541	785	574	577.285562642067	616.395093715099	533.662967125335	634.753295859882	0.72	DOWN_pEhEx_UP_U2AF84
EHI_067860A	157.479998790107	0.0406763483317341	0.355532351524436	0.114409696212802	0.908913028001724	0.992799164794586	143	139	202	157	160.606683770069	158.371382673565	137.324738037347	173.617190679445	0.72	DOWN_pEhEx_UP_U2AF84
EHI_074110A	336.251381669295	-0.0349099620165682	0.306824639002109	-0.113778222407778	0.909413602470048	0.992799164794586	265	322	513	300	297.627770622856	366.874713819338	348.750448579996	331.752593654991	0.72	UP_pEhEx_DOWN_U2AF84
EHI_079870A	41.3954778674653	0.0612633995369734	0.547396881358908	0.111917699247551	0.910888662800484	0.992799164794586	39	36	70	30	43.8018228463825	41.0170487499881	47.5877805079917	33.1752593654991	0.72	DOWN_pEhEx_UP_U2AF84
EHI_087770A	84.9615212455924	-0.0491920275491585	0.429391168901636	-0.114562271215288	0.908792085961928	0.992799164794586	84	64	140	70	94.3423876691316	72.9191977777566	95.1755610159834	77.4089385194979	0.72	UP_pEhEx_DOWN_U2AF84
EHI_088010A	36.5280528128445	0.0640488691766005	0.555492474172653	0.115301056548056	0.908206500944935	0.992799164794586	31	35	53	32	34.8168335445605	39.8776862847107	36.030748098908	35.386943323199	0.72	DOWN_pEhEx_UP_U2AF84
EHI_113950A	590.254133481464	0.159796286812003	1.39243409314305	0.114760395194939	0.908635041646457	0.992799164794586	190	906	258	850	213.393495918274	1032.26239354137	175.394962443741	939.965682022474	0.72	DOWN_pEhEx_UP_U2AF84
EHI_119620A	54.445898994365	-0.05822405284564	0.512828999703125	-0.113535024110075	0.909606397360768	0.992799164794586	38	56	71	57	42.6786991836548	63.804298055537	48.2676059438201	63.0329927944482	0.72	UP_pEhEx_DOWN_U2AF84
EHI_177990A	69.8542974252786	0.0516067456354794	0.447991131735733	0.115195908980452	0.908289841251941	0.992799164794586	68	58	112	55	76.3724090654875	66.0830229860919	76.1404488127867	60.8213088367483	0.72	DOWN_pEhEx_UP_U2AF84
EHI_179980A	2671.78772402393	-0.0319836848776404	0.285369044176105	-0.112078326400052	0.910761302163286	0.992799164794586	2296	2374	3376	2811	2578.69192962293	2704.84649256866	2295.09067135686	3108.52180254726	0.72	UP_pEhEx_DOWN_U2AF84
EHI_201420A	50.0693481150886	0.0586666664784476	0.520798409623036	0.112647553053996	0.910309983070985	0.992799164794586	45	45	57	54	50.5405648227491	51.2713109374851	38.7500498422218	59.7154668578983	0.72	DOWN_pEhEx_UP_U2AF84
EHI_000560A	43.3118040068017	-0.0509230068882592	0.607229610304626	-0.083861205092935	0.933166784715727	0.993280544760153	23	52	63	41	25.8318442427384	59.2468481944273	42.8290024571925	45.3395211328487	0.67	UP_pEhEx_DOWN_U2AF84
EHI_001850A	150.822171087067	-0.0302547814918582	0.346740930633027	-0.0872547161842808	0.930469047929201	0.993280544760153	131	133	235	131	147.129199817336	151.5352078819	159.758977419686	144.865299229346	0.67	UP_pEhEx_DOWN_U2AF84
EHI_006130A	35.040397508046	-0.0430845819349992	0.562810591781906	-0.0765525428343304	0.938979513437528	0.993280544760153	31	30	51	33	34.8168335445605	34.1808739583234	34.6710972272511	36.492785302049	0.67	UP_pEhEx_DOWN_U2AF84
EHI_008630A	192.507750426699	-0.043236712311627	0.511290159864344	-0.0845639437361725	0.932608065082211	0.993280544760153	120	214	174	247	134.774839527331	243.823567569374	118.289625834151	273.142968775942	0.67	UP_pEhEx_DOWN_U2AF84
EHI_010340A	169.405554000326	-0.0246896905778596	0.345103305173721	-0.0715428980473865	0.942965684300808	0.993280544760153	163	134	241	161	183.069157024624	152.674570347178	163.837930034657	178.040558594845	0.67	UP_pEhEx_DOWN_U2AF84
EHI_012350A	71.2516493105508	-0.0565672536846455	0.546397469682989	-0.10352766406013	0.917544194708563	0.993280544760153	38	85	92	75	42.6786991836548	96.845809548583	62.5439400962176	82.9381484137477	0.67	UP_pEhEx_DOWN_U2AF84
EHI_014200A	84.4904746224509	0.0299669769110085	0.433304345119297	0.069159188567006	0.944862908094931	0.993280544760153	65	86	135	68	73.0030380773042	97.9851720138605	91.7764338368411	75.1972545617979	0.67	DOWN_pEhEx_UP_U2AF84
EHI_017600A	46.5864750299897	0.0438285586705586	0.548540364046415	0.0799003346759183	0.936316523649396	0.993280544760153	46	38	84	31	51.6636884854768	43.295773680543	57.10533660959	34.281101344349	0.67	DOWN_pEhEx_UP_U2AF84
EHI_019640A	39.6798981093559	-0.0681141705454396	0.713322967536767	-0.0954885425610928	0.923926790387402	0.993280544760153	19	49	37	51	21.3393495918274	55.8287607985949	25.1535411256527	56.3979409213484	0.67	UP_pEhEx_DOWN_U2AF84
EHI_020290A	178.228764040723	0.0364860982121442	0.3420754268891	0.106660973996162	0.915057944168973	0.993280544760153	145	174	267	154	162.852931095525	198.249068958276	181.513391366197	170.299664742895	0.67	DOWN_pEhEx_UP_U2AF84
EHI_020470A	43.9625478175773	0.0491887020297549	0.524505841505785	0.0937810375734632	0.92528309511371	0.993280544760153	44	35	59	42	49.4174411600213	39.8776862847107	40.1097007138787	46.4453631116987	0.67	DOWN_pEhEx_UP_U2AF84
EHI_023300A	204.109068013126	-0.0339950798307	0.348240613468504	-0.0976195151165925	0.922234427697403	0.993280544760153	164	192	265	211	184.192280687352	218.75759333327	180.15374049454	233.332657537344	0.67	UP_pEhEx_DOWN_U2AF84
EHI_023430A	155.947805809549	-0.0276255510650711	0.341563009331331	-0.0808798093187928	0.935537537181167	0.993280544760153	134	139	229	144	150.498570805519	158.371382673565	155.680024804716	159.241244954396	0.67	UP_pEhEx_DOWN_U2AF84
EHI_025100A	345.770289713342	-0.0257185996443082	0.345341685975178	-0.0744729081045744	0.940634097490817	0.993280544760153	364	243	559	287	408.817013232903	276.86507906242	380.022418628105	317.376647929941	0.67	UP_pEhEx_DOWN_U2AF84
EHI_029090A	187.769765717735	0.0284055820884848	0.332956963178747	0.0853130741501728	0.932012497759485	0.993280544760153	170	165	253	181	190.931022663719	187.994806770779	171.995835264599	200.157398171844	0.67	DOWN_pEhEx_UP_U2AF84
EHI_029720A	58.1523081610801	0.0392912240173788	0.497194684654832	0.079025832797581	0.937012075713585	0.993280544760153	41	63	81	54	46.048070171838	71.7798353124792	55.0658603021047	59.7154668578983	0.67	DOWN_pEhEx_UP_U2AF84
EHI_030800A	35871.9380120875	0.0287838508338243	0.325632220416862	0.0883937430914432	0.929563734121241	0.993280544760153	33001	31065	39539	39924	37064.2039936787	35394.2949838439	26879.6179072212	44149.6351636062	0.67	DOWN_pEhEx_UP_U2AF84
EHI_035440A	10884.7740662108	0.0215698175537455	0.264137732436161	0.0816612505710771	0.934916092967222	0.993280544760153	9329	10053	14255	10776	10477.6206495872	11454.0108634342	9690.91158773459	11916.5531640873	0.67	DOWN_pEhEx_UP_U2AF84
EHI_039480A	67.9856448122632	0.0334311128914085	0.473113459879841	0.0706619357223513	0.943666815969707	0.993280544760153	64	58	119	48	71.8799144145764	66.0830229860919	80.8992268635859	53.0804149847985	0.67	DOWN_pEhEx_UP_U2AF84
