logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_103700A	-0.116166019664943	7.88613328052768	-0.239142518776334	0.817567968538574	0.954902131726483	-4.61025690997159	1049	1429	3828	3124	2403	1999	177.028254341673	199.276355294101	328.959580331326	281.287751920387	335.040573403899	160.030626194402	4.51	UP_pEhEx_DOWN_CDC5
EHI_110500A	-0.142156555197533	4.10935469684064	-0.238733251308183	0.817873521629094	0.954902131726483	-4.60851866636267	117	164	119	185	74	407	19.7448100648005	22.8700645683923	10.2262774449916	16.657565334594	10.3175207789798	32.582523692407	4.51	UP_pEhEx_DOWN_CDC5
EHI_111230A	0.148653166459462	-0.0751953696427156	0.240704408667579	0.816402194931705	0.954902131726483	-4.60137020403469	7	8	8	11	5	10	1.18131342268037	1.11561290577523	0.687480836638091	0.990449830705587	0.697129782363502	0.800553407675847	4.51	DOWN_pEhEx_UP_CDC5
EHI_112790A	-0.133358369777088	5.27438198351366	-0.246188924156183	0.812312560843543	0.954902131726483	-4.60965396113225	329	359	212	444	332	444	55.5217308659774	50.0631291466636	18.2182421709094	39.9781568030255	46.2894175489366	35.5445713008076	4.51	UP_pEhEx_DOWN_CDC5
EHI_115300A	0.130646634084357	4.87236328824489	0.241888241439426	0.815518927200303	0.954902131726483	-4.60945490376019	192	243	302	456	273	175	32.4017395935187	33.8867420129227	25.9524015830879	41.0586475274316	38.0632861170472	14.0096846343273	4.51	DOWN_pEhEx_UP_CDC5
EHI_118450A	-0.157261270798577	1.38178853915909	-0.240367228725938	0.816653819772988	0.954902131726483	-4.60478431157331	8	12	66	31	19	35	1.35007248306328	1.67341935866285	5.67171690226425	2.79126770471574	2.64909317298131	2.80193692686546	4.51	UP_pEhEx_DOWN_CDC5
EHI_118900A	0.175192245691403	4.10475795116337	0.242755567822996	0.814871988548701	0.954902131726483	-4.60850169208313	109	190	143	330	175	73	18.3947375817372	26.4958065121618	12.2887199549059	29.7134949211676	24.3995423827226	5.84403987603368	4.51	DOWN_pEhEx_UP_CDC5
EHI_119260A	-0.187501776227404	1.43660102963224	-0.240714075215101	0.816394981486569	0.954902131726483	-4.6048604431409	11	14	48	20	11	101	1.85634966421201	1.95232258510666	4.12488501982854	1.80081787401016	1.53368552119971	8.08558941752605	4.51	UP_pEhEx_DOWN_CDC5
EHI_119920A	0.180597771898773	2.93410752338412	0.238540363471744	0.818017540540287	0.954902131726483	-4.60655570716632	53	103	48	132	75	36	8.94423020029423	14.3635161618561	4.12488501982854	11.885397968467	10.4569467354525	2.88199226763305	4.51	DOWN_pEhEx_UP_CDC5
EHI_132400A	-0.173917430203068	0.916890337491648	-0.240327932153164	0.81668314684006	0.954902131726483	-4.60394515631395	10	21	12	33	20	11	1.6875906038291	2.92848387765999	1.03122125495714	2.97134949211676	2.78851912945401	0.880608748443432	4.51	UP_pEhEx_DOWN_CDC5
EHI_153480A	-0.141309899483908	3.70572783641161	-0.244400916156222	0.813645145914177	0.954902131726483	-4.60778279639788	66	60	234	130	66	296	11.1380979852721	8.36709679331426	20.1088144716642	11.705316181066	9.20211312719823	23.6963808672051	4.51	UP_pEhEx_DOWN_CDC5
EHI_161030A	0.104298278288982	5.83087647888132	0.243462959032463	0.814344459231483	0.954902131726483	-4.60986345532937	331	356	858	449	469	781	55.8592489867432	49.6447743069979	73.7323197294352	40.428361271528	65.3907735856965	62.5232211394836	4.51	DOWN_pEhEx_UP_CDC5
EHI_165210A	-0.149030391248604	0.110670190694759	-0.245979145237772	0.81246887288777	0.954902131726483	-4.60183859645976	5	5	16	10	8	17	0.84379530191455	0.697258066109522	1.37496167327618	0.900408937005079	1.1154076517816	1.36094079304894	4.51	UP_pEhEx_DOWN_CDC5
EHI_167070A	-0.141144926203404	0.425371999352502	-0.242728452262322	0.814892211718936	0.954902131726483	-4.60277896076048	7	7	18	14	7	25	1.18131342268037	0.97616129255333	1.5468318824357	1.26057251180711	0.975981695308903	2.00138351918962	4.51	UP_pEhEx_DOWN_CDC5
EHI_184510A	-0.107779872716433	4.83978295970039	-0.243764169480166	0.814119865893066	0.954902131726483	-4.60938625482449	176	204	290	383	142	473	29.7015946273922	28.4481290972685	24.9211803281308	34.4856622872945	19.7984858191235	37.8661761830676	4.51	UP_pEhEx_DOWN_CDC5
EHI_188220A	-0.13060237421594	4.29104499801849	-0.24120040806194	0.81603209091665	0.954902131726483	-4.60878151268264	146	182	123	266	183	171	24.6388228159049	25.3801936063866	10.5700178633106	23.9508777243351	25.5149500345042	13.689463271257	4.51	UP_pEhEx_DOWN_CDC5
EHI_188770A	0.202411160648074	4.26963124816445	0.239143240087578	0.817567430047939	0.954902131726483	-4.60879347552554	105	128	334	147	46	814	17.7197013402056	17.8498064924038	28.7023249296403	13.2360113739747	6.41359399774422	65.1650473848139	4.51	DOWN_pEhEx_UP_CDC5
EHI_012240A	0.127616358117424	6.74162214471444	0.234954566794308	0.820696216233496	0.955246640211013	-4.61001271949457	663	555	1877	881	519	2331	111.887257033869	77.3956453381569	161.300191296212	79.3260273501474	72.3620714093315	186.60899932924	4.48	DOWN_pEhEx_UP_CDC5
EHI_014120A	0.225777098333645	0.150077757310261	0.235583094747689	0.820226505687503	0.955246640211013	-4.60206347991304	5	11	11	19	18	3	0.84379530191455	1.53396774544095	0.945286150377375	1.71077698030965	2.50966721650861	0.240166022302754	4.48	DOWN_pEhEx_UP_CDC5
EHI_019090A	0.28103303714768	0.183618999656216	0.236472855193881	0.819561705491	0.955246640211013	-4.60214792203489	8	6	22	7	1	75	1.35007248306328	0.836709679331426	1.89057230075475	0.630286255903555	0.1394259564727	6.00415055756885	4.48	DOWN_pEhEx_UP_CDC5
EHI_045470A	0.151832798925862	1.19061516615079	0.236788282501429	0.819326066278505	0.955246640211013	-4.60457547881643	12	15	35	13	13	55	2.02510872459492	2.09177419832856	3.00772866029165	1.1705316181066	1.81253743414511	4.40304374221716	4.48	DOWN_pEhEx_UP_CDC5
EHI_086380A	-0.283464443454636	2.81340499638173	-0.237167097780633	0.819043099478887	0.955246640211013	-4.60641907267819	43	42	75	56	11	654	7.25663959646513	5.85696775531998	6.4451328434821	5.04229004722844	1.53368552119971	52.3561928620004	4.48	UP_pEhEx_DOWN_CDC5
EHI_087760A	-0.288070026717281	1.23983700447786	-0.236271399722602	0.819712212696338	0.955246640211013	-4.60456778092786	10	13	35	16	4	228	1.6875906038291	1.81287097188476	3.00772866029165	1.44065429920813	0.557703825890802	18.2526176950093	4.48	UP_pEhEx_DOWN_CDC5
EHI_087840A	0.185878227893479	0.371974883017976	0.235515918429846	0.820276704048484	0.955246640211013	-4.60272874071893	8	10	13	22	15	5	1.35007248306328	1.39451613221904	1.1171563595369	1.98089966141117	2.09138934709051	0.400276703837923	4.48	DOWN_pEhEx_UP_CDC5
EHI_096470A	0.189198959947746	1.93699343933549	0.234168793247511	0.821283549394624	0.955246640211013	-4.60544967730996	21	17	90	29	12	123	3.54394026804111	2.37067742477237	7.73415941217852	2.61118591731473	1.67311147767241	9.84680691441292	4.48	DOWN_pEhEx_UP_CDC5
EHI_117940A	-0.104612404016871	2.83668983827575	-0.234481111946936	0.821050089484655	0.955246640211013	-4.60646224414337	46	54	64	81	52	93	7.76291677761386	7.53038711398283	5.49984669310473	7.29331238974114	7.25014973658042	7.44514669138538	4.48	UP_pEhEx_DOWN_CDC5
EHI_119370A	0.17163115280887	0.821561922144442	0.234088360203802	0.821343676649044	0.955246640211013	-4.60385712047329	10	19	15	28	19	8	1.6875906038291	2.64958065121618	1.28902656869642	2.52114502361422	2.64909317298131	0.640442726140678	4.48	DOWN_pEhEx_UP_CDC5
EHI_143630A	-0.119275388483489	3.69170100609265	-0.233841632103424	0.821528124774936	0.955246640211013	-4.60783517186641	59	70	222	152	69	231	9.95678456259169	9.7616129255333	19.077593216707	13.6862158424772	9.62039099661633	18.4927837173121	4.48	UP_pEhEx_DOWN_CDC5
EHI_153120A	0.158959897577708	1.56488346951248	0.23535937346387	0.820393687749559	0.955246640211013	-4.60507204148991	27	34	16	46	18	24	4.55649463033857	4.74135484954475	1.37496167327618	4.14188111022336	2.50966721650861	1.92132817842203	4.48	DOWN_pEhEx_UP_CDC5
EHI_155240A	0.102038043952032	3.35760381923313	0.237516522515995	0.818782112206752	0.955246640211013	-4.60722109138344	61	81	119	107	60	146	10.2943026833575	11.2955806709742	10.2262774449916	9.63437562595434	8.36555738836203	11.6880797520674	4.48	DOWN_pEhEx_UP_CDC5
EHI_182730A	0.112602415581767	8.54243922483981	0.234782569437375	0.820824766683816	0.955246640211013	-4.61067371649812	1982	2016	7173	3378	2194	6216	334.480457678928	281.134452255359	616.412505150628	304.158138920316	305.900548501105	497.623998211306	4.48	DOWN_pEhEx_UP_CDC5
EHI_182790A	0.235655189464782	2.29024308230307	0.235831063251795	0.820041215820724	0.955246640211013	-4.60579996573858	30	27	90	25	12	278	5.0627718114873	3.76519355699142	7.73415941217852	2.2510223425127	1.67311147767241	22.2553847333885	4.48	DOWN_pEhEx_UP_CDC5
EHI_183550A	0.121168254164012	3.82269018081608	0.235749691008954	0.820102018373245	0.955246640211013	-4.60806484180498	85	64	281	133	95	199	14.3445201325474	8.92490324620188	24.1477643869129	11.9754388621675	13.2454658649065	15.9310128127494	4.48	DOWN_pEhEx_UP_CDC5
EHI_014810A	-0.285666811918969	2.11212756286975	-0.231657707332016	0.823161297858692	0.956311234744229	-4.60562818661062	48	101	6	104	31	30	8.10043489837968	14.0846129354123	0.515610627478568	9.36425294485282	4.32220465065372	2.40166022302754	4.37	UP_pEhEx_DOWN_CDC5
EHI_040260A	-0.243461932195754	0.864688647554673	-0.230449821322358	0.824064975049656	0.956311234744229	-4.60385176720797	9	23	10	52	26	5	1.51883154344619	3.2073871041038	0.859351045797613	4.68212647242641	3.62507486829021	0.400276703837923	4.37	UP_pEhEx_DOWN_CDC5
EHI_068000A	0.215396745237966	2.28239409342568	0.230774723817413	0.823821872005771	0.956311234744229	-4.60582051473757	43	70	23	98	52	17	7.25663959646513	9.7616129255333	1.97650740533451	8.82400758264977	7.25014973658042	1.36094079304894	4.37	DOWN_pEhEx_UP_CDC5
EHI_090040A	-0.168792525981803	1.39868893744488	-0.228930814806927	0.825201819277587	0.956311234744229	-4.60487832663186	17	26	16	50	29	14	2.86890402650947	3.62574194376951	1.37496167327618	4.50204468502539	4.04335273770831	1.12077477074619	4.37	UP_pEhEx_DOWN_CDC5
EHI_091070A	-0.100835369125556	4.37280050407763	-0.232343188530763	0.822648583475563	0.956311234744229	-4.60896633497162	155	142	180	198	180	271	26.1576543593511	19.8021290775104	15.468318824357	17.8280969527006	25.0966721650861	21.6949973480155	4.37	UP_pEhEx_DOWN_CDC5
EHI_103620A	0.138386652166272	1.44249846764879	0.229790676133776	0.824558232884234	0.956311234744229	-4.60496383627132	13	15	54	26	12	52	2.19386778497783	2.09177419832856	4.64049564730711	2.34106323621321	1.67311147767241	4.1628777199144	4.37	DOWN_pEhEx_UP_CDC5
EHI_107280A	-0.113837687949579	1.45065192915632	-0.232073475311032	0.82285030792762	0.956311234744229	-4.60493635707218	13	16	39	31	23	31	2.19386778497783	2.23122581155047	3.35146907861069	2.79126770471574	3.20679699887211	2.48171556379513	4.37	UP_pEhEx_DOWN_CDC5
EHI_107300A	0.18188088729578	3.04129750960109	0.230713046029188	0.823868019833361	0.956311234744229	-4.60675625617025	75	88	54	106	19	202	12.6569295287183	12.2717419635276	4.64049564730711	9.54433473225384	2.64909317298131	16.1711788350521	4.37	DOWN_pEhEx_UP_CDC5
EHI_137830A	-0.201903977534571	0.283137545528654	-0.229434819343099	0.824824566114314	0.956311234744229	-4.60246878824082	8	7	13	10	3	50	1.35007248306328	0.97616129255333	1.1171563595369	0.900408937005079	0.418277869418101	4.00276703837923	4.37	UP_pEhEx_DOWN_CDC5
EHI_139440A	-0.208446594400695	2.03220198964618	-0.229161742961532	0.825028960805615	0.956311234744229	-4.60556078151076	16	34	45	47	113	16	2.70014496612656	4.74135484954475	3.86707970608926	4.23192200392387	15.7551330814152	1.28088545228136	4.37	UP_pEhEx_DOWN_CDC5
EHI_148360A	0.11775637429549	6.19196666139639	0.228867384510322	0.825249301063859	0.956311234744229	-4.61002519230351	392	389	1426	533	501	1287	66.1535516701007	54.2466775433208	122.54345913074	47.9917963423707	69.8524041928229	103.031223567881	4.37	DOWN_pEhEx_UP_CDC5
EHI_162200A	0.107922149921043	5.98745524075484	0.230573797872934	0.823972209172618	0.956311234744229	-4.60999417267947	328	364	1178	596	372	1023	55.3529718055945	50.7603872127732	101.231553194959	53.6643726455027	51.8664558078446	81.8966136052391	4.37	DOWN_pEhEx_UP_CDC5
EHI_192260A	-0.13916506053123	0.536486576625089	-0.229751503180407	0.824587549820798	0.956311234744229	-4.60310963337487	10	6	18	21	13	12	1.6875906038291	0.836709679331426	1.5468318824357	1.89085876771067	1.81253743414511	0.960664089211016	4.37	UP_pEhEx_DOWN_CDC5
EHI_197350A	0.244692161424566	0.250461090661965	0.230575089129085	0.823971243001543	0.956311234744229	-4.60239930918819	8	19	6	25	14	3	1.35007248306328	2.64958065121618	0.515610627478568	2.2510223425127	1.95196339061781	0.240166022302754	4.37	DOWN_pEhEx_UP_CDC5
EHI_029610A	0.124429707975366	2.83943067753926	0.226110715666072	0.827313599626966	0.956598226661658	-4.60650484318902	45	87	52	62	64	78	7.59415771723095	12.1322903503057	4.46862543814759	5.58253540943149	8.92326121425283	6.24431657987161	4.34	DOWN_pEhEx_UP_CDC5
EHI_036580A	0.110828053085058	8.18783535497914	0.225367248931036	0.827870585320333	0.956598226661658	-4.61052757155402	1425	1579	6064	2553	1933	4486	240.481661045647	220.194097277387	521.110474171673	229.874401617397	269.51037386173	359.128258683385	4.34	DOWN_pEhEx_UP_CDC5
EHI_086690A	0.1380877855088	6.50805846782536	0.227712547623212	0.826113908952547	0.956598226661658	-4.61005396212948	800	929	578	1103	972	605	135.007248306328	129.550548683149	49.6704904471021	99.3151057516602	135.522029691465	48.4334811643887	4.34	DOWN_pEhEx_UP_CDC5
EHI_103850A	0.152341117305569	1.44350319811403	0.226820284621722	0.826782107835983	0.956598226661658	-4.60498362897853	19	18	33	27	8	70	3.20642214727529	2.51012903799428	2.83585845113212	2.43110412991371	1.1154076517816	5.60387385373093	4.34	DOWN_pEhEx_UP_CDC5
EHI_106310A	0.171490966493871	1.5328482389247	0.227053113683994	0.826607731809642	0.956598226661658	-4.60508350768974	18	8	88	25	17	46	3.03766308689238	1.11561290577523	7.562289203019	2.2510223425127	2.37024126003591	3.6825456753089	4.34	DOWN_pEhEx_UP_CDC5
EHI_125840A	-0.105975215156104	10.9207926224499	-0.22589011515491	0.827478856704522	0.956598226661658	-4.61244979412908	10081	10850	29358	14049	15639	37007	1701.26008772012	1513.05000345766	2522.88280025263	1264.98451559844	2180.48253327656	2962.60799578601	4.34	UP_pEhEx_DOWN_CDC5
EHI_140610A	0.171400149278597	4.10506691170222	0.227629058751616	0.826176425698971	0.956598226661658	-4.60861558701507	154	230	86	260	168	94	25.9888952989681	32.073871041038	7.39041899385948	23.410632362132	23.4235606874137	7.52520203215296	4.34	DOWN_pEhEx_UP_CDC5
EHI_147230A	0.221240558459476	2.04079265360516	0.225508137751819	0.827765027024553	0.956598226661658	-4.60560388458025	22	20	95	22	11	209	3.71269932842402	2.78903226443809	8.16383493507733	1.98089966141117	1.53368552119971	16.7315662204252	4.34	DOWN_pEhEx_UP_CDC5
EHI_151180A	-0.17356100551454	0.887553706518715	-0.225324668424752	0.827902488707596	0.956598226661658	-4.60397367407782	13	24	8	31	16	13	2.19386778497783	3.3468387173257	0.687480836638091	2.79126770471574	2.23081530356321	1.0407194299786	4.34	UP_pEhEx_DOWN_CDC5
EHI_182660A	0.196200313436926	0.677273671152782	0.225497157887727	0.827773253344933	0.956598226661658	-4.60355663359768	4	9	52	11	7	42	0.67503624153164	1.25506451899714	4.46862543814759	0.990449830705587	0.975981695308903	3.36232431223856	4.34	DOWN_pEhEx_UP_CDC5
EHI_183190A	-0.295962606249761	2.41216947123605	-0.225558106801551	0.827727589564574	0.956598226661658	-4.60598697947872	45	97	12	156	95	13	7.59415771723095	13.5268064825247	1.03122125495714	14.0463794172792	13.2454658649065	1.0407194299786	4.34	UP_pEhEx_DOWN_CDC5
EHI_194260A	0.141044445750732	0.847408088885576	0.226302000933373	0.827170310827326	0.956598226661658	-4.6039721197885	16	13	16	21	6	32	2.70014496612656	1.81287097188476	1.37496167327618	1.89085876771067	0.836555738836203	2.56177090456271	4.34	DOWN_pEhEx_UP_CDC5
EHI_050670A	-0.129606847478792	1.08926699897374	-0.224804178181997	0.82829249323821	0.956617844066095	-4.60440190860043	13	19	16	21	11	42	2.19386778497783	2.64958065121618	1.37496167327618	1.89085876771067	1.53368552119971	3.36232431223856	4.34	UP_pEhEx_DOWN_CDC5
EHI_189290A	-0.232687872293723	2.01713861054321	-0.224766941944465	0.828320396412637	0.956617844066095	-4.60557204341512	44	57	10	84	46	20	7.42539865684804	7.94874195364855	0.859351045797613	7.56343507084266	6.41359399774422	1.60110681535169	4.34	UP_pEhEx_DOWN_CDC5
EHI_009590A	0.276876845822969	1.29503450362196	0.221331548202783	0.830895856228115	0.956809475446229	-4.60482137765442	15	65	9	45	44	5	2.53138590574365	9.06435485942378	0.773415941217852	4.05184021652286	6.13474208479882	0.400276703837923	4.32	DOWN_pEhEx_UP_CDC5
EHI_010320A	0.129262950091552	0.707001947380333	0.221399700533211	0.830844741897904	0.956809475446229	-4.60365373659134	10	8	27	25	8	17	1.6875906038291	1.11561290577523	2.32024782365356	2.2510223425127	1.1154076517816	1.36094079304894	4.32	DOWN_pEhEx_UP_CDC5
EHI_012230A	-0.115466117882727	1.06910496698605	-0.21959370697747	0.832199532752085	0.956809475446229	-4.60438557175462	11	18	19	25	11	34	1.85634966421201	2.51012903799428	1.63276698701547	2.2510223425127	1.53368552119971	2.72188158609788	4.32	UP_pEhEx_DOWN_CDC5
EHI_025440A	0.217084071938306	0.894665051804916	0.220747178193375	0.83133417015865	0.956809475446229	-4.6041047344894	10	10	38	11	4	92	1.6875906038291	1.39451613221904	3.26553397403093	0.990449830705587	0.557703825890802	7.36509135061779	4.32	DOWN_pEhEx_UP_CDC5
EHI_049750A	0.16359592413885	-0.0846232153789093	0.222680534455366	0.829884277189386	0.956809475446229	-4.60140293417516	9	9	6	6	5	16	1.51883154344619	1.25506451899714	0.515610627478568	0.540245362203047	0.697129782363502	1.28088545228136	4.32	DOWN_pEhEx_UP_CDC5
EHI_067940A	0.101120229486822	5.00612948764446	0.219112669746183	0.832560491994205	0.956809475446229	-4.60973393091329	176	178	573	269	276	402	29.7015946273922	24.822387153499	49.2408149242032	24.2210004054366	38.4815639864653	32.182246988569	4.32	DOWN_pEhEx_UP_CDC5
EHI_087560A	0.384995879564271	-0.378218508042993	0.222620063310208	0.829929616016019	0.956809475446229	-4.60050548237285	6	5	14	2	0	157	1.01255436229746	0.697258066109522	1.20309146411666	0.180081787401016	0	12.5686885005108	4.32	DOWN_pEhEx_UP_CDC5
EHI_097860A	-0.199166602213822	0.683773764427719	-0.221725898365914	0.830600105194697	0.956809475446229	-4.60347802333272	8	5	34	12	6	64	1.35007248306328	0.697258066109522	2.92179355571189	1.08049072440609	0.836555738836203	5.12354180912542	4.32	UP_pEhEx_DOWN_CDC5
EHI_098230A	0.12842667389165	2.34539456329943	0.219347902488645	0.832383973395717	0.956809475446229	-4.60594917455829	27	28	93	32	36	97	4.55649463033857	3.90464517021332	7.9919647259178	2.88130859841625	5.01933443301722	7.76536805445572	4.32	DOWN_pEhEx_UP_CDC5
EHI_103340A	0.175103739082011	3.14865739268645	0.223068138566941	0.829593683633	0.956809475446229	-4.60696978551996	31	58	224	87	26	249	5.23153087187021	8.08819356687045	19.2494634258665	7.83355775194419	3.62507486829021	19.9337798511286	4.32	DOWN_pEhEx_UP_CDC5
EHI_110150A	-0.179209000916514	0.0973880008122946	-0.219922831314841	0.831952590247212	0.956809475446229	-4.6019143198994	3	7	19	13	3	30	0.50627718114873	0.97616129255333	1.63276698701547	1.1705316181066	0.418277869418101	2.40166022302754	4.32	UP_pEhEx_DOWN_CDC5
