logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_044580A	-0.503173916346937	1.01240046767742	-0.712477320834621	0.499572456392388	0.999791217706948	-4.59845599445145	9	16	8	21	14	56	0.996509998293734	1.71063608335089	2.87074095702678	1.61302720943659	1.69020132957472	4.08197971887786	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044590A	-0.71478661137414	9.27571905046284	-1.14698128205721	0.289643917134299	0.999791217706948	-4.59218796162989	6420	6960	574	9672	6084	13069	710.843798782864	744.126696257637	205.975663666672	742.914246174796	734.513206366613	952.632016893121	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044610A	-1.84596217900579	1.53753556362464	-1.02263040428885	0.34103066645723	0.999791217706948	-4.59486778263325	2	4	173	19	32	168	0.221446666287496	0.427659020837723	62.0797731957042	1.45940557044263	3.86331732474221	12.2459391566336	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044620A	-0.808760143374198	0.39831189964339	-0.406046835385206	0.69701912891861	0.999791217706948	-4.60037433324813	1	3	119	3	9	87	0.110723333143748	0.320744265628292	42.7022717357734	0.230432458490942	1.08655799758375	6.34164706325668	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044640A	-0.0982556074732218	5.12013462635387	-0.16235212994764	0.875685921179618	0.999791217706948	-4.60537813802259	233	217	179	409	228	722	25.7985366224933	23.2005018804465	64.2328289134743	31.415625174265	27.5261359387883	52.6283813755324	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044650A	0.12892679288817	1.04698102036684	0.200748162811665	0.84669104324053	0.999791217706948	-4.60218393708076	14	15	12	27	11	30	1.55012666401248	1.60372132814146	4.30611143554018	2.07389212641847	1.32801533038014	2.18677484939885	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044680A	0.00525039421360064	0.745380848521547	0.0063842245038789	0.995087020872911	0.999791217706948	-4.60200098714234	23	23	1	39	17	13	2.54663666230621	2.4590393698169	0.358842619628348	2.99562196038224	2.0523873287693	0.947602434739503	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044720A	-0.0541413114376369	1.6746556633825	-0.0972681485117662	0.925281610689026	0.999791217706948	-4.60310872702578	28	37	6	47	20	54	3.10025332802495	3.95584594274893	2.15305571777009	3.61010851635809	2.41457332796388	3.93619472891794	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044730A	0.042484049956518	8.13531041223303	0.0587542402706016	0.954815096850277	0.999791217706948	-4.60624810393294	3434	5555	275	3515	2411	3861	380.223926015631	593.911465188387	98.6817203977957	269.990030531887	291.076814686046	281.437923117632	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044740A	-0.474355586854789	5.70734273324159	-0.62994816559205	0.54903531937404	0.999791217706948	-4.60115888191368	614	790	41	858	424	964	67.9841265502614	84.4626566154502	14.7125474047623	65.9036831284093	51.1889545528343	70.2683651606832	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044750A	0.0873355568076597	0.116789783044805	0.0967232995719	0.925698651404863	0.999791217706948	-4.601016430924	10	7	5	20	2	25	1.10723333143748	0.748403286466015	1.79421309814174	1.53621638993961	0.241457332796388	1.82231237449904	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044760A	0.716959656037716	-0.090164049390124	0.90268511972024	0.397144183164113	0.999791217706948	-4.5960638204874	9	11	4	9	2	20	0.996509998293734	1.17606230730374	1.43537047851339	0.691297375472825	0.241457332796388	1.45784989959924	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044770A	-1.28296348888885	9.17983668759415	-2.23970240519045	0.0606915787184401	0.999791217706948	-4.56854205455947	6261	2366	805	10867	10162	10054	693.238788813008	252.960310825513	288.86830880082	834.703175473688	1226.84470793845	732.861144528536	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044780A	0.69643567583323	3.248858323272	1.10515783370584	0.306173061377664	0.999791217706948	-4.59337673474914	94	69	67	71	56	143	10.4079933155123	7.37711810945072	24.0424555150993	5.45356818428562	6.76080531829887	10.4236267821345	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044790A	0.085084254155339	2.22827244723765	0.122573101363781	0.905942748939497	0.999791217706948	-4.60367866234789	63	58	6	83	51	35	6.97556998805614	6.20105580214698	2.15305571777009	6.37529801824939	6.1571619863079	2.55123732429866	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044800A	0.522343494293493	2.55418936551552	0.715702546177212	0.497699721157404	0.999791217706948	-4.59929302266167	46	36	52	77	45	45	5.09327332461242	3.8489311875395	18.6598162206741	5.9144331012675	5.43278998791874	3.28016227409828	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044810A	0.221911289292325	11.3283231478476	0.450252074709994	0.666350187840745	0.999791217706948	-4.60476368797157	18733	24908	10889	22358	21063	42067	2074.18019978184	2663.0327227565	3907.43728513308	1717.33630231349	2542.90790034516	3066.36858632205	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044820A	-0.771269804866088	4.1417394895548	-0.964897833992888	0.367223793863274	0.999791217706948	-4.59583128350551	84	59	127	238	262	262	9.30075998407485	6.30797055735641	45.5730126928002	18.2809750402814	31.6309105963269	19.09783368475	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044830A	-0.418451284862469	10.933820913429	-0.376089830317855	0.718159476907844	0.999791217706948	-4.6054536346896	40323	36416	740	36062	26602	18706	4464.69696235536	3893.40772570663	265.543538524977	2769.95177270011	3211.62398352476	1363.52701109517	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044840A	0.130498446520427	0.261021843510968	0.187916940738994	0.85635466897754	0.999791217706948	-4.60105116954925	11	15	2	16	5	25	1.21795666458123	1.60372132814146	0.717685239256696	1.22897311195169	0.603643331990971	1.82231237449904	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044850A	0.0896659630580286	2.79931255375292	0.171146282881982	0.869025025816724	0.999791217706948	-4.60414495328112	59	72	20	83	40	132	6.53267665548115	7.69786237507901	7.17685239256696	6.37529801824939	4.82914665592777	9.62180933735496	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044860A	-1.21972159575183	1.26559304477999	-2.00886276112357	0.0851466214604581	0.999791217706948	-4.58140734106587	19	16	2	55	24	61	2.10374332973122	1.71063608335089	0.717685239256696	4.22459507233393	2.89748799355666	4.44644219377767	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044880A	-0.163052685447175	4.52308373095778	-0.350431155902382	0.736481000008353	0.999791217706948	-4.60418633904333	204	211	55	315	165	410	22.5875599613246	22.5590133491899	19.7363440795591	24.1954081415489	19.920229955702	29.8859229417843	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044890A	1.45405382872589	-0.640293998750275	0.827910072828996	0.43544882656065	0.999791217706948	-4.59643590353877	17	17	0	23	13	0	1.88229666344372	1.81755083856032	0	1.76664884843055	1.56947266317652	0	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044910A	-1.73726384808675	2.04163717826335	-1.372671076965	0.21285320353084	0.999791217706948	-4.58970660766276	108	27	0	184	78	78	11.9581199795248	2.88669839065463	0	14.1331907874444	9.41683597905914	5.68561460843702	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044920A	0.432578030244911	3.81994920083834	0.933266287736766	0.382215815147721	0.999791217706948	-4.59637561401053	166	129	48	148	97	182	18.3800733018622	13.7920034220166	17.2244457421607	11.3680012855531	11.7106806406248	13.266434086353	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044930A	0.971280738548154	5.17697183362686	0.665260748131154	0.527511211236972	0.999791217706948	-4.60074621246885	937	1182	27	685	711	52	103.747763155692	126.373240657547	9.6887507299654	52.6154113554317	85.838081809116	3.79040973895801	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_044940A	-0.0243141115855251	4.16310141789577	-0.0288378674820022	0.977811171874224	0.999791217706948	-4.60549815457807	328	268	13	293	201	163	36.3172532711494	28.6531543961274	4.66495405516852	22.5055701126153	24.266461946037	11.8814766817338	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044970A	-0.460951048462219	10.2375224287988	-0.618072220156265	0.556392645146247	0.999791217706948	-4.60219420301571	16052	16210	952	15247	16859	16922	1777.33094362345	1733.08818194487	341.618173886187	1171.13456487046	2035.36458680716	1233.48680005091	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_044980A	1.8713309206867	0.278516211481509	0.874106758738016	0.411481708199163	0.999791217706948	-4.59646942064799	44	57	0	47	36	0	4.87182665832492	6.09414104693755	0	3.61010851635809	4.34623199033499	0	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045000A	0.12206829770692	7.27030521064749	0.122550709846515	0.905959833058288	0.999791217706948	-4.60567565602223	1050	488	1926	1150	1271	3259	116.259499800936	52.1744005422022	691.130885404198	88.3324424215276	153.446134992105	237.556641139696	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045010A	0.196796328267797	3.52989993543758	0.119311087528295	0.908432136469635	0.999791217706948	-4.6049813902988	30	30	614	72	51	387	3.32169999431245	3.20744265628292	220.329368451806	5.5303790037826	6.1571619863079	28.2093955572452	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045030A	0.442458746258067	1.34342788640158	0.360782064472575	0.729066909370037	0.999791217706948	-4.60180601577054	11	21	32	16	5	127	1.21795666458123	2.24520985939804	11.4829638281071	1.22897311195169	0.603643331990971	9.25734686245515	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045050A	0.116509349554849	0.502096329255435	0.170590755181022	0.869445463321561	0.999791217706948	-4.60152652778177	9	12	7	27	8	13	0.996509998293734	1.28297706251317	2.51189833739844	2.07389212641847	0.965829331185553	0.947602434739503	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045060A	-0.452254696416892	2.28810680937421	-0.652223803943132	0.53539570261008	0.999791217706948	-4.59987410044046	27	65	9	75	25	143	2.9895299948812	6.94945908861299	3.22958357665513	5.76081146227354	3.01821665995485	10.4236267821345	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045070A	0.653367765695402	3.04260439094855	0.596475221778006	0.569922679340088	0.999791217706948	-4.60103320997771	34	67	129	49	29	247	3.76459332688744	7.16328859903185	46.2906979320569	3.76373015535205	3.50113132554763	18.0044462600506	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045080A	0.390637992479099	9.31810936123772	0.640001507487956	0.54285349335281	0.999791217706948	-4.60167726638413	8593	8441	1238	8373	7466	4193	951.445601704229	902.467448722804	444.247163099895	643.136991648218	901.360223328918	305.63823145098	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045100A	-0.245377083888285	0.125473305418264	-0.359816622204521	0.729757129118418	0.999791217706948	-4.60014919876647	9	5	5	15	8	15	0.996509998293734	0.534573776047153	1.79421309814174	1.15216229245471	0.965829331185553	1.09338742469943	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045110A	-0.486692098749455	2.35865668890927	-0.746789346138946	0.479885956293556	0.999791217706948	-4.59875641157574	53	58	5	94	65	59	5.86833665661866	6.20105580214698	1.79421309814174	7.22021703271617	7.84736331588262	4.30065720381775	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045120A	-0.534152203444741	5.32622481249428	-0.53498701694771	0.609477560382666	0.999791217706948	-4.60235929637926	620	684	19	762	596	385	68.6484665491239	73.1296925632506	6.81800977293861	58.5298444566992	71.9542851733237	28.0636105672853	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045130A	-0.320219339744546	1.67247931512819	-0.417556046171771	0.688972257718571	0.999791217706948	-4.60155727762981	46	37	2	66	35	35	5.09327332461242	3.95584594274893	0.717685239256696	5.06951408680072	4.2255033239368	2.55123732429866	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045140A	-1.09546640380399	2.76182449578536	-1.19288822417045	0.272357950908862	0.999791217706948	-4.59202181290157	92	83	2	126	99	139	10.1865466492248	8.87392468238274	0.717685239256696	9.67816325661955	11.9521379734212	10.1320568022147	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045150A	-0.446671420885047	1.42972965277559	-0.601036908873161	0.567048845567793	0.999791217706948	-4.5998475808291	11	19	15	26	20	70	1.21795666458123	2.03138034897918	5.38263929442522	1.99708130692149	2.41457332796388	5.10247464859733	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045170A	1.40975909631597	-1.08983771348757	0.895796280142636	0.400566048772804	0.999791217706948	-4.5958174170042	9	14	0	14	7	0	0.996509998293734	1.49680657293203	0	1.07535147295773	0.845100664787359	0	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045180A	-0.516225942467637	-0.002159519429088	-0.330202294025417	0.751057250319348	0.999791217706948	-4.60008173031759	10	2	8	5	2	112	1.10723333143748	0.213829510418861	2.87074095702678	0.384054097484903	0.241457332796388	8.16395943775572	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045190A	0.374650576252599	1.50880427736623	0.288058783992373	0.781771563199319	0.999791217706948	-4.60238422805924	12	12	70	13	12	99	1.32867999772498	1.28297706251317	25.1189833739844	0.998540653460747	1.44874399677833	7.21635700301622	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045200A	-1.48707974284059	1.2828538400464	-1.22115528334749	0.262151105716307	0.999791217706948	-4.59220487443929	7	4	36	18	29	107	0.775063332006238	0.427659020837723	12.9183343066205	1.38259475094565	3.50113132554763	7.79949696285591	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045260A	0.637889656656904	2.82403551521927	1.14474268018171	0.290509628666732	0.999791217706948	-4.59276365563155	88	101	17	49	52	107	9.74365331664984	10.7983902761525	6.10032453368192	3.76373015535205	6.2778906527061	7.79949696285591	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045270A	-0.808817090414364	0.459902349044395	-0.613119978203213	0.559478043852456	0.999791217706948	-4.59895716703441	1	10	32	19	7	31	0.110723333143748	1.06914755209431	11.4829638281071	1.45940557044263	0.845100664787359	2.25966734437882	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045280A	-1.22088782433367	2.21171142854616	-1.84964591614021	0.10748538268339	0.999791217706948	-4.58146570793578	16	21	21	78	63	90	1.77157333029997	2.24520985939804	7.53569501219531	5.99124392076448	7.60590598308623	6.56032454819656	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045290A	-0.129701959168867	4.46317848564505	-0.223169040626285	0.829874058106475	0.999791217706948	-4.60502061584052	233	305	29	316	167	359	25.7985366224933	32.6090003388763	10.4064359692221	24.2722189610459	20.1616872884984	26.1684056978063	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045300A	-1.2398105298247	7.95618404973598	-1.49736063839464	0.178626921094929	0.999791217706948	-4.58489238986976	4791	1211	170	6106	3576	3779	530.475489091698	129.473768558621	61.0032453368192	469.006863848563	431.725711039942	275.460738529276	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045310A	-0.64508515982207	3.53772849997393	-1.10894637327635	0.304644692133955	0.999791217706948	-4.59328006140013	78	80	30	151	80	363	8.63641998521236	8.55318041675445	10.7652785888504	11.5984337440441	9.65829331185553	26.4599756777261	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045330A	-0.310548686871747	2.8541403827317	-0.628280075764096	0.550065154862038	0.999791217706948	-4.60050529328538	47	73	18	94	65	124	5.20399665775617	7.80477713028844	6.45916715331026	7.22021703271617	7.84736331588262	9.03866937751526	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045340A	-0.746852006464137	5.65126735164069	-0.839836342217007	0.4291679491741	0.999791217706948	-4.5979980034081	361	1044	35	1281	678	481	39.9711232648931	111.619004438646	12.5594916869922	98.3946597756321	81.8540358179756	35.0612900853616	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045370A	-1.00548916168741	2.6321578006467	-1.01202583967239	0.345729278418344	0.999791217706948	-4.59500207213127	124	51	2	174	97	72	13.7296933098248	5.45265251568096	0.717685239256696	13.3650825924746	11.7106806406248	5.24825963855725	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045410A	-0.437388871971528	-0.0349890587982228	-0.641626244021461	0.541858452091618	0.999791217706948	-4.59821618111999	5	6	4	11	10	15	0.553616665718741	0.641488531256584	1.43537047851339	0.844919014466786	1.20728666398194	1.09338742469943	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045420A	0.605177214383085	3.8893195129183	1.27642763994052	0.243130505753332	0.999791217706948	-4.59000737240423	144	201	49	169	80	187	15.9441599726997	21.4898657970956	17.5832883617891	12.9810284949897	9.65829331185553	13.6308965612529	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045430A	-0.673121188424033	-0.0395697711091582	-0.651307320864775	0.535952713674215	0.999791217706948	-4.59814900670393	2	6	10	13	4	28	0.221446666287496	0.641488531256584	3.58842619628348	0.998540653460747	0.482914665592777	2.04098985943893	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045450A	-0.874172825379197	1.06751494793177	-1.17420329655062	0.279286701058453	0.999791217706948	-4.59292346328216	8	23	4	39	12	66	0.885786665149986	2.4590393698169	1.43537047851339	2.99562196038224	1.44874399677833	4.81090466867748	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045460A	-0.284519248166471	3.29488172878819	-0.461528017838967	0.658632703950845	0.999791217706948	-4.60261827039153	163	59	16	124	83	186	18.047903302431	6.30797055735641	5.74148191405357	9.52454161762559	10.0204793110501	13.5580040662729	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045470A	-0.927988379286131	0.39518844906397	-1.13147531895713	0.295684327058909	0.999791217706948	-4.59374603419021	9	12	1	13	13	55	0.996509998293734	1.28297706251317	0.358842619628348	0.998540653460747	1.56947266317652	4.0090872238979	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045480A	-1.1069066147103	5.72010868226448	-1.0501435055011	0.3290748544734	0.999791217706948	-4.59429326651667	1479	267	26	1060	1009	665	163.759809719604	28.546239640918	9.32990811033705	81.4194686667994	121.815224395778	48.4735091616746	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045530A	-0.227291763786934	0.5715688591801	-0.289147062624902	0.780972845157731	0.999791217706948	-4.60104438479907	23	13	1	37	14	14	2.54663666230621	1.3898918177226	0.358842619628348	2.84200032138828	1.69020132957472	1.02049492971947	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045540A	1.37711569595783	3.35433822781315	0.713693561405624	0.498865703162303	0.999791217706948	-4.59967100424185	252	512	6	292	294	5	27.9022799522246	54.7403546672285	2.15305571777009	22.4287592931183	35.4942279210691	0.364462474899809	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045550A	0.172355617103909	3.05212138858392	0.201574323762933	0.846069784964402	0.999791217706948	-4.6042849627001	41	55	77	57	53	206	4.53965665889368	5.88031153651869	27.6308817113828	4.37821671132789	6.39861931910429	15.0158539658721	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045560A	-0.45737366110152	0.262867218719918	-0.721130119177649	0.494558579058261	0.999791217706948	-4.59780710318502	10	9	2	18	8	26	1.10723333143748	0.962232796884876	0.717685239256696	1.38259475094565	0.965829331185553	1.89520486947901	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045570A	-0.744757331046409	1.31530533456891	-1.24981286961757	0.252136336798141	0.999791217706948	-4.59176883131181	23	18	3	35	24	62	2.54663666230621	1.92446559376975	1.07652785888504	2.68837868239432	2.89748799355666	4.51933468875763	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045580A	0.934501370354233	3.00695319178984	0.497234893985836	0.634491213498676	0.999791217706948	-4.60207641992369	23	27	670	37	16	350	2.54663666230621	2.88669839065463	240.424555150993	2.84200032138828	1.93165866237111	25.5123732429866	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045590A	1.50499875923246	0.881092939723976	1.28682606167937	0.239687979963754	0.999791217706948	-4.59138263759068	17	58	5	15	44	3	1.88229666344372	6.20105580214698	1.79421309814174	1.15216229245471	5.31206132152054	0.218677484939885	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045610A	-0.116732812071549	2.94865431904213	-0.185749352315326	0.857989824546307	0.999791217706948	-4.604213053305	84	111	9	132	66	93	9.30075998407485	11.8675378282468	3.22958357665513	10.1390281736014	7.96809198228081	6.77900203313645	0.02	UP_pEhEx_DOWN_EhMyb10
EHI_045710A	0.610632592735335	2.01895348498442	0.67207492798519	0.52341923403105	0.999791217706948	-4.59954387180405	63	90	4	79	38	19	6.97556998805614	9.62232796884876	1.43537047851339	6.06805474026146	4.58768932313138	1.38495740461927	0.02	DOWN_pEhEx_UP_EhMyb10
EHI_045930A	0.288995794112282	-0.0841981869416474	0.125991497869085	0.903335239458844	0.999791217706948	-4.6004914864954	22	12	0	49	70	0	2.43591332916246	1.28297706251317	0	3.76373015535205	8.45100664787359	0	0.02	DOWN_pEhEx_UP_EhMyb10
