pEhEx_mean	CDC5_mean	theta	prob	log2FC	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_115710A	71.8932020176804	37.5526036841574	0.235216096170196	0.752099587967253	0.936942421180126	23	17	69	29	9	226	36.9207872148359	22.5501005002246	58.0692776544672	23.6473025979764	11.4023227165394	162.814966655847	75.21	UP_pEhEx_DOWN_CDC5
EHI_087540A	224.939036273124	150.678309224912	0.235137399868421	0.751984114744337	0.578062300527013	118	171	54	249	195	281	189.419690928289	226.827481502259	45.4455216426265	203.04063265159	247.050325525021	202.438078010146	75.2	UP_pEhEx_DOWN_CDC5
EHI_137090A	128.899248851576	86.7465304727779	0.235010418416406	0.751797886138867	0.571365894841885	62	72	87	164	66	211	99.5256003182534	95.5063080009511	73.217784868676	133.729573312694	83.6170332546224	152.00866355922	75.18	UP_pEhEx_DOWN_CDC5
EHI_148670A	85.8926582010453	152.910590840741	-0.309105085627371	0.751409435229539	-0.832081608301838	95	107	216	158	81	32	152.498903713453	141.932985501413	181.782086570506	128.837027947595	102.620904448855	23.0534466061377	75.14	DOWN_pEhEx_UP_CDC5
EHI_198620A	80.2467683447892	46.733858660402	0.234653470413275	0.751275018594938	0.779975133270181	31	60	17	107	101	32	49.7628001591267	79.5885900007925	14.3069234800861	87.2503923442576	127.959399374498	23.0534466061377	75.13	UP_pEhEx_DOWN_CDC5
EHI_001420A	9182.80026518777	10760.7044128358	-0.308910976424767	0.751254448550056	-0.228766451075581	7001	7532	14537	12112	10697	5153	11238.3665778724	9991.02099809949	12234.1027429419	9876.41824367895	13552.2940109802	3712.3253237946	75.13	DOWN_pEhEx_UP_CDC5
EHI_107920A	7.46690259340668	15.6260379465906	-0.308671097825281	0.751063456312688	-1.06537020662261	10	10	23	14	8	1	16.0525161803634	13.2647650001321	19.3564258848224	11.41593918523	10.1353979702573	0.720420206441802	75.11	DOWN_pEhEx_UP_CDC5
EHI_014160A	72.8949154434679	126.973653226195	-0.30857451395083	0.750986665688617	-0.800639079275607	100	106	107	127	43	75	160.525161803634	140.6065090014	90.0494595511303	103.558876894586	54.4777640901328	54.0315154831351	75.1	DOWN_pEhEx_UP_CDC5
EHI_040650A	28.784774052526	14.6992316806383	0.234402110643503	0.750907372514609	0.969565139501664	4	27	4	50	27	14	6.42100647214538	35.8148655003566	3.36633493649085	40.7712113758213	34.2069681496182	10.0858828901852	75.09	UP_pEhEx_DOWN_CDC5
EHI_141060A	22.6833176766304	12.5183451854893	0.234345882003883	0.750825193306553	0.857587801866657	5	20	5	36	14	26	8.02625809018172	26.5295300002642	4.20791867061356	29.3552721905913	17.7369464479502	18.7309253674868	75.08	UP_pEhEx_DOWN_CDC5
EHI_138080A	1063.10434148843	1389.2633393411	-0.308138503934143	0.750640790803922	-0.386036891385843	798	747	2469	1008	751	1771	1280.990791193	990.877945509867	2077.87023954898	821.947621336558	951.4604844579	1275.86418560843	75.06	DOWN_pEhEx_UP_CDC5
EHI_152740A	24.0535191243755	11.2798844492313	0.234205337368085	0.750619884408343	1.09249569249985	7	3	24	9	0	81	11.2367613262544	3.97942950003963	20.1980096189451	7.33881804764784	0.633462373141079	58.3540367217859	75.06	UP_pEhEx_DOWN_CDC5
EHI_105210A	1579.30242643036	2011.40096712757	-0.307540000796761	0.750168034495964	-0.348913242880189	1171	1321	3148	2026	1864	907	1879.74964472056	1752.27545651745	2649.3055950183	1652.04948494828	2361.54772706994	653.421127242714	75.02	DOWN_pEhEx_UP_CDC5
EHI_021200A	76.554106069691	141.321371673201	-0.307507786894091	0.750142647302438	-0.884427991726988	61	61	318	67	53	135	97.920348700217	80.9150665008058	267.623627451023	54.6334232436006	67.1470115529543	97.2567278696432	75.01	DOWN_pEhEx_UP_CDC5
EHI_138460A	184.41505344887	123.829175358598	0.233739936145942	0.749934381057563	0.574605157425632	97	131	60	223	149	228	155.709406949525	173.76842150173	50.4950240473628	181.839602736163	188.771787196041	164.255807068731	74.99	UP_pEhEx_DOWN_CDC5
EHI_130260A	21897.0834961502	9003.59537066418	1.73490955993971	0.749730451870348	1.28216560060434	4054	10981	8238	26518	22211	19919	6507.69005951934	14566.038446645	6932.96680170291	21623.4196652806	28139.665539673	14350.0500921143	74.97	UP_pEhEx_DOWN_CDC5
EHI_120320A	37.7650668000871	66.5543061367619	-0.30664769692199	0.749467383141553	-0.817479674339915	40	41	106	59	33	29	64.2100647214538	54.3855365005416	89.2078758170075	48.1100294234692	41.8085166273112	20.8921859868123	74.95	DOWN_pEhEx_UP_CDC5
EHI_166970A	4.96102459315768	12.298612955934	-0.306632863505655	0.749455780373723	-1.30978560263473	7	6	23	2	1	15	11.2367613262544	7.95885900007925	19.3564258848224	1.63084845503285	1.26692474628216	10.806303096627	74.95	DOWN_pEhEx_UP_CDC5
EHI_004430A	53.1304433236293	25.1571798517428	0.233377111187003	0.749388969836296	1.07856854725684	45	0	3	79	61	22	72.2363228116355	0.663238250006605	2.52475120236814	64.4185139737977	77.2824095232116	15.8492445417196	74.94	UP_pEhEx_DOWN_CDC5
EHI_121520A	26.0962347105089	46.4658050989756	-0.306356451643304	0.749239835628206	-0.832327742334607	32	35	55	43	22	19	51.368051777163	46.4266775004623	46.2871053767492	35.0632417832063	27.8723444182075	13.6879839223942	74.92	DOWN_pEhEx_UP_CDC5
EHI_182690A	11.6784321692143	23.7634682468031	-0.306322458570223	0.74921329810251	-1.02489880568935	13	18	35	26	7	6	20.8682710344725	23.8765770002378	29.4554306942949	21.2010299154271	8.8684732239751	4.32252123865081	74.92	DOWN_pEhEx_UP_CDC5
EHI_164300A	5.37991433209636	12.8355099460056	-0.306200555411078	0.749118162375295	-1.25448550923801	11	4	20	2	2	15	17.6577677983998	5.30590600005284	16.8316746824543	1.63084845503285	2.53384949256432	10.806303096627	74.91	DOWN_pEhEx_UP_CDC5
EHI_084680A	28.7590603479512	54.7210436764868	-0.30609709917337	0.749037500160155	-0.928079207527226	40	43	57	56	23	14	64.2100647214538	57.038489500568	47.9702728449946	45.6637567409199	29.1392691644896	10.0858828901852	74.9	DOWN_pEhEx_UP_CDC5
EHI_125790A	99.2558522720102	67.3324374628635	0.232949416299788	0.748747286796694	0.559850476251128	50	52	70	114	63	156	80.2625809018172	68.9767780006869	58.9108613885899	92.9583619368726	79.8162590157759	112.385552204921	74.87	UP_pEhEx_DOWN_CDC5
EHI_006830A	97.8903820635504	172.178333291893	-0.305633076751108	0.748676582473412	-0.814664583125563	121	135	190	195	79	42	194.235445782398	179.074327501783	159.900909483315	159.007724365703	100.08705495629	30.2576486705557	74.87	DOWN_pEhEx_UP_CDC5
EHI_172960A	555.615288194052	400.167944933868	0.232901230293877	0.748675076060828	0.473480690579071	164	161	938	393	529	849	263.26126535796	213.562716502127	789.405542607105	320.461721413956	670.203190783261	611.63675526909	74.87	UP_pEhEx_DOWN_CDC5
EHI_049440A	25.1696450086126	58.1353698223914	-0.305407125481836	0.748501349758305	-1.20773130400333	18	65	80	18	47	2	28.8945291246542	86.2209725008586	67.326698729817	14.6776360952957	59.5454630752614	1.4408404128836	74.85	DOWN_pEhEx_UP_CDC5
EHI_098420A	105.72062031504	56.3531962936776	0.232750784630278	0.748449730190895	0.907687449153251	21	26	131	31	23	329	33.7102839787632	34.4883890003434	110.247469170075	25.2781510530092	29.1392691644896	237.018247919353	74.84	UP_pEhEx_DOWN_CDC5
EHI_068190A	8.62243049740806	16.0686883148232	-0.305210121444616	0.748348839574217	-0.898085667036545	10	8	28	7	9	11	16.0525161803634	10.6118120001057	23.564344555436	5.70796959261498	11.4023227165394	7.92462227085982	74.83	DOWN_pEhEx_UP_CDC5
EHI_121900A	24.5769822032773	11.5858853076972	0.232643244847806	0.748288752683516	1.08493949019916	9	3	21	8	0	84	14.4472645623271	3.97942950003963	17.673258416577	6.52339382013141	0.633462373141079	60.5152973411113	74.83	UP_pEhEx_DOWN_CDC5
EHI_047800A	472.595487403494	306.048070967409	0.232609677745669	0.748238523036548	0.626847578935861	157	127	645	212	97	1404	252.024504031706	168.462515501678	542.82150850915	172.869936233482	122.891700389369	1011.46996984429	74.82	UP_pEhEx_DOWN_CDC5
EHI_104680A	259.88083975717	166.419866898121	0.232520189019712	0.748103784917619	0.643022602063696	117	222	33	356	320	105	187.814439310252	294.477783002932	27.7722632260495	290.291024995848	405.41591881029	75.6441216763892	74.81	UP_pEhEx_DOWN_CDC5
EHI_004200A	70865.9125909332	61553.5929281775	0.232342495381882	0.747830019789044	0.20324876924001	56798	61028	18611	61524	57846	111658	91175.0814012283	80952.2078428061	15662.7148757578	50168.1601737206	73286.5288734377	80440.6794108787	74.78	UP_pEhEx_DOWN_CDC5
EHI_176580A	23.1381175788662	44.8397952983328	-0.304294423248096	0.747640411355203	-0.954508194454263	36	34	42	44	20	10	57.7890582493084	45.1002010004491	35.3465168331539	35.8786660107228	25.3384949256432	7.20420206441802	74.76	DOWN_pEhEx_UP_CDC5
EHI_015360A	69.3750635442302	35.9825567153959	0.232210159391445	0.74762628869004	0.947119487871818	23	20	58	24	5	228	36.9207872148359	26.5295300002642	48.8118565791173	19.5701814603942	6.33462373141079	164.255807068731	74.76	UP_pEhEx_DOWN_CDC5
EHI_139370A	72.8575326285984	124.686382558809	-0.304017422311466	0.747426936213693	-0.775153868796781	72	73	211	90	78	58	115.578116498617	96.8327845009643	177.574167899892	73.3881804764784	98.8201302100083	41.7843719736245	74.74	DOWN_pEhEx_UP_CDC5
EHI_083430A	132.89257003265	234.628092590651	-0.303898883201776	0.747335734620823	-0.820115314685428	163	224	197	226	160	14	261.656013739924	297.130736002959	165.791995622174	184.285875418712	202.707959405145	10.0858828901852	74.73	DOWN_pEhEx_UP_CDC5
EHI_027610A	910.038072561547	665.324553995195	0.23186335303669	0.747093001049457	0.45186862571406	153	180	1954	1143	797	984	245.603497559561	238.765770002378	1644.45461647578	932.029892051275	1009.73902278688	708.893483138733	74.71	UP_pEhEx_DOWN_CDC5
EHI_185250A	98.5402790352527	171.790784227509	-0.302807846752221	0.746497484680388	-0.801867182677849	123	151	158	196	71	56	197.44594901847	200.297951501995	132.970229991389	159.82314859322	89.9516569860332	40.3435315607409	74.65	DOWN_pEhEx_UP_CDC5
EHI_012400A	156.713869733511	94.1293911023485	0.231362583669166	0.746324543642799	0.735415701417548	56	69	133	91	38	435	89.8940906100353	91.5268785009114	111.930636638321	74.2036047039948	48.143140358722	313.382789802184	74.63	UP_pEhEx_DOWN_CDC5
EHI_029720A	50.7481635681185	100.651037686029	-0.301950715993603	0.745840670171869	-0.987934524826983	40	39	241	81	54	22	64.2100647214538	51.7325835005152	202.821679923574	66.0493624288305	68.4139362992365	15.8492445417196	74.58	DOWN_pEhEx_UP_CDC5
EHI_166920A	443.763017903337	301.10871163304	0.230903656440917	0.745608638434507	0.55950499345149	211	389	82	618	580	116	338.708091405669	515.999358505138	69.0098661980624	503.932172605151	734.816352843651	83.568743947249	74.56	UP_pEhEx_DOWN_CDC5
EHI_198560A	23.2646510943896	11.5523219407313	0.230800526299471	0.745446318820479	1.00995669780905	9	9	11	8	2	76	14.4472645623271	11.9382885001189	9.25742107534984	6.52339382013141	2.53384949256432	54.7519356895769	74.54	UP_pEhEx_DOWN_CDC5
EHI_050980A	80.6050807266596	52.0421048467465	0.230790233961301	0.745430123819293	0.631191464917747	28	24	103	81	70	109	44.9470453050176	31.835436000317	86.6831246146394	66.0493624288305	88.684732239751	78.5258025021564	74.54	UP_pEhEx_DOWN_CDC5
EHI_152510A	46.0450816776	87.4800872416532	-0.301000140857333	0.745113455786448	-0.925907596606785	58	32	164	55	16	91	93.104593846108	42.4472480004227	138.019732396125	44.8483325134034	20.2707959405145	65.558238786204	74.51	DOWN_pEhEx_UP_CDC5
EHI_173470A	100.703543527412	53.0552155720167	0.230533560423963	0.745026506910618	0.924547962586869	32	14	115	41	7	325	51.368051777163	18.5706710001849	96.782129424112	33.4323933281735	8.8684732239751	234.136567093586	74.5	UP_pEhEx_DOWN_CDC5
EHI_153700A	20.2839774081003	38.4506028365428	-0.300605862500684	0.744810674977256	-0.922665644564722	31	29	36	40	12	16	49.7628001591267	38.4678185003831	30.2970144284177	32.6169691006571	15.2030969553859	11.5267233030688	74.48	DOWN_pEhEx_UP_CDC5
EHI_052200A	282.727752262328	410.168805432407	-0.300137709862548	0.744452306188214	-0.536804271140218	315	305	424	356	257	290	505.654259681448	404.575332504029	356.83150326803	290.291024995848	325.599659794514	208.921859868123	74.45	DOWN_pEhEx_UP_CDC5
EHI_095810A	414.362291438924	314.22898992421	0.230038462752654	0.744249374798697	0.399076432255532	202	227	418	391	317	654	324.260826843342	301.110165502998	351.782000863294	318.830872958923	401.615144571444	471.154815012938	74.42	UP_pEhEx_DOWN_CDC5
EHI_148870A	26.3169408456474	62.8809092720222	-0.299785560684602	0.74418366740449	-1.25663028350259	33	82	39	14	53	1	52.9733033951994	108.771073001083	32.8217656307858	11.41593918523	67.1470115529543	0.720420206441802	74.42	DOWN_pEhEx_UP_CDC5
EHI_011660A	12.9253260518969	29.0464655520282	-0.299781299538747	0.744180421639582	-1.16816194934056	15	23	43	11	23	1	24.0787742705452	30.5089595003038	36.1881005672766	8.96966650268069	29.1392691644896	0.720420206441802	74.42	DOWN_pEhEx_UP_CDC5
EHI_107250A	479.319075633376	330.570824678754	0.229931762326264	0.744082133868404	0.536026954815457	142	169	702	297	218	1151	227.945729761161	224.174528502232	590.791781354144	242.180995572379	276.18959468951	829.203657614514	74.41	UP_pEhEx_DOWN_CDC5
EHI_121060A	34.4496837973775	68.8262533446279	-0.299470741835281	0.743942272879917	-0.998468235971402	39	78	56	62	39	4	62.6048131034174	103.46516700103	47.1286891108719	50.5563021060184	49.4100651050041	2.88168082576721	74.39	DOWN_pEhEx_UP_CDC5
EHI_053040A	36.0344731535371	70.4245465614334	-0.29934248854395	0.743843460443554	-0.966700617231496	54	56	67	74	33	7	86.6835873739626	74.2826840007397	56.3861101862217	60.3413928362155	41.8085166273112	5.04294144509261	74.38	DOWN_pEhEx_UP_CDC5
EHI_161900A	18.4005641533147	35.551106079621	-0.299194700481002	0.743729729854579	-0.950144446858834	21	27	49	12	10	41	33.7102839787632	35.8148655003566	41.2376029720129	9.78509073019712	12.6692474628216	29.5372284641139	74.37	DOWN_pEhEx_UP_CDC5
EHI_169080A	7.63670708288736	13.4395695004164	-0.299078786675215	0.743640627174153	-0.815464332889235	9	11	15	12	4	10	14.4472645623271	14.5912415001453	12.6237560118407	9.78509073019712	5.06769898512863	7.20420206441802	74.36	DOWN_pEhEx_UP_CDC5
EHI_035140A	36.1726707631756	20.1279828486955	0.229617202275794	0.743577835831917	0.845697523489161	15	13	25	27	7	97	24.0787742705452	17.2441945001717	21.0395933530678	22.0164541429435	8.8684732239751	69.8807600248548	74.36	UP_pEhEx_DOWN_CDC5
EHI_107340A	34.4834543144215	67.6820033998014	-0.298777178435944	0.743409188542905	-0.972867972233019	51	40	89	48	47	6	81.8678325198536	53.0590600005284	74.9009523369214	39.1403629207885	59.5454630752614	4.32252123865081	74.34	DOWN_pEhEx_UP_CDC5
EHI_013300A	11.6505788183865	6.64129003735961	0.229404911442889	0.743235499228743	0.810866221734257	4	2	14	10	6	24	6.42100647214538	2.65295300002642	11.782172277718	8.15424227516426	7.60154847769294	17.2900849546032	74.32	UP_pEhEx_DOWN_CDC5
EHI_025370A	168.140264976691	303.310902434284	-0.298216177353052	0.742979185488893	-0.851132104408507	144	469	99	235	216	49	231.156232997234	622.117478506195	83.3167896781486	191.62469346636	273.655745196946	35.3005901156483	74.3	DOWN_pEhEx_UP_CDC5
EHI_088110A	12.856241750642	26.5527982264364	-0.297923474446794	0.742752484048293	-1.04639494224514	13	13	54	21	15	3	20.8682710344725	17.2441945001717	45.4455216426265	17.123908777845	19.0038711942324	2.16126061932541	74.28	DOWN_pEhEx_UP_CDC5
EHI_105300A	15.1457875148019	8.35712669936047	0.228953396533595	0.742508543810019	0.857837680609807	7	1	16	14	6	33	11.2367613262544	1.32647650001321	13.4653397459634	11.41593918523	7.60154847769294	23.7738668125795	74.25	UP_pEhEx_DOWN_CDC5
EHI_049530A	26.2881196001056	12.0329554364108	0.228940154089107	0.742487246566994	1.12741992005285	6	3	29	0	3	94	9.63150970821807	3.97942950003963	24.4059282895587	0.407712113758213	3.80077423884647	67.7194994055294	74.25	UP_pEhEx_DOWN_CDC5
EHI_136440A	267.811353081348	192.818560945471	0.228883028630931	0.742395389574696	0.473973187003857	122	198	164	282	249	323	195.840697400434	262.642347002615	138.019732396125	229.949632159632	315.464261824257	232.695726680702	74.24	UP_pEhEx_DOWN_CDC5
EHI_092640A	591.611867817767	467.675580396581	0.228860684889233	0.742359467920617	0.33914289275442	313	321	624	577	531	791	502.443756445376	425.79895650424	525.148250092573	470.499779276978	672.737040275826	569.852383295465	74.24	UP_pEhEx_DOWN_CDC5
EHI_021280A	73.8957589702008	37.9210108535634	0.228817001283051	0.742289249557381	0.96249414509676	17	3	106	22	26	214	27.2892775066179	3.97942950003963	89.2078758170075	17.9393330053614	32.9400434033361	154.169924178546	74.23	UP_pEhEx_DOWN_CDC5
EHI_189970A	168.099817049458	110.730893139681	0.228581822584308	0.741911466715795	0.602260374387615	78	94	110	146	78	358	125.209626206835	124.688791001242	92.5742107534984	119.051937217398	98.8201302100083	257.910433906165	74.19	UP_pEhEx_DOWN_CDC5
EHI_151210A	9.53024116462106	16.6615481367763	-0.296828256746005	0.741907312403708	-0.805937830064468	10	10	27	11	6	15	16.0525161803634	13.2647650001321	22.7227608213132	8.96966650268069	7.60154847769294	10.806303096627	74.19	DOWN_pEhEx_UP_CDC5
EHI_147550A	65.6570266839405	117.812172671266	-0.296319630761061	0.741511214089833	-0.843467286778839	67	93	162	124	62	21	107.551858408435	123.362314501228	136.336564927879	101.112604212037	78.5493342694938	15.1288243352778	74.15	DOWN_pEhEx_UP_CDC5
EHI_002210A	21.1250136586289	12.1755233901208	0.228231632904131	0.741337329283085	0.794968483308149	11	14	1	27	20	20	17.6577677983998	18.5706710001849	0.841583734122713	22.0164541429435	25.3384949256432	14.408404128836	74.13	UP_pEhEx_DOWN_CDC5
EHI_022290A	24.8439890017035	11.7148933174536	0.22814447590395	0.741193891210603	1.08455301797299	12	8	7	0	4	87	19.2630194164361	10.6118120001057	5.89108613885899	0.407712113758213	5.06769898512863	62.6765579604368	74.12	UP_pEhEx_DOWN_CDC5
EHI_050990A	12.5852959483466	25.0063129131347	-0.295797694772414	0.741106504501068	-0.990553210779869	14	16	41	16	17	4	22.4735226525088	21.2236240002113	34.5049330990312	13.0467876402628	21.5377206867967	2.88168082576721	74.11	DOWN_pEhEx_UP_CDC5
EHI_135130A	5.76485829949376	11.2015579828417	-0.295720162276633	0.741046536602967	-0.95834235339178	9	10	8	11	4	4	14.4472645623271	13.2647650001321	6.7326698729817	8.96966650268069	5.06769898512863	2.88168082576721	74.1	DOWN_pEhEx_UP_CDC5
EHI_155730A	69.1611168244859	35.5923109465972	0.227883868583197	0.740765350173531	0.95839555847399	16	14	81	21	9	224	25.6840258885815	18.5706710001849	68.1682824639397	17.123908777845	11.4023227165394	161.374126242964	74.08	UP_pEhEx_DOWN_CDC5
EHI_008010A	17036.6045396071	18861.1416857052	-0.294862778835083	0.740372012849028	-0.146779176999719	13562	14915	19963	18777	10769	27663	21770.4224438089	19784.396997697	16800.5360842917	15311.2207200759	13643.5125927126	19928.9841707996	74.04	DOWN_pEhEx_UP_CDC5
EHI_131190A	17036.6045396071	18861.1416857052	-0.294862778835083	0.740372012849028	-0.146779176999719	13562	14915	19963	18777	10769	27663	21770.4224438089	19784.396997697	16800.5360842917	15311.2207200759	13643.5125927126	19928.9841707996	74.04	DOWN_pEhEx_UP_CDC5
EHI_039820A	53.9813835381427	27.3205913481138	0.227619719825505	0.740331522880196	0.9824732426477	19	9	51	16	4	180	30.4997807426905	11.9382885001189	42.9207704402583	13.0467876402628	5.06769898512863	129.675637159524	74.03	UP_pEhEx_DOWN_CDC5
