baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,UmasM_3,pEhEx_1,pEhEx_2,pEhEx_3,UmasM_1.1,UmasM_2.1,UmasM_3.1,pEhEx_1.1,pEhEx_2.1,pEhEx_3.1,Certeza,DE,
EHI_110000A,427.6708916,0.595343465,0.967694238,0.61521857,0.538410386,0.999887746,124,606,631,238,136,954,148.7878624,410.6925459,985.0446113,176.5384124,159.8347491,685.1271682,0.01,DOWN_pEhEx_UP_UmasM
EHI_110010A,100.2945497,-0.063526288,1.172327227,-0.054188188,0.956785232,0.999887746,100,245,5,217,111,23,119.9902117,166.0390656,7.805424813,160.9614937,130.4533614,16.51774095,0.01,UP_pEhEx_DOWN_UmasM
EHI_110020A,82.15533758,0.319154893,0.769070429,0.414987861,0.678150789,0.999887746,38,100,103,66,51,153,45.59628043,67.77104719,160.7917511,48.95603034,59.93803092,109.8788855,0.01,DOWN_pEhEx_UP_UmasM
EHI_110120A,3485.031558,0.52180432,0.855255642,0.610115028,0.541785612,0.999887746,1594,2443,5610,2761,2739,4619,1912.643974,1655.646683,8757.68664,2047.993936,3219.024837,3317.193281,0.01,DOWN_pEhEx_UP_UmasM
EHI_110140A,11.73347862,0.14420603,1.131541085,0.127442152,0.898590456,0.999887746,1,12,18,11,4,28,1.199902117,8.132525662,28.09952933,8.15933839,4.701022033,20.1085542,0.01,DOWN_pEhEx_UP_UmasM
EHI_110150A,12.99732656,0.274538842,1.021997439,0.268629677,0.788214673,0.999887746,4,13,19,13,3,30,4.799608466,8.810236134,29.66061429,9.642854461,3.525766525,21.5448795,0.01,DOWN_pEhEx_UP_UmasM
EHI_110160A,22.90166178,0.198349165,1.043209303,0.190133623,0.849204423,0.999887746,27,53,3,43,24,6,32.39735715,35.91865501,4.683254888,31.89559552,28.2061322,4.308975901,0.01,DOWN_pEhEx_UP_UmasM
EHI_110180A,370.4850223,-0.519737552,1.429255621,-0.363642125,0.716125266,0.999887746,394,622,12,521,779,11,472.7614339,421.5359135,18.73301955,386.4559365,915.524041,7.899789151,0.01,UP_pEhEx_DOWN_UmasM
EHI_110190A,50.25933106,0.023902151,0.692884375,0.034496594,0.972481158,0.999887746,42,112,16,74,50,51,50.39588889,75.90357285,24.9773594,54.89009462,58.76277542,36.62629516,0.01,DOWN_pEhEx_UP_UmasM
EHI_110200A,15.91969202,0.947011437,1.881398621,0.503355018,0.614714691,0.999887746,11,0,32,2,0,43,13.19892328,0,49.9547188,1.483516071,0,30.88099396,0.01,DOWN_pEhEx_UP_UmasM
EHI_110220A,9.927517856,0.808967172,0.781500867,1.035145585,0.300600927,0.999887746,12,10,11,11,5,10,14.3988254,6.777104719,17.17193459,8.15933839,5.876277542,7.181626501,0.01,DOWN_pEhEx_UP_UmasM
EHI_110250A,36.91213277,-0.348356725,0.661902669,-0.526295997,0.598682564,0.999887746,32,54,14,52,50,38,38.39686773,36.59636548,21.85518948,38.57141784,58.76277542,27.29018071,0.01,UP_pEhEx_DOWN_UmasM
EHI_110280A,2107.248946,0.35828563,0.747162105,0.479528642,0.631562597,0.999887746,2220,1269,2293,1889,1383,3500,2663.782699,860.0145888,3579.567819,1401.180929,1625.378368,2513.569275,0.01,DOWN_pEhEx_UP_UmasM
EHI_110320A,464.9516725,-0.047556212,0.556171892,-0.085506321,0.931858871,0.999887746,354,555,366,469,420,802,424.7653492,376.1293119,571.3570963,347.8845186,493.6073135,575.9664454,0.01,UP_pEhEx_DOWN_UmasM
EHI_110340A,22585.539,-0.231727717,0.895052334,-0.258898511,0.795713547,0.999887746,29801,31495,3346,40259,28086,14365,35758.28297,21344.49131,5223.390285,29862.43675,33008.22621,10316.40647,0.01,UP_pEhEx_DOWN_UmasM
EHI_110350A,81.77568258,-0.623971494,0.731164208,-0.853394473,0.393440585,0.999887746,66,130,16,111,116,111,79.19353969,88.10236134,24.9773594,82.33514193,136.329639,79.71605417,0.01,UP_pEhEx_DOWN_UmasM
EHI_110360A,684.4745323,-0.28534628,0.494565718,-0.576963323,0.563964232,0.999887746,536,815,420,862,708,1092,643.1475344,552.3340346,655.6556843,639.3954265,832.0808999,784.2336139,0.01,UP_pEhEx_DOWN_UmasM
EHI_110390A,17.22448894,0.58697729,1.291019684,0.454661766,0.649352591,0.999887746,8,9,30,6,1,49,9.599216932,6.099394247,46.83254888,4.450548213,1.175255508,35.18996986,0.01,DOWN_pEhEx_UP_UmasM
EHI_110400A,16224.20958,-0.345773171,0.590812862,-0.585249904,0.558379694,0.999887746,14928,22048,6414,25047,19859,17489,17912.1388,14942.16048,10012.79895,18578.81351,23339.39914,12559.94659,0.01,UP_pEhEx_DOWN_UmasM
EHI_110410A,12.70143523,-0.313126768,0.81703647,-0.38324699,0.70153664,0.999887746,6,17,10,15,6,33,7.199412699,11.52107802,15.61084963,11.12637053,7.05153305,23.69936745,0.01,UP_pEhEx_DOWN_UmasM
EHI_110420A,31.75990689,-0.285757801,0.607451829,-0.470420513,0.638054612,0.999887746,22,48,17,35,38,48,26.39784656,32.53010265,26.53844436,25.96153124,44.65970932,34.47180721,0.01,UP_pEhEx_DOWN_UmasM
EHI_110430A,13.97630834,-0.050034143,0.9282776,-0.053899979,0.957014854,0.999887746,13,28,4,31,14,5,15.59872751,18.97589321,6.24433985,22.9944991,16.45357712,3.590813251,0.01,UP_pEhEx_DOWN_UmasM
EHI_110460A,580.7626087,0.627940538,0.689990215,0.910071657,0.362784721,0.999887746,575,483,704,555,319,810,689.943717,327.3341579,1099.003814,411.6757097,374.9065072,581.7117466,0.01,DOWN_pEhEx_UP_UmasM
EHI_110470A,39.97374338,0.369864815,0.874180788,0.423098769,0.6722232,0.999887746,18,28,61,32,28,66,21.5982381,18.97589321,95.22618271,23.73625713,32.90715423,47.39873491,0.01,DOWN_pEhEx_UP_UmasM
EHI_110490A,25.75195157,-0.004011236,0.740919928,-0.005413859,0.995680387,0.999887746,23,54,8,50,20,24,27.59774868,36.59636548,12.4886797,37.08790177,23.50511017,17.2359036,0.01,UP_pEhEx_DOWN_UmasM
EHI_110500A,224.4544778,0.681567843,0.863101079,0.78967326,0.429718612,0.999887746,198,142,318,185,74,407,237.5806191,96.234887,496.4250181,137.2252366,86.96890762,292.2921986,0.01,DOWN_pEhEx_UP_UmasM
EHI_110510A,118.9177311,-0.044408018,0.619241522,-0.071713566,0.94282986,0.999887746,117,198,49,225,79,143,140.3885476,134.1866734,76.49316316,166.895558,92.84518516,102.697259,0.01,UP_pEhEx_DOWN_UmasM
EHI_110520A,2227.78743,0.116787245,0.756215174,0.154436526,0.877265555,0.999887746,1718,1355,2546,1918,2275,3225,2061.431836,918.2976894,3974.522315,1422.691912,2673.706281,2316.074547,0.01,DOWN_pEhEx_UP_UmasM
EHI_110530A,18.87089579,-0.028048009,1.024761476,-0.027370281,0.978164402,0.999887746,18,43,3,23,31,6,21.5982381,29.14155029,4.683254888,17.06043481,36.43292076,4.308975901,0.01,UP_pEhEx_DOWN_UmasM
EHI_110570A,1004.012748,0.979668585,1.260506364,0.777202411,0.43703936,0.999887746,69,612,2242,341,397,1820,82.79324604,414.7588088,3499.952486,252.9394901,466.5764368,1307.056023,0.01,DOWN_pEhEx_UP_UmasM
EHI_110600A,8.742166173,0.229052392,1.603847058,0.14281436,0.886436795,0.999887746,0,12,13,0,7,22,0,8.132525662,20.29410451,0,8.226788558,15.7995783,0.01,DOWN_pEhEx_UP_UmasM
EHI_110610A,247.2326276,1.181578286,1.000975605,1.180426656,0.237830565,0.999887746,121,124,513,151,79,346,145.1881561,84.03609851,800.8365858,112.0054633,92.84518516,248.4842769,0.01,DOWN_pEhEx_UP_UmasM
EHI_110620A,83.66879262,0.429553578,1.040084589,0.412998695,0.67960757,0.999887746,59,75,107,44,12,232,70.79422487,50.82828539,167.036091,32.63735356,14.1030661,166.6137348,0.01,DOWN_pEhEx_UP_UmasM
EHI_110630A,8.440562456,1.117313567,0.891887769,1.252751306,0.210296228,0.999887746,7,14,11,13,2,5,8.399314816,9.487946606,17.17193459,9.642854461,2.350511017,3.590813251,0.01,DOWN_pEhEx_UP_UmasM
EHI_110670A,110.4770734,0.061402113,0.559787675,0.109688218,0.912656645,0.999887746,112,120,79,149,77,171,134.389037,81.32525662,123.325712,110.5219473,90.49467414,122.8058132,0.01,DOWN_pEhEx_UP_UmasM
EHI_110680A,10.61211376,-0.796458078,0.915151465,-0.870301921,0.384135429,0.999887746,5,12,6,12,4,37,5.999510583,8.132525662,9.366509775,8.901096425,4.701022033,26.57201806,0.01,UP_pEhEx_DOWN_UmasM
EHI_110690A,270.9991099,-0.194971544,0.715299894,-0.272573148,0.785181355,0.999887746,342,271,105,408,343,226,410.3665238,183.6595379,163.9139211,302.6372785,403.1126394,162.3047589,0.01,UP_pEhEx_DOWN_UmasM
EHI_110710A,138.6726227,0.236124537,0.70295606,0.335902271,0.736944565,0.999887746,216,157,54,189,124,134,259.1788572,106.4005441,84.29858798,140.1922687,145.731683,96.23379512,0.01,DOWN_pEhEx_UP_UmasM
EHI_110720A,2177.360258,0.089136729,0.498901138,0.178666117,0.858199876,0.999887746,2240,2803,1375,2641,1918,2948,2687.780741,1899.622453,2146.491823,1958.982972,2254.140065,2117.143493,0.01,DOWN_pEhEx_UP_UmasM
EHI_110730A,57.66254381,-0.204099787,0.840088272,-0.242950406,0.808043817,0.999887746,15,64,64,55,43,130,17.99853175,43.3734702,99.9094376,40.79669195,50.53598686,93.36114452,0.01,UP_pEhEx_DOWN_UmasM
EHI_110740A,6321.042554,0.634842478,1.535242491,0.413512837,0.679230919,0.999887746,14001,8889,157,8562,7195,70,16799.82953,6024.168384,245.0903391,6350.932299,8455.963382,50.27138551,0.01,DOWN_pEhEx_UP_UmasM
EHI_110750A,257.1333148,0.033964558,0.667787451,0.05086133,0.95943602,0.999887746,147,245,281,287,236,378,176.3856111,166.0390656,438.6648745,212.8845562,277.3603,271.4654818,0.01,DOWN_pEhEx_UP_UmasM
EHI_110780A,54.57584552,-0.070284992,0.576657133,-0.121883504,0.90299128,0.999887746,35,97,33,70,58,67,41.99657408,65.73791577,51.51580376,51.92306248,68.16481948,48.11689756,0.01,UP_pEhEx_DOWN_UmasM
EHI_110790A,46.07631335,0.012816259,0.928546565,0.013802495,0.988987552,0.999887746,53,92,8,97,44,20,63.59481217,62.34936341,12.4886797,71.95052944,51.71124237,14.363253,0.01,DOWN_pEhEx_UP_UmasM
EHI_110810A,207.1139911,-0.220237871,0.640654045,-0.343770359,0.731018993,0.999887746,217,255,90,328,251,182,260.3787593,172.8161703,140.4976466,243.2966356,294.9891326,130.7056023,0.01,UP_pEhEx_DOWN_UmasM
EHI_110820A,16.60941002,-0.397596949,1.031605086,-0.385415848,0.699929343,0.999887746,14,31,3,32,26,4,16.79862963,21.00902463,4.683254888,23.73625713,30.55664322,2.872650601,0.01,UP_pEhEx_DOWN_UmasM
EHI_110830A,22.69045587,0.035067032,0.797417557,0.043975746,0.964923737,0.999887746,27,44,4,35,19,27,32.39735715,29.81926076,6.24433985,25.96153124,22.32985466,19.39039155,0.01,DOWN_pEhEx_UP_UmasM
EHI_110940A,9.388662633,0.347239941,0.934000616,0.371776993,0.710058894,0.999887746,9,15,7,12,1,20,10.79911905,10.16565708,10.92759474,8.901096425,1.175255508,14.363253,0.01,DOWN_pEhEx_UP_UmasM
EHI_110970A,286.7175016,-0.413705495,0.887065477,-0.466375375,0.640946835,0.999887746,200,602,57,577,387,140,239.9804233,407.9817041,88.98184286,427.9943864,454.8238817,100.542771,0.01,UP_pEhEx_DOWN_UmasM
EHI_110980A,54.71317799,-0.127179654,0.537068399,-0.236803457,0.812809269,0.999887746,42,70,38,83,48,74,50.39588889,47.43973303,59.32122858,61.56591694,56.4122644,53.14403611,0.01,UP_pEhEx_DOWN_UmasM
EHI_111000A,160.9566029,0.162758381,0.774205915,0.210226218,0.833491118,0.999887746,83,153,197,163,85,326,99.59187567,103.6897022,307.5337376,120.9065598,99.89671821,234.1210239,0.01,DOWN_pEhEx_UP_UmasM
EHI_111020A,109.4080366,-0.261872389,1.003960973,-0.260839212,0.794216504,0.999887746,109,226,9,230,125,57,130.7893307,153.1625666,14.04976466,170.6043481,146.9069385,40.93527106,0.01,UP_pEhEx_DOWN_UmasM
EHI_111040A,45.25359031,-0.050371469,1.03565243,-0.048637427,0.961208243,0.999887746,73,58,4,87,50,21,87.5928545,39.30720737,6.24433985,64.53294908,58.76277542,15.08141565,0.01,UP_pEhEx_DOWN_UmasM
EHI_111050A,1539.17058,-0.684543052,0.772417658,-0.886234338,0.375491264,0.999887746,964,2611,394,2574,2529,1131,1156.70564,1769.502042,615.0674752,1909.285183,2972.221181,812.2419573,0.01,UP_pEhEx_DOWN_UmasM
EHI_111060A,58.66374702,0.254195278,0.979351466,0.259554702,0.795207282,0.999887746,93,99,8,108,54,24,111.5908968,67.09333671,12.4886797,80.10986783,63.46379745,17.2359036,0.01,DOWN_pEhEx_UP_UmasM
EHI_111070A,1615.321096,0.386348011,0.677756348,0.570039678,0.568650787,0.999887746,1843,1136,1608,1656,1234,2119,2211.419601,769.879096,2510.22462,1228.351307,1450.265297,1521.786656,0.01,DOWN_pEhEx_UP_UmasM
EHI_111080A,25.75357618,0.407094771,0.980477052,0.415200713,0.677994977,0.999887746,30,67,4,45,23,9,35.9970635,45.40660161,6.24433985,33.37911159,27.03087669,6.463463851,0.01,DOWN_pEhEx_UP_UmasM
EHI_111200A,16.94874912,-0.106326613,0.840648415,-0.126481668,0.89935066,0.999887746,18,20,9,11,9,47,21.5982381,13.55420944,14.04976466,8.15933839,10.57729957,33.75364456,0.01,UP_pEhEx_DOWN_UmasM
EHI_111430A,20.25771283,-0.343665221,0.776551011,-0.442553311,0.658088862,0.999887746,6,25,19,21,23,35,7.199412699,16.9427618,29.66061429,15.57691874,27.03087669,25.13569275,0.01,UP_pEhEx_DOWN_UmasM
EHI_111550A,1516.049112,0.622576927,1.309318899,0.475496785,0.634432925,0.999887746,3380,2005,64,2562,1344,142,4055.669154,1358.809496,99.9094376,1900.384087,1579.543403,101.9790963,0.01,DOWN_pEhEx_UP_UmasM
EHI_111570A,5286.798691,-0.795252117,0.818806268,-0.971233549,0.331431991,0.999887746,2787,9994,947,10322,7911,4416,3344.127199,6773.038456,1478.347459,7656.426442,9297.446326,3171.406263,0.01,UP_pEhEx_DOWN_UmasM
EHI_111580A,10.23749579,0.003237943,1.551488092,0.002086992,0.998334823,0.999887746,0,18,12,14,0,28,0,12.19878849,18.73301955,10.3846125,0,20.1085542,0.01,DOWN_pEhEx_UP_UmasM
EHI_111610A,292.6156346,-0.299713986,0.537337158,-0.557776401,0.576997079,0.999887746,225,339,184,386,357,366,269.9779762,229.74385,287.2396331,286.3186017,419.5662165,262.8475299,0.01,UP_pEhEx_DOWN_UmasM
EHI_111740A,15.52876892,0.049637021,0.673701624,0.073678049,0.941266566,0.999887746,17,19,9,20,16,17,20.39833598,12.87649897,14.04976466,14.83516071,18.80408813,12.20876505,0.01,DOWN_pEhEx_UP_UmasM
EHI_111760A,8787.132878,-0.348686454,0.731901932,-0.476411441,0.633781285,0.999887746,2502,18942,4709,13331,10035,10931,3002.155095,12837.19176,7351.149088,9888.37637,11793.68903,7850.235929,0.01,UP_pEhEx_DOWN_UmasM
EHI_111770A,67.7424606,0.063435927,0.893038995,0.07103377,0.943370879,0.999887746,68,153,14,124,73,30,81.59334392,103.6897022,21.85518948,91.97799639,85.79365211,21.5448795,0.01,DOWN_pEhEx_UP_UmasM
EHI_111780A,11.92780275,-0.01760982,0.867633002,-0.020296392,0.983806934,0.999887746,6,34,3,20,10,14,7.199412699,23.04215604,4.683254888,14.83516071,11.75255508,10.0542771,0.01,UP_pEhEx_DOWN_UmasM
EHI_111790A,57.45927816,-0.369907672,0.695021483,-0.532224803,0.594570306,0.999887746,25,63,50,54,65,108,29.99755291,42.69575973,78.05424813,40.05493391,76.39160804,77.56156621,0.01,UP_pEhEx_DOWN_UmasM
EHI_111800A,18.53287715,-0.535595913,0.870108846,-0.615550475,0.538191246,0.999887746,6,46,4,27,17,37,7.199412699,31.17468171,6.24433985,20.02746696,19.97934364,26.57201806,0.01,UP_pEhEx_DOWN_UmasM
EHI_111810A,12.36972307,-0.155563602,1.189596695,-0.130770036,0.895957228,0.999887746,14,24,1,15,23,2,16.79862963,16.26505132,1.561084963,11.12637053,27.03087669,1.4363253,0.01,UP_pEhEx_DOWN_UmasM
EHI_111820A,21.67111469,0.424177149,1.283561577,0.330468874,0.741045708,0.999887746,5,12,39,10,2,63,5.999510583,8.132525662,60.88231354,7.417580354,2.350511017,45.24424696,0.01,DOWN_pEhEx_UP_UmasM
EHI_111830A,50.74563236,-0.012462831,0.617973427,-0.020167261,0.983909945,0.999887746,35,52,48,63,44,75,41.99657408,35.24094454,74.9320782,46.73075623,51.71124237,53.86219876,0.01,UP_pEhEx_DOWN_UmasM
EHI_111840A,121.3552255,1.180700001,1.124867112,1.049635098,0.293885914,0.999887746,19,139,249,63,23,207,22.79814021,94.20175559,388.7101557,46.73075623,27.03087669,148.6596686,0.01,DOWN_pEhEx_UP_UmasM
EHI_111850A,83.48611164,-0.174969393,0.520413253,-0.336212409,0.736710696,0.999887746,64,123,48,129,80,106,76.79373546,83.35838804,74.9320782,95.68678657,94.02044067,76.12524091,0.01,UP_pEhEx_DOWN_UmasM
EHI_111980A,27988.29834,0.121912341,0.615169769,0.198176743,0.842906783,0.999887746,32022,22778,21556,32707,22499,41378,38423.26557,15436.88913,33650.74745,24260.68006,26442.07368,29716.13414,0.01,DOWN_pEhEx_UP_UmasM
EHI_111990A,2811.851438,0.063914457,0.939268223,0.068047077,0.945748159,0.999887746,4127,4646,334,5209,2665,1745,4951.996035,3148.642852,521.4023775,3863.817607,3132.05593,1253.193824,0.01,DOWN_pEhEx_UP_UmasM
EHI_112010A,9.072928786,0.17849756,0.93854317,0.190185775,0.849163558,0.999887746,10,20,2,21,5,6,11.99902117,13.55420944,3.122169925,15.57691874,5.876277542,4.308975901,0.01,DOWN_pEhEx_UP_UmasM
EHI_112060A,14.55296646,0.318777031,0.701294781,0.454554974,0.649429434,0.999887746,13,32,7,22,9,17,15.59872751,21.6867351,10.92759474,16.31867678,10.57729957,12.20876505,0.01,DOWN_pEhEx_UP_UmasM
EHI_112490A,147.3283225,1.045026788,0.886612198,1.178674048,0.238527994,0.999887746,322,166,62,238,45,82,386.3684815,112.4999383,96.78726768,176.5384124,52.88649787,58.88933731,0.01,DOWN_pEhEx_UP_UmasM
EHI_112790A,378.6575874,0.247806703,0.570516583,0.434354953,0.664030704,0.999887746,447,393,276,444,332,444,536.3562461,266.3402154,430.8594497,329.3405677,390.1848288,318.8642167,0.01,DOWN_pEhEx_UP_UmasM
EHI_112800A,503.3514924,1.077656591,1.104824132,0.975410076,0.329356887,0.999887746,63,448,1070,250,225,725,75.59383334,303.6142914,1670.36091,185.4395089,264.4324894,520.6679213,0.01,DOWN_pEhEx_UP_UmasM
EHI_112810A,24.74897011,-0.22849909,0.999316059,-0.228655477,0.819136702,0.999887746,23,57,1,28,29,36,27.59774868,38.6294969,1.561084963,20.76922499,34.08240974,25.8538554,0.01,UP_pEhEx_DOWN_UmasM
EHI_112820A,63.25554757,0.018480556,0.576857043,0.032036631,0.974442839,0.999887746,52,75,50,98,58,66,62.39491006,50.82828539,78.05424813,72.69228747,68.16481948,47.39873491,0.01,DOWN_pEhEx_UP_UmasM
EHI_112830A,655.5118438,0.218248576,1.064942881,0.204939232,0.837619603,0.999887746,1187,846,75,984,807,195,1424.283812,573.3430592,117.0813722,729.8899069,948.4311952,140.0417168,0.01,DOWN_pEhEx_UP_UmasM
EHI_112840A,11.554449,-0.081416552,0.80720368,-0.100862464,0.91965964,0.999887746,15,12,5,14,6,25,17.99853175,8.132525662,7.805424813,10.3846125,7.05153305,17.95406625,0.01,UP_pEhEx_DOWN_UmasM
EHI_112870A,290.200405,0.010079765,0.86784225,0.011614744,0.990732984,0.999887746,111,209,384,219,223,616,133.1891349,141.6414886,599.4566256,162.4450098,262.0819784,442.3881925,0.01,DOWN_pEhEx_UP_UmasM
EHI_112890A,26.3370231,-0.614730446,0.711702889,-0.863745891,0.387727498,0.999887746,27,30,6,45,30,38,32.39735715,20.33131416,9.366509775,33.37911159,35.25766525,27.29018071,0.01,UP_pEhEx_DOWN_UmasM
EHI_112990A,735.1339056,-1.143480735,1.734884774,-0.65911048,0.509824827,0.999887746,659,861,0,1945,1325,51,790.7354948,583.5087163,0,1442.719379,1557.213549,36.62629516,0.01,UP_pEhEx_DOWN_UmasM
EHI_113420A,159.3374953,0.04757065,0.924520288,0.051454414,0.958963426,0.999887746,201,319,18,294,147,111,241.1803254,216.1896405,28.09952933,218.0768624,172.7625597,79.71605417,0.01,DOWN_pEhEx_UP_UmasM
EHI_113440A,14.238628,1.387412777,0.86265615,1.608303351,0.107768757,0.999887746,12,42,12,3,8,17,14.3988254,28.46383982,18.73301955,2.225274106,9.402044067,12.20876505,0.01,DOWN_pEhEx_UP_UmasM
EHI_113550A,10.61960817,-0.391228313,0.721262503,-0.542421534,0.587528149,0.999887746,8,13,6,18,7,20,9.599216932,8.810236134,9.366509775,13.35164464,8.226788558,14.363253,0.01,UP_pEhEx_DOWN_UmasM
EHI_113560A,44.2119236,-0.162240059,0.857186793,-0.189270368,0.849880919,0.999887746,38,89,12,91,50,20,45.59628043,60.316232,18.73301955,67.49998122,58.76277542,14.363253,0.01,UP_pEhEx_DOWN_UmasM
EHI_113590A,264.0459482,-0.148047004,0.635624568,-0.232915799,0.81582679,0.999887746,110,465,195,334,202,484,131.9892328,315.1353694,304.4115677,247.7471838,237.4016127,347.5907227,0.01,UP_pEhEx_DOWN_UmasM
EHI_113690A,114.2907575,-0.419475075,0.646135744,-0.649205804,0.516205361,0.999887746,112,151,36,201,131,125,134.389037,102.3342813,56.19905865,149.0933651,153.9584716,89.77033127,0.01,UP_pEhEx_DOWN_UmasM
EHI_113890A,8331.781055,-0.061485435,0.661057175,-0.093010766,0.925895008,0.999887746,11410,7632,3587,10952,8403,10483,13690.88315,5172.286321,5599.611761,8123.734004,9875.672036,7528.499061,0.01,UP_pEhEx_DOWN_UmasM
EHI_113900A,484.4275119,-0.580071505,0.797285664,-0.727557928,0.466884243,0.999887746,190,1084,129,824,684,456,227.9814021,734.6381515,201.3799602,611.2086212,803.8747677,327.4821685,0.01,UP_pEhEx_DOWN_UmasM
EHI_113910A,171.8680398,0.020259458,1.030239453,0.019664805,0.984310767,0.999887746,21,170,243,171,81,403,25.19794445,115.2107802,379.3436459,126.8406241,95.19569617,289.419548,0.01,DOWN_pEhEx_UP_UmasM
EHI_113950A,503.7912971,0.581359549,1.383947654,0.420073366,0.674431859,0.999887746,1289,202,82,258,850,29,1546.673828,136.8975153,128.0089669,191.3735731,998.9671821,20.82671685,0.01,DOWN_pEhEx_UP_UmasM
EHI_113970A,243.0337972,-0.275622061,0.628978077,-0.43820615,0.661236851,0.999887746,106,353,188,291,198,487,127.1896243,239.2317966,293.483973,215.8515883,232.7005906,349.7452106,0.01,UP_pEhEx_DOWN_UmasM
EHI_113980A,97.94465632,0.195945539,0.670575843,0.292204888,0.770129974,0.999887746,58,103,112,105,90,125,69.59432276,69.8041786,174.8415158,77.88459372,105.7729957,89.77033127,0.01,DOWN_pEhEx_UP_UmasM
EHI_114010A,143.3699944,0.395912772,1.805783822,0.219247048,0.826457608,0.999887746,397,16,1,1,126,310,476.3611403,10.84336755,1.561084963,0.741758035,148.082194,222.6304215,0.01,DOWN_pEhEx_UP_UmasM
EHI_114120A,196.8394826,-0.452943838,1.065841632,-0.424963545,0.67086325,0.999887746,173,394,15,405,284,68,207.5830662,267.0179259,23.41627444,300.4120043,333.7725644,48.83506021,0.01,UP_pEhEx_DOWN_UmasM
EHI_114140A,194.2050614,0.223269,1.139184281,0.195990239,0.844617806,0.999887746,78,107,296,74,43,601,93.59236509,72.51502049,462.0811489,54.89009462,50.53598686,431.6157527,0.01,DOWN_pEhEx_UP_UmasM
EHI_114150A,38.6508431,0.04414996,1.231545753,0.035849224,0.971402583,0.999887746,58,66,2,75,47,5,69.59432276,44.72889114,3.122169925,55.63185266,55.23700889,3.590813251,0.01,DOWN_pEhEx_UP_UmasM
EHI_114320A,357.2988732,-0.500951972,0.774273634,-0.646996036,0.517634509,0.999887746,137,301,333,285,377,837,164.38659,203.990852,519.8412925,211.4010401,443.0713266,601.1021382,0.01,UP_pEhEx_DOWN_UmasM
EHI_114330A,940.6408976,-0.075484749,0.985709578,-0.076579097,0.938958388,0.999887746,1343,1421,111,1819,1065,411,1611.468542,963.0265805,173.2804308,1349.257866,1251.647116,295.1648492,0.01,UP_pEhEx_DOWN_UmasM
