baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,CDC5_1,CDC5_2,CDC5_3,pEhEx_1,pEhEx_2,pEhEx_3,CDC5_1.1,CDC5_2.1,CDC5_3.1,pEhEx_1.1,pEhEx_2.1,pEhEx_3.1,Certeza,DE,
EHI_165170A,17.11285587,-1.776070279,1.054293089,-1.684607721,0.092064281,NA,9,5,7,15,4,91,12.8108556,5.856805125,4.946644451,10.8006145,4.47117988,63.79103568,NA,UP_pEhEx_DOWN_CDC5
EHI_165180A,13.88312014,0.684296897,1.122968412,0.609364332,0.542282974,NA,11,15,26,8,0,37,15.6577124,17.57041538,18.37325082,5.760327731,0,25.93701451,NA,DOWN_pEhEx_UP_CDC5
EHI_165210A,8.72338985,-0.184548736,0.805944255,-0.228984492,0.81888097,NA,5,5,16,10,8,17,7.117142,5.856805125,11.30661589,7.200409664,8.94235976,11.91700666,NA,UP_pEhEx_DOWN_CDC5
EHI_165220A,16.61163127,-0.821130566,1.055733756,-0.777781862,0.436697623,NA,5,23,3,41,26,7,7.117142,26.94130358,2.119990479,29.52167962,29.06266922,4.907002744,NA,UP_pEhEx_DOWN_CDC5
EHI_165260A,21.01914789,-0.950984902,1.02252353,-0.930037181,0.352351834,NA,9,2,39,16,11,85,12.8108556,2.34272205,27.55987622,11.52065546,12.29574467,59.58503332,NA,UP_pEhEx_DOWN_CDC5
EHI_165290A,27.87174401,1.26507741,0.846521527,1.494442102,0.135060104,NA,26,45,40,35,19,4,37.0091384,52.71124613,28.26653972,25.20143382,21.23810443,2.804001568,NA,DOWN_pEhEx_UP_CDC5
EHI_165300A,6.636821661,0.322256439,0.969153606,0.332513274,0.739501718,NA,7,2,14,13,3,7,9.9639988,2.34272205,9.893288901,9.360532563,3.35338491,4.907002744,NA,DOWN_pEhEx_UP_CDC5
EHI_165330A,10.13395098,-1.334520108,1.202557284,-1.109735166,0.267113164,NA,4,0,16,5,9,43,5.6937136,0,11.30661589,3.600204832,10.06015473,30.14301686,NA,UP_pEhEx_DOWN_CDC5
EHI_166020A,27.45334758,-0.199127117,0.665277569,-0.29931434,0.764700214,NA,24,26,18,43,21,47,34.1622816,30.45538665,12.71994287,30.96176155,23.47369437,32.94701843,NA,UP_pEhEx_DOWN_CDC5
EHI_166380A,21.49750775,-1.261821834,0.871363484,-1.448100428,0.147588966,NA,11,9,17,20,10,93,15.6577124,10.54224923,12.01327938,14.40081933,11.1779497,65.19303646,NA,UP_pEhEx_DOWN_CDC5
EHI_166410A,19.54533505,-0.360398918,0.828386455,-0.435061335,0.663517907,NA,12,5,40,33,9,46,17.0811408,5.856805125,28.26653972,23.76135189,10.06015473,32.24601803,NA,UP_pEhEx_DOWN_CDC5
EHI_166430A,22.00770788,0.320843649,0.693786845,0.462452771,0.643756664,NA,11,18,51,17,22,32,15.6577124,21.08449845,36.03983814,12.24069643,24.59148934,22.43201255,NA,DOWN_pEhEx_UP_CDC5
EHI_166480A,17.35856567,0.291568067,0.669306344,0.435627227,0.663107213,NA,16,19,18,24,11,24,22.7748544,22.25585948,12.71994287,17.28098319,12.29574467,16.82400941,NA,DOWN_pEhEx_UP_CDC5
EHI_166890A,9.597743047,0.242944801,0.914515011,0.265654252,0.790505499,NA,9,13,5,20,6,7,12.8108556,15.22769333,3.533317465,14.40081933,6.70676982,4.907002744,NA,DOWN_pEhEx_UP_CDC5
EHI_166900A,7.430186285,0.089100725,1.071723871,0.083137762,0.933742,NA,6,12,1,14,5,8,8.5405704,14.0563323,0.706663493,10.08057353,5.58897485,5.608003136,NA,DOWN_pEhEx_UP_CDC5
EHI_166940A,15.42898689,0.15300783,1.123959474,0.136132871,0.891716242,NA,9,29,3,36,14,3,12.8108556,33.96946973,2.119990479,25.92147479,15.64912958,2.103001176,NA,DOWN_pEhEx_UP_CDC5
EHI_166970A,7.719718012,1.322062408,1.070350151,1.235168143,0.216767933,NA,7,6,23,2,1,15,9.9639988,7.02816615,16.25326034,1.440081933,1.11779497,10.51500588,NA,DOWN_pEhEx_UP_CDC5
EHI_166990A,21.45080425,-0.461342262,1.080437546,-0.42699577,0.669382409,NA,6,36,5,51,30,6,8.5405704,42.1689969,3.533317465,36.72208929,33.5338491,4.206002352,NA,UP_pEhEx_DOWN_CDC5
EHI_167070A,11.05226949,-0.198931502,0.768092551,-0.258994182,0.795639729,NA,7,7,18,14,7,25,9.9639988,8.199527175,12.71994287,10.08057353,7.82456479,17.5250098,NA,UP_pEhEx_DOWN_CDC5
EHI_167150A,26.75617228,-0.968149724,0.676424106,-1.431276201,0.152351072,NA,16,14,22,39,20,79,22.7748544,16.39905435,15.54659684,28.08159769,22.3558994,55.37903097,NA,UP_pEhEx_DOWN_CDC5
EHI_167170A,11.81347281,-0.268571325,0.732319113,-0.366740837,0.713812342,NA,6,13,12,21,11,16,8.5405704,15.22769333,8.479961915,15.12086029,12.29574467,11.21600627,NA,UP_pEhEx_DOWN_CDC5
EHI_167460A,13.70441889,0.003431198,0.869224433,0.003947424,0.996850419,NA,12,18,5,24,7,22,17.0811408,21.08449845,3.533317465,17.28098319,7.82456479,15.42200863,NA,DOWN_pEhEx_UP_CDC5
EHI_167510A,18.60951642,-1.06238113,0.78993122,-1.344903332,0.178656454,NA,11,15,5,28,22,43,15.6577124,17.57041538,3.533317465,20.16114706,24.59148934,30.14301686,NA,UP_pEhEx_DOWN_CDC5
EHI_167620A,30.38384095,1.310927988,0.922613923,1.420884679,0.155350288,NA,37,62,7,20,13,33,52.6668508,72.62438355,4.946644451,14.40081933,14.53133461,23.13301294,NA,DOWN_pEhEx_UP_CDC5
EHI_167640A,11.22078718,0.222390947,0.869052152,0.255900577,0.798027609,NA,13,12,6,21,5,14,18.5045692,14.0563323,4.239980958,15.12086029,5.58897485,9.814005489,NA,DOWN_pEhEx_UP_CDC5
EHI_167710A,19.95107608,-0.604526272,1.206286565,-0.501146485,0.616268034,NA,5,34,1,56,24,7,7.117142,39.82627485,0.706663493,40.32229412,26.82707928,4.907002744,NA,UP_pEhEx_DOWN_CDC5
EHI_167940A,30.59710575,1.041007719,1.052308805,0.989260675,0.322535619,NA,26,27,77,21,40,1,37.0091384,31.62674768,54.41308896,15.12086029,44.7117988,0.701000392,NA,DOWN_pEhEx_UP_CDC5
EHI_168060A,12.76298046,0.377612829,0.718622644,0.525467479,0.599258255,NA,11,11,21,22,8,12,15.6577124,12.88497128,14.83993335,15.84090126,8.94235976,8.412004705,NA,DOWN_pEhEx_UP_CDC5
EHI_168200A,18.07752576,0.735759035,0.688752864,1.068248241,0.285408549,NA,16,26,21,25,10,16,22.7748544,30.45538665,14.83993335,18.00102416,11.1779497,11.21600627,NA,DOWN_pEhEx_UP_CDC5
EHI_168230A,17.18698741,1.016174779,0.854182296,1.189646267,0.234185453,NA,9,19,47,8,21,8,12.8108556,22.25585948,33.21318417,5.760327731,23.47369437,5.608003136,NA,DOWN_pEhEx_UP_CDC5
EHI_168250A,8.394554538,0.234857304,0.913342696,0.257140398,0.797070393,NA,9,6,11,10,2,19,12.8108556,7.02816615,7.773298422,7.200409664,2.23558994,13.31900745,NA,DOWN_pEhEx_UP_CDC5
EHI_168260A,14.68395202,-0.120762494,0.730819918,-0.165242478,0.868753132,NA,9,11,23,27,17,11,12.8108556,12.88497128,16.25326034,19.44110609,19.00251449,7.711004312,NA,UP_pEhEx_DOWN_CDC5
EHI_168380A,34.59859923,-0.043857935,0.705651955,-0.062152361,0.9504415,NA,27,19,59,36,17,86,38.4325668,22.25585948,41.69314608,25.92147479,19.00251449,60.28603372,NA,UP_pEhEx_DOWN_CDC5
EHI_168390A,23.50665432,-0.063397681,0.791055922,-0.080143109,0.936123437,NA,15,21,33,30,6,62,21.351426,24.59858153,23.31989527,21.60122899,6.70676982,43.46202431,NA,UP_pEhEx_DOWN_CDC5
EHI_169080A,9.402909111,0.823963762,0.77443361,1.063956614,0.287348354,NA,9,11,15,12,4,10,12.8108556,12.88497128,10.59995239,8.640491597,4.47117988,7.01000392,NA,DOWN_pEhEx_UP_CDC5
EHI_169090A,14.73681941,-0.942427107,0.838836723,-1.123492906,0.261228212,NA,3,8,23,27,8,43,4.2702852,9.370888201,16.25326034,19.44110609,8.94235976,30.14301686,NA,UP_pEhEx_DOWN_CDC5
EHI_169230A,12.98417399,-1.338892655,1.001835896,-1.336439092,0.181405796,NA,5,3,16,10,6,60,7.117142,3.514083075,11.30661589,7.200409664,6.70676982,42.06002352,NA,UP_pEhEx_DOWN_CDC5
EHI_169240A,38.82606533,-2.153181036,1.218963225,-1.766403605,NA,NA,5,27,6,16,6,245,7.117142,31.62674768,4.239980958,11.52065546,6.70676982,171.7450961,NA,UP_pEhEx_DOWN_CDC5
EHI_169250A,22.50388919,1.494715163,0.7081289,2.110795313,0.034789909,NA,14,25,71,11,11,22,19.9279976,29.28402563,50.173108,7.92045063,12.29574467,15.42200863,NA,DOWN_pEhEx_UP_CDC5
EHI_169320A,21.76781529,-0.230427077,0.736550714,-0.31284618,0.754397529,NA,12,26,18,47,22,17,17.0811408,30.45538665,12.71994287,33.84192542,24.59148934,11.91700666,NA,UP_pEhEx_DOWN_CDC5
EHI_169580A,1114.61458,-3.934474102,1.174997101,-3.348496858,NA,NA,56,80,335,236,203,8389,79.7119904,93.70888201,236.7322701,169.9296681,226.9123789,5880.692289,NA,UP_pEhEx_DOWN_CDC5
EHI_169600A,112.7368642,-1.630589219,1.4317768,-1.138857131,NA,NA,15,6,193,12,6,708,21.351426,7.02816615,136.3860541,8.640491597,6.70676982,496.3082776,NA,UP_pEhEx_DOWN_CDC5
EHI_169610A,19.28233811,-1.074928026,1.079726651,-0.995555705,0.319466066,NA,6,5,32,10,5,94,8.5405704,5.856805125,22.61323177,7.200409664,5.58897485,65.89403685,NA,UP_pEhEx_DOWN_CDC5
EHI_169630A,37.88093035,1.339740065,0.681077817,1.967088093,0.049173056,NA,36,40,92,52,12,19,51.2434224,46.854441,65.01304135,37.44213025,13.41353964,13.31900745,NA,DOWN_pEhEx_UP_CDC5
EHI_169650A,29.40196206,1.002113652,1.013052833,0.989201767,0.322564434,NA,13,11,122,12,6,62,18.5045692,12.88497128,86.21294614,8.640491597,6.70676982,43.46202431,NA,DOWN_pEhEx_UP_CDC5
EHI_169660A,182.1470266,-1.302777937,1.107434524,-1.176392742,NA,NA,40,38,302,62,39,984,56.937136,44.51171895,213.4123749,44.64253992,43.59400383,689.7843858,NA,UP_pEhEx_DOWN_CDC5
EHI_169860A,23.042446,-1.657081002,1.100376209,-1.505922238,0.132087137,NA,8,6,21,8,6,132,11.3874272,7.02816615,14.83993335,5.760327731,6.70676982,92.53205175,NA,UP_pEhEx_DOWN_CDC5
EHI_169870A,13.77216024,0.281334253,0.715417739,0.393244726,0.694138738,NA,10,9,29,20,8,20,14.234284,10.54224923,20.4932413,14.40081933,8.94235976,14.02000784,NA,DOWN_pEhEx_UP_CDC5
EHI_169880A,9.224500116,-0.473303716,0.858007987,-0.551630898,0.581201263,NA,6,4,14,8,8,25,8.5405704,4.6854441,9.893288901,5.760327731,8.94235976,17.5250098,NA,UP_pEhEx_DOWN_CDC5
EHI_169950A,8.309371856,0.2980597,0.877317681,0.339739762,0.734052515,NA,9,3,16,12,4,13,12.8108556,3.514083075,11.30661589,8.640491597,4.47117988,9.113005097,NA,DOWN_pEhEx_UP_CDC5
EHI_169960A,25.45865181,-0.783227364,0.843882625,-0.928123581,0.353343469,NA,11,9,42,18,18,91,15.6577124,10.54224923,29.6798667,12.9607374,20.12030946,63.79103568,NA,UP_pEhEx_DOWN_CDC5
EHI_169970A,27.9782056,1.086603497,0.681362383,1.594751228,0.110767877,NA,23,24,75,35,17,14,32.7388532,28.1126646,52.99976197,25.20143382,19.00251449,9.814005489,NA,DOWN_pEhEx_UP_CDC5
EHI_170000A,36.07383012,-1.725348114,0.70606395,-2.443614509,0.014540954,NA,12,19,16,42,41,128,17.0811408,22.25585948,11.30661589,30.24172059,45.82959377,89.72805018,NA,UP_pEhEx_DOWN_CDC5
EHI_170030A,9.504769254,-0.248350704,0.829991443,-0.299220801,0.764771579,NA,6,11,7,21,7,11,8.5405704,12.88497128,4.946644451,15.12086029,7.82456479,7.711004312,NA,UP_pEhEx_DOWN_CDC5
EHI_170090A,24.65674508,-0.128244185,0.61975951,-0.206925724,0.836067866,NA,12,25,34,36,28,29,17.0811408,29.28402563,24.02655876,25.92147479,31.29825916,20.32901137,NA,UP_pEhEx_DOWN_CDC5
EHI_170110A,200.774927,-1.575823595,1.222459566,-1.289059892,NA,NA,28,20,338,54,37,1173,39.8559952,23.4272205,238.8522606,38.88221219,41.35841389,822.2734599,NA,UP_pEhEx_DOWN_CDC5
EHI_170160A,13.24318152,-0.058895649,0.85229992,-0.069102024,0.94490841,NA,8,4,32,15,8,30,11.3874272,4.6854441,22.61323177,10.8006145,8.94235976,21.03001176,NA,UP_pEhEx_DOWN_CDC5
EHI_170290A,16.88679871,0.515823654,0.813501352,0.634078422,0.526029644,NA,13,17,30,35,11,6,18.5045692,19.91313743,21.19990479,25.20143382,12.29574467,4.206002352,NA,DOWN_pEhEx_UP_CDC5
EHI_170330A,33.66884042,-1.15841883,0.646194957,-1.792676991,0.073024588,NA,17,23,17,61,31,86,24.1982828,26.94130358,12.01327938,43.92249895,34.65164407,60.28603372,NA,UP_pEhEx_DOWN_CDC5
EHI_170370A,9.980089308,-0.167847264,0.941224227,-0.17832867,0.858464865,NA,5,9,15,5,5,32,7.117142,10.54224923,10.59995239,3.600204832,5.58897485,22.43201255,NA,UP_pEhEx_DOWN_CDC5
EHI_170400A,37.33947654,-0.261888962,0.65017891,-0.402795228,0.687098872,NA,33,30,29,57,23,78,46.9731372,35.14083075,20.4932413,41.04233508,25.70928431,54.67803058,NA,UP_pEhEx_DOWN_CDC5
EHI_170460A,18.0290027,-1.204477085,0.722221562,-1.667739027,0.095367544,NA,8,13,9,31,31,26,11.3874272,15.22769333,6.359971436,22.32126996,34.65164407,18.22601019,NA,UP_pEhEx_DOWN_CDC5
EHI_170470A,62.80849636,-1.341522198,1.246433601,-1.076288538,NA,NA,16,22,82,11,4,368,22.7748544,25.76994255,57.94640642,7.92045063,4.47117988,257.9681443,NA,UP_pEhEx_DOWN_CDC5
EHI_170590A,68.27484427,-1.765153367,1.162963597,-1.517806208,NA,NA,15,14,78,27,7,413,21.351426,16.39905435,55.11975245,19.44110609,7.82456479,289.5131619,NA,UP_pEhEx_DOWN_CDC5
EHI_170600A,17.32290335,0.300698249,0.704970731,0.426540048,0.669714373,NA,15,20,18,27,16,13,21.351426,23.4272205,12.71994287,19.44110609,17.88471952,9.113005097,NA,DOWN_pEhEx_UP_CDC5
EHI_170630A,27.54229714,-1.296924105,0.970155985,-1.336820186,0.181281338,NA,3,17,33,17,16,125,4.2702852,19.91313743,23.31989527,12.24069643,17.88471952,87.62504901,NA,UP_pEhEx_DOWN_CDC5
EHI_171440.mRNA,21.86573436,1.187414694,0.823083831,1.442641258,0.149121555,NA,10,32,56,35,5,13,14.234284,37.4835528,39.5731556,25.20143382,5.58897485,9.113005097,NA,DOWN_pEhEx_UP_CDC5
EHI_171450A,12.3264038,-0.014661614,0.868278261,-0.016885847,0.986527684,NA,10,8,19,11,4,35,14.234284,9.370888201,13.42660637,7.92045063,4.47117988,24.53501372,NA,UP_pEhEx_DOWN_CDC5
EHI_171760A,21.63903151,-0.025667087,0.897114054,-0.028610729,0.977175055,NA,17,31,6,49,16,17,24.1982828,36.31219178,4.239980958,35.28200735,17.88471952,11.91700666,NA,UP_pEhEx_DOWN_CDC5
EHI_171770A,21.24396106,-0.211403801,0.823949415,-0.256573761,0.797507833,NA,5,10,56,23,20,43,7.117142,11.71361025,39.5731556,16.56094223,22.3558994,30.14301686,NA,UP_pEhEx_DOWN_CDC5
EHI_172170A,24.20317707,-1.753561443,0.987671509,-1.775450063,0.075823604,NA,9,6,19,20,7,128,12.8108556,7.02816615,13.42660637,14.40081933,7.82456479,89.72805018,NA,UP_pEhEx_DOWN_CDC5
EHI_172390A,14.69492867,-0.358004339,0.817112747,-0.438133343,0.661289625,NA,9,5,28,14,11,39,12.8108556,5.856805125,19.7865778,10.08057353,12.29574467,27.33901529,NA,UP_pEhEx_DOWN_CDC5
EHI_172620A,37.72153227,0.458385432,0.63464644,0.722268972,0.470129126,NA,27,28,84,57,32,27,38.4325668,32.7981087,59.35973341,41.04233508,35.76943904,18.92701059,NA,DOWN_pEhEx_UP_CDC5
EHI_172850A,19.83826672,1.297578827,0.64934096,1.99830121,0.045684014,NA,22,21,41,20,7,17,31.3154248,24.59858153,28.97320321,14.40081933,7.82456479,11.91700666,NA,DOWN_pEhEx_UP_CDC5
EHI_173440A,37.90205186,-0.194931005,0.761611007,-0.255945625,0.797992824,NA,24,52,16,69,40,38,34.1622816,60.9107733,11.30661589,49.68282668,44.7117988,26.6380149,NA,UP_pEhEx_DOWN_CDC5
EHI_173490A,16.94838946,1.055713967,0.721098551,1.464035624,0.143184215,NA,18,17,33,25,7,10,25.6217112,19.91313743,23.31989527,18.00102416,7.82456479,7.01000392,NA,DOWN_pEhEx_UP_CDC5
EHI_174070A,9.414376547,-1.169942647,0.782550327,-1.495038219,0.134904468,NA,5,4,8,20,12,16,7.117142,4.6854441,5.653307944,14.40081933,13.41353964,11.21600627,NA,UP_pEhEx_DOWN_CDC5
EHI_174090A,19.14847727,0.202112776,0.761224998,0.265509904,0.790616681,NA,18,25,10,28,13,26,25.6217112,29.28402563,7.066634929,20.16114706,14.53133461,18.22601019,NA,DOWN_pEhEx_UP_CDC5
EHI_174140A,22.251948,0.538187043,0.980025403,0.549156217,0.582898249,NA,16,39,15,37,23,3,22.7748544,45.68307998,10.59995239,26.64151576,25.70928431,2.103001176,NA,DOWN_pEhEx_UP_CDC5
EHI_174150A,19.36774139,0.034446304,0.885219215,0.038912739,0.96895996,NA,8,5,58,15,19,37,11.3874272,5.856805125,40.98648259,10.8006145,21.23810443,25.93701451,NA,DOWN_pEhEx_UP_CDC5
EHI_174160A,21.69414701,1.494853312,0.975287142,1.532731487,0.125342028,NA,21,17,65,22,16,1,29.8919964,19.91313743,45.93312704,15.84090126,17.88471952,0.701000392,NA,DOWN_pEhEx_UP_CDC5
EHI_174880A,23.7339392,-1.333985021,0.81583001,-1.635126197,0.102022596,NA,7,5,34,24,28,77,9.9639988,5.856805125,24.02655876,17.28098319,31.29825916,53.97703019,NA,UP_pEhEx_DOWN_CDC5
EHI_174900A,17.44881284,-1.376274063,0.855749882,-1.608266728,0.107776774,NA,9,5,15,17,12,71,12.8108556,5.856805125,10.59995239,12.24069643,13.41353964,49.77102784,NA,UP_pEhEx_DOWN_CDC5
EHI_174990A,26.92506394,1.142415157,0.649333877,1.759364785,0.078515569,NA,21,26,72,31,10,24,29.8919964,30.45538665,50.87977149,22.32126996,11.1779497,16.82400941,NA,DOWN_pEhEx_UP_CDC5
EHI_175240A,12.90192972,0.763712154,0.781224609,0.977583329,0.328280446,NA,8,12,33,18,4,16,11.3874272,14.0563323,23.31989527,12.9607374,4.47117988,11.21600627,NA,DOWN_pEhEx_UP_CDC5
EHI_175270A,30.7646345,0.249449112,0.673241099,0.370519732,0.710995277,NA,20,24,61,41,37,20,28.468568,28.1126646,43.10647307,29.52167962,41.35841389,14.02000784,NA,DOWN_pEhEx_UP_CDC5
EHI_175440A,16.98665265,-0.155359179,0.822933183,-0.188787112,0.850259673,NA,11,10,29,31,24,7,15.6577124,11.71361025,20.4932413,22.32126996,26.82707928,4.907002744,NA,UP_pEhEx_DOWN_CDC5
EHI_175450A,19.45716511,0.138119553,0.893431923,0.154594379,0.877141102,NA,18,22,14,38,22,5,25.6217112,25.76994255,9.893288901,27.36155672,24.59148934,3.50500196,NA,DOWN_pEhEx_UP_CDC5
EHI_175490A,31.24341073,-1.431188155,1.021356271,-1.401262415,0.161135616,NA,7,16,31,17,8,165,9.9639988,18.7417764,21.90656828,12.24069643,8.94235976,115.6650647,NA,UP_pEhEx_DOWN_CDC5
EHI_176150A,178.2462683,-2.361958998,1.009548976,-2.339618041,NA,NA,49,27,103,78,59,1103,69.7479916,31.62674768,72.78633977,56.16319538,65.94990323,773.2034324,NA,UP_pEhEx_DOWN_CDC5
EHI_176180A,22.52165431,-1.297079436,0.972916754,-1.333186453,0.182470624,NA,12,10,15,15,7,110,17.0811408,11.71361025,10.59995239,10.8006145,7.82456479,77.11004312,NA,UP_pEhEx_DOWN_CDC5
EHI_176580A,30.29954497,0.981088006,0.738734327,1.328066085,0.184156276,NA,36,34,42,44,20,10,51.2434224,39.82627485,29.6798667,31.68180252,22.3558994,7.01000392,NA,DOWN_pEhEx_UP_CDC5
EHI_176800A,14.12939493,0.359634018,0.854099983,0.42106782,0.673705559,NA,10,7,35,20,17,6,14.234284,8.199527175,24.73322225,14.40081933,19.00251449,4.206002352,NA,DOWN_pEhEx_UP_CDC5
EHI_176990A,17.02182299,0.175096531,1.015940938,0.172349125,0.863163066,NA,12,25,11,29,23,2,17.0811408,29.28402563,7.773298422,20.88118803,25.70928431,1.402000784,NA,DOWN_pEhEx_UP_CDC5
EHI_177040A,9.563155344,0.620008256,0.898405318,0.690120866,0.490118182,NA,10,10,13,20,2,8,14.234284,11.71361025,9.186625408,14.40081933,2.23558994,5.608003136,NA,DOWN_pEhEx_UP_CDC5
EHI_177310A,22.87310775,0.782748824,0.966644042,0.809759115,0.418078635,NA,22,34,22,31,24,2,31.3154248,39.82627485,15.54659684,22.32126996,26.82707928,1.402000784,NA,DOWN_pEhEx_UP_CDC5
EHI_177340A,11.71202863,-0.433383059,1.001742615,-0.432629153,0.665284207,NA,7,5,20,12,2,42,9.9639988,5.856805125,14.13326986,8.640491597,2.23558994,29.44201647,NA,UP_pEhEx_DOWN_CDC5
EHI_177350A,8.31514805,-0.557662381,1.034171859,-0.539235695,0.589724233,NA,4,2,17,14,2,25,5.6937136,2.34272205,12.01327938,10.08057353,2.23558994,17.5250098,NA,UP_pEhEx_DOWN_CDC5
EHI_177370A,12.84667588,1.410179444,0.808282793,1.744660972,0.081043901,NA,9,9,46,11,5,11,12.8108556,10.54224923,32.50652068,7.92045063,5.58897485,7.711004312,NA,DOWN_pEhEx_UP_CDC5
EHI_177380A,25.39970392,0.803099891,0.884152698,0.908327139,0.363705408,NA,10,8,103,29,17,23,14.234284,9.370888201,72.78633977,20.88118803,19.00251449,16.12300902,NA,DOWN_pEhEx_UP_CDC5
EHI_177440A,9.179729385,0.343989756,0.767324836,0.448297435,0.653938551,NA,7,10,13,14,7,9,9.9639988,11.71361025,9.186625408,10.08057353,7.82456479,6.309003528,NA,DOWN_pEhEx_UP_CDC5
EHI_177450A,27.38282904,-2.227082282,1.058601268,-2.103797104,0.03539615,NA,15,4,5,24,11,150,21.351426,4.6854441,3.533317465,17.28098319,12.29574467,105.1500588,NA,UP_pEhEx_DOWN_CDC5
EHI_177500A,19.11069999,-0.599718574,1.030015046,-0.582242537,0.560403325,NA,8,8,35,11,4,81,11.3874272,9.370888201,24.73322225,7.92045063,4.47117988,56.78103176,NA,UP_pEhEx_DOWN_CDC5
EHI_177530A,17.90823922,0.088952179,0.639774279,0.139036817,0.889421056,NA,14,16,24,29,12,25,19.9279976,18.7417764,16.95992383,20.88118803,13.41353964,17.5250098,NA,DOWN_pEhEx_UP_CDC5
EHI_177550A,17.37871696,-0.575909291,1.106039894,-0.520694863,0.602579353,NA,8,11,25,12,1,75,11.3874272,12.88497128,17.66658732,8.640491597,1.11779497,52.5750294,NA,UP_pEhEx_DOWN_CDC5
EHI_177560A,12.15713992,-1.262945529,1.000180328,-1.262717826,0.206690605,NA,2,6,16,10,6,54,2.8468568,7.02816615,11.30661589,7.200409664,6.70676982,37.85402117,NA,UP_pEhEx_DOWN_CDC5
EHI_177580A,17.15784392,-1.545184288,1.021748076,-1.512294787,0.130458887,NA,5,6,17,7,9,88,7.117142,7.02816615,12.01327938,5.040286765,10.06015473,61.6880345,NA,UP_pEhEx_DOWN_CDC5
EHI_177590A,17.93145256,0.652308982,0.863567305,0.755365538,0.450029685,NA,19,11,37,16,3,38,27.0451396,12.88497128,26.14654924,11.52065546,3.35338491,26.6380149,NA,DOWN_pEhEx_UP_CDC5
EHI_177610A,35.04540258,-0.643538565,0.968741071,-0.664303997,0.506495763,NA,18,7,68,17,18,137,25.6217112,8.199527175,48.05311752,12.24069643,20.12030946,96.03705371,NA,UP_pEhEx_DOWN_CDC5
EHI_177870A,28.78196266,-0.936653138,0.790980573,-1.184167057,0.23634694,NA,23,19,7,39,40,57,32.7388532,22.25585948,4.946644451,28.08159769,44.7117988,39.95702235,NA,UP_pEhEx_DOWN_CDC5
EHI_178030A,30.07005427,0.278616305,1.156427607,0.240928445,0.809610576,NA,34,32,19,63,0,51,48.3965656,37.4835528,13.42660637,45.36258088,0,35.75101999,NA,DOWN_pEhEx_UP_CDC5
EHI_178040A,24.79364507,-0.354153799,0.73170634,-0.484010838,0.628378178,NA,17,21,24,32,11,68,24.1982828,24.59858153,16.95992383,23.04131092,12.29574467,47.66802666,NA,UP_pEhEx_DOWN_CDC5
EHI_178060A,22.05982904,0.745490416,0.843616992,0.883683499,0.37686709,NA,19,24,39,34,20,4,27.0451396,28.1126646,27.55987622,24.48139286,22.3558994,2.804001568,NA,DOWN_pEhEx_UP_CDC5
EHI_178450A,35.14206305,0.064811249,0.834193657,0.077693289,0.938072032,NA,25,51,18,75,33,17,35.58571,59.73941228,12.71994287,54.00307248,36.88723401,11.91700666,NA,DOWN_pEhEx_UP_CDC5
EHI_178530A,24.28010507,-0.997848926,0.729573009,-1.367716342,0.171400883,NA,15,19,8,48,29,42,21.351426,22.25585948,5.653307944,34.56196639,32.41605413,29.44201647,NA,UP_pEhEx_DOWN_CDC5
EHI_178640A,58.74163866,-2.259162774,3.730808424,-0.605542423,NA,NA,6,0,74,0,0,416,8.5405704,0,52.29309848,0,0,291.6161631,NA,UP_pEhEx_DOWN_CDC5
EHI_178700A,7.284963137,-0.676607377,0.932280432,-0.725755206,0.467988851,NA,4,8,3,10,6,18,5.6937136,9.370888201,2.119990479,7.200409664,6.70676982,12.61800706,NA,UP_pEhEx_DOWN_CDC5
EHI_178730A,30.79060574,0.479077456,0.841545685,0.569282767,0.56916426,NA,17,17,89,47,33,10,24.1982828,19.91313743,62.89305087,33.84192542,36.88723401,7.01000392,NA,DOWN_pEhEx_UP_CDC5
EHI_178740A,206.7298068,-1.014836691,0.971760262,-1.044328247,NA,NA,60,62,357,113,64,966,85.405704,72.62438355,252.278867,81.3646292,71.53887808,677.1663787,NA,UP_pEhEx_DOWN_CDC5
EHI_178780A,7.830427921,0.752517522,0.814663137,0.923716181,0.355634105,NA,8,9,11,10,4,8,11.3874272,10.54224923,7.773298422,7.200409664,4.47117988,5.608003136,NA,DOWN_pEhEx_UP_CDC5
EHI_178810A,15.05505756,-0.265601225,1.04340713,-0.254551859,0.799069245,NA,5,26,5,34,19,5,7.117142,30.45538665,3.533317465,24.48139286,21.23810443,3.50500196,NA,UP_pEhEx_DOWN_CDC5
EHI_178830A,10.26795301,0.295467076,0.814972548,0.362548502,0.716942186,NA,11,10,10,14,4,18,15.6577124,11.71361025,7.066634929,10.08057353,4.47117988,12.61800706,NA,DOWN_pEhEx_UP_CDC5
