baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1.1	CDC5_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_015230A	41.8256190347378	0.852302353913975	0.611313033686889	1.39421590404127	0.163252416722476	0.555359170664344	48	43	34	36	62.885112034048	44.4887664594279	21.9579328937945	37.970664751681	44.46	DOWN_pEhEx_UP_CDC5
EHI_019860A	20.0662616657702	-1.13315098324663	0.812280794018396	-1.39502373020649	0.163008683726045	0.555359170664344	13	8	41	27	17.0313845092213	8.27697980640518	26.4786837836934	28.4779985637607	44.46	UP_pEhEx_DOWN_CDC5
EHI_045080A	5742.71643989985	-0.454858974774483	0.326179311959872	-1.39450589935159	0.163164889291586	0.555359170664344	3273	5220	8373	7466	4287.97857682165	5400.72932367938	5407.46388587475	7874.69397322361	44.46	UP_pEhEx_DOWN_CDC5
EHI_049680A	56.1419028434257	-0.772012192327233	0.553187824526553	-1.39556974701669	0.162844097940342	0.555359170664344	22	52	112	66	28.8223430156053	53.8003687416337	72.3320142383819	69.6128853780818	44.46	UP_pEhEx_DOWN_CDC5
EHI_093800A	17.4975618885844	-1.33662251818641	0.958512428867403	-1.39447593785069	0.163173930740509	0.555359170664344	13	3	38	24	17.0313845092213	3.10386742740194	24.5412191165939	25.3137765011206	44.46	UP_pEhEx_DOWN_CDC5
EHI_168600A	119.050058142845	-0.611741840742343	0.438872851789188	-1.39389310195061	0.163349887643323	0.555359170664344	62	103	182	162	81.2266030439787	106.566115007467	117.539523137371	170.867991382564	44.46	UP_pEhEx_DOWN_CDC5
EHI_199130A	23.9353828652308	1.07743511607375	0.772543097608255	1.39466020654307	0.163118330163903	0.555359170664344	24	32	14	21	31.442556017024	33.1079192256207	9.04150177979774	22.1495544384806	44.46	DOWN_pEhEx_UP_CDC5
EHI_042720A	70086.8797054215	0.382128885755807	0.274536060590491	1.39190780596872	0.163950317757707	0.556530507122058	62883	73695	91671	59270	82383.427084105	76246.5033541287	59203.1078325599	62514.4805508925	44.35	DOWN_pEhEx_UP_CDC5
EHI_065800A	167.098332450473	-0.553698337567877	0.398003613060392	-1.39118922391255	0.164168054109758	0.556530507122058	111	121	255	221	145.421821578736	125.189319571878	164.684496703459	233.097691947819	44.35	UP_pEhEx_DOWN_CDC5
EHI_153530A	84.9473544996235	0.641586508795417	0.46123478876674	1.39101933423302	0.164219563924823	0.556530507122058	77	103	120	52	100.878200554619	106.566115007467	77.4985866839806	54.8465157524281	44.35	DOWN_pEhEx_UP_CDC5
EHI_194240A	27.3178199453155	0.958594704999522	0.689270125106822	1.39073879758093	0.164304648073042	0.556530507122058	33	28	28	18	43.233514523408	28.9694293224181	18.0830035595955	18.9853323758405	44.35	DOWN_pEhEx_UP_CDC5
EHI_049950A	262.106508204509	0.529117209482119	0.381175088179499	1.38812117027163	0.165100151099471	0.558188462660678	184	365	311	217	241.059596130517	377.637203667236	200.85050382265	228.878729197632	44.18	DOWN_pEhEx_UP_CDC5
EHI_090000A	264.478273791594	-0.47861351234123	0.344757439376281	-1.38826159402714	0.165057402532768	0.558188462660678	177	203	441	314	231.888850625552	210.028362587531	284.807306063629	331.188575889662	44.18	UP_pEhEx_DOWN_CDC5
EHI_011800A	15.744828859312	1.25753943653207	0.906261300256829	1.3876124205852	0.165255097252513	0.558194995164043	23	14	17	7	30.1324495163147	14.4847146612091	10.9789664468973	7.38318481282685	44.18	DOWN_pEhEx_UP_CDC5
EHI_165150A	18.7887516162045	1.1524732903944	0.831057918867312	1.38675447791312	0.1655166424208	0.558561250278519	22	22	12	15	28.8223430156053	22.7616944676142	7.74985866839807	15.8211103132004	44.14	DOWN_pEhEx_UP_CDC5
EHI_020310A	5318.7442085045	0.39890546794853	0.287995392778094	1.38511058840408	0.166018654721384	0.558718543081473	4982	5386	7554	4074	6526.9505865339	5572.47665466229	4878.53603175658	4297.01356106523	44.13	DOWN_pEhEx_UP_CDC5
EHI_080200A	107.539138186601	0.64895642274914	0.469551561194746	1.3820770206746	0.166948053371545	0.558718543081473	129	91	141	72	169.003738591504	94.1506452978589	91.0608393536773	75.9413295033619	44.13	DOWN_pEhEx_UP_CDC5
EHI_083430A	190.00424394765	0.503447803180271	0.364394996759439	1.38159910991486	0.16709482744021	0.558718543081473	163	224	226	160	213.547359615621	231.755434579345	145.955671588164	168.758510007471	44.13	DOWN_pEhEx_UP_CDC5
EHI_087870A	39.4477481328436	0.84237836866032	0.608750080960259	1.38378358378455	0.166424731139167	0.558718543081473	46	40	51	22	60.2648990326293	41.3848990320259	32.9368993406918	23.2042951260273	44.13	DOWN_pEhEx_UP_CDC5
EHI_098510A	176.321305041316	-0.58359643953695	0.421416782523275	-1.38484384993547	0.166100219404336	0.558718543081473	83	167	274	234	108.738839558875	172.781953458708	176.955106261756	246.809320885926	44.13	UP_pEhEx_DOWN_CDC5
EHI_110750A	183.652324417699	-0.528326002325634	0.381820878080169	-1.38370118727427	0.16644996988225	0.558718543081473	110	151	287	236	144.111715078027	156.227993845898	185.350786485854	248.91880226102	44.13	UP_pEhEx_DOWN_CDC5
EHI_146380A	147.148990337706	0.538299994669041	0.388984456509033	1.3838599092109	0.16640135458739	0.558718543081473	147	151	190	111	192.585655604272	156.227993845898	122.706095582969	117.076216317683	44.13	DOWN_pEhEx_UP_CDC5
EHI_167300A	9409.97270700298	-0.515970127269667	0.373446063950512	-1.38164564331314	0.167080532026746	0.558718543081473	6426	6834	11682	13848	8418.74437355817	7070.60999962163	7544.48741368552	14606.0490411466	44.13	UP_pEhEx_DOWN_CDC5
EHI_194500A	314.402728268902	0.493136673370551	0.356478254654408	1.38335695636927	0.166555441825127	0.558718543081473	324	301	442	224	424.474506229824	311.421365215995	285.453127619329	236.261914010459	44.13	DOWN_pEhEx_UP_CDC5
EHI_199170A	52.8977244898192	0.823140411256084	0.595177672100722	1.38301628209733	0.166659873480981	0.558718543081473	49	68	36	51	64.1952185347573	70.354328354444	23.2495760051942	53.7917750648814	44.13	DOWN_pEhEx_UP_CDC5
EHI_177490A	92.3049742592845	0.606015835827057	0.4388754026969	1.38083800573711	0.16732877490048	0.558988434832372	85	108	125	62	111.359052560293	111.73922738647	80.7276944624798	65.393922627895	44.1	DOWN_pEhEx_UP_CDC5
EHI_011390A	117.443240215291	-0.634312733047827	0.459953652674647	-1.3790796732655	0.167870190258538	0.559771895852968	50	114	200	149	65.5053250354667	117.946962241274	129.164311139968	157.156362444457	44.02	UP_pEhEx_DOWN_CDC5
EHI_164400A	231.692868575907	-0.482003822540974	0.349412694254236	-1.37946854956066	0.167750336610165	0.559771895852968	154	179	439	243	201.756401109237	185.197423168316	283.515662952229	256.301987073846	44.02	UP_pEhEx_DOWN_CDC5
EHI_035990A	81.4482186280981	0.742463791807612	0.538670298915647	1.37832695305868	0.168102365129812	0.56003418081603	82	94	132	34	107.428733058165	97.2545127252609	85.2484453523787	35.8611833765876	44	DOWN_pEhEx_UP_CDC5
EHI_182510A	21.6540816364023	1.11215724353749	0.807374994096418	1.37749775713845	0.168358407747085	0.560375430165482	22	29	12	19	28.8223430156053	30.0040517982188	7.74985866839807	20.0400730633872	43.96	DOWN_pEhEx_UP_CDC5
EHI_078300A	7487.42724595229	-0.447557756956127	0.325338908777377	-1.37566625104279	0.168924985133682	0.561748719934066	5006	5907	10516	9944	6558.39314255092	6111.51496455443	6791.4594797395	10488.3413969643	43.83	UP_pEhEx_DOWN_CDC5
EHI_000900A	19.5878409707368	-1.18058193652839	0.858838214169302	-1.37462669575118	0.169247207882307	0.562168462814391	12	8	27	35	15.721278008512	8.27697980640518	17.4371820038956	36.9159240641343	43.78	UP_pEhEx_DOWN_CDC5
EHI_004200A	59574.6061712884	0.449277874166784	0.327191699078378	1.37313347322776	0.169710856658369	0.562168462814391	56798	61028	61524	57846	74411.4290272887	63140.9404531619	39733.5253928769	61012.529811826	43.78	DOWN_pEhEx_UP_CDC5
EHI_064570A	7414.13283996155	-0.386824864490387	0.281884487973359	-1.37228148761043	0.169975826338891	0.562168462814391	4983	6112	12021	8572	6528.26069303461	6323.61257209356	7763.42092106776	9041.23717365026	43.78	UP_pEhEx_DOWN_CDC5
EHI_106330A	1139.87493707578	0.423976001787715	0.308944496001917	1.37233712616484	0.169958513149282	0.562168462814391	862	1433	1487	936	1129.31180361145	1482.61400782233	960.33665332566	987.237283543705	43.78	DOWN_pEhEx_UP_CDC5
EHI_127240A	200.41233509995	-0.494505613885171	0.360201142903082	-1.37285964697293	0.169795983523258	0.562168462814391	118	172	354	228	154.592567083701	177.955065837711	228.620830717743	240.480876760646	43.78	UP_pEhEx_DOWN_CDC5
EHI_181180A	11972.3566726881	0.389117183633986	0.283547620646969	1.37231687131121	0.169964815750262	0.562168462814391	9983	13604	14732	10639	13078.7931965813	14075.004160792	9514.24315857003	11221.3861748093	43.78	DOWN_pEhEx_UP_CDC5
EHI_036640A	46.708651791973	-0.759345532637819	0.553938859412499	-1.3708110917569	0.170433852382375	0.56267594585768	27	33	100	50	35.372875519152	34.1425417014214	64.5821555699839	52.7370343773347	43.73	UP_pEhEx_DOWN_CDC5
EHI_064680A	226.723393908656	-0.495828884760794	0.361838577067045	-1.37030409742331	0.170591994550053	0.56267594585768	125	205	396	261	163.763312588667	212.097607539133	255.745336057136	275.287319449687	43.73	UP_pEhEx_DOWN_CDC5
EHI_069230A	24.915129901629	-1.00804929297068	0.735598008982337	-1.37038067077597	0.170568102669811	0.56267594585768	15	13	41	38	19.65159751064	13.4500921854084	26.4786837836934	40.0801461267743	43.73	UP_pEhEx_DOWN_CDC5
EHI_170460A	19.1620934329314	-1.12433782418675	0.820948664178421	-1.36955923463491	0.170824532237307	0.562933959893132	8	13	31	31	10.4808520056747	13.4500921854084	20.020468226695	32.6969613139475	43.71	UP_pEhEx_DOWN_CDC5
EHI_048260A	23.7257004749862	1.00323987907694	0.732855081931339	1.36894715450842	0.171015794330898	0.56305561165985	19	37	23	16	24.8920235134773	38.281031604624	14.8538957810963	16.8758510007471	43.69	DOWN_pEhEx_UP_CDC5
EHI_004610A	81.6920562912501	-0.647518598157184	0.474625718402419	-1.36427204226673	0.172481961623056	0.563463188235811	40	72	138	105	52.4042600283733	74.4928182576466	89.1233746865777	110.747772192403	43.65	UP_pEhEx_DOWN_CDC5
EHI_021560A	536.254517900888	0.439514233709689	0.322196097243694	1.36412029031271	0.172529709775055	0.563463188235811	515	541	644	469	674.704847865307	559.73075940815	415.909081870696	494.673382459399	43.65	DOWN_pEhEx_UP_CDC5
EHI_031640A	24.1182210046885	-1.08068343556153	0.791914948764252	-1.36464583380815	0.172364391749934	0.563463188235811	10	17	30	44	13.1010650070933	17.588582088611	19.3746466709952	46.4085902520545	43.65	UP_pEhEx_DOWN_CDC5
EHI_051060A	9738.22472232155	-0.684575975230104	0.500951189696934	-1.36655224961989	0.171765692954033	0.563463188235811	2544	11218	15109	13516	3332.91093780454	11606.3949335317	9757.71788506886	14255.8751328811	43.65	UP_pEhEx_DOWN_CDC5
EHI_055690A	99.8294545969476	0.635864829616528	0.465414877773781	1.36623228002091	0.171866068712488	0.563463188235811	117	87	124	72	153.282460582992	90.0121553946563	80.08187290678	75.9413295033619	43.65	DOWN_pEhEx_UP_CDC5
EHI_086550A	37.3783404975655	-0.890817069744673	0.652792008549446	-1.36462618732747	0.172370569728645	0.563463188235811	16	30	53	60	20.9617040113493	31.0386742740194	34.2285424520915	63.2844412528016	43.65	UP_pEhEx_DOWN_CDC5
EHI_087900A	32.6441314546497	-0.865612803716179	0.634544923057817	-1.36414739486822	0.172521180708786	0.563463188235811	18	22	70	37	23.581917012768	22.7616944676142	45.2075088989887	39.0254054392277	43.65	UP_pEhEx_DOWN_CDC5
EHI_091530A	212.708395710472	-0.506062681264605	0.370130058569626	-1.36725637258507	0.171544961245656	0.563463188235811	137	166	331	271	179.484590597179	171.747330982908	213.766934936647	285.834726325154	43.65	UP_pEhEx_DOWN_CDC5
EHI_170000A	26.436994644383	-0.97880816921778	0.716267442716133	-1.36654008104302	0.171769509483141	0.563463188235811	12	19	42	41	15.721278008512	19.6578270402123	27.1245053393932	43.2443681894144	43.65	UP_pEhEx_DOWN_CDC5
EHI_051870A	102.847030124673	0.584207338649458	0.428539974205356	1.36325051060349	0.172803573248615	0.563852804303174	87	128	115	86	113.979265561712	132.431676902483	74.2694789054815	90.7076991290156	43.61	DOWN_pEhEx_UP_CDC5
EHI_178620A	54.6119732000732	-0.907191445505624	0.666042603995558	-1.36206218650793	0.173178260546601	0.564570415079537	39	24	59	99	51.094153527664	24.8309394192155	38.1034717862905	104.419328067123	43.54	UP_pEhEx_DOWN_CDC5
EHI_058460A	124.497556432527	0.550466115611482	0.404624034054479	1.36043850409876	0.173691200829352	0.564728610183133	110	147	172	86	144.111715078027	152.089503942695	111.081307580372	90.7076991290156	43.53	DOWN_pEhEx_UP_CDC5
EHI_123230A	298.21878909132	0.677881292791382	0.49805738794906	1.36105057206925	0.173497708252171	0.564728610183133	295	337	534	107	386.481417709253	348.667774344818	344.868710743714	112.857253567496	43.53	DOWN_pEhEx_UP_CDC5
EHI_177460A	73.3306419274583	-0.7178570699693	0.527654586890161	-1.36046779049176	0.173681938873238	0.564728610183133	35	63	181	62	45.8537275248267	65.1812159754408	116.893701581671	65.393922627895	43.53	UP_pEhEx_DOWN_CDC5
EHI_025430A	150.479578088906	0.556097025453682	0.408924709472551	1.35990076552469	0.173861328721359	0.564744561805072	164	139	197	110	214.857466116331	143.81252413629	127.226846472868	116.021475630136	43.53	DOWN_pEhEx_UP_CDC5
EHI_122720A	87.5997808342846	0.639575195521266	0.470467987331413	1.35944466519191	0.174005725731607	0.564744561805072	74	112	84	79	96.9478810524907	115.877717289673	54.2490106787865	83.3245143161888	43.53	DOWN_pEhEx_UP_CDC5
EHI_127330A	18017.1728620065	0.400790838234972	0.295173970696505	1.35781226674307	0.174523261551696	0.565920762791633	17435	17558	22288	15802	22841.7068398672	18165.9014301078	14394.070833438	16667.0123446128	43.41	DOWN_pEhEx_UP_CDC5
EHI_074810A	80.9165807409668	-0.637448724169371	0.471276160690232	-1.35260125026431	0.176183052820837	0.569481035443239	54	54	132	106	70.745751038304	55.869613693235	85.2484453523787	111.802512879949	43.05	UP_pEhEx_DOWN_CDC5
EHI_096210A	25.2801904404256	1.0500116767463	0.776683316825277	1.35191738254179	0.176401746176223	0.569481035443239	35	22	34	10	45.8537275248267	22.7616944676142	21.9579328937945	10.5474068754669	43.05	DOWN_pEhEx_UP_CDC5
EHI_120350A	26.7689438455031	-0.987636581799466	0.730397500910898	-1.35219052716878	0.176314373279745	0.569481035443239	9	23	47	39	11.790958506384	23.7963169434149	30.3536131178924	41.134886814321	43.05	UP_pEhEx_DOWN_CDC5
EHI_170150A	52.2464650251561	0.778984573856438	0.575620497479903	1.35329540429306	0.175961276800491	0.569481035443239	67	43	60	36	87.7771355475253	44.4887664594279	38.7492933419903	37.970664751681	43.05	DOWN_pEhEx_UP_CDC5
EHI_194560A	72.4219227749133	-0.663649499658171	0.490228667871786	-1.35375497834358	0.175814561567674	0.569481035443239	34	65	135	86	44.5436210241173	67.2504609270421	87.1859100194782	90.7076991290156	43.05	UP_pEhEx_DOWN_CDC5
EHI_152190A	17.5298999827161	-1.12239737038901	0.831233265399554	-1.35027965928372	0.176926294434636	0.570669427141955	9	10	40	21	11.790958506384	10.3462247580065	25.8328622279936	22.1495544384806	42.93	UP_pEhEx_DOWN_CDC5
EHI_114640A	38.9185801220423	-0.852451311555024	0.631573978467144	-1.34972519549326	0.177104147348898	0.570700682266429	16	33	61	58	20.9617040113493	34.1425417014214	39.3951148976902	61.1749598777082	42.93	UP_pEhEx_DOWN_CDC5
EHI_123280A	28.4899911621859	0.904680649821512	0.670631240235043	1.34899866803765	0.177337393917383	0.570700682266429	30	34	35	16	39.30319502128	35.177164177222	22.6037544494944	16.8758510007471	42.93	DOWN_pEhEx_UP_CDC5
EHI_182620A	39.6933673648186	0.795231341670337	0.58958990082106	1.34878725121123	0.177405310770321	0.570700682266429	38	49	38	32	49.7840470269547	50.6965013142317	24.5412191165939	33.7517020014942	42.93	DOWN_pEhEx_UP_CDC5
EHI_082270A	160.93663144341	-1.79553928740791	1.33205529884505	-1.34794650714931	0.177675588305401	0.571066560474101	11	125	281	302	14.4111715078027	129.327809475081	181.475857151655	318.531687639101	42.89	UP_pEhEx_DOWN_CDC5
EHI_152120A	56.5566281966218	-0.777987391793698	0.577767505872179	-1.34654057884282	0.178128242837556	0.572017455872716	35	36	73	91	45.8537275248267	37.2464091288233	47.1449735660882	95.9814025667491	42.8	UP_pEhEx_DOWN_CDC5
EHI_080880A	196.092172411976	0.494645638297611	0.367648463051315	1.34543099729638	0.17848609074486	0.572662496954484	193	199	238	163	252.850554636901	205.889872684329	153.705530256562	171.922732070111	42.73	DOWN_pEhEx_UP_CDC5
EHI_159150A	17187.2493739889	-0.556899785744552	0.414564854414922	-1.3433357406298	0.179163284082695	0.574330105741362	7977	16788	20777	26083	10450.7195561584	17369.2421237413	13418.2344627756	27510.8013532804	42.57	UP_pEhEx_DOWN_CDC5
EHI_098060A	59.1042738461651	-0.860761314134963	0.641075034859524	-1.34268419035157	0.179374256066077	0.574501568155442	33	39	57	110	43.233514523408	40.3502765562253	36.8118286748908	116.021475630136	42.55	UP_pEhEx_DOWN_CDC5
EHI_094030A	2105.59710360546	-0.618281259324681	0.461235940951636	-1.34048803319408	0.180086732278743	0.576277543291976	647	2391	3546	2665	847.638905958939	2473.78233963935	2290.08323651163	2810.88393231194	42.37	UP_pEhEx_DOWN_CDC5
EHI_095030A	179.274054709101	0.496208798248057	0.370722006936918	1.33849296497926	0.180735792109847	0.576922930927383	165	197	251	128	216.16757261704	203.820627732728	162.10121048066	135.006808005977	42.31	DOWN_pEhEx_UP_CDC5
EHI_178870A	20.0681170833457	-1.07119194512022	0.800346709228831	-1.33840988257747	0.180762859114583	0.576922930927383	7	16	42	26	9.17074550496533	16.5539596128104	27.1245053393932	27.423257876214	42.31	UP_pEhEx_DOWN_CDC5
EHI_198770A	233.925293100179	0.523064186352003	0.390586583946975	1.33917601845488	0.180513377574645	0.576922930927383	183	302	357	145	239.749489629808	312.455987691796	230.558295384842	152.937399694271	42.31	DOWN_pEhEx_UP_CDC5
EHI_004970A	409.982070884074	0.524408372710946	0.392598598338615	1.33573674213336	0.181635335525144	0.577113036856633	447	370	638	246	585.617605817072	382.81031604624	412.034152536497	259.466209136487	42.29	DOWN_pEhEx_UP_CDC5
EHI_005000A	23.9417817207519	-1.00594212128071	0.752506077997752	-1.33678936382454	0.181291402002631	0.577113036856633	14	13	37	38	18.3414910099307	13.4500921854084	23.895397560894	40.0801461267743	42.29	UP_pEhEx_DOWN_CDC5
EHI_009870A	8189.49398664051	0.385868059094463	0.288803901451912	1.3360901883755	0.181519796580209	0.577113036856633	7757	8113	10414	7088	10162.4961260023	8393.89214617065	6725.58568105812	7476.00199333096	42.29	DOWN_pEhEx_UP_CDC5
EHI_052880A	58.6501775614887	0.684257823851872	0.512008723187182	1.33641829301748	0.1814125904383	0.577113036856633	48	79	74	40	62.885112034048	81.7351755882512	47.7907951217881	42.1896275018677	42.29	DOWN_pEhEx_UP_CDC5
EHI_060860A	292.323648103598	-0.504226594607217	0.377607299920704	-1.33532003939834	0.181771622628364	0.577113036856633	191	225	411	399	250.230341635483	232.790057055146	265.432659392634	420.841534331131	42.29	UP_pEhEx_DOWN_CDC5
EHI_187740A	33333.188765121	0.379464457010398	0.283708818953036	1.33751378758943	0.181054984805651	0.577113036856633	30209	34609	48489	25251	39577.0072799282	35807.2492649846	31315.2414143295	26633.2571012416	42.29	DOWN_pEhEx_UP_CDC5
