"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","U2AF84_1","U2AF84_2","pEhEx_1","pEhEx_2","U2AF84_1.1","U2AF84_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"556","EHI_063550A",52.92681641,-0.936161909,0.565103305,-1.656620835,0.097596157,0.47658406,36,28,70,83,40.43245186,31.90214903,47.58778051,91.78488424,52.34,"UP_pEhEx_DOWN_U2AF84"
"557","EHI_131940A",6347.239926,-0.536489157,0.324017612,-1.655740728,0.097774336,0.47658406,3773,5374,9329,7855,4237.545579,6122.933888,6342.091491,8686.388744,52.34,"UP_pEhEx_DOWN_U2AF84"
"558","EHI_202700A",218.6805136,0.551308132,0.334229038,1.649492024,0.099046876,0.481921627,209,250,241,173,234.7328455,284.8406163,163.83793,191.3106623,51.81,"DOWN_pEhEx_UP_U2AF84"
"559","EHI_004230A",437.7117762,-0.531945305,0.323181266,-1.645965782,0.099770804,0.482860817,295,337,640,543,331.3214805,383.9651508,435.0882789,600.4721945,51.71,"UP_pEhEx_DOWN_U2AF84"
"560","EHI_086370A",158.4129313,0.68157608,0.413711754,1.647466076,0.099462284,0.482860817,191,155,225,81,214.5166196,176.6011821,152.9607231,89.57320029,51.71,"DOWN_pEhEx_UP_U2AF84"
"561","EHI_153750A",35.27396583,-0.972416881,0.590792643,-1.645952929,0.099773451,0.482860817,23,19,58,49,25.83184424,21.64788684,39.42987528,54.18625696,51.71,"UP_pEhEx_DOWN_U2AF84"
"562","EHI_045340A",972.1891904,0.484320591,0.294543583,1.64430875,0.100112443,0.483639292,1143,864,1281,678,1283.730346,984.40917,870.8563833,749.7608617,51.64,"DOWN_pEhEx_UP_U2AF84"
"563","EHI_151800A",260.9500468,-0.51846528,0.315593348,-1.642827024,0.100418727,0.484257272,185,194,415,301,207.7778776,221.0363183,282.1275559,332.8584356,51.57,"UP_pEhEx_DOWN_U2AF84"
"564","EHI_031220A",162.9539519,0.567689111,0.346449777,1.638589915,0.101298694,0.485911581,159,185,199,115,178.5766624,210.7820561,135.2852617,127.1718276,51.41,"DOWN_pEhEx_UP_U2AF84"
"565","EHI_153020A",64.38394056,0.875171606,0.533743832,1.639684719,0.101070738,0.485911581,95,53,81,32,106.696748,60.38621066,55.0658603,35.38694332,51.41,"DOWN_pEhEx_UP_U2AF84"
"566","EHI_158250A",270.2312471,-0.557261992,0.339920251,-1.639390391,0.101131982,0.485911581,165,221,433,316,185.3154044,251.7991048,294.3644137,349.4460653,51.41,"UP_pEhEx_DOWN_U2AF84"
"567","EHI_156330A",2889.897016,0.4127544,0.252096814,1.637285271,0.101570877,0.486357904,2776,3057,3561,2295,3117.791288,3483.031056,2420.858377,2537.907341,51.36,"DOWN_pEhEx_UP_U2AF84"
"568","EHI_138300A",50.63600334,-0.976315503,0.596642709,-1.636348669,0.101766636,0.486437351,21,39,71,78,23.58559692,44.43513615,48.26760594,86.25567435,51.36,"UP_pEhEx_DOWN_U2AF84"
"569","EHI_065750A",60.91788308,-0.758268736,0.464483117,-1.632500102,0.102574177,0.487978389,37,43,113,69,41.55557552,48.99258601,76.82027425,76.30309654,51.2,"UP_pEhEx_DOWN_U2AF84"
"570","EHI_105120A",35.80845383,-0.952616589,0.58423429,-1.630538647,0.102987704,0.487978389,19,24,61,48,21.33934959,27.34469917,41.46935159,53.08041498,51.2,"UP_pEhEx_DOWN_U2AF84"
"571","EHI_146980A",176.0501554,0.583552284,0.357531297,1.632171195,0.102643427,0.487978389,194,180,238,108,217.8859906,205.0852437,161.7984537,119.4309337,51.2,"DOWN_pEhEx_UP_U2AF84"
"572","EHI_152220A",144.5842113,-0.587586109,0.360363143,-1.630538864,0.102987658,0.487978389,98,106,233,171,110.0661189,120.7724213,158.3993265,189.0989784,51.2,"UP_pEhEx_DOWN_U2AF84"
"573","EHI_166390A",94.35464104,-0.64892764,0.39743753,-1.632778967,0.102515492,0.487978389,68,62,173,102,76.37240907,70.64047285,117.6098004,112.7958818,51.2,"UP_pEhEx_DOWN_U2AF84"
"574","EHI_167290A",45.0899761,-0.843714817,0.517890978,-1.629135961,0.10328424,0.488530856,29,28,81,55,32.57058622,31.90214903,55.0658603,60.82130884,51.15,"UP_pEhEx_DOWN_U2AF84"
"575","EHI_030790A",4325.238453,0.414046044,0.254382471,1.62765163,0.103598775,0.489166389,4689,4052,5241,3486,5266.326855,4616.696709,3562.965109,3854.965138,51.08,"DOWN_pEhEx_UP_U2AF84"
"576","EHI_105200A",42.46170521,-0.870785283,0.535608698,-1.625786301,0.103995124,0.490185348,24,29,77,52,26.95496791,33.04151149,52.34655856,57.5037829,50.98,"UP_pEhEx_DOWN_U2AF84"
"577","EHI_158270A",3445.447351,0.449717197,0.276834879,1.62449616,0.104269959,0.490629011,3100,3927,4054,2776,3481.683354,4474.276401,2756.012317,3069.817333,50.94,"DOWN_pEhEx_UP_U2AF84"
"578","EHI_059830A",218.4399523,-0.681363698,0.420310255,-1.621097011,0.104996835,0.49064786,140,156,272,320,157.2373128,177.7405446,184.9125185,353.8694332,50.94,"UP_pEhEx_DOWN_U2AF84"
"579","EHI_159860A",776.9762908,0.50847584,0.313568044,1.621580546,0.104893191,0.49064786,873,742,1105,480,980.4869576,845.4069492,751.2071066,530.8041498,50.94,"DOWN_pEhEx_UP_U2AF84"
"580","EHI_177420A",142.2786701,0.732624847,0.451429969,1.622898117,0.104611186,0.49064786,115,198,125,117,129.1592212,225.5937681,84.97817948,129.3835115,50.94,"DOWN_pEhEx_UP_U2AF84"
"581","EHI_180780A",57.70387432,-0.835118358,0.515043482,-1.621452146,0.104920705,0.49064786,35,38,83,83,39.3093282,43.29577368,56.42551117,91.78488424,50.94,"UP_pEhEx_DOWN_U2AF84"
"582","EHI_008420A",154.9391353,0.819779061,0.506728907,1.617786255,0.10570867,0.493125495,208,143,234,58,233.6097218,162.9288325,159.079152,64.13883477,50.69,"DOWN_pEhEx_UP_U2AF84"
"583","EHI_125960A",83.7789587,0.731965053,0.453037462,1.615683281,0.106162808,0.49439455,76,109,105,49,85.35739837,124.1905087,71.38167076,54.18625696,50.56,"DOWN_pEhEx_UP_U2AF84"
"584","EHI_178940A",209.2501014,0.619137307,0.383553366,1.614214243,0.106480964,0.495027083,230,219,302,112,258.3184424,249.5203799,205.3072816,123.8543016,50.5,"DOWN_pEhEx_UP_U2AF84"
"585","EHI_164870A",32886.65774,0.432098436,0.269483773,1.603430263,0.108839694,0.505127811,37278,29562,38367,27051,41867.8039,33681.8332,26082.8625,29914.13137,49.49,"DOWN_pEhEx_UP_U2AF84"
"586","EHI_050500A",117.5688671,-0.655600353,0.409171057,-1.602264728,0.109097082,0.505164113,71,90,178,151,79.74178005,102.5426219,121.0089276,166.9821388,49.48,"UP_pEhEx_DOWN_U2AF84"
"587","EHI_087370A",91.75858704,-0.672496114,0.419861216,-1.60171049,0.109219644,0.505164113,53,72,169,100,59.52555412,82.0340975,114.8904987,110.5841979,49.48,"UP_pEhEx_DOWN_U2AF84"
"588","EHI_104380A",261.9726548,0.604000759,0.377323721,1.600749503,0.109432412,0.505287413,319,241,373,146,358.2764484,274.5863541,253.5748876,161.4529289,49.47,"DOWN_pEhEx_UP_U2AF84"
"589","EHI_136350A",312.1669202,-0.617952591,0.387017947,-1.596702677,0.110331999,0.508576191,226,209,399,439,253.8259478,238.1267552,271.2503489,485.4646287,49.14,"UP_pEhEx_DOWN_U2AF84"
"590","EHI_107120A",84.71714032,0.666320252,0.417987105,1.594116764,0.110909885,0.508649218,89,95,106,53,99.95800598,108.2394342,72.0614962,58.60962488,49.14,"DOWN_pEhEx_UP_U2AF84"
"591","EHI_182630A",311.5829891,0.495415822,0.310455319,1.59577173,0.110539767,0.508649218,359,286,377,236,403.2013949,325.8576651,256.2941893,260.978707,49.14,"DOWN_pEhEx_UP_U2AF84"
"592","EHI_187770A",1203.202208,0.405928202,0.254524468,1.594849427,0.110745911,0.508649218,1241,1184,1537,927,1393.796465,1349.005159,1044.891695,1025.115514,49.14,"DOWN_pEhEx_UP_U2AF84"
"593","EHI_107210A",2105.271706,0.411530751,0.258645631,1.591098791,0.111587345,0.510893155,2265,1986,2527,1715,2543.875096,2262.773856,1717.918876,1896.518994,48.91,"DOWN_pEhEx_UP_U2AF84"
"594","EHI_004600A",664.9724534,-0.526503774,0.331983197,-1.585935006,0.112754054,0.512313154,493,470,905,864,553.6999657,535.5003587,615.2420194,955.4474697,48.77,"UP_pEhEx_DOWN_U2AF84"
"595","EHI_088060A",376.1852738,-0.519826782,0.327376238,-1.587857401,0.112318588,0.512313154,227,319,671,389,254.9490714,363.4566264,456.1628674,430.1725298,48.77,"UP_pEhEx_DOWN_U2AF84"
"596","EHI_092730A",73.66559674,-0.681630601,0.430194545,-1.584470582,0.113086671,0.512313154,49,51,132,83,55.03305947,58.10748573,89.73695753,91.78488424,48.77,"UP_pEhEx_DOWN_U2AF84"
"597","EHI_096750A",63.02953281,-0.799719474,0.504669258,-1.584640755,0.11304798,0.512313154,33,48,96,86,37.06308087,54.68939833,65.26324184,95.10241018,48.77,"UP_pEhEx_DOWN_U2AF84"
"598","EHI_098490A",245.7322997,-0.556862583,0.351578709,-1.583891656,0.113218377,0.512313154,147,204,391,289,165.0991784,232.4299429,265.8117454,319.5883319,48.77,"UP_pEhEx_DOWN_U2AF84"
"599","EHI_141400A",119.1206559,0.598355987,0.376852452,1.587772574,0.112337775,0.512313154,128,126,153,77,143.7598288,143.5596706,104.0132917,85.14983237,48.77,"DOWN_pEhEx_UP_U2AF84"
"600","EHI_189420A",137.6754511,0.559948758,0.352928729,1.586577438,0.112608381,0.512313154,147,143,160,103,165.0991784,162.9288325,108.7720697,113.9017238,48.77,"DOWN_pEhEx_UP_U2AF84"
"601","EHI_042930A",15515.21939,0.388252896,0.245682258,1.580304979,0.11403704,0.512600272,16518,14595,19649,12228,18551.75666,16628.99518,13357.88999,13522.23572,48.74,"DOWN_pEhEx_UP_U2AF84"
"602","EHI_110280A",1648.396459,0.426546571,0.269514914,1.582645522,0.113502282,0.512600272,1778,1565,1889,1383,1996.913872,1783.102258,1284.190248,1529.379457,48.74,"DOWN_pEhEx_UP_U2AF84"
"603","EHI_126240A",2450.112407,-0.725567916,0.459047797,-1.580593393,0.113971037,0.512600272,873,2381,4297,2881,980.4869576,2712.82203,2921.209898,3185.930741,48.74,"UP_pEhEx_DOWN_U2AF84"
"604","EHI_131360A",289.9691802,-0.517177656,0.327187071,-1.580678768,0.113951506,0.512600272,242,180,476,325,271.7959264,205.0852437,323.5969075,359.3986431,48.74,"UP_pEhEx_DOWN_U2AF84"
"605","EHI_199120A",467.5472761,0.439978746,0.278694795,1.578711744,0.11440219,0.513391645,486,466,601,348,545.8381001,530.9429088,408.5750869,384.8330086,48.66,"DOWN_pEhEx_UP_U2AF84"
"606","EHI_202710A",78.84760469,0.704498937,0.446567148,1.577587916,0.11466031,0.513700895,77,96,101,46,86.48052203,109.3787967,68.66236902,50.86873103,48.63,"DOWN_pEhEx_UP_U2AF84"
"607","EHI_044370A",559.317906,0.479148846,0.304048098,1.575898187,0.115049269,0.514454185,641,512,759,378,719.9222678,583.3535822,515.9875058,418.008268,48.55,"DOWN_pEhEx_UP_U2AF84"
"608","EHI_105350A",47.45194952,1.091313822,0.69316535,1.574391769,0.115396906,0.514454185,81,34,64,15,90.97301668,38.73832382,43.50882789,16.58762968,48.55,"DOWN_pEhEx_UP_U2AF84"
"609","EHI_114350A",63.71799908,-0.77006121,0.488999102,-1.574770191,0.115309499,0.514454185,35,48,100,84,39.3093282,54.68939833,67.98254358,92.89072622,48.55,"UP_pEhEx_DOWN_U2AF84"
"610","EHI_023230A",79817.00153,0.417435528,0.265442646,1.572601589,0.115811099,0.51545432,90520,71008,104004,59678,101665.154,80903.84993,70704.56463,65994.43761,48.45,"DOWN_pEhEx_UP_U2AF84"
"611","EHI_040460A",1402.213898,-0.424297546,0.270027753,-1.57131088,0.116110455,0.515940893,1005,1111,2171,1572,1128.739281,1265.831699,1475.901021,1738.383591,48.41,"UP_pEhEx_DOWN_U2AF84"
"612","EHI_070670.mRNA",114.4347959,-0.679259867,0.432883072,-1.56915322,0.116612241,0.517323914,97,59,232,112,108.9429953,67.22238545,157.7195011,123.8543016,48.27,"UP_pEhEx_DOWN_U2AF84"
"613","EHI_015320A",8083.362992,0.44490749,0.284557877,1.563504389,0.117934004,0.519295416,9436,7058,9253,6695,10597.79488,8041.62028,6290.424758,7403.612048,48.07,"DOWN_pEhEx_UP_U2AF84"
"614","EHI_025470A",58.44728765,-0.777589422,0.497444437,-1.563168397,0.118012991,0.519295416,30,46,105,69,33.69370988,52.4106734,71.38167076,76.30309654,48.07,"UP_pEhEx_DOWN_U2AF84"
"615","EHI_143430A",143210.7296,0.411293246,0.263074952,1.563407091,0.117956873,0.519295416,143652,145375,160534,123647,161338.9604,165634.8184,109135.0965,136734.0432,48.07,"DOWN_pEhEx_UP_U2AF84"
"616","EHI_167300A",9717.296637,-0.574619197,0.367476084,-1.563691411,0.117890056,0.519295416,6669,7130,11682,13848,7490.111707,8123.654377,7941.720741,15313.69972,48.07,"UP_pEhEx_DOWN_U2AF84"
"617","EHI_186730A",155.1720993,-0.595747029,0.380501765,-1.565687951,0.117421688,0.519295416,96,122,236,193,107.8198716,139.0022208,160.4388029,213.4275019,48.07,"UP_pEhEx_DOWN_U2AF84"
"618","EHI_049950A",273.0450993,0.507070256,0.324718591,1.561568295,0.118389723,0.519542975,252,314,311,217,283.027163,357.7598141,211.4257105,239.9677094,48.05,"DOWN_pEhEx_UP_U2AF84"
"619","EHI_078300A",7747.331842,-0.49839949,0.319219958,-1.561304293,0.118451971,0.519542975,5207,6140,10516,9944,5848.104912,6995.685537,7149.044283,10996.49264,48.05,"UP_pEhEx_DOWN_U2AF84"
"620","EHI_022950A",676.2089417,0.434206717,0.278405392,1.559620358,0.118849623,0.520413467,752,623,848,519,844.5889944,709.8228159,576.4919696,573.931987,47.96,"DOWN_pEhEx_UP_U2AF84"
"621","EHI_125830A",365.3705074,0.558214767,0.358319921,1.557866963,0.119264788,0.520413467,455,316,509,221,511.0212665,360.038539,346.0311468,244.3910773,47.96,"DOWN_pEhEx_UP_U2AF84"
"622","EHI_148790A",4339.209661,-0.536712445,0.344659615,-1.55722464,0.11941716,0.520413467,3195,3066,5483,5921,3588.380102,3493.285319,3727.482865,6547.690357,47.96,"UP_pEhEx_DOWN_U2AF84"
"623","EHI_191750A",14242.61942,0.393229897,0.252362999,1.558191564,0.119187844,0.520413467,15231,13373,17126,11742,17106.29651,15236.69425,11642.69041,12984.79652,47.96,"DOWN_pEhEx_UP_U2AF84"
"624","EHI_128100A",2523.493249,-0.52913244,0.340065327,-1.55597292,0.119714532,0.520873324,1710,1940,3275,3379,1920.541463,2210.363183,2226.428302,3736.640047,47.91,"UP_pEhEx_DOWN_U2AF84"
"625","EHI_008130A",44.12094088,1.220716412,0.785064898,1.554924204,0.119964122,0.521124146,74,36,64,8,83.11115104,41.01704875,43.50882789,8.846735831,47.89,"DOWN_pEhEx_UP_U2AF84"
"626","EHI_118910A",95.86481228,-0.646421863,0.416340669,-1.55262724,0.120512214,0.522668788,73,59,151,119,81.98802738,67.22238545,102.6536408,131.5951955,47.73,"UP_pEhEx_DOWN_U2AF84"
"627","EHI_092490A",184.9166111,-0.540773675,0.348981608,-1.549576429,0.121243214,0.524164532,132,134,281,224,148.2523235,152.6745703,191.0309475,247.7086033,47.58,"UP_pEhEx_DOWN_U2AF84"
"628","EHI_197160A",1270.913563,-0.754398947,0.486605152,-1.550330785,0.121062142,0.524164532,629,1040,1283,2098,706.4447839,1184.936964,872.2160342,2320.056472,47.58,"UP_pEhEx_DOWN_U2AF84"
"629","EHI_103730A",238.2813218,-0.531288144,0.343122245,-1.548393181,0.121527662,0.524558987,151,193,372,281,169.5916731,219.8969558,252.8950621,310.7415961,47.54,"UP_pEhEx_DOWN_U2AF84"
"630","EHI_045000A",913.0886506,-0.577061322,0.373493823,-1.545035786,0.122337608,0.527216833,573,721,1150,1271,643.5498587,821.4803375,781.7992512,1405.525155,47.28,"UP_pEhEx_DOWN_U2AF84"
"631","EHI_005150A",1670.486622,-0.392720358,0.255071506,-1.539648094,0.123646156,0.532011589,1223,1330,2736,1748,1373.58024,1515.352079,1860.002392,1933.011779,46.8,"UP_pEhEx_DOWN_U2AF84"
"632","EHI_033710A",31465.63362,-0.693136386,0.452456677,-1.53193979,0.125537293,0.533773492,19145,23342,31107,51199,21502.20252,26594.99866,21147.32983,56618.00348,46.62,"UP_pEhEx_DOWN_U2AF84"
"633","EHI_040300A",186.8702436,0.539025665,0.352126037,1.530774804,0.125825059,0.533773492,200,192,257,117,224.6247325,218.7575933,174.715137,129.3835115,46.62,"DOWN_pEhEx_UP_U2AF84"
"634","EHI_042870A",285.1674049,0.480544831,0.312995382,1.535309654,0.124707784,0.533773492,310,278,381,196,348.1683354,316.7427653,259.0134911,216.7450279,46.62,"DOWN_pEhEx_UP_U2AF84"
"635","EHI_058330A",534.8091772,-0.537466833,0.349887314,-1.53611409,0.124510401,0.533773492,402,369,706,712,451.4957124,420.4247497,479.9567577,787.3594889,46.62,"UP_pEhEx_DOWN_U2AF84"
"636","EHI_096650A",16143.53017,0.411441826,0.268757657,1.530902709,0.12579344,0.533773492,18036,14573,21942,11572,20256.65838,16603.92921,14916.72971,12796.80338,46.62,"DOWN_pEhEx_UP_U2AF84"
"637","EHI_098550A",184.0595857,-0.674189745,0.440163171,-1.531681407,0.125601073,0.533773492,108,142,229,269,121.2973556,161.7894701,155.6800248,297.4714923,46.62,"UP_pEhEx_DOWN_U2AF84"
"638","EHI_167720A",601.2077076,-0.535524522,0.349238215,-1.533407568,0.125175465,0.533773492,417,450,793,800,468.3425674,512.7131094,539.1015706,884.6735831,46.62,"UP_pEhEx_DOWN_U2AF84"
"639","EHI_173410A",286.9586921,0.467787011,0.304981927,1.53381879,0.125074239,0.533773492,285,304,373,206,320.0902439,346.3661894,253.5748876,227.8034476,46.62,"DOWN_pEhEx_UP_U2AF84"
"640","EHI_178680A",136.1713467,-0.624352093,0.406795766,-1.534804798,0.124831784,0.533773492,93,96,189,183,104.4505006,109.3787967,128.4870074,202.3690821,46.62,"UP_pEhEx_DOWN_U2AF84"
"641","EHI_008040A",35.26600534,-0.917060853,0.601282597,-1.525174448,0.127215592,0.538830472,22,21,53,51,24.70872058,23.92661177,36.0307481,56.39794092,46.12,"UP_pEhEx_DOWN_U2AF84"
"642","EHI_039070A",80.945876,-0.694727663,0.456498831,-1.521860773,0.12804397,0.540289903,56,53,116,110,62.89492511,60.38621066,78.85975056,121.6426177,45.97,"UP_pEhEx_DOWN_U2AF84"
"643","EHI_164890A",240.6355434,0.937434561,0.616161986,1.521409274,0.128157163,0.540289903,364,197,390,58,408.8170132,224.4544057,265.13192,64.13883477,45.97,"DOWN_pEhEx_UP_U2AF84"
"644","EHI_196580A",75.46991317,-0.708301294,0.465297407,-1.522254979,0.127945204,0.540289903,42,59,118,97,47.17119383,67.22238545,80.21940143,107.2666719,45.97,"UP_pEhEx_DOWN_U2AF84"
"645","EHI_047730A",51.1614475,-0.858318332,0.565332102,-1.518255074,0.128950109,0.542459014,31,33,66,79,34.81683354,37.59896135,44.86847876,87.36151633,45.75,"UP_pEhEx_DOWN_U2AF84"
"646","EHI_167080A",3002.356209,0.594190007,0.391487697,1.517774407,0.129071279,0.542459014,3615,2778,4708,1432,4060.092041,3165.148929,3200.618152,1583.565714,45.75,"DOWN_pEhEx_UP_U2AF84"
"647","EHI_050290A",38.14565346,-0.984019485,0.649766347,-1.514420514,0.12991922,0.543518927,19,26,47,63,21.33934959,29.6234241,31.95179548,69.66804467,45.65,"UP_pEhEx_DOWN_U2AF84"
"648","EHI_055670A",15517.92139,0.38731865,0.255756915,1.514401475,0.129924046,0.543518927,15524,15571,18004,13253,17435.37174,17741.01295,12239.57715,14655.72375,45.65,"DOWN_pEhEx_UP_U2AF84"
"649","EHI_107130A",122.4590606,-0.919962572,0.606956271,-1.515698274,0.129595664,0.543518927,49,100,119,217,55.03305947,113.9362465,80.89922686,239.9677094,45.65,"UP_pEhEx_DOWN_U2AF84"
"650","EHI_152080A",6059.576688,-0.500989178,0.331104888,-1.513083002,0.130258577,0.543987451,3884,4979,8185,7812,4362.212306,5672.885715,5564.371192,8638.837539,45.6,"UP_pEhEx_DOWN_U2AF84"
"651","EHI_178620A",56.37578323,-0.968649962,0.640479793,-1.512381769,0.13043677,0.543987451,26,41,59,99,29.20121523,46.71386108,40.10970071,109.4783559,45.6,"UP_pEhEx_DOWN_U2AF84"
"652","EHI_062780A",113.6873253,0.620362752,0.410771484,1.510238116,0.130982676,0.544591065,115,129,157,65,129.1592212,146.977758,106.7325934,71.87972863,45.54,"DOWN_pEhEx_UP_U2AF84"
"653","EHI_186840A",263.3071951,-0.577530676,0.38229206,-1.510705392,0.130863528,0.544591065,187,186,343,360,210.0241249,211.9214185,233.1801245,398.1031124,45.54,"UP_pEhEx_DOWN_U2AF84"
"654","EHI_021490A",315.8790509,-0.584880762,0.387731808,-1.50846732,0.131434964,0.544802944,209,237,402,439,234.7328455,270.0289043,273.2898252,485.4646287,45.52,"UP_pEhEx_DOWN_U2AF84"
"655","EHI_153450A",133.8812819,-0.634946331,0.420877113,-1.508626418,0.131394279,0.544802944,94,91,179,185,105.5736243,103.6819843,121.688753,204.5807661,45.52,"UP_pEhEx_DOWN_U2AF84"
"656","EHI_065320A",138.3630102,0.551479036,0.366459827,1.504882649,0.13235425,0.546324465,136,155,180,92,152.7448181,176.6011821,122.3685784,101.7374621,45.37,"DOWN_pEhEx_UP_U2AF84"
"657","EHI_093580A",429.0124553,-0.528848747,0.351515634,-1.504481439,0.132457449,0.546324465,278,342,589,555,312.2283782,389.6619631,400.4171817,613.7422983,45.37,"UP_pEhEx_DOWN_U2AF84"
"658","EHI_138770A",4787.823615,0.389473271,0.258975388,1.503900716,0.132606933,0.546324465,4954,4648,5555,4083,5563.954625,5295.756739,3776.430296,4515.1528,45.37,"DOWN_pEhEx_UP_U2AF84"
"659","EHI_188790A",142.0606594,-0.614199212,0.408263114,-1.504420047,0.132473246,0.546324465,96,102,194,192,107.8198716,116.2149715,131.8861346,212.3216599,45.37,"UP_pEhEx_DOWN_U2AF84"
"660","EHI_094680A",101.604646,0.672244986,0.447324308,1.502813451,0.132887156,0.546649438,90,130,93,85,101.0811296,148.1171205,63.22376553,93.9965682,45.34,"DOWN_pEhEx_UP_U2AF84"
"661","EHI_159690A",64.82705488,-0.68423661,0.45678272,-1.497947667,0.134146848,0.54937483,49,39,118,72,55.03305947,44.43513615,80.21940143,79.62062248,45.06,"UP_pEhEx_DOWN_U2AF84"
"662","EHI_169630A",36.7699425,0.992165214,0.662366528,1.497909649,0.134156726,0.54937483,41,46,52,12,46.04807017,52.4106734,35.35092266,13.27010375,45.06,"DOWN_pEhEx_UP_U2AF84"
"663","EHI_182590A",28056.55481,0.469101637,0.312862021,1.499388247,0.133772941,0.54937483,28159,29428,27129,25888,31626.03922,33529.15863,18442.98425,28628.03715,45.06,"DOWN_pEhEx_UP_U2AF84"
"664","EHI_026470A",236.7529024,0.506878714,0.339898575,1.491264604,0.135892038,0.551324241,248,244,332,149,278.5346684,278.0044415,225.7020447,164.7704548,44.87,"DOWN_pEhEx_UP_U2AF84"
"665","EHI_086530A",77.20535034,-0.67148624,0.449141492,-1.495043883,0.13490299,0.551324241,47,58,120,98,52.78681215,66.08302299,81.5790523,108.3725139,44.87,"UP_pEhEx_DOWN_U2AF84"
"666","EHI_114340A",586.9194351,0.403469558,0.270373675,1.492266426,0.135629315,0.551324241,608,574,737,461,682.8591869,653.9940551,501.0313462,509.7931522,44.87,"DOWN_pEhEx_UP_U2AF84"
"667","EHI_115270A",162.9496946,0.59507556,0.399413275,1.489874268,0.136257299,0.551324241,177,169,144,147,198.7928883,192.5522566,97.89486276,162.5587709,44.87,"DOWN_pEhEx_UP_U2AF84"
"668","EHI_115400A",162.9496946,0.59507556,0.399413275,1.489874268,0.136257299,0.551324241,177,169,144,147,198.7928883,192.5522566,97.89486276,162.5587709,44.87,"DOWN_pEhEx_UP_U2AF84"
"669","EHI_153190A",582.961623,-0.526336825,0.352285382,-1.494063765,0.135158954,0.551324241,418,426,760,778,469.465691,485.3684102,516.6673312,860.3450595,44.87,"UP_pEhEx_DOWN_U2AF84"
