"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EhMyb10_1","EhMyb10_2","pEhEx_1","pEhEx_2","EhMyb10_1.1","EhMyb10_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"3681","EHI_142930A",28.91341585,0.583865767,0.670513337,0.870774278,0.383877412,0.999463877,25,41,35,18,26.5328631,42.93525287,25.00669713,21.17885031,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3682","EHI_142960A",10.04987916,0.426533714,1.000382632,0.426370571,0.669837842,0.999463877,7,15,14,6,7.429201667,15.70801934,10.00267885,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3683","EHI_143070A",1917.82495,0.48382083,0.560757071,0.862799338,0.388247803,0.999463877,1238,3017,2844,991,1313.907381,3159.40629,2031.972761,1166.01337,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3684","EHI_143080A",44.76420455,0.041449456,0.575491655,0.072024426,0.942582469,0.999463877,38,48,53,43,40.32995191,50.26566189,37.86728423,50.59392018,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3685","EHI_143100A",112.0192957,0.132913428,0.461492246,0.288007932,0.773340667,0.999463877,120,102,138,98,127.3577429,106.8145315,98.59783442,115.3070739,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3686","EHI_143430A",139755.8289,0.199870583,0.466470382,0.428474326,0.668305821,0.999463877,183060,99845,160534,123647,194284.2367,104557.8127,114697.8605,145483.4058,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3687","EHI_143620A",186.6722327,0.110623014,0.475450717,0.232669781,0.816017837,0.999463877,199,168,192,189,211.2015902,175.9298166,137.1795957,222.3779282,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3688","EHI_143630A",84.27498709,-0.368794167,0.546357481,-0.675005249,0.49967243,0.999463877,50,90,152,69,53.06572619,94.24811605,108.6005133,81.18559284,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3689","EHI_143640A",53.09127606,0.09699927,0.531987626,0.182333696,0.855320857,0.999463877,53,51,68,46,56.24966976,53.40726576,48.58444015,54.12372856,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3690","EHI_143650A",3195.361421,-0.044951858,0.403937645,-0.111284152,0.911391023,0.999463877,3359,2603,3981,3099,3564.955486,2725.864957,2844.33318,3646.292061,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3691","EHI_143660A",88.56234767,-0.203827688,0.490713582,-0.415369975,0.677871083,0.999463877,90,66,132,81,95.51830714,69.11528511,94.31097205,95.30482638,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3692","EHI_143780A",10.03654008,-0.29958064,0.960817369,-0.311797694,0.755194277,0.999463877,8,9,13,11,8.490516191,9.424811605,9.288201793,12.94263074,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3693","EHI_144600A",239.3546355,-0.061534151,0.450113843,-0.136707972,0.891261628,0.999463877,216,228,270,252,229.2439371,238.761894,192.9088065,296.5039043,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3694","EHI_144710A",423.6596402,-0.087241743,0.407489802,-0.214095525,0.830472566,0.999463877,394,385,529,421,418.1579224,403.1724964,377.9583653,495.3497766,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3695","EHI_144750A",15.59126554,-0.459971355,0.80827323,-0.569079041,0.569302501,0.999463877,12,13,29,13,12.73577429,13.61361676,20.71983477,15.29583633,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3696","EHI_145050A",10.28799864,0.36934251,0.950820208,0.388446214,0.69768585,0.999463877,9,13,12,8,9.551830714,13.61361676,8.573724732,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3697","EHI_145840A",6624.559839,-0.158417838,0.394715832,-0.401346551,0.688164995,0.999463877,5460,6424,8383,6788,5794.7773,6727.221084,5989.461202,7986.779771,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3698","EHI_146170A",177.9717163,0.042207482,0.470248824,0.089755635,0.928481404,0.999463877,210,132,239,153,222.87605,138.2305702,170.7600176,180.0202276,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3699","EHI_146190A",7.436243004,0.149846258,1.207177384,0.124129445,0.901212785,0.999463877,3,12,13,4,3.183943571,12.56641547,9.288201793,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3700","EHI_146200A",14.64830185,0.254680252,0.857821998,0.296891724,0.766549175,0.999463877,17,13,13,15,18.04234691,13.61361676,9.288201793,17.64904192,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3701","EHI_146320A",22.31021803,-0.494224583,0.734536438,-0.672838755,0.501049879,0.999463877,22,13,32,25,23.34891952,13.61361676,22.86326595,29.41506987,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3702","EHI_146340A",12409.85879,-0.071194588,0.393381987,-0.180980803,0.856382644,0.999463877,11862,11094,15057,12472,12589.31288,11617.65111,10757.88111,14674.59006,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3703","EHI_146370A",13775.18625,0.074864227,0.368157959,0.203348116,0.83886295,0.999463877,13937,12866,17764,12021,14791.54052,13473.29179,12691.97051,14143.9422,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3704","EHI_146380A",152.5280489,0.367487345,0.429826076,0.854967545,0.392569115,0.999463877,168,158,190,111,178.30084,165.4578037,135.7506416,130.6029102,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3705","EHI_146500A",82.944972,0.271791162,0.48201797,0.563861057,0.572848695,0.999463877,83,89,97,69,88.08910548,93.20091476,69.30427492,81.18559284,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3706","EHI_146510A",706.3138927,-0.270832645,0.473407719,-0.572091738,0.567259826,0.999463877,792,420,1049,676,840.5611029,439.8245416,749.486437,795.3834893,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3707","EHI_146520A",24.84893027,0.03724038,0.701130864,0.053114735,0.957640492,0.999463877,21,27,42,16,22.287605,28.27443482,30.00803656,18.82564472,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3708","EHI_146530A",1728.953243,0.244522945,0.374003191,0.653799089,0.513241253,0.999463877,1857,1699,2099,1416,1970.861071,1779.194991,1499.687351,1666.069557,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3709","EHI_146560A",22951.03072,-0.11932658,0.373389937,-0.319576315,0.749289532,0.999463877,21898,19828,30820,21910,23240.66544,20763.90717,22020.18302,25779.36723,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3710","EHI_146570A",34003.44344,0.160806533,0.383718847,0.419073846,0.675162164,0.999463877,37458,30594,41438,29419,39754.71943,32038.07625,29606.50045,34614.47762,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3711","EHI_146580A",7.74886871,-0.949752,1.452306087,-0.653961316,0.513136729,0.999463877,10,0,17,7,10.61314524,0,12.14611004,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3712","EHI_146790A",20.97348157,0.446362154,0.765027727,0.583458793,0.559584489,0.999463877,15,31,25,15,15.91971786,32.46323997,17.86192652,17.64904192,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3713","EHI_146930A",15.32881561,0.390059649,0.801918091,0.486408342,0.626677677,0.999463877,17,16,19,11,18.04234691,16.75522063,13.57506416,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3714","EHI_146980A",169.2369667,0.351021733,0.455981326,0.769816028,0.441409031,0.999463877,201,159,238,108,213.3242193,166.505005,170.0455405,127.0731018,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3715","EHI_147000A",18.53864854,0.654454631,0.759529292,0.861658184,0.388875643,0.999463877,18,25,19,13,19.10366143,26.18003224,13.57506416,15.29583633,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3716","EHI_147010A",317.6612142,0.171782718,0.405529413,0.42360113,0.671856731,0.999463877,347,291,405,262,368.2761398,304.7355752,289.3632097,308.2699322,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3717","EHI_147020A",13.05830475,0.127105023,0.892171904,0.142466965,0.886711171,0.999463877,9,17,20,9,9.551830714,17.80242192,14.28954122,10.58942515,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3718","EHI_147230A",17.43900365,0.512333423,0.769252168,0.666014923,0.505401562,0.999463877,18,21,22,11,19.10366143,21.99122708,15.71849534,12.94263074,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3719","EHI_147500A",146.21858,0.183768297,0.430650925,0.426722169,0.669581701,0.999463877,147,148,189,118,156.013235,154.9857908,135.0361645,138.8391298,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3720","EHI_147540A",66.990188,0.661032402,0.901380644,0.733355443,0.463341667,0.999463877,24,132,29,71,25.47154857,138.2305702,20.71983477,83.53879843,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3721","EHI_147550A",80.46910251,-0.014395067,0.492896139,-0.029205072,0.976701036,0.999463877,82,70,124,62,87.02779095,73.30409026,88.59515556,72.94937328,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3722","EHI_147560A",9.070073466,0.636385985,1.051709801,0.605096563,0.545114838,0.999463877,6,15,10,6,6.367887143,15.70801934,7.14477061,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3723","EHI_147580A",8.625043646,-0.586209283,1.039062235,-0.564171484,0.572637432,0.999463877,6,7,11,11,6.367887143,7.330409026,7.859247671,12.94263074,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3724","EHI_147700A",404.8564434,-0.196263917,0.516738626,-0.379812747,0.704084419,0.999463877,489,225,555,398,518.9828022,235.6202901,396.5347689,468.2879123,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3725","EHI_147710A",2145.867447,-0.312673497,0.656450325,-0.476309455,0.63385393,0.999463877,2871,746,2499,2524,3047.033998,781.2121619,1785.478175,2969.745454,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3726","EHI_148020A",199.7375404,-0.355950033,0.434403513,-0.819399526,0.412558505,0.999463877,186,146,292,204,197.4045014,152.8913883,208.6273018,240.0269701,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3727","EHI_148040A",1258.336897,0.318921368,0.404978269,0.787502422,0.430987811,0.999463877,1435,1213,1337,1092,1522.986342,1270.255164,955.2558305,1284.850252,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3728","EHI_148050A",315.1811868,0.262324856,0.402957593,0.650998666,0.515047348,0.999463877,347,305,420,232,368.2761398,319.3963933,300.0803656,272.9718484,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3729","EHI_148080A",14.48672258,-0.078812132,0.960312691,-0.082069239,0.934591654,0.999463877,15,12,33,5,15.91971786,12.56641547,23.57774301,5.883013974,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3730","EHI_148090A",12.53111649,0.036350656,0.875001641,0.041543528,0.966862592,0.999463877,11,13,15,12,11.67445976,13.61361676,10.71715591,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3731","EHI_148120A",9.921008649,-0.275078368,0.958316188,-0.287043433,0.774079064,0.999463877,8,9,14,10,8.490516191,9.424811605,10.00267885,11.76602795,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3732","EHI_148130A",343.060801,0.333050681,0.396952605,0.839018755,0.401458785,0.999463877,343,383,443,247,364.0308817,401.0780939,316.513338,290.6208903,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3733","EHI_148140A",36.25056843,0.228537778,0.604332106,0.378165872,0.705307377,0.999463877,40,34,41,32,42.45258095,35.60484384,29.2935595,37.65128943,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3734","EHI_148160A",9.035028245,-0.033938541,1.00282221,-0.033843029,0.973002323,0.999463877,7,10,14,7,7.429201667,10.47201289,10.00267885,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3735","EHI_148200A",33.32710943,-0.102484001,0.629205727,-0.162878366,0.870614205,0.999463877,36,25,52,27,38.20732286,26.18003224,37.15280717,31.76827546,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3736","EHI_148240A",229.6585442,-0.311921847,0.554146553,-0.562886921,0.573511887,0.999463877,113,277,399,190,119.9285412,290.0747572,285.0763473,223.554531,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3737","EHI_148250A",11.31432725,0.047255253,0.946602593,0.0499209,0.960185422,0.999463877,11,11,21,6,11.67445976,11.51921418,15.00401828,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3738","EHI_148270A",544.3405721,0.01859854,0.577195785,0.032222239,0.974294821,0.999463877,739,297,556,582,784.3114331,311.018783,397.2492459,684.7828266,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3739","EHI_148290A",59.43314122,0.291930929,0.628244064,0.464677576,0.642162369,0.999463877,42,82,53,59,44.57521,85.87050574,37.86728423,69.41956489,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3740","EHI_148320A",21760.74275,-0.027506719,0.455515546,-0.060385907,0.951848283,0.999463877,24496,16337,23953,22797,25997.96058,17108.12747,17113.86904,26823.01391,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3741","EHI_148350A",14.98155113,-0.786746365,1.065605073,-0.738309515,0.460326386,0.999463877,2,19,30,14,2.122629048,19.8968245,21.43431183,16.47243913,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3742","EHI_148360A",482.826526,-0.012622442,0.488309788,-0.025849249,0.97937758,0.999463877,571,339,533,501,606.0105931,355.0012371,380.8162735,589.4780002,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3743","EHI_148370A",19.58727359,-0.31796555,0.737380298,-0.431209718,0.666315889,0.999463877,18,15,28,20,19.10366143,15.70801934,20.00535771,23.5320559,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3744","EHI_148410A",15.2148971,0.222273329,0.809355009,0.274630201,0.783600361,0.999463877,17,14,18,13,18.04234691,14.66081805,12.8605871,15.29583633,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3745","EHI_148430A",15.72874628,-0.171896844,0.802378627,-0.214234077,0.830364524,0.999463877,16,12,22,15,16.98103238,12.56641547,15.71849534,17.64904192,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3746","EHI_148440A",27.78092896,-0.315564758,0.646978989,-0.487751169,0.625726103,0.999463877,24,23,45,25,25.47154857,24.08562966,32.15146774,29.41506987,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3747","EHI_148480A",87.98288439,-0.380538188,0.471586181,-0.806932439,0.419705408,0.999463877,72,73,137,86,76.41464572,76.44569413,97.88335736,101.1878404,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3748","EHI_148530A",8.868909293,0.34804743,1.051701043,0.330937611,0.740691612,0.999463877,11,8,15,4,11.67445976,8.377610316,10.71715591,4.706411179,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3749","EHI_148540A",241.9466394,0.064118621,0.428506522,0.149632777,0.881054347,0.999463877,221,248,284,230,234.5505098,259.7059198,202.9114853,270.6186428,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3750","EHI_148560A",464.3629558,0.145780081,0.416943487,0.349639906,0.726608959,0.999463877,457,468,512,439,485.0207374,490.0902035,365.8122552,516.5286269,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3751","EHI_148570A",42.38103567,-0.005214232,0.583941093,-0.008929381,0.99287548,0.999463877,43,37,50,42,45.63652452,38.74644771,35.72385305,49.41731738,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3752","EHI_148590A",18.59820806,0.634319031,0.764848647,0.829339286,0.406912446,0.999463877,17,26,21,12,18.04234691,27.22723353,15.00401828,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3753","EHI_148600A",9.316142335,-0.285521664,0.997519404,-0.286231689,0.774700675,0.999463877,9,7,17,7,9.551830714,7.330409026,12.14611004,8.236219564,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3754","EHI_148610A",26.38521798,-0.528912903,0.668028441,-0.791752073,0.428505253,0.999463877,23,18,46,25,24.41023405,18.84962321,32.86594481,29.41506987,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3755","EHI_148620A",103.0187698,0.20510582,0.534395764,0.383808844,0.701120133,0.999463877,79,131,162,64,83.84384738,137.1833689,115.7452839,75.30257887,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3756","EHI_148690A",538.1454321,-0.383391923,0.458500292,-0.836186868,0.403049785,0.999463877,543,342,982,439,576.2937864,358.142841,701.6164739,516.5286269,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3757","EHI_148700A",24.28586333,0.050071685,0.682181989,0.073399306,0.94148837,0.999463877,22,25,37,18,23.34891952,26.18003224,26.43565126,21.17885031,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3758","EHI_148720A",14.56445994,-0.193234479,0.875603746,-0.220687132,0.825336052,0.999463877,13,13,30,8,13.79708881,13.61361676,21.43431183,9.412822359,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3759","EHI_148760A",25.65435986,-0.270767859,0.741550541,-0.36513743,0.715008822,0.999463877,31,13,39,24,32.90075024,13.61361676,27.86460538,28.23846708,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3760","EHI_148780A",20.43229339,-0.217613734,0.747042157,-0.291300474,0.770821525,0.999463877,14,22,35,16,14.85840333,23.03842837,25.00669713,18.82564472,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3761","EHI_148790A",4924.685253,-0.304082248,0.447928761,-0.678862968,0.497224692,0.999463877,4251,4109,5483,5921,4511.648041,4302.950098,3917.477725,6966.665148,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3762","EHI_148810A",33.66149655,-0.442514395,0.647897721,-0.683000388,0.494606598,0.999463877,22,32,43,40,23.34891952,33.51044126,30.72251362,47.06411179,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3763","EHI_148820A",16345.81429,-0.378652381,0.417374486,-0.907224552,0.364288063,0.999463877,15532,11403,21956,18078,16484.33718,11941.2363,15687.05835,21270.62532,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3764","EHI_148830A",23.76190092,-0.246845678,0.719452506,-0.343102118,0.731521638,0.999463877,24,17,28,27,25.47154857,17.80242192,20.00535771,31.76827546,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3765","EHI_148840A",22.69844247,0.323911535,0.712500703,0.454612232,0.649388233,0.999463877,19,29,30,16,20.16497595,30.36883739,21.43431183,18.82564472,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3766","EHI_148850A",13070.8272,0.17349985,0.365945091,0.474114434,0.635418306,0.999463877,12287,14010,17210,10433,13040.37155,14671.29007,12296.15022,12275.49696,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3767","EHI_148860A",8.002778951,0.133601267,1.074214889,0.124371081,0.90102147,0.999463877,6,10,13,5,6.367887143,10.47201289,9.288201793,5.883013974,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3768","EHI_148870A",37.0002612,0.079911023,0.948240535,0.084272946,0.932839422,0.999463877,17,55,14,53,18.04234691,57.59607092,10.00267885,62.35994813,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3769","EHI_148900A",158.8058523,0.210467577,0.42939836,0.490145273,0.624031103,0.999463877,166,157,195,132,176.178211,164.4106024,139.3230269,155.3115689,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3770","EHI_148910A",8.673958939,-0.590957943,1.097150569,-0.538629756,0.590142352,0.999463877,5,8,8,13,5.306572619,8.377610316,5.715816488,15.29583633,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3771","EHI_148920A",25.83298443,0.173017445,0.663244169,0.260865384,0.794196321,0.999463877,24,28,35,20,25.47154857,29.32163611,25.00669713,23.5320559,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3772","EHI_148930A",24.27713449,0.179060909,0.678489724,0.263911011,0.79184849,0.999463877,23,26,34,18,24.41023405,27.22723353,24.29222007,21.17885031,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3773","EHI_148980A",17.21828254,0.197696041,0.771027309,0.256406016,0.797637343,0.999463877,17,18,25,12,18.04234691,18.84962321,17.86192652,14.11923354,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3774","EHI_148990A",18.82441753,-0.289886056,0.780168453,-0.371568543,0.710214114,0.999463877,13,19,22,22,13.79708881,19.8968245,15.71849534,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3775","EHI_149230A",28.3335855,-0.578040392,0.702467144,-0.822871783,0.41058091,0.999463877,16,27,36,36,16.98103238,28.27443482,25.7211742,42.35770061,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3776","EHI_149730A",15.20137416,-0.689972022,0.81681525,-0.844710015,0.398272767,0.999463877,11,11,23,18,11.67445976,11.51921418,16.4329724,21.17885031,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3777","EHI_149860A",63.11321128,-0.351575239,0.521042329,-0.674753699,0.499832261,0.999463877,56,49,88,67,59.43361333,51.31286318,62.87398137,78.83238725,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3778","EHI_149870A",15.14175534,-0.66491184,0.914654756,-0.726953897,0.467254198,0.999463877,15,7,16,22,15.91971786,7.330409026,11.43163298,25.88526149,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3779","EHI_150380A",60.95010795,-0.192449652,0.513687519,-0.374643425,0.707925673,0.999463877,51,57,93,54,54.12704072,59.6904735,66.44636667,63.53655092,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3780","EHI_150390A",1732.231629,-0.204118826,0.393522268,-0.518697015,0.603972043,0.999463877,1659,1393,2305,1753,1760.720795,1458.751396,1646.869626,2062.584699,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3781","EHI_150400A",27.96762746,0.051071038,0.643733386,0.079335699,0.936765612,0.999463877,28,26,39,23,29.71680667,27.22723353,27.86460538,27.06186428,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3782","EHI_150420A",23.04539855,0.524620668,0.79769868,0.657667715,0.510751672,0.999463877,17,35,36,10,18.04234691,36.65204513,25.7211742,11.76602795,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3783","EHI_150430A",25.00913045,0.049810016,0.858692261,0.05800683,0.953743188,0.999463877,16,32,15,33,16.98103238,33.51044126,10.71715591,38.82789223,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3784","EHI_150470A",47627.48874,0.322484647,0.37380719,0.862703167,0.388300691,0.999463877,47287,53161,54223,39021,50186.37989,55670.26775,38741.08968,45912.21766,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3785","EHI_150490A",9385.200598,-0.076125891,0.39432395,-0.19305419,0.846916529,0.999463877,9136,8192,11472,9408,9696.16949,8578.672963,8196.480844,11069.47909,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3786","EHI_150500A",13.12139258,0.10616433,0.904433739,0.117382098,0.906557269,0.999463877,9,17,22,8,9.551830714,17.80242192,15.71849534,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3787","EHI_150770A",14.90149193,0.470400756,0.846223414,0.555882463,0.578291208,0.999463877,12,21,20,9,12.73577429,21.99122708,14.28954122,10.58942515,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3788","EHI_151180A",25.51270651,0.570432963,0.682284286,0.836063463,0.403119201,0.999463877,24,34,31,16,25.47154857,35.60484384,22.14878889,18.82564472,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3789","EHI_151190A",8.604116957,0.119772258,1.099884132,0.108895341,0.913285502,0.999463877,4,13,10,8,4.245258095,13.61361676,7.14477061,9.412822359,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3790","EHI_151200A",18.03309588,-0.530017649,0.756125132,-0.700965523,0.483324532,0.999463877,14,14,30,18,14.85840333,14.66081805,21.43431183,21.17885031,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3791","EHI_151210A",9.514021362,0.629109757,1.017009116,0.61858812,0.53618773,0.999463877,7,15,11,6,7.429201667,15.70801934,7.859247671,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3792","EHI_151260A",129.7101044,-0.037237873,0.619463458,-0.060113107,0.952065551,0.999463877,181,61,167,122,192.0979288,63.87927866,119.3176692,143.545541,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3793","EHI_151270A",15.3402986,0.66179859,0.899300726,0.735903543,0.461789401,0.999463877,12,24,23,6,12.73577429,25.13283095,16.4329724,7.059616769,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3794","EHI_151290A",311.0437542,-0.06863511,0.421042205,-0.163012422,0.870508654,0.999463877,314,262,499,238,333.2527605,274.3667378,356.5240534,280.0314652,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3795","EHI_151300A",45.61100459,-0.526246711,0.568208738,-0.926150332,0.35436786,0.999463877,39,32,83,41,41.39126643,33.51044126,59.30159606,48.24071459,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3796","EHI_151370A",14.45993112,-0.235699488,0.876472944,-0.268918156,0.787992665,0.999463877,16,9,16,17,16.98103238,9.424811605,11.43163298,20.00224751,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3797","EHI_151380A",1382.278468,-0.222497071,0.509292992,-0.436874401,0.662202438,0.999463877,1589,826,1597,1561,1686.428778,864.9882651,1141.019866,1836.676963,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3798","EHI_151400A",114.7009951,0.357358762,0.504493644,0.708351366,0.478727086,0.999463877,117,128,177,63,124.1737993,134.0417651,126.4624398,74.12597607,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3799","EHI_151430A",23.61432157,0.077278506,0.685734706,0.112694466,0.910272789,0.999463877,25,21,33,19,26.5328631,21.99122708,23.57774301,22.3554531,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3800","EHI_151440A",367.0527601,0.004050697,0.515279017,0.007861171,0.993727758,0.999463877,414,283,681,209,439.3842129,296.3579649,486.5588785,245.9099841,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3801","EHI_151460A",25.87675319,-0.178376594,0.694069188,-0.257001171,0.797177869,0.999463877,29,17,39,23,30.77812119,17.80242192,27.86460538,27.06186428,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3802","EHI_151490A",13.96090938,0.038056133,0.948905363,0.040105299,0.968009177,0.999463877,6,21,22,10,6.367887143,21.99122708,15.71849534,11.76602795,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3803","EHI_151510A",117.8752531,0.373795199,0.52321489,0.714420034,0.474967488,0.999463877,164,88,149,84,174.0555819,92.15371347,106.4570821,98.83463476,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3804","EHI_151580A",94.97623733,0.379583229,0.472432505,0.803465522,0.421705717,0.999463877,100,104,127,63,106.1314524,108.9089341,90.73858675,74.12597607,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3805","EHI_151600A",497.1056999,0.294726207,0.382772826,0.769976829,0.441313637,0.999463877,524,515,629,377,556.1288105,539.3086641,449.4060714,443.5792536,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3806","EHI_151630A",3099.394371,-0.048519016,0.457518409,-0.106048227,0.915544088,0.999463877,3520,2252,3528,3215,3735.827124,2358.297304,2520.675071,3782.777985,0.05,"UP_pEhEx_DOWN_EhMyb10"
"3807","EHI_151640A",51.38329585,0.039864891,0.543821064,0.073305162,0.941563284,0.999463877,50,49,79,38,53.06572619,51.31286318,56.44368782,44.7109062,0.05,"DOWN_pEhEx_UP_EhMyb10"
"3808","EHI_151810A",14128.35487,-0.001451735,0.563277444,-0.0025773,0.997943614,0.999463877,19306,7403,15567,14575,20489.7382,7752.431146,11122.26441,17148.98573,0.05,"UP_pEhEx_DOWN_EhMyb10"
