"","GenId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CDC5_1","CDC5_2","pEhEx_1","pEhEx_2","CDC5_1.1","CDC5_2.1","pEhEx_1.1","pEhEx_2.1","Certeza","DE"
"2529","EHI_090240A",16.64121069,0.410287016,0.82798108,0.495527043,0.620228137,0.894314422,14,19,23,13,18.34149101,19.65782704,14.85389578,13.71162894,10.57,"DOWN_pEhEx_UP_CDC5"
"2530","EHI_100390A",21.32217944,-0.382787738,0.772371435,-0.495600589,0.620176237,0.894314422,10,23,39,22,13.10106501,23.79631694,25.18704067,23.20429513,10.57,"UP_pEhEx_DOWN_CDC5"
"2531","EHI_127250A",113.0591763,-0.20555303,0.415698595,-0.494476124,0.620969965,0.894314422,74,109,173,124,96.94788105,112.7738499,111.7271291,130.7878453,10.57,"UP_pEhEx_DOWN_CDC5"
"2532","EHI_186840A",280.5056321,-0.205818237,0.415163507,-0.495752237,0.620069227,0.894314422,238,202,343,360,311.8053472,208.9937401,221.5167936,379.7066475,10.57,"UP_pEhEx_DOWN_CDC5"
"2533","EHI_192090A",14234.46623,0.15508858,0.31362269,0.494506885,0.620948245,0.894314422,12643,12984,17559,14791,16563.67649,13433.53823,11339.9807,15600.66951,10.57,"DOWN_pEhEx_UP_CDC5"
"2534","EHI_088450A",26.54414937,0.371611186,0.754493755,0.4925305,0.622344366,0.894856521,15,39,47,15,19.65159751,40.35027656,30.35361312,15.82111031,10.51,"DOWN_pEhEx_UP_CDC5"
"2535","EHI_129730A",18.9691311,-0.396757781,0.806078785,-0.4922072,0.622572875,0.894856521,10,19,39,17,13.10106501,19.65782704,25.18704067,17.93059169,10.51,"UP_pEhEx_DOWN_CDC5"
"2536","EHI_153410A",37.90067786,0.329218495,0.667797267,0.492991678,0.622018468,0.894856521,30,44,74,18,39.30319502,45.52338894,47.79079512,18.98533238,10.51,"DOWN_pEhEx_UP_CDC5"
"2537","EHI_176150A",51.18345182,-0.29582184,0.600490305,-0.492633832,0.622271338,0.894856521,49,27,78,59,64.19521853,27.93480685,50.37408134,62.22970057,10.51,"UP_pEhEx_DOWN_CDC5"
"2538","EHI_197300A",21.72299964,-0.397217683,0.806777404,-0.492351026,0.622471214,0.894856521,8,26,44,20,10.48085201,26.90018437,28.41614845,21.09481375,10.51,"UP_pEhEx_DOWN_CDC5"
"2539","EHI_026490A",46.65985574,0.271462574,0.554818632,0.489281647,0.624642312,0.895132342,41,47,75,34,53.71436653,48.62725636,48.43661668,35.86118338,10.49,"DOWN_pEhEx_UP_CDC5"
"2540","EHI_045130A",35.93695608,-0.304795324,0.623606244,-0.488762463,0.625009876,0.895132342,19,38,66,35,24.89202351,39.31565408,42.62422268,36.91592406,10.49,"UP_pEhEx_DOWN_CDC5"
"2541","EHI_048680A",38.86468585,-0.286337727,0.585153006,-0.489338215,0.62460227,0.895132342,25,36,67,40,32.75266252,37.24640913,43.27004423,42.1896275,10.49,"UP_pEhEx_DOWN_CDC5"
"2542","EHI_068410A",22.51239301,-0.369577697,0.753395899,-0.490549122,0.623745379,0.895132342,19,14,36,26,24.89202351,14.48471466,23.24957601,27.42325788,10.49,"UP_pEhEx_DOWN_CDC5"
"2543","EHI_074100A",22.51690051,0.362687525,0.740436381,0.489829423,0.624254608,0.895132342,23,20,33,17,30.13244952,20.69244952,21.31211134,17.93059169,10.49,"DOWN_pEhEx_UP_CDC5"
"2544","EHI_095930A",16.62407334,0.419904359,0.859847253,0.48834762,0.625303637,0.895132342,15,18,29,9,19.65159751,18.62320456,18.72882512,9.492666188,10.49,"DOWN_pEhEx_UP_CDC5"
"2545","EHI_142100A",150.0584645,-0.21535542,0.439518492,-0.489980339,0.624147812,0.895132342,78,169,213,176,102.1883071,174.8511984,137.5599914,185.634361,10.49,"UP_pEhEx_DOWN_CDC5"
"2546","EHI_165790A",138.9700798,0.188660634,0.385963992,0.488803718,0.624980665,0.895132342,113,143,195,127,148.0420346,147.951014,125.9352034,133.9520673,10.49,"DOWN_pEhEx_UP_CDC5"
"2547","EHI_168340A",34399.15428,-0.197806033,0.404466098,-0.489054666,0.624802995,0.895132342,28032,26448,35711,47827,36724.90543,27363.69524,23062.93358,50445.08286,10.49,"UP_pEhEx_DOWN_CDC5"
"2548","EHI_197400A",33.47294848,-0.313701792,0.642671765,-0.488121322,0.625463909,0.895132342,17,36,58,35,22.27181051,37.24640913,37.45765023,36.91592406,10.49,"UP_pEhEx_DOWN_CDC5"
"2549","EHI_197450A",28.26449372,0.340074307,0.692089685,0.491373176,0.623162532,0.895132342,31,22,41,22,40.61330152,22.76169447,26.47868378,23.20429513,10.49,"DOWN_pEhEx_UP_CDC5"
"2550","EHI_202050A",28.84137026,-0.378801481,0.776986768,-0.487526295,0.625885413,0.895384308,8,38,46,34,10.48085201,39.31565408,29.70779156,35.86118338,10.46,"UP_pEhEx_DOWN_CDC5"
"2551","EHI_096350A",406.0255115,-0.228166289,0.469080757,-0.486411531,0.626675417,0.896163042,244,413,375,602,319.6659862,427.2990825,242.1830834,634.9538939,10.38,"UP_pEhEx_DOWN_CDC5"
"2552","EHI_014340A",18.73941168,-0.383659206,0.789558486,-0.485916133,0.62702663,0.896313928,13,15,33,20,17.03138451,15.51933714,21.31211134,21.09481375,10.37,"UP_pEhEx_DOWN_CDC5"
"2553","EHI_096250A",82.18273121,0.216904001,0.447400184,0.484809817,0.627811258,0.897075923,67,86,121,70,87.77713555,88.97753292,78.14440824,73.83184813,10.29,"DOWN_pEhEx_UP_CDC5"
"2554","EHI_164490A",84.29203931,0.246172906,0.508127033,0.484471185,0.628051509,0.897075923,65,95,158,49,85.15692255,98.2891352,102.0398058,51.68229369,10.29,"DOWN_pEhEx_UP_CDC5"
"2555","EHI_022490A",91.6632426,0.233814336,0.483806669,0.483280514,0.628896574,0.897575264,83,86,95,102,108.7388396,88.97753292,61.35304779,107.5835501,10.24,"DOWN_pEhEx_UP_CDC5"
"2556","EHI_081790A",112.6137082,0.211185002,0.437619276,0.482577012,0.629396105,0.897575264,73,141,170,94,95.63777455,145.8817691,109.7896645,99.14562463,10.24,"DOWN_pEhEx_UP_CDC5"
"2557","EHI_125790A",64.84450361,-0.236179409,0.490378413,-0.481626848,0.63007105,0.897575264,50,52,114,63,65.50532504,53.80036874,73.62365735,66.44866332,10.24,"UP_pEhEx_DOWN_CDC5"
"2558","EHI_127040A",20.68138743,-0.374669831,0.7781168,-0.481508471,0.630155161,0.897575264,10,22,35,23,13.10106501,22.76169447,22.60375445,24.25903581,10.24,"UP_pEhEx_DOWN_CDC5"
"2559","EHI_135800A",27.46597701,-0.332530256,0.691033873,-0.481206882,0.63036947,0.897575264,15,28,54,25,19.65159751,28.96942932,34.87436401,26.36851719,10.24,"UP_pEhEx_DOWN_CDC5"
"2560","EHI_149230A",27.3041891,-0.351268577,0.727112095,-0.483100995,0.629024028,0.897575264,24,16,36,36,31.44255602,16.55395961,23.24957601,37.97066475,10.24,"UP_pEhEx_DOWN_CDC5"
"2561","EHI_158020A",22.02012852,0.366125583,0.758148121,0.482920914,0.629151892,0.897575264,15,29,35,15,19.65159751,30.0040518,22.60375445,15.82111031,10.24,"DOWN_pEhEx_UP_CDC5"
"2562","EHI_163700A",111.722802,-0.198623468,0.4125961,-0.481399287,0.630232744,0.897575264,80,100,198,105,104.8085201,103.4622476,127.872668,110.7477722,10.24,"UP_pEhEx_DOWN_CDC5"
"2563","EHI_050850A",180.8258022,0.181355294,0.377283333,0.480687266,0.630738783,0.897650409,139,195,230,181,182.1048036,201.7513828,148.5389578,190.9080644,10.23,"DOWN_pEhEx_UP_CDC5"
"2564","EHI_095880A",17.2916481,0.391771564,0.815442838,0.480440253,0.630914378,0.897650409,15,19,25,13,19.65159751,19.65782704,16.14553889,13.71162894,10.23,"DOWN_pEhEx_UP_CDC5"
"2565","EHI_013030A",31.04669149,0.306193,0.638357284,0.479657721,0.631470796,0.898091798,28,31,45,25,36.68298202,32.07329675,29.06197001,26.36851719,10.19,"DOWN_pEhEx_UP_CDC5"
"2566","EHI_035200A",74.99054122,0.230933846,0.482472847,0.478646307,0.63219027,0.898209196,74,63,104,67,96.94788105,65.18121598,67.16544179,70.66762607,10.18,"DOWN_pEhEx_UP_CDC5"
"2567","EHI_091510A",162.7644849,-0.197885783,0.413371031,-0.478712266,0.632143338,0.898209196,103,162,213,200,134.9409696,167.6088411,137.5599914,210.9481375,10.18,"UP_pEhEx_DOWN_CDC5"
"2568","EHI_130160A",63.47259183,0.244977833,0.51205459,0.478421321,0.632350362,0.898209196,41,81,92,54,53.71436653,83.80442054,59.41558312,56.95599713,10.18,"DOWN_pEhEx_UP_CDC5"
"2569","EHI_146170A",168.1874982,0.177150512,0.370485812,0.478157345,0.632538219,0.898209196,143,164,239,153,187.3452296,169.678086,154.3513518,161.3753252,10.18,"DOWN_pEhEx_UP_CDC5"
"2570","EHI_110720A",1964.072861,0.146730127,0.307251933,0.477556402,0.632965968,0.898466868,1771,1747,2641,1918,2320.198613,1807.485465,1705.614729,2022.992639,10.15,"DOWN_pEhEx_UP_CDC5"
"2571","EHI_023410A",112.3413799,-0.204602424,0.429158029,-0.476753108,0.63353794,0.898928979,89,89,162,129,116.5994786,92.08140035,104.623092,136.0615487,10.11,"UP_pEhEx_DOWN_CDC5"
"2572","EHI_006130A",30.52211232,-0.310603047,0.654307087,-0.474705308,0.634997034,0.900373709,17,31,51,33,22.27181051,32.07329675,32.93689934,34.80644269,9.96,"UP_pEhEx_DOWN_CDC5"
"2573","EHI_010350A",56.29162981,-0.260559146,0.560330698,-0.465009587,0.641924591,0.900373709,47,40,119,43,61.57500553,41.38489903,76.85276513,45.35384956,9.96,"UP_pEhEx_DOWN_CDC5"
"2574","EHI_023090A",149.9994015,0.18041429,0.388886163,0.463925712,0.64270097,0.900373709,108,171,209,139,141.4915021,176.9204434,134.9767051,146.6089556,9.96,"DOWN_pEhEx_UP_CDC5"
"2575","EHI_023470A",478.3440767,0.154133155,0.329859054,0.467269741,0.640306903,0.900373709,334,551,741,405,437.5755712,570.0769842,478.5537728,427.1699785,9.96,"DOWN_pEhEx_UP_CDC5"
"2576","EHI_030420A",67.56410836,-0.241245356,0.51119593,-0.471923467,0.636981417,0.900373709,36,74,124,63,47.16383403,76.56206321,80.08187291,66.44866332,9.96,"UP_pEhEx_DOWN_CDC5"
"2577","EHI_039480A",58.95537637,-0.243765663,0.525418568,-0.463945658,0.642686679,0.900373709,44,49,119,48,57.64468603,50.69650131,76.85276513,50.627553,9.96,"UP_pEhEx_DOWN_CDC5"
"2578","EHI_041950A",34.69746034,-0.291005827,0.625891778,-0.464945917,0.641970187,0.900373709,20,35,66,32,26.20213001,36.21178665,42.62422268,33.751702,9.96,"UP_pEhEx_DOWN_CDC5"
"2579","EHI_045010A",45.98550794,-0.263629375,0.560814618,-0.470082924,0.638295774,0.900373709,37,34,72,51,48.47394053,35.17716418,46.49915201,53.79177506,9.96,"UP_pEhEx_DOWN_CDC5"
"2580","EHI_048190A",22.6615275,0.342367126,0.727810113,0.470407212,0.638064113,0.900373709,19,25,34,17,24.89202351,25.8655619,21.95793289,17.93059169,9.96,"DOWN_pEhEx_UP_CDC5"
"2581","EHI_050300A",34.24459753,-0.290213147,0.615509678,-0.471500542,0.637283333,0.900373709,25,28,61,34,32.75266252,28.96942932,39.3951149,35.86118338,9.96,"UP_pEhEx_DOWN_CDC5"
"2582","EHI_053600A",16.19523286,0.395326574,0.843050587,0.468923906,0.639124028,0.900373709,13,19,19,15,17.03138451,19.65782704,12.27060956,15.82111031,9.96,"DOWN_pEhEx_UP_CDC5"
"2583","EHI_059840A",3325.619282,-0.142534681,0.307135364,-0.464077724,0.642592061,0.900373709,2580,2844,4623,3787,3380.074772,2942.466321,2985.633052,3994.302984,9.96,"UP_pEhEx_DOWN_CDC5"
"2584","EHI_064530A",19.62982088,-0.366039871,0.787058024,-0.465073553,0.641878785,0.900373709,16,13,34,21,20.96170401,13.45009219,21.95793289,22.14955444,9.96,"UP_pEhEx_DOWN_CDC5"
"2585","EHI_064690A",23.77508009,0.336200837,0.710370094,0.473275606,0.636016564,0.900373709,20,26,34,19,26.20213001,26.90018437,21.95793289,20.04007306,9.96,"DOWN_pEhEx_UP_CDC5"
"2586","EHI_069410A",33.87744504,-0.295203099,0.629624183,-0.468856038,0.639172542,0.900373709,21,32,49,41,27.51223651,33.10791923,31.64525623,43.24436819,9.96,"UP_pEhEx_DOWN_CDC5"
"2587","EHI_099850A",24.33439466,-0.344911161,0.732168436,-0.471081713,0.637582383,0.900373709,13,25,50,21,17.03138451,25.8655619,32.29107778,22.14955444,9.96,"UP_pEhEx_DOWN_CDC5"
"2588","EHI_117900A",45.20658754,0.321481228,0.691365696,0.464994474,0.641935414,0.900373709,32,57,96,17,41.92340802,58.97348112,61.99886935,17.93059169,9.96,"DOWN_pEhEx_UP_CDC5"
"2589","EHI_117980A",32.53674393,0.303629874,0.643807015,0.471616286,0.6372007,0.900373709,25,38,54,22,32.75266252,39.31565408,34.87436401,23.20429513,9.96,"DOWN_pEhEx_UP_CDC5"
"2590","EHI_118260A",121.4869257,-0.3013448,0.643595022,-0.468221147,0.639626451,0.900373709,26,177,212,125,34.06276902,183.1281782,136.9141698,131.8425859,9.96,"UP_pEhEx_DOWN_CDC5"
"2591","EHI_119350A",61.75754058,0.231244307,0.492901317,0.469149298,0.638962924,0.900373709,52,63,83,57,68.12553804,65.18121598,53.60318912,60.12021919,9.96,"DOWN_pEhEx_UP_CDC5"
"2592","EHI_122100A",283.5566571,-0.158613332,0.337973586,-0.469306888,0.638850293,0.900373709,198,267,432,303,259.4010871,276.244201,278.9949121,319.5864283,9.96,"UP_pEhEx_DOWN_CDC5"
"2593","EHI_122310A",2393.165235,-0.187860181,0.401940283,-0.467383313,0.640225659,0.900373709,1854,1977,2477,3317,2428.937452,2045.448635,1599.699993,3498.574861,9.96,"UP_pEhEx_DOWN_CDC5"
"2594","EHI_124480A",1052.146385,0.147118369,0.314899444,0.467191579,0.640362818,0.900373709,948,937,1407,1032,1241.980963,969.4412598,908.6709289,1088.49239,9.96,"DOWN_pEhEx_UP_CDC5"
"2595","EHI_126880A",1427.063769,-0.134667218,0.286638816,-0.469815008,0.638487191,0.900373709,1074,1270,2259,1449,1407.054382,1313.970544,1458.910894,1528.319256,9.96,"UP_pEhEx_DOWN_CDC5"
"2596","EHI_127670A",115.0149795,0.257883316,0.548519737,0.470144097,0.638252071,0.900373709,119,91,90,144,155.9026736,94.1506453,58.12394001,151.882659,9.96,"DOWN_pEhEx_UP_CDC5"
"2597","EHI_132380A",96.97932173,-0.20049983,0.431752307,-0.464386238,0.642371048,0.900373709,66,91,174,90,86.46702905,94.1506453,112.3729507,94.92666188,9.96,"UP_pEhEx_DOWN_CDC5"
"2598","EHI_141410A",16.52029709,0.387031596,0.834214281,0.463947459,0.642685389,0.900373709,16,16,23,13,20.96170401,16.55395961,14.85389578,13.71162894,9.96,"DOWN_pEhEx_UP_CDC5"
"2599","EHI_153090A",105.6886991,0.204842728,0.433833718,0.472168759,0.636806337,0.900373709,91,104,176,78,119.2196916,107.6007375,113.6645938,82.26977363,9.96,"DOWN_pEhEx_UP_CDC5"
"2600","EHI_167660A",56.08091407,-0.254112225,0.542520255,-0.468392143,0.639504186,0.900373709,29,62,101,54,37.99308852,64.1465935,65.22797713,56.95599713,9.96,"UP_pEhEx_DOWN_CDC5"
"2601","EHI_167730A",18.97023671,0.37557234,0.809093878,0.464188829,0.642512464,0.900373709,21,15,28,14,27.51223651,15.51933714,18.08300356,14.76636963,9.96,"DOWN_pEhEx_UP_CDC5"
"2602","EHI_176170A",33.6203359,-0.291464544,0.624430566,-0.46676854,0.640665486,0.900373709,20,33,56,36,26.20213001,34.1425417,36.16600712,37.97066475,9.96,"UP_pEhEx_DOWN_CDC5"
"2603","EHI_178910A",38.01667385,-0.295977967,0.626839809,-0.47217481,0.636802019,0.900373709,18,43,68,38,23.58191701,44.48876646,43.91586579,40.08014613,9.96,"UP_pEhEx_DOWN_CDC5"
"2604","EHI_197980A",88.27849505,0.208470977,0.44333669,0.470231727,0.638189469,0.900373709,72,92,139,70,94.32766805,95.18526777,89.76919624,73.83184813,9.96,"DOWN_pEhEx_UP_CDC5"
"2605","EHI_087800A",143.6708635,-0.209844148,0.453251182,-0.462975402,0.643381999,0.900981778,90,144,310,102,117.9095851,148.9856365,200.2046823,107.5835501,9.9,"UP_pEhEx_DOWN_CDC5"
"2606","EHI_062460A",22.94154245,-0.33414488,0.723388165,-0.461916432,0.64414125,0.901049823,16,19,40,24,20.96170401,19.65782704,25.83286223,25.3137765,9.9,"UP_pEhEx_DOWN_CDC5"
"2607","EHI_098540A",60.00289796,0.236579167,0.511795602,0.462253224,0.643899739,0.901049823,42,72,78,57,55.02447303,74.49281826,50.37408134,60.12021919,9.9,"DOWN_pEhEx_UP_CDC5"
"2608","EHI_192800A",1597.169568,0.153792382,0.332974659,0.461874134,0.644171584,0.901049823,1482,1375,1977,1657,1941.577834,1422.605904,1276.789216,1747.705319,9.9,"DOWN_pEhEx_UP_CDC5"
"2609","EHI_118480A",16.63156529,0.384929758,0.834558868,0.461237394,0.644628296,0.901343052,13,20,25,12,17.03138451,20.69244952,16.14553889,12.65688825,9.87,"DOWN_pEhEx_UP_CDC5"
"2610","EHI_011910A",37.25495733,-0.293911443,0.641082816,-0.458460959,0.646621305,0.901994157,34,22,71,34,44.54362102,22.76169447,45.85333045,35.86118338,9.8,"UP_pEhEx_DOWN_CDC5"
"2611","EHI_029370A",407.8364697,0.15867513,0.345725797,0.458962367,0.646261191,0.901994157,358,378,505,422,469.0181273,391.0872959,326.1398856,445.1005701,9.8,"DOWN_pEhEx_UP_CDC5"
"2612","EHI_042860A",17.89016215,-0.480340365,1.048158001,-0.458270952,0.646757791,0.901994157,2,26,21,27,2.620213001,26.90018437,13.56225267,28.47799856,9.8,"UP_pEhEx_DOWN_CDC5"
"2613","EHI_062800A",21.36004571,0.36016354,0.784894284,0.458868853,0.646328347,0.901994157,13,30,35,14,17.03138451,31.03867427,22.60375445,14.76636963,9.8,"DOWN_pEhEx_UP_CDC5"
"2614","EHI_087340A",20.39152649,-0.349431749,0.762580876,-0.458222544,0.646792565,0.901994157,14,17,38,20,18.34149101,17.58858209,24.54121912,21.09481375,9.8,"UP_pEhEx_DOWN_CDC5"
"2615","EHI_122750A",117.4317214,0.228092299,0.497824935,0.458177731,0.646824757,0.901994157,83,139,106,141,108.7388396,143.8125241,68.4570849,148.7184369,9.8,"DOWN_pEhEx_UP_CDC5"
"2616","EHI_183040A",22.99776002,0.366161462,0.797237957,0.459287542,0.646027693,0.901994157,26,17,20,26,34.06276902,17.58858209,12.91643111,27.42325788,9.8,"DOWN_pEhEx_UP_CDC5"
"2617","EHI_035800A",53.809316,0.236871006,0.517911985,0.457357645,0.647414002,0.902470875,47,53,73,49,61.57500553,54.83499122,47.14497357,51.68229369,9.75,"DOWN_pEhEx_UP_CDC5"
"2618","EHI_187150A",17950.16205,-0.159167518,0.348328737,-0.456946273,0.647709664,0.902538141,9479,20783,27427,19120,12418.49952,21502.55891,17712.94781,20166.64195,9.75,"UP_pEhEx_DOWN_CDC5"
"2619","EHI_109840A",16.30650106,0.392438778,0.859525733,0.45657595,0.647975869,0.902564326,10,23,21,14,13.10106501,23.79631694,13.56225267,14.76636963,9.74,"DOWN_pEhEx_UP_CDC5"
"2620","EHI_069250A",197.0586231,0.1697451,0.372873852,0.455234656,0.648940431,0.9029046,142,223,260,193,186.0351231,230.7208121,167.9136045,203.5649527,9.71,"DOWN_pEhEx_UP_CDC5"
"2621","EHI_177010A",40.31922606,-0.27827564,0.611190124,-0.45530127,0.648892513,0.9029046,20,45,75,38,26.20213001,46.55801141,48.43661668,40.08014613,9.71,"UP_pEhEx_DOWN_CDC5"
"2622","EHI_200760A",21.21306468,-0.342901338,0.753292031,-0.455203725,0.648962681,0.9029046,16,16,39,21,20.96170401,16.55395961,25.18704067,22.14955444,9.71,"UP_pEhEx_DOWN_CDC5"
"2623","EHI_024420A",334.5924199,-0.148104084,0.326432374,-0.453705258,0.650040982,0.90351725,242,307,518,350,317.0457732,317.6291001,334.5355659,369.1592406,9.65,"UP_pEhEx_DOWN_CDC5"
"2624","EHI_068070A",36.88935132,-0.274241543,0.604002982,-0.454040047,0.649800003,0.90351725,29,28,66,36,37.99308852,28.96942932,42.62422268,37.97066475,9.65,"UP_pEhEx_DOWN_CDC5"
"2625","EHI_196365A",21.70193835,0.352099049,0.776302113,0.453559307,0.650146048,0.90351725,20,22,39,12,26.20213001,22.76169447,25.18704067,12.65688825,9.65,"DOWN_pEhEx_UP_CDC5"
"2626","EHI_010720A",60.25902251,-0.228293,0.508051107,-0.449350463,0.65317886,0.906552321,39,58,113,54,51.09415353,60.0081036,72.97783579,56.95599713,9.34,"UP_pEhEx_DOWN_CDC5"
"2627","EHI_026430A",33.67206956,-0.279152186,0.62151326,-0.449149204,0.653324028,0.906552321,22,31,62,32,28.82234302,32.07329675,40.04093645,33.751702,9.34,"UP_pEhEx_DOWN_CDC5"
"2628","EHI_151920A",22.59934087,-0.329525171,0.732166212,-0.450068803,0.652660831,0.906552321,14,21,42,22,18.34149101,21.72707199,27.12450534,23.20429513,9.34,"UP_pEhEx_DOWN_CDC5"
"2629","EHI_182560A",23.03832539,0.356228662,0.793061489,0.449181643,0.653300629,0.906552321,24,20,44,11,31.44255602,20.69244952,28.41614845,11.60214756,9.34,"DOWN_pEhEx_UP_CDC5"
"2630","EHI_007490A",20.84591219,-0.350772869,0.782429535,-0.448312408,0.653927747,0.906687223,12,20,27,28,15.72127801,20.69244952,17.437182,29.53273925,9.33,"UP_pEhEx_DOWN_CDC5"
"2631","EHI_056130A",29.59936877,0.324049632,0.724911708,0.447019449,0.654861017,0.906687223,18,41,55,16,23.58191701,42.41952151,35.52018556,16.875851,9.33,"DOWN_pEhEx_UP_CDC5"
"2632","EHI_082200A",29.56559255,-0.291578917,0.652377525,-0.446948134,0.654912509,0.906687223,20,26,47,33,26.20213001,26.90018437,30.35361312,34.80644269,9.33,"UP_pEhEx_DOWN_CDC5"
"2633","EHI_117570A",24.88771675,0.328724963,0.734992449,0.447249443,0.654694966,0.906687223,22,26,45,14,28.82234302,26.90018437,29.06197001,14.76636963,9.33,"DOWN_pEhEx_UP_CDC5"
"2634","EHI_170090A",23.59228879,-0.330154787,0.738591251,-0.447006089,0.654870663,0.906687223,12,25,36,28,15.72127801,25.8655619,23.24957601,29.53273925,9.33,"UP_pEhEx_DOWN_CDC5"
"2635","EHI_201250A",2755.710351,-0.138563756,0.309536568,-0.447649067,0.654406485,0.906687223,2080,2437,3759,3175,2725.021521,2521.374974,2427.643228,3348.801683,9.33,"UP_pEhEx_DOWN_CDC5"
"2636","EHI_147010A",283.6254506,0.14938572,0.335318732,0.445503653,0.65595582,0.907787114,239,274,405,262,313.1154537,283.4865584,261.5577301,276.3420601,9.22,"DOWN_pEhEx_UP_CDC5"
"2637","EHI_068320A",121.2978309,0.182634355,0.4107549,0.444630983,0.656586453,0.908315275,111,109,180,105,145.4218216,112.7738499,116.24788,110.7477722,9.17,"DOWN_pEhEx_UP_CDC5"
"2638","EHI_029720A",50.50551993,-0.238550822,0.537052306,-0.444185452,0.656908509,0.908416316,40,39,81,54,52.40426003,40.35027656,52.31154601,56.95599713,9.16,"UP_pEhEx_DOWN_CDC5"
"2639","EHI_007020A",21.23009368,0.329944875,0.747882904,0.441171838,0.659088599,0.908909516,18,23,32,16,23.58191701,23.79631694,20.66628978,16.875851,9.11,"DOWN_pEhEx_UP_CDC5"
"2640","EHI_009405A",411.044129,-0.173392798,0.397849341,-0.435825274,0.662963505,0.908909516,332,326,478,534,434.9553582,337.2869271,308.7027036,563.2315271,9.11,"UP_pEhEx_DOWN_CDC5"
"2641","EHI_014030A",574.8325053,-0.162391126,0.371680415,-0.436910635,0.662176159,0.908909516,314,651,1072,495,411.3734412,673.5392317,692.3207077,522.0966403,9.11,"UP_pEhEx_DOWN_CDC5"
"2642","EHI_024990A",395.6802648,-0.139435105,0.317660206,-0.4389442,0.660701969,0.908909516,297,352,649,389,389.1016307,364.1871115,419.1381896,410.2941275,9.11,"UP_pEhEx_DOWN_CDC5"
"2643","EHI_035700A",30.75437906,0.289804349,0.658670782,0.439983611,0.659948978,0.908909516,20,40,45,25,26.20213001,41.38489903,29.06197001,26.36851719,9.11,"DOWN_pEhEx_UP_CDC5"
"2644","EHI_044780A",57.05553397,0.233242905,0.535229709,0.435780938,0.662995675,0.908909516,57,47,71,56,74.67607054,48.62725636,45.85333045,59.0654785,9.11,"DOWN_pEhEx_UP_CDC5"
"2645","EHI_064500A",197.7990832,-0.173880586,0.397557691,-0.437371959,0.661841617,0.908909516,109,221,338,191,142.8016086,228.6515672,218.2876858,201.4554713,9.11,"UP_pEhEx_DOWN_CDC5"
"2646","EHI_064710A",6058.421332,0.121899358,0.279335388,0.436390673,0.662553305,0.908909516,4779,6154,8444,5833,6260.998967,6367.066716,5453.317216,6152.30243,9.11,"DOWN_pEhEx_UP_CDC5"
"2647","EHI_069210A",21.08516867,0.340230864,0.772064668,0.44067664,0.659447111,0.908909516,13,29,30,17,17.03138451,30.0040518,19.37464667,17.93059169,9.11,"DOWN_pEhEx_UP_CDC5"
"2648","EHI_070750A",938.6971898,0.153120319,0.349926201,0.437578892,0.661691575,0.908909516,900,771,1164,973,1179.095851,797.6939288,751.7362908,1026.262689,9.11,"DOWN_pEhEx_UP_CDC5"
"2649","EHI_073310A",27.63954019,-0.302038692,0.691977488,-0.436486298,0.662483938,0.908909516,14,30,49,28,18.34149101,31.03867427,31.64525623,29.53273925,9.11,"UP_pEhEx_DOWN_CDC5"
"2650","EHI_073330A",25.74056862,-0.303264201,0.689053588,-0.440117004,0.659852367,0.908909516,17,23,44,27,22.27181051,23.79631694,28.41614845,28.47799856,9.11,"UP_pEhEx_DOWN_CDC5"
"2651","EHI_073390A",8618.652539,0.123475749,0.281271229,0.43899175,0.660667514,0.908909516,6518,9119,12032,8277,8539.274172,9434.722357,7770.524958,8730.088671,9.11,"DOWN_pEhEx_UP_CDC5"
"2652","EHI_118440A",207.8601747,0.158622567,0.362806126,0.437210278,0.661958856,0.908909516,152,231,284,199,199.1361881,238.9977919,183.4133218,209.8933968,9.11,"DOWN_pEhEx_UP_CDC5"
"2653","EHI_130060A",28.18750021,0.326490615,0.736698808,0.443180594,0.657635114,0.908909516,32,20,27,31,41.92340802,20.69244952,17.437182,32.69696131,9.11,"DOWN_pEhEx_UP_CDC5"
"2654","EHI_143100A",89.79452983,-0.201389316,0.455667707,-0.441965302,0.658514314,0.908909516,53,94,138,98,69.43564454,97.25451273,89.12337469,103.3645874,9.11,"UP_pEhEx_DOWN_CDC5"
"2655","EHI_153060A",237.2705753,0.151959693,0.344354515,0.441288516,0.659004139,0.908909516,183,251,350,212,239.7494896,259.6902414,226.0375445,223.6050258,9.11,"DOWN_pEhEx_UP_CDC5"
"2656","EHI_163530A",592.706676,-0.134671237,0.307116311,-0.438502392,0.661022137,0.908909516,460,510,954,592,602.6489903,527.6574627,616.1137641,624.406487,9.11,"UP_pEhEx_DOWN_CDC5"
"2657","EHI_169320A",24.04484266,-0.326489947,0.737646745,-0.442610164,0.658047732,0.908909516,12,26,47,22,15.72127801,26.90018437,30.35361312,23.20429513,9.11,"UP_pEhEx_DOWN_CDC5"
"2658","EHI_169340A",29.19660822,-0.292682124,0.666474871,-0.439149526,0.660553195,0.908909516,18,28,57,26,23.58191701,28.96942932,36.81182867,27.42325788,9.11,"UP_pEhEx_DOWN_CDC5"
