baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,UmasM_1,UmasM_2,pEhEx_1,pEhEx_2,UmasM_1.1,UmasM_2.1,pEhEx_1.1,pEhEx_2.1,Certeza,DE,
EHI_004850A,15.42220905,0.705875037,0.958125092,0.736725343,0.461289392,0.999745166,11,33,20,6,13.65809398,24.68164288,15.73932626,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_004860A,474.5261398,-0.475204107,0.554746076,-0.856615535,0.391657397,0.999745166,212,709,709,431,263.2287204,530.2813575,557.9591158,546.6353655,0.03,UP_pEhEx_DOWN_UmasM
EHI_004870A,19.03487024,0.033944264,0.86185234,0.039385243,0.968583245,0.999745166,13,30,30,11,16.1413838,22.43785716,23.60898939,13.95125063,0.03,DOWN_pEhEx_UP_UmasM
EHI_004880A,409.0503254,-0.656650608,0.650093964,-1.010085687,0.312454239,0.999745166,130,632,474,496,161.413838,472.6908575,373.0220323,629.0745737,0.03,UP_pEhEx_DOWN_UmasM
EHI_004900A,38.96214416,-0.26110087,0.770048116,-0.339070851,0.734556356,0.999745166,41,27,40,42,50.90744121,20.19407144,31.47865251,53.26841149,0.03,UP_pEhEx_DOWN_UmasM
EHI_004930A,75.00672047,-0.562005344,0.661720171,-0.849309676,0.395708998,0.999745166,29,113,104,77,36.00770232,84.51592863,81.84449654,97.65875439,0.03,UP_pEhEx_DOWN_UmasM
EHI_004940A,130.830644,-0.156629758,0.544778241,-0.28751104,0.77372105,0.999745166,87,186,164,116,108.0231069,139.1147144,129.0624753,147.1222793,0.03,UP_pEhEx_DOWN_UmasM
EHI_004960A,168.5184591,-0.125761393,0.527533472,-0.238395096,0.81157467,0.999745166,146,189,229,135,181.2801565,141.3585001,180.2152856,171.2198941,0.03,UP_pEhEx_DOWN_UmasM
EHI_004970A,472.2696964,0.398484354,0.669233087,0.595434328,0.551553185,0.999745166,667,330,638,246,828.1771533,246.8164288,502.0845076,312.0006958,0.03,DOWN_pEhEx_UP_UmasM
EHI_004980A,15.49375746,-0.467296801,0.902419971,-0.517826307,0.604579462,0.999745166,12,15,23,14,14.89973889,11.21892858,18.1002252,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_004990A,53.54724697,-0.313413655,0.653914227,-0.479288631,0.631733309,0.999745166,40,61,56,59,49.6657963,45.62364289,44.07011352,74.82943518,0.03,UP_pEhEx_DOWN_UmasM
EHI_005000A,30.77932436,-0.734175515,0.763140237,-0.962045348,0.336026825,0.999745166,14,38,37,38,17.3830287,28.42128574,29.11775358,48.19522944,0.03,UP_pEhEx_DOWN_UmasM
EHI_005010A,171.0010557,-0.458789663,0.700959953,-0.654516226,0.512779277,0.999745166,50,301,198,190,62.08224537,225.1265002,155.8193299,240.9761472,0.03,UP_pEhEx_DOWN_UmasM
EHI_005020A,1357.944398,-0.602878438,0.631485603,-0.954698626,0.339730125,0.999745166,453,2130,1570,1609,562.4651431,1593.087858,1235.537111,2040.687478,0.03,UP_pEhEx_DOWN_UmasM
EHI_005030A,15.16822022,-1.148915849,1.023959435,-1.122032582,0.261848587,0.999745166,4,18,15,24,4.96657963,13.4627143,11.80449469,30.43909228,0.03,UP_pEhEx_DOWN_UmasM
EHI_005040A,18.12731267,0.166864418,1.050065442,0.158908589,0.873740894,0.999745166,4,44,15,18,4.96657963,32.90885717,11.80449469,22.82931921,0.03,DOWN_pEhEx_UP_UmasM
EHI_005060A,612.3729589,-0.884801689,0.539908651,-1.638798874,0.101255154,0.999745166,301,650,729,801,373.7351171,486.1535718,573.6984421,1015.904705,0.03,UP_pEhEx_DOWN_UmasM
EHI_005070A,142.781666,-0.467394833,0.695413868,-0.672110314,0.501513471,0.999745166,43,248,174,154,53.39073102,185.4862859,136.9321384,195.3175088,0.03,UP_pEhEx_DOWN_UmasM
EHI_005080A,65.18426056,-0.195142306,0.631611374,-0.308959456,0.757352368,0.999745166,62,60,83,58,76.98198426,44.87571432,65.31820397,73.56113967,0.03,UP_pEhEx_DOWN_UmasM
EHI_005100A,85.07565167,-0.395695693,0.756415738,-0.523119328,0.600891216,0.999745166,22,159,108,86,27.31618796,118.9206429,84.99236179,109.073414,0.03,UP_pEhEx_DOWN_UmasM
EHI_005120A,12.38457203,0.258028226,0.994745279,0.259391254,0.795333377,0.999745166,14,13,14,9,17.3830287,9.723071436,11.01752838,11.4146596,0.03,DOWN_pEhEx_UP_UmasM
EHI_005130A,111.8211516,0.020535909,0.544299521,0.03772906,0.969903706,0.999745166,88,155,142,87,109.2647519,115.9289287,111.7492164,110.3417095,0.03,DOWN_pEhEx_UP_UmasM
EHI_005140A,344.7178782,-0.447253694,0.559607257,-0.79922783,0.424158318,0.999745166,271,330,355,407,336.4857699,246.8164288,279.3730411,516.1962732,0.03,UP_pEhEx_DOWN_UmasM
EHI_005150A,2106.124418,-0.10778307,0.527008622,-0.204518609,0.837948252,0.999745166,1148,3515,2736,1748,1425.408354,2628.968931,2153.139832,2216.980554,0.03,UP_pEhEx_DOWN_UmasM
EHI_005260A,11.92161233,1.203914528,1.139470465,1.056556151,0.290714202,0.999745166,22,8,7,7,27.31618796,5.983428576,5.50876419,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_005460A,2932.79046,0.108215606,0.564817439,0.191593953,0.848060279,0.999745166,3398,2496,3320,2391,4219.109396,1866.829716,2612.728159,3032.494568,0.03,DOWN_pEhEx_UP_UmasM
EHI_005657A,12.89208275,-0.161905967,1.009990312,-0.160304475,0.872641234,0.999745166,13,11,12,14,16.1413838,8.227214292,9.443595754,17.75613716,0.03,UP_pEhEx_DOWN_UmasM
EHI_005860A,40.40954002,0.560814602,0.835473885,0.6712533,0.502059179,0.999745166,14,105,40,27,17.3830287,78.53250006,31.47865251,34.24397881,0.03,DOWN_pEhEx_UP_UmasM
EHI_005870A,328.5702063,-0.212595586,0.52658873,-0.403722249,0.686416977,0.999745166,288,336,379,321,357.5937334,251.3040002,298.2602326,407.1228592,0.03,UP_pEhEx_DOWN_UmasM
EHI_005890A,17187.30179,0.29529887,0.558347313,0.528880257,0.596888519,0.999745166,21093,15631,19395,12304,26190.01603,11690.87151,15263.21164,15605.10797,0.03,DOWN_pEhEx_UP_UmasM
EHI_005900A,36.66863878,-0.356008648,0.685218943,-0.519554591,0.603374054,0.999745166,24,46,50,34,29.79947778,34.40471431,39.34831564,43.12204739,0.03,UP_pEhEx_DOWN_UmasM
EHI_005910A,436.172976,0.427020008,0.504230851,0.846874021,0.397065344,0.999745166,455,583,526,260,564.9484329,436.0423575,413.9442806,329.756833,0.03,DOWN_pEhEx_UP_UmasM
EHI_005920A,8.487100879,1.115823276,1.208364512,0.923416126,0.355790391,0.999745166,14,8,7,4,17.3830287,5.983428576,5.50876419,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_005940A,87.9486441,0.317494801,0.641757795,0.494726832,0.620792959,0.999745166,86,119,137,38,106.781462,89.00350007,107.8143849,48.19522944,0.03,DOWN_pEhEx_UP_UmasM
EHI_005950A,242.4254256,-0.515400185,0.542055366,-0.950825723,0.341692853,0.999745166,127,322,310,258,157.6889032,240.8330002,243.959557,327.220242,0.03,UP_pEhEx_DOWN_UmasM
EHI_005960A,54.22090178,0.397181754,0.913361767,0.434856995,0.663666232,0.999745166,12,144,36,52,14.89973889,107.7017144,28.33078726,65.9513666,0.03,DOWN_pEhEx_UP_UmasM
EHI_005970A,11122.84249,0.31240906,0.633954284,0.492794303,0.622157936,0.999745166,15250,7635,12691,7773,18935.08484,5710.434647,9987.389477,9858.461011,0.03,DOWN_pEhEx_UP_UmasM
EHI_006000A,7.545479768,0.349105877,1.258501422,0.277398079,0.781474456,0.999745166,4,16,12,3,4.96657963,11.96685715,9.443595754,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_006010A,163.1526662,0.072435045,0.536322795,0.135058673,0.892565485,0.999745166,157,187,204,124,194.9382505,139.862643,160.5411278,157.2686434,0.03,DOWN_pEhEx_UP_UmasM
EHI_006020A,12.19424636,0.836287646,1.063049927,0.786687083,0.431465067,0.999745166,14,19,17,3,17.3830287,14.21064287,13.37842732,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_006030A,79.67094657,-0.221139478,0.617206442,-0.358290942,0.720125596,0.999745166,43,125,120,61,53.39073102,93.4910715,94.43595754,77.36602621,0.03,UP_pEhEx_DOWN_UmasM
EHI_006040A,31.25878728,1.008712876,0.743843241,1.3560826,0.175072889,0.999745166,35,54,33,12,43.45757176,40.38814289,25.96988832,15.21954614,0.03,DOWN_pEhEx_UP_UmasM
EHI_006050A,211.0980719,0.102181428,0.529415972,0.193007829,0.846952837,0.999745166,209,238,264,157,259.5037857,178.0070001,207.7591066,199.1223953,0.03,DOWN_pEhEx_UP_UmasM
EHI_006060A,31.7423396,0.048753699,0.734415411,0.066384363,0.947071819,0.999745166,21,51,33,29,26.07454306,38.14435717,25.96988832,36.78056984,0.03,DOWN_pEhEx_UP_UmasM
EHI_006070A,1989.60576,-0.34501526,0.491797904,-0.701538696,0.482966895,0.999745166,1652,1945,2607,1893,2051.197387,1454.721073,2051.621178,2400.883403,0.03,UP_pEhEx_DOWN_UmasM
EHI_006130A,38.04048659,-0.221665278,0.676178297,-0.327820752,0.743047196,0.999745166,27,49,51,33,33.5244125,36.64850003,40.13528196,41.85375188,0.03,UP_pEhEx_DOWN_UmasM
EHI_006150A,45.14306569,0.515891118,0.70037269,0.736595138,0.461368593,0.999745166,57,48,52,26,70.77375973,35.90057146,40.92224827,32.9756833,0.03,DOWN_pEhEx_UP_UmasM
EHI_006160A,99.77675603,-0.48477176,0.594104487,-0.815970542,0.414516984,0.999745166,50,139,164,82,62.08224537,103.9620715,129.0624753,104.0002319,0.03,UP_pEhEx_DOWN_UmasM
EHI_006170A,236.534375,-0.931245665,0.682844481,-1.363774169,0.172638652,0.999745166,68,321,250,335,84.43185371,240.0850716,196.7415782,424.8789964,0.03,UP_pEhEx_DOWN_UmasM
EHI_006190A,122.5208446,0.192599694,0.562435326,0.342438829,0.732020671,0.999745166,127,139,142,92,157.6889032,103.9620715,111.7492164,116.6831871,0.03,DOWN_pEhEx_UP_UmasM
EHI_006200A,32.29163567,0.793084301,4.569805169,0.173548821,0.862220056,0.999745166,66,0,60,0,81.94856389,0,47.21797877,0,0.03,DOWN_pEhEx_UP_UmasM
EHI_006550A,84.21016066,0.201901544,0.571806814,0.35309398,0.724017986,0.999745166,68,128,104,59,84.43185371,95.73485721,81.84449654,74.82943518,0.03,DOWN_pEhEx_UP_UmasM
EHI_006670A,2104.495548,0.181906416,0.538928381,0.337533561,0.735714717,0.999745166,2381,2030,2682,1445,2956.356525,1518.295001,2110.643651,1832.687014,0.03,DOWN_pEhEx_UP_UmasM
EHI_006680A,51.52596518,-1.054867881,2.890863329,-0.364897182,0.715188158,0.999745166,54,0,80,60,67.048825,0,62.95730503,76.09773069,0.03,UP_pEhEx_DOWN_UmasM
EHI_006690A,9.381384359,-0.091140739,1.165544967,-0.078195815,0.937672291,0.999745166,3,19,12,8,3.724934722,14.21064287,9.443595754,10.14636409,0.03,UP_pEhEx_DOWN_UmasM
EHI_006700A,42.3918706,0.734258645,0.750127072,0.978845682,0.327656234,0.999745166,23,103,41,25,28.55783287,77.03664291,32.26561883,31.70738779,0.03,DOWN_pEhEx_UP_UmasM
EHI_006710A,20.24375881,-0.28940551,0.880176672,-0.328803885,0.742303926,0.999745166,8,35,28,18,9.93315926,26.17750002,22.03505676,22.82931921,0.03,UP_pEhEx_DOWN_UmasM
EHI_006720A,36.25195972,-0.269732091,0.687227598,-0.392493101,0.694693908,0.999745166,27,43,46,34,33.5244125,32.1609286,36.20045039,43.12204739,0.03,UP_pEhEx_DOWN_UmasM
EHI_006730A,65.28500948,0.373773385,0.678095886,0.551210223,0.581489573,0.999745166,83,60,81,39,103.0565273,44.87571432,63.74427134,49.46352495,0.03,DOWN_pEhEx_UP_UmasM
EHI_006740A,13.53286875,0.559186299,0.974153571,0.574022737,0.565952415,0.999745166,11,25,18,6,13.65809398,18.6982143,14.16539363,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_006750A,9.975556209,0.789091807,1.089101043,0.724534984,0.468737357,0.999745166,9,19,12,4,11.17480417,14.21064287,9.443595754,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_006760A,10.13492625,0.283599435,1.072619077,0.264399022,0.791472465,0.999745166,9,15,15,5,11.17480417,11.21892858,11.80449469,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_006800A,7.412180081,0.134896945,1.221174989,0.110464877,0.912040704,0.999745166,4,14,10,5,4.96657963,10.47100001,7.869663129,6.341477558,0.03,DOWN_pEhEx_UP_UmasM
EHI_006810A,732.218651,0.30734833,0.703355232,0.436974542,0.662129811,0.999745166,242,1763,699,599,300.4780676,1318.598072,550.0894527,759.7090114,0.03,DOWN_pEhEx_UP_UmasM
EHI_006830A,138.4783521,0.237890848,0.561896549,0.423371256,0.672024413,0.999745166,134,179,195,79,166.3804176,133.8792144,153.458431,100.1953454,0.03,DOWN_pEhEx_UP_UmasM
EHI_006840A,467.1093668,-0.710933262,0.662601194,-1.072942923,0.283296726,0.999745166,141,712,521,592,175.071932,532.5251432,410.009449,750.8309428,0.03,UP_pEhEx_DOWN_UmasM
EHI_006860A,15883.67984,-0.087260581,0.550221934,-0.158591608,0.873990641,0.999745166,16790,13317,18866,14098,20847.218,9960.164793,14846.90646,17880.43012,0.03,UP_pEhEx_DOWN_UmasM
EHI_006880A,70.89692486,-0.459757666,0.622944034,-0.738040082,0.460490092,0.999745166,35,101,106,64,43.45757176,75.54078577,83.41842916,81.17091274,0.03,UP_pEhEx_DOWN_UmasM
EHI_006885A,99.02581059,1.796917653,0.939935364,1.911745978,0.055908784,0.999745166,152,160,105,4,188.7300259,119.6685715,82.63146285,5.073182046,0.03,DOWN_pEhEx_UP_UmasM
EHI_006900A,278.6490853,-0.576430867,0.567059504,-1.016526243,0.309378857,0.999745166,126,388,354,307,156.4472583,290.1962859,278.5860748,389.3667221,0.03,UP_pEhEx_DOWN_UmasM
EHI_006920A,35.69769928,0.148942192,0.704741998,0.211342863,0.832619738,0.999745166,36,41,47,24,44.69921667,30.66507145,36.9874167,30.43909228,0.03,DOWN_pEhEx_UP_UmasM
EHI_006930A,133.2566552,0.047416141,0.621373216,0.076308634,0.939173557,0.999745166,153,109,176,97,189.9716708,81.52421435,138.5060711,123.0246646,0.03,DOWN_pEhEx_UP_UmasM
EHI_006940A,163.6209061,-0.611529329,0.67496373,-0.90601806,0.364926294,0.999745166,50,262,204,186,62.08224537,195.9572859,160.5411278,235.9029652,0.03,UP_pEhEx_DOWN_UmasM
EHI_006960A,17.99734539,-0.920799865,0.963411342,-0.955770215,0.339188339,0.999745166,4,26,25,22,4.96657963,19.44614287,19.67415782,27.90250125,0.03,UP_pEhEx_DOWN_UmasM
EHI_006970A,10.62206777,-0.950057696,1.098695772,-0.864714073,0.387195743,0.999745166,3,14,15,13,3.724934722,10.47100001,11.80449469,16.48784165,0.03,UP_pEhEx_DOWN_UmasM
EHI_006980A,5943.65006,-0.511225445,0.491870231,-1.039350246,0.298641875,0.999745166,3698,6967,7208,6544,4591.602868,5210.818361,5672.453183,8299.725828,0.03,UP_pEhEx_DOWN_UmasM
EHI_007000A,216.6704557,0.225748919,0.575701701,0.392128282,0.694963432,0.999745166,252,207,262,152,312.8945167,154.8212144,206.185174,192.7809178,0.03,DOWN_pEhEx_UP_UmasM
EHI_007020A,21.01004575,-0.244799061,0.810258581,-0.302124613,0.76255707,0.999745166,16,25,32,16,19.86631852,18.6982143,25.18292201,20.29272819,0.03,UP_pEhEx_DOWN_UmasM
EHI_007030A,92.60879074,-0.477805214,0.563244652,-0.848308479,0.396266197,0.999745166,67,96,140,83,83.1902088,71.80114291,110.1752838,105.2685275,0.03,UP_pEhEx_DOWN_UmasM
EHI_007140A,33.80922606,-0.841627674,0.814480735,-1.033330363,0.301449323,0.999745166,9,49,45,41,11.17480417,36.64850003,35.41348408,52.00011597,0.03,UP_pEhEx_DOWN_UmasM
EHI_007150A,190.6680945,0.112647413,0.567562329,0.198475844,0.842672782,0.999745166,208,185,225,149,258.2621408,138.3667858,177.0674204,188.9760312,0.03,DOWN_pEhEx_UP_UmasM
EHI_007260A,34.45964487,1.027577799,1.02929568,0.998331013,0.318118874,0.999745166,6,113,18,25,7.449869445,84.51592863,14.16539363,31.70738779,0.03,DOWN_pEhEx_UP_UmasM
EHI_007270A,18.65780917,-0.0562457,0.861779449,-0.065266931,0.947961472,0.999745166,12,29,29,12,14.89973889,21.68992859,22.82202307,15.21954614,0.03,UP_pEhEx_DOWN_UmasM
EHI_007310A,55.48076925,-0.237416672,0.64058572,-0.370624359,0.710917336,0.999745166,49,55,67,53,60.84060047,41.13607146,52.72674296,67.21966211,0.03,UP_pEhEx_DOWN_UmasM
EHI_007320A,45.83150403,-0.23110413,0.764557541,-0.30227173,0.762444927,0.999745166,21,77,38,55,26.07454306,57.59050004,29.90471989,69.75625314,0.03,UP_pEhEx_DOWN_UmasM
EHI_007330A,1809.707975,-0.272991867,0.492682561,-0.554092815,0.579515327,0.999745166,1498,1896,2182,1769,1859.984071,1418.072572,1717.160495,2243.61476,0.03,UP_pEhEx_DOWN_UmasM
EHI_007340A,13.93624692,-0.388127709,0.947688936,-0.409551799,0.682134761,0.999745166,11,14,16,15,13.65809398,10.47100001,12.59146101,19.02443267,0.03,UP_pEhEx_DOWN_UmasM
EHI_007350A,6791.097006,0.313865994,0.623879071,0.503087871,0.614902494,0.999745166,9191,4870,7372,4974,11411.95834,3642.412146,5801.515658,6308.501875,0.03,DOWN_pEhEx_UP_UmasM
EHI_007360A,227.7925068,0.35441355,0.548944885,0.645626838,0.518521052,0.999745166,258,256,277,143,320.3443861,191.4697144,217.9896687,181.3662582,0.03,DOWN_pEhEx_UP_UmasM
EHI_007460A,121.5304232,-0.188361363,0.602147697,-0.312815882,0.754420548,0.999745166,61,202,178,94,75.74033936,151.0815715,140.0800037,119.2197781,0.03,UP_pEhEx_DOWN_UmasM
EHI_007480A,196.0777028,-0.16247138,0.52177599,-0.31138148,0.755510631,0.999745166,165,221,241,177,204.8714097,165.2922144,189.6588814,224.4883055,0.03,UP_pEhEx_DOWN_UmasM
EHI_007490A,28.63288409,0.050653527,0.809975979,0.062537073,0.95013514,0.999745166,14,54,27,28,17.3830287,40.38814289,21.24809045,35.51227432,0.03,DOWN_pEhEx_UP_UmasM
EHI_007500A,150.0233491,0.151676124,0.538142232,0.281851368,0.778057481,0.999745166,142,187,198,101,176.3135769,139.862643,155.8193299,128.0978467,0.03,DOWN_pEhEx_UP_UmasM
EHI_007510A,31006.40468,0.60984745,0.603976559,1.009720396,0.312629268,0.999745166,43692,27648,37214,15620,54249.9493,20678.72916,29286.16437,19810.77589,0.03,DOWN_pEhEx_UP_UmasM
EHI_007620A,7632.799898,0.67856355,0.618348049,1.097381242,0.27247477,0.999745166,11192,6545,8869,3753,13896.4898,4895.192504,6979.604229,4759.913055,0.03,DOWN_pEhEx_UP_UmasM
EHI_007630A,144.9432486,0.819452151,0.687056357,1.192700049,0.232986866,0.999745166,209,149,188,48,259.5037857,111.4413572,147.9496668,60.87818456,0.03,DOWN_pEhEx_UP_UmasM
EHI_007640A,31.13971205,0.288956289,0.901705029,0.320455448,0.748623099,0.999745166,40,25,15,35,49.6657963,18.6982143,11.80449469,44.3903429,0.03,DOWN_pEhEx_UP_UmasM
EHI_007760A,7.575855152,0.145649754,1.20490271,0.120880925,0.903785351,0.999745166,8,8,7,7,9.93315926,5.983428576,5.50876419,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_007770A,735.5281395,0.169060598,0.577066833,0.29296537,0.769548622,0.999745166,859,657,1032,451,1066.572976,491.3890718,812.1492349,572.0012757,0.03,DOWN_pEhEx_UP_UmasM
EHI_007920A,54.86878374,-0.327752148,0.64553397,-0.507722543,0.611647937,0.999745166,30,80,83,45,37.24934722,59.83428576,65.31820397,57.07329802,0.03,UP_pEhEx_DOWN_UmasM
EHI_007930A,168.3297344,-0.489422541,0.697319887,-0.701862301,0.482765041,0.999745166,49,292,201,186,60.84060047,218.395143,158.1802289,235.9029652,0.03,UP_pEhEx_DOWN_UmasM
EHI_007940A,580.6620182,-0.863566448,0.615841602,-1.40225416,0.160839364,0.999745166,173,813,884,634,214.804569,608.065929,695.6782206,804.0993543,0.03,UP_pEhEx_DOWN_UmasM
EHI_007950A,9.497570542,0.158853453,1.085730885,0.146310154,0.883676551,0.999745166,9,12,13,6,11.17480417,8.975142864,10.23056207,7.609773069,0.03,DOWN_pEhEx_UP_UmasM
EHI_007970A,34.61074926,-0.310549367,0.713270777,-0.435387761,0.663280992,0.999745166,20,49,43,34,24.83289815,36.64850003,33.83955145,43.12204739,0.03,UP_pEhEx_DOWN_UmasM
EHI_007980A,24.52537047,-0.078255185,0.899205665,-0.087027015,0.930650039,0.999745166,17,35,13,32,21.10796343,26.17750002,10.23056207,40.58545637,0.03,UP_pEhEx_DOWN_UmasM
EHI_007990A,69.2319459,-0.058193182,0.618716086,-0.094054742,0.925065672,0.999745166,68,69,92,54,84.43185371,51.60707147,72.40090078,68.48795762,0.03,UP_pEhEx_DOWN_UmasM
EHI_008000A,11.58663804,0.19551202,1.007634689,0.194030656,0.846151878,0.999745166,11,15,16,7,13.65809398,11.21892858,12.59146101,8.878068581,0.03,DOWN_pEhEx_UP_UmasM
EHI_008010A,15135.81466,0.175200426,0.582791125,0.300623017,0.763701978,0.999745166,18552,12131,18777,10769,23034.99632,9073.121507,14776.86646,13658.27436,0.03,DOWN_pEhEx_UP_UmasM
EHI_008020A,13.85759119,0.314922778,0.996189422,0.316127406,0.751905806,0.999745166,15,16,9,14,18.62467361,11.96685715,7.082696816,17.75613716,0.03,DOWN_pEhEx_UP_UmasM
EHI_008030A,100.9212367,-0.467611254,0.556766758,-0.839869204,0.400981726,0.999745166,64,120,140,98,79.46527408,89.75142864,110.1752838,124.2929601,0.03,UP_pEhEx_DOWN_UmasM
EHI_008040A,70.20272455,0.725971234,0.838587178,0.865707529,0.38665057,0.999745166,20,200,53,51,24.83289815,149.5857144,41.70921458,64.68307109,0.03,DOWN_pEhEx_UP_UmasM
EHI_008070A,8.023354267,0.799619972,1.222441869,0.65411697,0.513036449,0.999745166,5,19,10,3,6.208224537,14.21064287,7.869663129,3.804886535,0.03,DOWN_pEhEx_UP_UmasM
EHI_008080A,16.27584961,-0.231121299,0.886572458,-0.260690818,0.794330948,0.999745166,12,20,19,16,14.89973889,14.95857144,14.95235994,20.29272819,0.03,UP_pEhEx_DOWN_UmasM
EHI_008090A,404.9453014,-0.150315584,0.49104099,-0.306116164,0.759516201,0.999745166,282,558,527,345,350.1438639,417.3441432,414.7312469,437.5619515,0.03,UP_pEhEx_DOWN_UmasM
EHI_008100A,20.0503841,0.278473789,0.821604411,0.338939014,0.734655673,0.999745166,18,29,25,13,22.34960833,21.68992859,19.67415782,16.48784165,0.03,DOWN_pEhEx_UP_UmasM
EHI_008110A,13.83291695,-0.605406589,0.973207265,-0.622073644,0.533893445,0.999745166,6,19,17,16,7.449869445,14.21064287,13.37842732,20.29272819,0.03,UP_pEhEx_DOWN_UmasM
EHI_008120A,95.93542068,0.087157508,0.671793819,0.129738479,0.896773338,0.999745166,42,194,129,67,52.14908611,145.098143,101.5186544,84.97579928,0.03,DOWN_pEhEx_UP_UmasM
EHI_008130A,57.96008083,1.475263234,0.826054122,1.785915953,0.074112868,0.999745166,91,78,64,8,112.9896866,58.33842861,50.36584402,10.14636409,0.03,DOWN_pEhEx_UP_UmasM
EHI_008150A,30.86562758,-0.081847129,0.716683725,-0.114202578,0.909077208,0.999745166,23,42,42,24,28.55783287,31.41300002,33.05258514,30.43909228,0.03,UP_pEhEx_DOWN_UmasM
EHI_008200A,368.9672874,-0.289560294,0.540769121,-0.535460112,0.592331733,0.999745166,197,560,457,357,244.6040468,418.8400003,359.643605,452.7814976,0.03,UP_pEhEx_DOWN_UmasM
EHI_008210A,2205.14427,-0.233019515,0.484269778,-0.481177075,0.630390653,0.999745166,1374,3140,3028,1879,1706.020103,2348.495716,2382.933995,2383.127266,0.03,UP_pEhEx_DOWN_UmasM
EHI_008220A,41.65373808,0.547696677,0.689106387,0.794792628,0.42673414,0.999745166,34,76,52,21,42.21592685,56.84257147,40.92224827,26.63420574,0.03,DOWN_pEhEx_UP_UmasM
EHI_008230A,205.8845711,-0.261227651,0.545117187,-0.47921375,0.631786573,0.999745166,114,311,289,175,141.5475195,232.6057859,227.4332644,221.9517145,0.03,UP_pEhEx_DOWN_UmasM
