logFC	logCPM	PValue	FDR	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_068060A	0.0588086411338989	1.12570771639865	0.999999999999986	1	13	41	5	22	21	12	1.73319056631064	3.40725160209152	0.7920497478085	1.94824564302868	2.85557615240423	1.03726597783713	0	DOWN_pEhEx_UP_UmasM
EHI_068070A	-0.249077082995632	2.41130735794441	0.743656409785777	1	31	54	34	66	36	68	4.13299288889461	4.48759967104737	5.3859382850978	5.84473692908603	4.89527340412153	5.87784054107707	0	UP_pEhEx_DOWN_UmasM
EHI_068090A	-0.516641008724223	4.45262668465372	0.469741173520318	1	115	240	115	250	218	287	15.3320703942865	19.9448874268772	18.2171441995955	22.1391550344168	29.6436000582915	24.8079446366047	0	UP_pEhEx_DOWN_UmasM
EHI_068100A	0.239824732227538	1.32080522981129	0.749096144444617	1	20	27	16	20	14	30	2.6664470250933	2.24379983552369	2.5345591929872	1.77113240275334	1.90371743493615	2.59316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_068120A	0.751725408754029	0.851945613711128	0.34695038394489	1	11	21	18	10	4	24	1.46654586380131	1.74517764985176	2.8513790921106	0.885566201376672	0.543919267124615	2.07453195567426	0	DOWN_pEhEx_UP_UmasM
EHI_068130A	0.0179579210166939	1.9021396637723	1	1	44	40	9	52	36	12	5.86618345520525	3.32414790447954	1.4256895460553	4.60494424715869	4.89527340412153	1.03726597783713	0	DOWN_pEhEx_UP_UmasM
EHI_068140A	1.30289076078508	1.04895635328834	0.301601537694129	1	31	36	5	15	14	0	4.13299288889461	2.99173311403158	0.7920497478085	1.32834930206501	1.90371743493615	0	0	DOWN_pEhEx_UP_UmasM
EHI_068160A	0.0380732121149693	1.76932718599965	0.999999999999999	1	27	67	3	56	30	5	3.59970348387595	5.56794774000322	0.4752298486851	4.95917072770936	4.07939450343461	0.432194157432138	0	DOWN_pEhEx_UP_UmasM
EHI_068170A	0.161583336847403	6.68626858535418	0.871019808688384	1	172	808	1487	613	749	1561	22.9314444158023	67.1477876704866	235.555594998248	54.28520814439	101.848882769084	134.931015950313	0	DOWN_pEhEx_UP_UmasM
EHI_068180A	0.0982762090074606	0.988082778539551	0.910775531974243	1	5	24	18	14	10	29	0.666611756273324	1.99448874268772	2.8513790921106	1.23979268192734	1.35979816781154	2.5067261131064	0	DOWN_pEhEx_UP_UmasM
EHI_068200A	0.286440555889596	12.2187525695783	0.721860102442034	1	30424	22756	61656	33719	33190	62300	4056.19921457192	1891.10774285841	9766.92385017617	2986.040674422	4513.17011896649	5385.13920160443	0	DOWN_pEhEx_UP_UmasM
EHI_068210A	1.20755215326123	4.18220948265093	0.382822914684422	1	14	117	402	30	34	292	1.86651291756531	9.72313262060264	63.6807997238034	2.65669860413002	4.62331377055922	25.2401387940368	0	DOWN_pEhEx_UP_UmasM
EHI_068220A	-0.117039662139515	2.16295215334224	0.892657338671861	1	29	59	22	49	20	72	3.86634818638528	4.90311815910731	3.4850188903574	4.33927438674569	2.71959633562307	6.22359586702278	0	UP_pEhEx_DOWN_UmasM
EHI_068230A	-0.155300088261384	6.91583337031275	0.828981468093354	1	642	1229	975	1395	984	1431	85.5929495054948	102.134444365134	154.449700822657	123.536485092046	133.804139712655	123.693967857078	0	UP_pEhEx_DOWN_UmasM
EHI_068240A	-0.322325581112003	2.8605085803729	0.663510061762269	1	42	99	31	74	67	91	5.59953875269592	8.22726606358685	4.9107084364127	6.55318989018737	9.11064772433729	7.8659336652649	0	UP_pEhEx_DOWN_UmasM
EHI_068250A	-0.27694015173977	8.64672105446765	0.683168571333144	1	2311	3920	2859	4559	3506	5047	308.10795374953	325.766494638995	452.8940457969	403.729631207625	476.745237634725	436.256782512	0	UP_pEhEx_DOWN_UmasM
EHI_068260A	0.317074878481673	5.79946985409177	0.730159495096144	1	173	375	824	379	362	757	23.064766767057	31.1638866044956	130.529798438841	33.5629590321759	49.2246936747776	65.4341954352256	0	DOWN_pEhEx_UP_UmasM
EHI_068270A	0.338608761656764	0.346543777693293	0.689862340954319	1	8	20	5	14	3	13	1.06657881003732	1.66207395223977	0.7920497478085	1.23979268192734	0.407939450343461	1.12370480932356	0	DOWN_pEhEx_UP_UmasM
EHI_068280A	0.769423166154455	0.769403882640226	0.541948124140102	1	1	14	28	10	3	23	0.133322351254665	1.16345176656784	4.4354785877276	0.885566201376672	0.407939450343461	1.98809312418783	0	DOWN_pEhEx_UP_UmasM
EHI_068290A	0.894570135025467	2.4950778984508	0.365021385539835	1	26	41	91	38	11	75	3.46638113262128	3.40725160209152	14.4153054101147	3.36515156523135	1.49577798459269	6.48291236148206	0	DOWN_pEhEx_UP_UmasM
EHI_068320A	-0.143640223302767	4.31831976177792	0.861863774530637	1	87	191	182	180	105	369	11.5990445591558	15.8728062438898	28.8306108202294	15.9401916247801	14.2778807620211	31.8959288184918	0	UP_pEhEx_DOWN_UmasM
EHI_068330A	0.900019838206048	3.61112545737793	0.493492476933041	1	13	44	263	41	31	200	1.73319056631064	3.65656269492749	41.6618167347271	3.63082142564436	4.21537432021576	17.2877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_068340A	-0.250076857992068	2.62950539090804	0.790444742719797	1	35	115	13	102	56	33	4.66628229391327	9.55692522537866	2.0593293443021	9.03277525404205	7.6148697397446	2.85248143905211	0	UP_pEhEx_DOWN_UmasM
EHI_068370A	0.15958623455936	0.353086943077761	0.873297069333064	1	4	10	13	5	4	23	0.533289405018659	0.831036976119884	2.0593293443021	0.442783100688336	0.543919267124615	1.98809312418783	0	DOWN_pEhEx_UP_UmasM
EHI_068380A	0.0559410991477951	0.529793975529334	0.999999999999997	1	4	16	12	11	18	3	0.533289405018659	1.32965916179181	1.9009193947404	0.974122821514339	2.44763670206077	0.259316494459283	0	DOWN_pEhEx_UP_UmasM
EHI_068390A	0.140684551414512	0.557418899145698	0.864474339868783	1	5	17	12	10	7	20	0.666611756273324	1.4127628594038	1.9009193947404	0.885566201376672	0.951858717468075	1.72877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_068400A	0.343014928839604	5.02164542345686	0.722728520675551	1	128	159	493	187	167	533	17.0652609605971	13.2134879203062	78.0961051339181	16.5600879657438	22.7086294024527	46.0718971822659	0	DOWN_pEhEx_UP_UmasM
EHI_068410A	0.201900290901947	1.61993171762499	0.813833359254739	1	26	49	10	36	26	15	3.46638113262128	4.07208118298743	1.584099495617	3.18803832495602	3.53547523630999	1.29658247229641	0	DOWN_pEhEx_UP_UmasM
EHI_068420A	-0.292223764041159	1.46988044152121	0.709253164781263	1	14	46	7	36	25	22	1.86651291756531	3.82277009015147	1.1088696469319	3.18803832495602	3.39949541952884	1.90165429270141	0	UP_pEhEx_DOWN_UmasM
EHI_068440A	-0.229868223586388	4.99668728013002	0.747121598753751	1	174	397	198	406	271	346	23.1980891183117	32.9921679519594	31.3651700132166	35.9539877758929	36.8505303476926	29.9078356943039	0	UP_pEhEx_DOWN_UmasM
EHI_068470A	-0.432300147505087	3.74625164266979	0.561240856232156	1	115	122	52	154	120	180	15.3320703942865	10.1386511086626	8.2373173772084	13.6377195012007	16.3175780137384	15.558989667557	0	UP_pEhEx_DOWN_UmasM
EHI_068480A	0.710048462741349	9.11796582304734	0.403954107157906	1	5435	2437	7204	4521	2005	6840	724.606979069103	202.523711080416	1141.18527664249	400.364479642393	272.639532646213	591.241607367164	0	DOWN_pEhEx_UP_UmasM
EHI_068490A	-0.0196196868637093	4.43254721783663	0.986807791776992	1	283	274	20	352	193	83	37.7302254050701	22.7704131456848	3.168198991234	31.1719302884589	26.2441046387627	7.17442301337348	0	UP_pEhEx_DOWN_UmasM
EHI_068500A	0.296386143472708	5.427074366186	0.779284610264289	1	198	192	627	204	114	945	26.3978255484236	15.9559099415018	99.3230383751859	18.0655505080841	15.5016991130515	81.684695754674	0	DOWN_pEhEx_UP_UmasM
EHI_068510A	0.248952375118194	2.39228437199219	0.835333671552229	1	42	114	8	68	53	7	5.59953875269592	9.47382152776668	1.2672795964936	6.02185016936137	7.20693028940114	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_068520A	0.523294059071417	0.185563760042331	0.526137196024986	1	13	11	4	14	5	4	1.73319056631064	0.914140673731872	0.6336397982468	1.23979268192734	0.679899083905768	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_068530A	0.378384052621673	1.85430417983627	0.616479338379537	1	38	38	21	39	26	22	5.06624934767726	3.15794050925556	3.3266089407957	3.45370818536902	3.53547523630999	1.90165429270141	0	DOWN_pEhEx_UP_UmasM
EHI_068560A	0.415816115578443	3.88267759854699	0.647529210368574	1	38	168	195	115	72	201	5.06624934767726	13.9614211988141	30.8899401645315	10.1840113158317	9.79054680824306	17.3742051287719	0	DOWN_pEhEx_UP_UmasM
EHI_068570A	0.833898897511091	4.27242917136902	0.616064185441103	1	13	28	439	22	18	426	1.73319056631064	2.32690353313567	69.5419678575863	1.94824564302868	2.44763670206077	36.8229422132181	0	DOWN_pEhEx_UP_UmasM
EHI_068580A	0.433081227398713	2.90880283445623	0.802122643967769	1	14	5	145	9	4	200	1.86651291756531	0.415518488059942	22.9694426864465	0.797009581239005	0.543919267124615	17.2877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_068600A	-0.0509836753131319	1.69211559683727	0.964749675497238	1	23	54	8	50	20	24	3.06641407885729	4.48759967104737	1.2672795964936	4.42783100688336	2.71959633562307	2.07453195567426	0	UP_pEhEx_DOWN_UmasM
EHI_068610A	0.442000352244978	3.07524145288744	0.772517823030399	1	165	77	0	96	69	35	21.9981879570197	6.39898471612311	0	8.50143553321605	9.3826073578996	3.02535910202496	0	DOWN_pEhEx_UP_UmasM
EHI_068630A	0.261781555153515	1.20245421887817	0.742769851484328	1	10	39	14	22	13	23	1.33322351254665	3.24104420686755	2.2177392938638	1.94824564302868	1.767737618155	1.98809312418783	0	DOWN_pEhEx_UP_UmasM
EHI_068640A	0.29822616034094	3.96277367542309	0.693343106706851	1	139	129	137	145	80	204	18.5318068243984	10.7203769919465	21.7021630899529	12.8407099199617	10.8783853424923	17.6335216232312	0	DOWN_pEhEx_UP_UmasM
EHI_068650A	0.0249799756421003	6.76306818338321	0.981674824037687	1	1655	1124	88	1615	995	510	220.64849132647	93.408556115875	13.9400755614296	143.018941522333	135.299917697248	44.083804058078	0	DOWN_pEhEx_UP_UmasM
EHI_068660A	-0.273715521685788	8.87859781723441	0.709020528211877	1	4839	4926	1410	5878	4304	5080	645.146857721323	409.368814436655	223.358028881997	520.535813169208	585.257131426085	439.109263951052	0	UP_pEhEx_DOWN_UmasM
EHI_068670A	-0.865026104903064	1.42601102516918	0.431922697398264	1	8	9	22	14	10	80	1.06657881003732	0.747933278507896	3.4850188903574	1.23979268192734	1.35979816781154	6.9151065189142	0	UP_pEhEx_DOWN_UmasM
EHI_068680A	-1.62591722416603	1.34139762780045	0.210483401009335	1	3	13	12	16	2	101	0.399967053763994	1.08034806895585	1.9009193947404	1.41690592220268	0.271959633562307	8.73032198012918	0	UP_pEhEx_DOWN_UmasM
EHI_068710A	0.520002793747548	2.27770997534885	0.777920221655641	1	9	1	96	5	2	124	1.19990116129198	0.0831036976119884	15.2073551579232	0.442783100688336	0.271959633562307	10.718415104317	0	DOWN_pEhEx_UP_UmasM
EHI_068720A	-0.463107083421375	1.6187493471316	0.512527816482838	1	15	39	12	35	27	37	1.99983526881997	3.24104420686755	1.9009193947404	3.09948170481835	3.67145505309115	3.19823676499782	0	UP_pEhEx_DOWN_UmasM
EHI_068750A	-0.327545996152484	2.50917919133206	0.711773387318847	1	33	67	29	49	19	131	4.39963759140394	5.56794774000322	4.5938885372893	4.33927438674569	2.58361651884192	11.323486924722	0	UP_pEhEx_DOWN_UmasM
EHI_069050A	0.201261776542954	3.18339638208269	0.808420812562359	1	62	125	62	75	28	165	8.26598577778922	10.3879622014985	9.8214168728254	6.64174651032504	3.8074348698723	14.2624071952605	0	DOWN_pEhEx_UP_UmasM
EHI_069060A	0.0300463925891054	9.38509611065085	0.97310924933269	1	1784	4298	9035	4713	5126	10065	237.847074638322	357.179692336326	1431.23389428996	417.367350708825	697.032540820194	870.006838910893	0	DOWN_pEhEx_UP_UmasM
EHI_069080A	0.149657228287785	2.98898088834065	0.866591298119013	1	27	66	97	75	42	111	3.59970348387595	5.48484404239123	15.3657651074849	6.64174651032504	5.71115230480845	9.59471029499345	0	DOWN_pEhEx_UP_UmasM
EHI_069110A	-0.0581919691106014	11.7927111792297	0.929004286606758	1	34788	28844	21420	41631	25831	42321	4638.01795544728	2397.04305392019	3393.14111961161	3686.70065295122	3512.49464727398	3658.1777873371	0	UP_pEhEx_DOWN_UmasM
EHI_069130A	0.241829450307562	3.65150495651844	0.79257243632621	1	64	190	100	75	34	262	8.53263048029855	15.7897025462778	15.84099495617	6.64174651032504	4.62331377055922	22.646973849444	0	DOWN_pEhEx_UP_UmasM
EHI_069170A	0.494781473447049	0.461552448712922	0.493171164338736	1	10	18	8	15	5	10	1.33322351254665	1.49586655701579	1.2672795964936	1.32834930206501	0.679899083905768	0.864388314864275	0	DOWN_pEhEx_UP_UmasM
EHI_069180A	0.188598803072554	2.58484188825099	0.822930169174222	1	32	50	64	55	35	76	4.26631524014927	4.15518488059942	10.1382367719488	4.8706141075717	4.75929358734038	6.56935119296849	0	DOWN_pEhEx_UP_UmasM
EHI_069190A	0.428004980899164	0.705046029107162	0.681227422122884	1	8	7	21	7	4	28	1.06657881003732	0.581725883283919	3.3266089407957	0.61989634096367	0.543919267124615	2.42028728161997	0	DOWN_pEhEx_UP_UmasM
EHI_069200A	1.4500178620971	3.74789175443488	0.431973480703735	1	25	11	341	15	1	229	3.33305878136662	0.914140673731872	54.0177928005397	1.32834930206501	0.135979816781154	19.7944924103919	0	DOWN_pEhEx_UP_UmasM
EHI_069210A	-0.0186791714899663	1.18931595872161	1	1	20	30	6	30	17	15	2.6664470250933	2.49311092835965	0.9504596973702	2.65669860413002	2.31165688527961	1.29658247229641	0	UP_pEhEx_DOWN_UmasM
EHI_069230A	-0.473134087313513	2.04030578752625	0.531607657667662	1	20	60	13	41	38	56	2.6664470250933	4.9862218567193	2.0593293443021	3.63082142564436	5.16723303768384	4.84057456323994	0	UP_pEhEx_DOWN_UmasM
EHI_069250A	-0.249907412514432	4.22412098733541	0.786775995600331	1	172	283	26	260	193	127	22.9314444158023	23.5183464241927	4.1186586886042	23.0247212357935	26.2441046387627	10.9777315987763	0	UP_pEhEx_DOWN_UmasM
EHI_069260A	-0.0984995225524289	0.936086265543131	0.930735976242337	1	19	12	9	15	13	25	2.53312467383863	0.997244371343861	1.4256895460553	1.32834930206501	1.767737618155	2.16097078716069	0	UP_pEhEx_DOWN_UmasM
EHI_069270A	-0.0672562499100418	3.79245433684862	0.959974989890719	1	51	53	182	59	15	400	6.7994399139879	4.40449597343538	28.8306108202294	5.22484058812236	2.0396972517173	34.575532594571	0	UP_pEhEx_DOWN_UmasM
EHI_069280A	-0.178548574198852	3.2953296345445	0.856458791669067	1	36	213	28	156	102	34	4.79960464516793	17.7010875913535	4.4354785877276	13.8148327414761	13.8699413116777	2.93892027053854	0	UP_pEhEx_DOWN_UmasM
EHI_069290A	0.0485635557244385	1.56116192400614	0.981996492187194	1	34	36	5	44	18	20	4.5329599426586	2.99173311403158	0.7920497478085	3.89649128605736	2.44763670206077	1.72877662972855	0	DOWN_pEhEx_UP_UmasM
EHI_069320A	-0.0176497262185813	3.46358314048529	0.990265886633916	1	56	140	83	139	113	58	7.46605167026123	11.6345176656784	13.1480258136211	12.3093701991357	15.3657192962704	5.0134522262128	0	UP_pEhEx_DOWN_UmasM
EHI_069340A	-0.0443621394107522	0.505470191665254	1	1	8	2	15	5	0	37	1.06657881003732	0.166207395223977	2.3761492434255	0.442783100688336	0	3.19823676499782	0	UP_pEhEx_DOWN_UmasM
EHI_069350A	-0.315951780805059	6.43762929582671	0.66242236593511	1	610	1165	334	1111	791	946	81.3266342653455	96.8158077179665	52.9089231536078	98.3864049729483	107.560035073893	81.7711345861604	0	UP_pEhEx_DOWN_UmasM
EHI_069360A	0.194020054427966	2.78580510567265	0.801275656878476	1	73	85	29	89	33	73	9.73253164159053	7.06381429701901	4.5938885372893	7.88153919225238	4.48733395377807	6.31003469850921	0	DOWN_pEhEx_UP_UmasM
EHI_069370A	-0.393593049407901	3.8412532207226	0.601992129092055	1	68	205	66	220	112	155	9.06591988531721	17.0362580104576	10.4550566710722	19.4824564302868	15.2297394794892	13.3980188803963	0	UP_pEhEx_DOWN_UmasM
EHI_069380A	0.0973002026941914	3.3965427131396	0.897688252071057	1	122	81	57	107	72	123	16.2653268530691	6.73139950657106	9.0293671250169	9.47555835473039	9.79054680824306	10.6319762728306	0	DOWN_pEhEx_UP_UmasM
EHI_069390A	0.247476183999368	3.35202124931418	0.780664218652942	1	37	78	134	84	54	146	4.9329269964226	6.4820884137351	21.2269332412678	7.43875609156404	7.3429101061823	12.6200693970184	0	DOWN_pEhEx_UP_UmasM
EHI_069410A	-0.315760283167572	1.72827554386403	0.805506748426362	1	25	55	2	49	41	5	3.33305878136662	4.57070336865936	0.3168198991234	4.33927438674569	5.5751724880273	0.432194157432138	0	UP_pEhEx_DOWN_UmasM
EHI_069420A	1.18179489603186	0.538260200189396	0.21329426866078	1	11	34	5	7	10	4	1.46654586380131	2.82552571880761	0.7920497478085	0.61989634096367	1.35979816781154	0.34575532594571	0	DOWN_pEhEx_UP_UmasM
EHI_069440A	-0.176202456294756	5.03610539048205	0.844345095825358	1	375	398	55	409	359	217	49.9958817204993	33.0752716495714	8.7125472258935	36.2196576363059	48.8167542244342	18.7572264325548	0	UP_pEhEx_DOWN_UmasM
EHI_069450A	0.0151224560734259	10.9554842122505	0.981903880923163	1	17209	14862	15520	22082	14605	22952	2294.34434274153	1235.08715390937	2458.52241719758	1955.50728587997	1985.98522408875	1983.94406027648	0	DOWN_pEhEx_UP_UmasM
EHI_069460A	-0.442015266561296	3.20441304302111	0.581950481558364	1	64	132	21	141	71	104	8.53263048029855	10.9696880847825	3.3266089407957	12.4864834394111	9.65456699146191	8.98963847458846	0	UP_pEhEx_DOWN_UmasM
EHI_069470A	0.421009764961232	0.532284660650397	0.644290420239351	1	6	29	6	11	8	13	0.799934107527989	2.41000723074766	0.9504596973702	0.974122821514339	1.08783853424923	1.12370480932356	0	DOWN_pEhEx_UP_UmasM
EHI_069480A	-0.0376438263282591	4.29400914990224	0.966515777605612	1	235	213	53	290	168	121	31.3307525448462	17.7010875913535	8.3957273267701	25.6814198399235	22.8446092192338	10.4590986098577	0	UP_pEhEx_DOWN_UmasM
EHI_069490A	-0.139351547950954	9.76201747239671	0.846037891018223	1	10209	6954	3406	11032	6950	9346	1361.08788395887	577.903113193767	539.54428820715	976.956633358745	945.059726629018	807.857319072152	0	UP_pEhEx_DOWN_UmasM
EHI_069500A	-0.0143601621265932	3.94757002813677	0.988766777173328	1	73	229	105	145	112	206	9.73253164159053	19.0307467531453	16.6330447039785	12.8407099199617	15.2297394794892	17.8063992862041	0	UP_pEhEx_DOWN_UmasM
EHI_069510A	0.272007518983645	2.51238214953895	0.854580106337135	1	31	8	84	8	4	158	4.13299288889461	0.664829580895907	13.3064357631828	0.708452961101338	0.543919267124615	13.6573353748555	0	DOWN_pEhEx_UP_UmasM
EHI_069540A	-0.158296657192004	1.0453660688185	0.914460767753114	1	13	14	15	18	1	47	1.73319056631064	1.16345176656784	2.3761492434255	1.59401916247801	0.135979816781154	4.06262507986209	0	UP_pEhEx_DOWN_UmasM
EHI_069550A	-0.392821860823933	4.35325434759311	0.586293150899554	1	113	257	101	217	197	265	15.0654256917771	21.357650286281	15.9994049057317	19.2167865698738	26.7880239058873	22.9062903439033	0	UP_pEhEx_DOWN_UmasM
EHI_069560A	0.690044903016151	7.59588962349019	0.592434413878944	1	206	837	3907	563	513	3749	27.4644043584609	69.5577949012343	618.907672937562	49.8573771375066	69.7576460087318	324.059179242617	0	DOWN_pEhEx_UP_UmasM
EHI_069570A	0.556393609260978	0.536559637896323	0.60165179900334	1	6	12	17	3	4	25	0.799934107527989	0.997244371343861	2.6929691425489	0.265669860413002	0.543919267124615	2.16097078716069	0	DOWN_pEhEx_UP_UmasM
EHI_069580A	0.429861350890086	2.07118923944007	0.593046447206184	1	26	35	47	31	17	59	3.46638113262128	2.90862941641959	7.4452676293999	2.74525522426768	2.31165688527961	5.09989105769922	0	DOWN_pEhEx_UP_UmasM
EHI_069590A	1.11652612117659	8.84719880511122	0.396663702515885	1	687	1274	10687	1382	821	7378	91.5924553119547	105.874110757673	1692.92713096589	122.385249030256	111.639429577327	637.745698706862	0	DOWN_pEhEx_UP_UmasM
EHI_069600A	0.864703664052025	2.16105915917371	0.355065490277298	1	10	65	62	24	23	44	1.33322351254665	5.40174034477925	9.8214168728254	2.12535888330401	3.12753578596653	3.80330858540281	0	DOWN_pEhEx_UP_UmasM
EHI_069610A	0.401982648062445	1.39680355032117	0.707120202689345	1	22	50	7	16	31	8	2.93309172760263	4.15518488059942	1.1088696469319	1.41690592220268	4.21537432021576	0.69151065189142	0	DOWN_pEhEx_UP_UmasM
EHI_069620A	0.21887205744359	0.130662475988309	0.828120220498444	1	12	11	2	13	5	7	1.59986821505598	0.914140673731872	0.3168198991234	1.15123606178967	0.679899083905768	0.605071820404993	0	DOWN_pEhEx_UP_UmasM
EHI_069630A	0.386267937452152	3.24026468956509	0.812511273152037	1	7	17	184	12	8	253	0.933256458782654	1.4127628594038	29.1474307193528	1.06267944165201	1.08783853424923	21.8690243660662	0	DOWN_pEhEx_UP_UmasM
EHI_069730A	-0.443871846897995	2.57204767125844	0.595527636688128	1	24	107	15	82	59	53	3.19973643011196	8.89209564448276	2.3761492434255	7.26164285128871	8.02280919008806	4.58125806878066	0	UP_pEhEx_DOWN_UmasM
