logFC	logCPM	PValue	FDR	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_009990A	-0.168798811096762	2.57333327269171	0.76413232198809	0.951638960726516	41	42	51	65	36	90	6.21943052034715	5.4250400690327	4.60282149625152	5.62554789736373	4.74116068091249	7.79896190629141	4.84	UP_pEhEx_DOWN_CmasM
EHI_010650A	-0.123972371096786	9.68786332289893	0.765409038333222	0.951638960726516	5577	5353	9197	7973	6443	12017	845.994244194539	691.434273560286	830.042143157358	690.038359779708	848.536062975533	1041.33472475449	4.84	UP_pEhEx_DOWN_CmasM
EHI_045060A	-0.207590852294746	2.83532480510427	0.765312323551586	0.951638960726516	49	45	67	75	25	143	7.43297793895148	5.81254293110646	6.04684392644808	6.49101680465045	3.29247269507812	12.3916839177741	4.84	UP_pEhEx_DOWN_CmasM
EHI_054140A	0.147883420883974	3.81374795069947	0.76415282467082	0.951638960726516	111	104	149	176	86	148	16.837970433135	13.4334325518905	13.4474588812054	15.2322527682464	11.3261060710687	12.8249595792348	4.84	DOWN_pEhEx_UP_CmasM
EHI_151630A	-0.1310147133956	8.58702614729883	0.765265340925349	0.951638960726516	2330	2463	4754	3528	3215	5500	353.445685668509	318.13984976256	429.055164572152	305.337430490757	423.411988587046	476.603227606697	4.84	UP_pEhEx_DOWN_CmasM
EHI_159710A	0.283868970255327	0.109489213503652	0.764600979046247	0.951638960726516	10	9	3	15	3	7	1.5169342732554	1.16250858622129	0.270754205661854	1.29820336093009	0.395096723409374	0.606585926044888	4.84	DOWN_pEhEx_UP_CmasM
EHI_166800A	-0.328305141733745	2.69633168731796	0.765329626490778	0.951638960726516	58	26	50	19	11	205	8.79821878488134	3.35835813797262	4.51257009436424	1.64439092384478	1.44868798583437	17.764302119886	4.84	UP_pEhEx_DOWN_CmasM
EHI_179880A	0.193291607882676	0.494967101097041	0.764744039343476	0.951638960726516	10	9	13	18	9	7	1.5169342732554	1.16250858622129	1.1732682245347	1.55784403311611	1.18529017022812	0.606585926044888	4.84	DOWN_pEhEx_UP_CmasM
EHI_182600A	-0.206611529409447	3.47883423889613	0.765259831547046	0.951638960726516	85	55	116	96	44	242	12.8939413226709	7.10421913801901	10.469162618925	8.30850150995258	5.79475194333749	20.9705420146947	4.84	UP_pEhEx_DOWN_CmasM
EHI_074020A	-0.25079450713433	2.53962078377056	0.766343522915313	0.952296017482314	44	23	63	40	17	144	6.67451080232378	2.97085527589886	5.68583831889894	3.46187562914691	2.23888143265312	12.4783390500663	4.77	UP_pEhEx_DOWN_CmasM
EHI_138940A	-0.191366694160615	1.71688440761	0.766200088522646	0.952296017482314	18	23	32	42	37	16	2.73048169185973	2.97085527589886	2.88804486039311	3.63496941060425	4.87285958871562	1.38648211667403	4.77	UP_pEhEx_DOWN_CmasM
EHI_000520A	0.234728881476587	1.20142095805277	0.767068685049953	0.952692401792251	13	10	38	23	17	18	1.97201455523202	1.29167620691255	3.42955327171682	1.99057848675947	2.23888143265312	1.55979238125828	4.73	DOWN_pEhEx_UP_CmasM
EHI_183230A	0.220359224688757	0.63511494925059	0.767014379826126	0.952692401792251	8	9	21	14	10	14	1.21354741860432	1.16250858622129	1.89527943963298	1.21165647020142	1.31698907803125	1.21317185208978	4.73	DOWN_pEhEx_UP_CmasM
EHI_051790A	-0.213619499822999	3.69851175685494	0.767323423660163	0.952756532660091	106	58	132	94	50	304	16.0795032965073	7.49172200009277	11.9131850491216	8.13540772849524	6.58494539015624	26.3431602168065	4.72	UP_pEhEx_DOWN_CmasM
EHI_096820A	-0.252155227497507	1.49547807110287	0.767548678848049	0.952784030821963	15	15	32	28	6	60	2.27540140988311	1.93751431036882	2.88804486039311	2.42331294040284	0.790193446818749	5.19930793752761	4.72	UP_pEhEx_DOWN_CmasM
EHI_129850A	0.195684410925372	0.956015123120675	0.767998718946919	0.953090473698412	11	22	12	24	8	19	1.66862770058094	2.8416876552076	1.08301682264742	2.07712537748815	1.053591262425	1.64644751355041	4.69	DOWN_pEhEx_UP_CmasM
EHI_000650A	0.169630880115084	2.98848587116522	0.768679957797403	0.9534645844765	68	73	54	103	53	68	10.3151530581367	9.42923631046159	4.87357570191338	8.91432974505329	6.98004211356561	5.89254899586462	4.65	DOWN_pEhEx_UP_CmasM
EHI_024990A	0.199649484712775	5.42729836661893	0.768706684819894	0.9534645844765	221	485	456	649	389	141	33.5242474389444	62.6462960352585	41.1546392606019	56.1689320829086	51.2308751354155	12.2183736531899	4.65	DOWN_pEhEx_UP_CmasM
EHI_096580A	0.179468066919593	5.60332575322859	0.769163287687659	0.953526686718501	456	449	301	595	170	718	69.1722028604464	57.9962616903733	27.1656719680727	51.4953999835603	22.3888143265312	62.218384985747	4.65	DOWN_pEhEx_UP_CmasM
EHI_128160A	0.248207500275857	0.486636088025367	0.769112901269224	0.953526686718501	6	7	22	12	7	15	0.910160563953242	0.904173344838783	1.98553084152026	1.03856268874407	0.921892354621873	1.2998269843819	4.65	DOWN_pEhEx_UP_CmasM
EHI_012720A	0.130832435899788	5.93513061440468	0.769416861055587	0.953589034402049	516	431	635	664	450	668	78.2738084999788	55.6712445179308	57.3096401984258	57.4671354438387	59.2645085114061	57.8856283711407	4.64	DOWN_pEhEx_UP_CmasM
EHI_011890A	-0.196424754954794	1.74615608709964	0.770075806939247	0.953665275504748	21	24	28	44	14	50	3.18556197383635	3.10002289659011	2.52703925284397	3.8080631920616	1.84378470924375	4.33275661460634	4.63	UP_pEhEx_DOWN_CmasM
EHI_103450A	0.170268822321419	2.12298826960556	0.770088267664035	0.953665275504748	26	27	63	44	27	50	3.94402911046405	3.48752575866388	5.68583831889894	3.8080631920616	3.55587051068437	4.33275661460634	4.63	DOWN_pEhEx_UP_CmasM
EHI_103750A	-0.170573731160729	1.82929129002916	0.770073575492904	0.953665275504748	16	23	44	35	24	51	2.42709483720865	2.97085527589886	3.97106168304053	3.02914117550355	3.16077378727499	4.41941174689847	4.63	UP_pEhEx_DOWN_CmasM
EHI_013120A	-0.189248836631179	2.72923135756841	0.771058332526043	0.953859345432402	41	50	59	43	39	134	6.21943052034715	6.45838103456273	5.3248327113498	3.72151630133293	5.13625740432187	11.611787727145	4.61	UP_pEhEx_DOWN_CmasM
EHI_021500A	0.221205632064239	0.551948497712969	0.770967611084016	0.953859345432402	7	8	21	17	8	11	1.06185399127878	1.03334096553004	1.89527943963298	1.47129714238744	1.053591262425	0.953206455213395	4.61	DOWN_pEhEx_UP_CmasM
EHI_055660A	-0.180712316379485	1.59116626073868	0.771045688281321	0.953859345432402	16	24	26	28	23	40	2.42709483720865	3.10002289659011	2.3465364490694	2.42331294040284	3.02907487947187	3.46620529168507	4.61	UP_pEhEx_DOWN_CmasM
EHI_141930A	0.130243457572839	5.20849919664163	0.771029405015234	0.953859345432402	283	292	384	401	255	427	42.9292399331279	37.7169452418464	34.6565383247174	34.7053031821978	33.5832214897968	37.0017414887381	4.61	DOWN_pEhEx_UP_CmasM
EHI_004940A	0.225333742038799	3.55945303594979	0.772058873107034	0.954060580906307	50	124	153	164	116	30	7.58467136627702	16.0167849657156	13.8084644887546	14.1936900795023	15.2770733051625	2.5996539687638	4.59	DOWN_pEhEx_UP_CmasM
EHI_038800A	0.182689861064888	3.69680617779735	0.773176476511487	0.954060580906307	99	125	106	189	108	61	15.0176493052285	16.1459525864068	9.56664860005218	16.3573623477191	14.2234820427375	5.28596306981974	4.59	DOWN_pEhEx_UP_CmasM
EHI_048150A	0.200927896431477	1.4792055040732	0.774678480637843	0.954060580906307	16	19	37	34	22	16	2.42709483720865	2.45418479313384	3.33930186982954	2.94259428477487	2.89737597166874	1.38648211667403	4.59	DOWN_pEhEx_UP_CmasM
EHI_048240A	0.118666297492668	9.68124345836106	0.773431408598794	0.954060580906307	5394	5866	10943	7807	5684	10812	818.234346993965	757.6972629749	987.621090852557	675.671575918748	748.576591952961	936.915290342475	4.59	DOWN_pEhEx_UP_CmasM
EHI_060020A	0.482896314099093	6.72081608476435	0.773500180353569	0.954060580906307	679	1228	1181	1702	882	0	102.999837154042	158.617838208861	106.586905628883	147.302808020201	116.158436682356	0	4.59	DOWN_pEhEx_UP_CmasM
EHI_082270A	-0.620988339031769	4.15625290648411	0.773678342200287	0.954060580906307	0	205	168	281	302	0	0	26.4793622417072	15.1622355170638	24.319676294757	39.7730701565437	0	4.59	UP_pEhEx_DOWN_CmasM
EHI_098730A	0.154005041339559	2.57855945765725	0.77412872427634	0.954060580906307	35	53	67	79	38	52	5.30926995639391	6.8458838966365	6.04684392644808	6.83720436756515	5.00455849651874	4.50606687919059	4.59	DOWN_pEhEx_UP_CmasM
EHI_118160A	0.198309337456478	7.22620326083869	0.773497687893565	0.954060580906307	1003	1527	1440	2200	1457	410	152.148507607517	197.238956795546	129.96201871769	190.40315960308	191.885308669153	35.528604239772	4.59	DOWN_pEhEx_UP_CmasM
EHI_119320A	0.157460710613953	1.84700817028486	0.773580301048237	0.954060580906307	27	22	42	48	18	35	4.09572253778959	2.8416876552076	3.79055887926596	4.15425075497629	2.37058034045625	3.03292963022444	4.59	DOWN_pEhEx_UP_CmasM
EHI_122100A	0.13803630037483	5.17352705186443	0.773978247640524	0.954060580906307	294	259	385	432	303	291	44.5978676337089	33.454413759035	34.7467897266046	37.3882567947866	39.9047690643468	25.2166434970089	4.59	DOWN_pEhEx_UP_CmasM
EHI_153430A	-0.136379626084117	3.947644659768	0.773882425252572	0.954060580906307	90	112	170	160	133	190	13.6524084592986	14.4667735174205	15.3427383208384	13.8475025165876	17.5159547378156	16.4644751355041	4.59	UP_pEhEx_DOWN_CmasM
EHI_170300A	-0.276276987147627	2.52655919446683	0.771954671158844	0.954060580906307	3	70	61	70	59	51	0.455080281976621	9.04173344838783	5.50533551512437	6.05828235100709	7.77023556038436	4.41941174689847	4.59	UP_pEhEx_DOWN_CmasM
EHI_177340A	-0.381209256049745	0.759140938203784	0.773319860511923	0.954060580906307	13	1	19	12	2	42	1.97201455523202	0.129167620691255	1.71477663585841	1.03856268874407	0.26339781560625	3.63951555626933	4.59	UP_pEhEx_DOWN_CmasM
EHI_182930A	0.248508812569096	2.65862991807714	0.774425145225436	0.954060580906307	36	67	64	96	57	11	5.46096338371945	8.65423058631406	5.77608972078623	8.30850150995258	7.50683774477811	0.953206455213395	4.59	DOWN_pEhEx_UP_CmasM
EHI_182960A	-0.39202470378343	1.21775330821149	0.77222160605428	0.954060580906307	9	32	0	33	9	36	1.36524084592986	4.13336386212015	0	2.8560473940462	1.18529017022812	3.11958476251657	4.59	UP_pEhEx_DOWN_CmasM
EHI_186820A	0.147120581381854	7.31690173144925	0.774677263037878	0.954060580906307	1274	1365	1468	1926	1525	991	193.257426412738	176.313802243563	132.489057970534	166.689311543424	200.840834399765	85.8752361014977	4.59	DOWN_pEhEx_UP_CmasM
EHI_192830A	0.256403838066527	0.578596428717934	0.77323471570088	0.954060580906307	6	14	16	20	11	4	0.910160563953242	1.80834668967757	1.44402243019656	1.73093781457345	1.44868798583437	0.346620529168507	4.59	DOWN_pEhEx_UP_CmasM
EHI_015330A	-0.160829132313339	1.03337716760374	0.775179698331036	0.954259227233363	13	11	20	25	13	22	1.97201455523202	1.4208438276038	1.8050280377457	2.16367226821682	1.71208580144062	1.90641291042679	4.57	UP_pEhEx_DOWN_CmasM
EHI_188720A	0.134710964630555	7.97412375679824	0.775246624384214	0.954259227233363	1475	1528	4074	2783	1565	3134	223.747805305172	197.368124416237	367.684211288798	240.859996897896	206.10879071189	271.577184603525	4.57	DOWN_pEhEx_UP_CmasM
EHI_039480A	-0.159701734158033	3.22861112727404	0.775596245223361	0.954400656599584	64	66	86	119	48	142	9.70837934883458	8.52506296562281	7.76162056230649	10.2990799967121	6.32154757454999	12.305028785482	4.56	UP_pEhEx_DOWN_CmasM
EHI_085370A	-0.448401439872831	0.81964737257098	0.776229635747329	0.954400656599584	13	3	17	9	0	52	1.97201455523202	0.387502862073764	1.53427383208384	0.778922016558054	0	4.50606687919059	4.56	UP_pEhEx_DOWN_CmasM
EHI_098570A	-0.224197063302293	11.7376271492969	0.776785697483951	0.954400656599584	10164	10786	72182	17275	24245	73282	1541.81199533679	1393.20195677587	6514.52669102799	1495.09753733782	3193.04001968676	6350.26140463164	4.56	UP_pEhEx_DOWN_CmasM
EHI_134640A	-0.137862257087391	6.53984643170803	0.775988020965175	0.954400656599584	628	771	780	991	565	1518	95.2634723604393	99.5882355529573	70.3960934720821	85.7679687121147	74.4098829087655	131.542490819448	4.56	UP_pEhEx_DOWN_CmasM
EHI_138800A	0.160600665883913	1.93159506220653	0.776572311353764	0.954400656599584	28	29	38	40	31	31	4.24741596511513	3.74586100004638	3.42955327171682	3.46187562914691	4.08266614189687	2.68630910105593	4.56	DOWN_pEhEx_UP_CmasM
EHI_148440A	0.17563195625454	1.74173293237695	0.775878685973428	0.954400656599584	22	32	28	45	25	19	3.33725540116189	4.13336386212015	2.52703925284397	3.89461008279027	3.29247269507812	1.64644751355041	4.56	DOWN_pEhEx_UP_CmasM
EHI_152320A	0.153179535737322	2.90332410507178	0.776601458781657	0.954400656599584	61	57	71	77	42	97	9.25329906685796	7.36255437940151	6.40784953399722	6.6641105861078	5.53135412773124	8.4055478323363	4.56	DOWN_pEhEx_UP_CmasM
EHI_035790A	0.190598444699432	2.35116100791297	0.777409326988768	0.954416667375776	29	45	60	82	33	26	4.39910939244067	5.81254293110646	5.41508411323709	7.09684503975116	4.34606395750312	2.2530334395953	4.56	DOWN_pEhEx_UP_CmasM
EHI_097060A	0.237944842831323	2.2154086098848	0.777868469223543	0.954416667375776	21	61	37	95	14	24	3.18556197383635	7.87922486216653	3.33930186982954	8.22195461922391	1.84378470924375	2.07972317501104	4.56	DOWN_pEhEx_UP_CmasM
EHI_132380A	-0.152308644865754	3.84308354266492	0.777139810553189	0.954416667375776	96	131	97	174	90	204	14.5625690232519	16.9209583105544	8.75438598306662	15.0591589867891	11.8529017022812	17.6776469875939	4.56	UP_pEhEx_DOWN_CmasM
EHI_140140A	-0.150103466680951	5.88626933301026	0.778222927459463	0.954416667375776	317	630	423	855	532	484	48.0868164621963	81.3756010354904	38.1763429983215	73.9975915730152	70.0638189512624	41.9410840293894	4.56	UP_pEhEx_DOWN_CmasM
EHI_142070A	0.172274387598602	0.628711373356243	0.778141469940996	0.954416667375776	10	10	16	21	8	10	1.5169342732554	1.29167620691255	1.44402243019656	1.81748470530213	1.053591262425	0.866551322921268	4.56	DOWN_pEhEx_UP_CmasM
EHI_142170A	-0.188871499849394	1.8386525309771	0.777493089537663	0.954416667375776	27	17	35	38	16	61	4.09572253778959	2.19584955175133	3.15879906605497	3.28878184768956	2.10718252485	5.28596306981974	4.56	UP_pEhEx_DOWN_CmasM
EHI_179020A	0.218762633141045	1.91855127073712	0.777789438907911	0.954416667375776	14	36	52	51	34	12	2.12370798255756	4.65003434488517	4.69307289813881	4.41389142716231	4.47776286530624	1.03986158750552	4.56	DOWN_pEhEx_UP_CmasM
EHI_074780A	-0.191410034584233	1.90060407316904	0.778527503570057	0.954540647999774	24	18	43	40	18	62	3.64064225581297	2.32501717244258	3.88081028115325	3.46187562914691	2.37058034045625	5.37261820211186	4.55	UP_pEhEx_DOWN_CmasM
EHI_030430A	-0.188015881229958	4.32437129918971	0.779058677417564	0.954885523348341	87	196	189	323	213	85	13.197328177322	25.3168536554859	17.0575149566968	27.9546457053613	28.0518673620656	7.36568624483078	4.51	UP_pEhEx_DOWN_CmasM
EHI_092530A	0.150257539744599	3.79422823464365	0.779215899249083	0.954885523348341	103	123	129	197	99	101	15.6244230145307	15.8876173450243	11.6424308434597	17.0497374735485	13.0381918725094	8.75216836150481	4.51	DOWN_pEhEx_UP_CmasM
EHI_111580A	-0.45038264054596	0.369953958593782	0.77959897705301	0.955105458698268	0	10	15	14	0	28	0	1.29167620691255	1.35377102830927	1.21165647020142	0	2.42634370417955	4.49	UP_pEhEx_DOWN_CmasM
EHI_141070A	-0.186813091299163	2.30010048449816	0.779835823285719	0.955146174160132	32	27	54	52	21	89	4.85418967441729	3.48752575866388	4.87357570191338	4.50043831789098	2.76567706386562	7.71230677399929	4.49	UP_pEhEx_DOWN_CmasM
EHI_054190A	0.238558935517268	0.912525561919463	0.780246934030396	0.955214533061861	11	21	12	35	7	7	1.66862770058094	2.71252003451635	1.08301682264742	3.02914117550355	0.921892354621873	0.606585926044888	4.48	DOWN_pEhEx_UP_CmasM
EHI_140590A	-0.133559231349191	5.78428814010171	0.780393486362974	0.955214533061861	418	374	503	479	450	826	63.4078526220759	48.3086901385292	45.3964551493042	41.4559606590342	59.2645085114061	71.5771392732967	4.48	UP_pEhEx_DOWN_CmasM
EHI_141840A	-0.158795786130466	6.56735369652076	0.780502516569199	0.955214533061861	585	563	1183	667	570	1923	88.7406549854411	72.7213704491764	106.767408432658	57.7267761160247	75.0683774477811	166.63781939776	4.48	UP_pEhEx_DOWN_CmasM
EHI_114430A	0.242156127720095	0.627295407882899	0.780763733704175	0.955284996037111	7	20	8	26	8	4	1.06185399127878	2.58335241382509	0.722011215098278	2.25021915894549	1.053591262425	0.346620529168507	4.47	DOWN_pEhEx_UP_CmasM
EHI_104950A	-0.181124160754149	1.81174678935163	0.781330936949678	0.955286511592602	21	19	40	24	19	68	3.18556197383635	2.45418479313384	3.61005607549139	2.07712537748815	2.50227924825937	5.89254899586462	4.47	UP_pEhEx_DOWN_CmasM
EHI_107270A	-0.15967428334599	5.06272358972669	0.781375899590879	0.955286511592602	97	320	421	483	203	422	14.7142624505774	41.3336386212015	37.9958401945469	41.8021482219489	26.7348782840343	36.5684658272775	4.47	UP_pEhEx_DOWN_CmasM
EHI_186900A	0.162972004476596	6.48667719360244	0.781337666726255	0.955286511592602	385	776	1383	1079	894	487	58.401969520333	100.234073656414	124.817688810115	93.3840950962379	117.738823575994	42.2010494262658	4.47	DOWN_pEhEx_UP_CmasM
EHI_008150A	0.153642738177907	1.86566039304759	0.782022401010183	0.955499857311002	23	29	40	42	24	34	3.48894882848743	3.74586100004638	3.61005607549139	3.63496941060425	3.16077378727499	2.94627449793231	4.45	DOWN_pEhEx_UP_CmasM
EHI_152060A	-0.209047565932558	0.629539234614113	0.781929438135768	0.955499857311002	8	8	16	13	8	24	1.21354741860432	1.03334096553004	1.44402243019656	1.12510957947275	1.053591262425	2.07972317501104	4.45	UP_pEhEx_DOWN_CmasM
EHI_193480A	0.487168451179546	1.38232242422664	0.782161469212161	0.955499857311002	45	0	18	25	0	44	6.82620422964932	0	1.62452523397113	2.16367226821682	0	3.81282582085358	4.45	DOWN_pEhEx_UP_CmasM
EHI_041880A	-0.506738587769333	0.611468641309829	0.783180994319365	0.956377216928413	22	0	0	25	16	5	3.33725540116189	0	0	2.16367226821682	2.10718252485	0.433275661460634	4.36	UP_pEhEx_DOWN_CmasM
EHI_192260A	-0.146157706728634	0.727687666699985	0.783287415783194	0.956377216928413	8	11	16	21	13	12	1.21354741860432	1.4208438276038	1.44402243019656	1.81748470530213	1.71208580144062	1.03986158750552	4.36	UP_pEhEx_DOWN_CmasM
EHI_078410A	0.3340674100548	1.81439760454811	0.78434411586624	0.957053793389883	11	54	27	55	30	1	1.66862770058094	6.97505151732775	2.43678785095669	4.760078990077	3.95096723409374	0.0866551322921268	4.29	DOWN_pEhEx_UP_CmasM
EHI_177870A	-0.158824052059103	2.17059683546019	0.784453599570262	0.957053793389883	35	26	39	39	40	57	5.30926995639391	3.35835813797262	3.51980467360411	3.37532873841824	5.26795631212499	4.93934254065123	4.29	UP_pEhEx_DOWN_CmasM
EHI_191800A	0.317088857283964	3.97718937997836	0.784391846972576	0.957053793389883	61	222	153	221	167	5	9.25329906685796	28.6752117934585	13.8084644887546	19.1268628510367	21.9937176031218	0.433275661460634	4.29	DOWN_pEhEx_UP_CmasM
EHI_194390A	-0.141415309696179	5.29174908576366	0.784816374117443	0.957247428753231	243	347	327	482	199	630	36.8615028401063	44.8211643798654	29.5122084171421	41.7156013312202	26.2080826528218	54.5927333440399	4.28	UP_pEhEx_DOWN_CmasM
EHI_027800A	-0.153468491955549	5.37065139935317	0.785222415771845	0.957402331945792	188	207	682	360	320	655	28.5183643372016	26.7376974830897	61.5514560871282	31.1568806623222	42.1436504969999	56.7591116513431	4.26	UP_pEhEx_DOWN_CmasM
EHI_178870A	-0.1700865745644	1.55918152933666	0.785351561144193	0.957402331945792	16	22	27	42	26	19	2.42709483720865	2.8416876552076	2.43678785095669	3.63496941060425	3.42417160288124	1.64644751355041	4.26	UP_pEhEx_DOWN_CmasM
