logFC	logCPM	PValue	FDR	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_086890.mRNA	0.443085402909315	0.47465230221369	0.651907435481577	0.99924385051234	7	6	23	9	14	4	1.18131342268037	0.836709679331426	1.97650740533451	0.810368043304571	1.95196339061781	0.320221363070339	0.08	DOWN_pEhEx_UP_CDC5
EHI_087000A	-0.314329807390067	3.71776513118229	0.722770759121471	0.99924385051234	107	104	25	126	69	275	18.0572194609714	14.502967775078	2.14837761449403	11.345152606264	9.62039099661633	22.0152187110858	0.08	UP_pEhEx_DOWN_CDC5
EHI_087110A	1.20176890446966	10.756665725393	0.151767061628889	0.99924385051234	14991	17816	25835	18494	9508	1927	2529.8670742002	2484.46994116145	2220.13342681813	1665.21628809719	1325.66199414244	154.266641659136	0.08	DOWN_pEhEx_UP_CDC5
EHI_087210A	0.511439967822681	5.08856750132412	0.666958281103003	0.99924385051234	165	632	39	590	191	49	27.8452449631802	88.1334195562435	3.35146907861069	53.1241272832997	26.6303576862858	3.92271169761165	0.08	DOWN_pEhEx_UP_CDC5
EHI_087310A	0.234948249274525	1.32942348453247	0.737120685969821	0.99924385051234	18	16	26	16	13	38	3.03766308689238	2.23122581155047	2.23431271907379	1.44065429920813	1.81253743414511	3.04210294916822	0.08	DOWN_pEhEx_UP_CDC5
EHI_087340A	0.598136110779464	1.6958111535501	0.45189096656463	0.99924385051234	14	17	71	38	20	13	2.36262684536074	2.37067742477237	6.10139242516305	3.4215539606193	2.78851912945401	1.0407194299786	0.08	DOWN_pEhEx_UP_CDC5
EHI_087350A	0.618065296939773	4.07548606389948	0.599218217998891	0.99924385051234	138	230	61	163	174	7	23.2887503328416	32.073871041038	5.24204137936544	14.6766656731828	24.2601164262499	0.560387385373093	0.08	DOWN_pEhEx_UP_CDC5
EHI_087360A	-1.42999876562146	2.19892531417473	0.366164835478677	0.99924385051234	16	0	50	20	3	209	2.70014496612656	0	4.29675522898807	1.80081787401016	0.418277869418101	16.7315662204252	0.08	UP_pEhEx_DOWN_CDC5
EHI_087370A	-0.739812338316651	3.4073252661903	0.22431845224833	0.99924385051234	43	61	88	169	100	123	7.25663959646513	8.50654840653616	7.562289203019	15.2169110353858	13.94259564727	9.84680691441292	0.08	UP_pEhEx_DOWN_CDC5
EHI_087400A	0.140880333816378	4.28169760510777	0.810095848609432	0.99924385051234	124	143	229	229	95	262	20.9261234874808	19.9415806907323	19.6791389487653	20.6193646574163	13.2454658649065	20.9744992811072	0.08	DOWN_pEhEx_UP_CDC5
EHI_087410A	0.231429463036919	4.30248057012519	0.811877158284101	0.99924385051234	28	46	604	203	146	190	4.72525369072148	6.4147742082076	51.9048031661758	18.2783014212031	20.3561896450143	15.2105147458411	0.08	DOWN_pEhEx_UP_CDC5
EHI_087540A	-0.577813027809646	4.34269998899285	0.43868769199958	0.99924385051234	118	171	54	249	195	281	19.9135691251834	23.8462258609456	4.64049564730711	22.4201825314265	27.1880615121766	22.4955507556913	0.08	UP_pEhEx_DOWN_CDC5
EHI_087560A	-2.11588117801393	1.52565119964127	0.21980341751475	0.99924385051234	6	5	14	2	0	157	1.01255436229746	0.697258066109522	1.20309146411666	0.180081787401016	0	12.5686885005108	0.08	UP_pEhEx_DOWN_CDC5
EHI_087580A	0.605833202411886	2.85438776483421	0.328385391777949	0.99924385051234	59	47	104	53	36	86	9.95678456259169	6.5542258214295	8.93725087629518	4.77216736612692	5.01933443301722	6.88475930601228	0.08	DOWN_pEhEx_UP_CDC5
EHI_087600A	0.412851504529073	1.49548841521278	0.561268282074239	0.99924385051234	13	15	53	25	16	28	2.19386778497783	2.09177419832856	4.55456054272735	2.2510223425127	2.23081530356321	2.24154954149237	0.08	DOWN_pEhEx_UP_CDC5
EHI_087610A	0.85062039631069	2.59354774315902	0.296071485505062	0.99924385051234	40	40	118	28	11	104	6.7503624153164	5.57806452887617	10.1403423404118	2.52114502361422	1.53368552119971	8.32575543982881	0.08	DOWN_pEhEx_UP_CDC5
EHI_087640A	0.213015910385706	1.24266084399382	0.737736828968441	0.99924385051234	15	13	30	27	14	20	2.53138590574365	1.81287097188476	2.57805313739284	2.43110412991371	1.95196339061781	1.60110681535169	0.08	DOWN_pEhEx_UP_CDC5
EHI_087660A	-0.446654921986903	1.11918958925485	0.490238106385416	0.99924385051234	11	12	17	23	12	37	1.85634966421201	1.67341935866285	1.46089677785594	2.07094055511168	1.67311147767241	2.96204760840063	0.08	UP_pEhEx_DOWN_CDC5
EHI_087710A	0.540391532858249	3.4392558844288	0.568530834595691	0.99924385051234	68	89	162	141	90	10	11.4756161060379	12.4111935767495	13.9214869419213	12.6957660117716	12.548336082543	0.800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_087720A	0.311066535758435	9.94589705664074	0.558141738822284	0.99924385051234	6908	7584	12249	10484	6170	10447	1165.78758912514	1057.60103467492	1052.6190959975	943.988729556125	860.258151436562	836.338144998957	0.08	DOWN_pEhEx_UP_CDC5
EHI_087740A	-0.542797736743828	1.3871088415207	0.386965971071732	0.99924385051234	15	13	18	27	23	36	2.53138590574365	1.81287097188476	1.5468318824357	2.43110412991371	3.20679699887211	2.88199226763305	0.08	UP_pEhEx_DOWN_CDC5
EHI_087760A	-1.63019521991558	2.24072095156409	0.183646322453162	0.99924385051234	10	13	35	16	4	228	1.6875906038291	1.81287097188476	3.00772866029165	1.44065429920813	0.557703825890802	18.2526176950093	0.08	UP_pEhEx_DOWN_CDC5
EHI_087770A	-0.196848998657561	3.54542922741899	0.754071270157437	0.99924385051234	49	82	143	140	70	179	8.26919395876259	11.4350322841962	12.2887199549059	12.6057251180711	9.75981695308903	14.3299059973977	0.08	UP_pEhEx_DOWN_CDC5
EHI_087790A	1.27716478527238	2.92992258840465	0.29976121184464	0.99924385051234	59	125	49	65	51	1	9.95678456259169	17.431451652738	4.2108201244083	5.85265809053301	7.11072378010772	0.0800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_087800A	-0.272155073603755	3.86691038835891	0.763994912550162	0.99924385051234	90	144	45	310	102	63	15.1883154344619	20.0810323039542	3.86707970608926	27.9126770471574	14.2214475602154	5.04348646835784	0.08	UP_pEhEx_DOWN_CDC5
EHI_087830A	-0.460234496043097	0.928259437881726	0.601659142011217	0.99924385051234	6	6	27	12	5	50	1.01255436229746	0.836709679331426	2.32024782365356	1.08049072440609	0.697129782363502	4.00276703837923	0.08	UP_pEhEx_DOWN_CDC5
EHI_087840A	-0.195089852870831	0.674878791551336	0.833916309684292	0.99924385051234	8	10	13	22	15	5	1.35007248306328	1.39451613221904	1.1171563595369	1.98089966141117	2.09138934709051	0.400276703837923	0.08	UP_pEhEx_DOWN_CDC5
EHI_087860A	-0.321136296451567	1.03885569966592	0.696040550004795	0.99924385051234	8	19	11	27	10	28	1.35007248306328	2.64958065121618	0.945286150377375	2.43110412991371	1.394259564727	2.24154954149237	0.08	UP_pEhEx_DOWN_CDC5
EHI_087870A	1.18299969429428	2.3315278401928	0.104594546037647	0.99924385051234	46	40	79	51	22	15	7.76291677761386	5.57806452887617	6.78887326180115	4.5920855787259	3.06737104239941	1.20083011151377	0.08	DOWN_pEhEx_UP_CDC5
EHI_087880A	-0.593129136251301	1.43053158893677	0.452806184325516	0.99924385051234	13	21	10	47	21	22	2.19386778497783	2.92848387765999	0.859351045797613	4.23192200392387	2.92794508592671	1.76121749688686	0.08	UP_pEhEx_DOWN_CDC5
EHI_087900A	-0.366278201916761	2.10722447862199	0.594018547183285	0.99924385051234	18	22	53	70	37	30	3.03766308689238	3.06793549088189	4.55456054272735	6.30286255903555	5.15876038948992	2.40166022302754	0.08	UP_pEhEx_DOWN_CDC5
EHI_087910A	-1.11600662109649	0.953482998398776	0.102921524066456	0.99924385051234	5	11	10	33	19	18	0.84379530191455	1.53396774544095	0.859351045797613	2.97134949211676	2.64909317298131	1.44099613381652	0.08	UP_pEhEx_DOWN_CDC5
EHI_088010A	1.06595188826375	2.37819566078069	0.228097259772176	0.99924385051234	42	39	90	53	32	6	7.08788053608222	5.43861291565427	7.73415941217852	4.77216736612692	4.46163060712642	0.480332044605508	0.08	DOWN_pEhEx_UP_CDC5
EHI_088020A	-0.923549613990223	5.60679125070813	0.178219708585949	0.99924385051234	205	326	238	633	729	400	34.5956073784966	45.4612259103408	20.4525548899832	56.9958857124215	101.641522268599	32.0221363070339	0.08	UP_pEhEx_DOWN_CDC5
EHI_088030A	-0.810388167721175	2.10013797991203	0.185998409389416	0.99924385051234	16	25	31	58	39	61	2.70014496612656	3.48629033054761	2.6639882419726	5.22237183462946	5.43761230243532	4.88337578682267	0.08	UP_pEhEx_DOWN_CDC5
EHI_088040A	0.938634907151218	2.81119557049228	0.203785054503374	0.99924385051234	53	62	108	95	24	26	8.94423020029423	8.64600001975807	9.28099129461422	8.55388490154825	3.34622295534481	2.0814388599572	0.08	DOWN_pEhEx_UP_CDC5
EHI_088060A	0.132113950864654	5.64491065706629	0.84476478384887	0.99924385051234	196	277	983	671	389	350	33.0767758350504	38.6280968624675	84.4742078019054	60.4174396730408	54.2366970678805	28.0193692686546	0.08	DOWN_pEhEx_UP_CDC5
EHI_088070A	0.596968238305118	4.09520929111237	0.607052728531183	0.99924385051234	100	283	55	235	132	10	16.875906038291	39.4648065417989	4.72643075188687	21.1596100196194	18.4042262543965	0.800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_088080A	-0.642159218838766	3.20980657506417	0.417220035117706	0.99924385051234	45	73	40	178	94	49	7.59415771723095	10.179967765199	3.43740418319045	16.0272790786904	13.1060399084338	3.92271169761165	0.08	UP_pEhEx_DOWN_CDC5
EHI_088090A	-0.591693979366835	3.68180672970816	0.556014885281394	0.99924385051234	46	147	23	258	133	47	7.76291677761386	20.4993871436199	1.97650740533451	23.230550574731	18.5436522108692	3.76260101607648	0.08	UP_pEhEx_DOWN_CDC5
EHI_088100A	-0.324383158340707	0.407525258143126	0.674202304854103	0.99924385051234	7	4	14	10	6	24	1.18131342268037	0.557806452887617	1.20309146411666	0.900408937005079	0.836555738836203	1.92132817842203	0.08	UP_pEhEx_DOWN_CDC5
EHI_088110A	1.05967736737256	1.24000786723924	0.24503848705728	0.99924385051234	13	13	54	21	15	3	2.19386778497783	1.81287097188476	4.64049564730711	1.89085876771067	2.09138934709051	0.240166022302754	0.08	DOWN_pEhEx_UP_CDC5
EHI_088220A	0.249702759580074	3.94674557645237	0.75745081005816	0.99924385051234	103	141	146	234	124	42	17.3821832194397	19.6626774642885	12.5465252686452	21.0695691259188	17.2888186026149	3.36232431223856	0.08	DOWN_pEhEx_UP_CDC5
EHI_088230A	0.12307321495753	7.48470672299197	0.847459888635286	0.99924385051234	804	882	3500	1412	1226	2695	135.68228454786	122.99632286172	300.772866029165	127.137741905117	170.936222635531	215.749143368641	0.08	DOWN_pEhEx_UP_CDC5
EHI_088430A	0.496013731111434	2.62024184394007	0.546569770833079	0.99924385051234	39	58	72	90	40	14	6.58160335493349	8.08819356687045	6.18732752974282	8.10368043304571	5.57703825890802	1.12077477074619	0.08	DOWN_pEhEx_UP_CDC5
EHI_088460A	0.528389283083438	4.79008215343547	0.389439605401443	0.99924385051234	156	170	549	292	132	284	26.326413419734	23.7067742477237	47.178372414289	26.2919409605483	18.4042262543965	22.7357167779941	0.08	DOWN_pEhEx_UP_CDC5
EHI_089100A	0.429716233545812	0.924853587481583	0.647823051063608	0.99924385051234	14	21	7	26	12	4	2.36262684536074	2.92848387765999	0.601545732058329	2.34106323621321	1.67311147767241	0.320221363070339	0.08	DOWN_pEhEx_UP_CDC5
EHI_089670A	-0.438530433547168	1.55539376677161	0.809122339867768	0.99924385051234	16	31	0	33	47	0	2.70014496612656	4.32300000987903	0	2.97134949211676	6.55301995421692	0	0.08	UP_pEhEx_DOWN_CDC5
EHI_089770A	-1.89447100616833	1.59667215918398	0.210434770228177	0.99924385051234	0	0	40	51	35	47	0	0	3.43740418319045	4.5920855787259	4.87990847654452	3.76260101607648	0.08	UP_pEhEx_DOWN_CDC5
EHI_089990A	-0.818068706504614	6.15639140241335	0.221284938736289	0.99924385051234	366	488	287	762	513	1649	61.7658161001451	68.0523872522893	24.6633750143915	68.611160999787	71.5255156704954	132.011256925747	0.08	UP_pEhEx_DOWN_CDC5
EHI_090000A	-0.470148350835227	5.19844490815236	0.395918760831328	0.99924385051234	177	203	391	441	314	546	29.8703536877751	28.3086774840466	33.6006258906867	39.708034121924	43.779750332428	43.7102160591012	0.08	UP_pEhEx_DOWN_CDC5
EHI_090030A	-1.02393455697483	1.93988962000336	0.304864931448916	0.99924385051234	6	6	60	21	22	119	1.01255436229746	0.836709679331426	5.15610627478568	1.89085876771067	3.06737104239941	9.52658555134258	0.08	UP_pEhEx_DOWN_CDC5
EHI_090040A	-0.300655497660028	1.64460075558905	0.721987403266851	0.99924385051234	17	26	16	50	29	14	2.86890402650947	3.62574194376951	1.37496167327618	4.50204468502539	4.04335273770831	1.12077477074619	0.08	UP_pEhEx_DOWN_CDC5
EHI_090240A	0.681230159678488	1.18130969078704	0.308590885542973	0.99924385051234	14	19	30	23	13	11	2.36262684536074	2.64958065121618	2.57805313739284	2.07094055511168	1.81253743414511	0.880608748443432	0.08	DOWN_pEhEx_UP_CDC5
EHI_090260A	-0.205934147877675	2.89693046466289	0.751116162942768	0.99924385051234	34	35	110	107	50	83	5.73780805301894	4.88080646276665	9.45286150377375	9.63437562595434	6.97129782363502	6.64459328370953	0.08	UP_pEhEx_DOWN_CDC5
EHI_090270A	0.328790955564733	4.97263573433938	0.561537966518832	0.99924385051234	224	247	372	300	166	409	37.8020295257719	34.4445484658104	31.9678589036712	27.0122681101524	23.1447087744683	32.7426343739421	0.08	DOWN_pEhEx_UP_CDC5
EHI_090380A	-1.02907427196663	3.25063418167157	0.33238656201583	0.99924385051234	38	24	99	33	20	394	6.41284429455058	3.3468387173257	8.50757535339637	2.97134949211676	2.78851912945401	31.5418042624284	0.08	UP_pEhEx_DOWN_CDC5
EHI_090400A	-0.801869215616247	8.67839778867119	0.407625647661691	0.99924385051234	1608	4307	275	5925	4251	5435	271.364569095719	600.618098146742	23.6321537594344	533.492295175509	592.69974096545	435.100777071823	0.08	UP_pEhEx_DOWN_CDC5
EHI_090410A	-1.14762692210741	5.64027872960859	0.252546222154643	0.99924385051234	250	345	28	431	396	1389	42.1897650957275	48.110806561557	2.40618292823332	38.8076251849189	55.2126787631894	111.196868326175	0.08	UP_pEhEx_DOWN_CDC5
EHI_090430A	-0.815381238234762	3.33811463639203	0.194125353068573	0.99924385051234	43	49	86	90	109	182	7.25663959646513	6.83312904787331	7.39041899385948	8.10368043304571	15.1974292555244	14.5700720197004	0.08	UP_pEhEx_DOWN_CDC5
EHI_091060A	-0.560612635084269	2.43312606374659	0.388542403395705	0.99924385051234	27	38	32	73	46	69	4.55649463033857	5.29916130243236	2.74992334655236	6.57298524013708	6.41359399774422	5.52381851296334	0.08	UP_pEhEx_DOWN_CDC5
EHI_091090A	-0.513110123685118	2.64452616843351	0.572205628229615	0.99924385051234	18	19	106	32	27	182	3.03766308689238	2.64958065121618	9.1091210854547	2.88130859841625	3.76450082476291	14.5700720197004	0.08	UP_pEhEx_DOWN_CDC5
EHI_091120A	0.677559472528744	1.77524308537166	0.37961688882684	0.99924385051234	16	17	78	25	9	48	2.70014496612656	2.37067742477237	6.70293815722138	2.2510223425127	1.2548336082543	3.84265635684407	0.08	DOWN_pEhEx_UP_CDC5
EHI_091130A	2.22891779367727	1.85652623702554	0.102763250421539	0.99924385051234	21	71	41	0	24	4	3.54394026804111	9.90106453875521	3.52333928777021	0	3.34622295534481	0.320221363070339	0.08	DOWN_pEhEx_UP_CDC5
EHI_091250A	-0.778807510762231	6.11403192469934	0.297599407900226	0.99924385051234	400	510	163	688	658	1349	67.503624153164	71.1203227431712	14.0074220465011	61.9481348659494	91.7422793590369	107.994654695472	0.08	UP_pEhEx_DOWN_CDC5
EHI_091460A	0.454764527700832	0.932529999285806	0.470362983557285	0.99924385051234	12	13	24	18	8	19	2.02510872459492	1.81287097188476	2.06244250991427	1.62073608660914	1.1154076517816	1.52105147458411	0.08	DOWN_pEhEx_UP_CDC5
EHI_091480A	-0.644294738482896	1.36849602380486	0.532555879746713	0.99924385051234	5	3	48	19	9	70	0.84379530191455	0.418354839665713	4.12488501982854	1.71077698030965	1.2548336082543	5.60387385373093	0.08	UP_pEhEx_DOWN_CDC5
EHI_091490A	-1.36186881360123	3.98964865958615	0.141071857854363	0.99924385051234	37	44	161	73	71	638	6.24408523416767	6.13587098176379	13.8355518373416	6.57298524013708	9.89924290956173	51.075307409719	0.08	UP_pEhEx_DOWN_CDC5
EHI_091540A	-1.23709274067494	1.27314434019576	0.274062633801782	0.99924385051234	6	8	20	11	2	98	1.01255436229746	1.11561290577523	1.71870209159523	0.990449830705587	0.278851912945401	7.8454233952233	0.08	UP_pEhEx_DOWN_CDC5
EHI_091550A	-0.676384850442315	0.169448169798288	0.522640324969024	0.99924385051234	2	0	19	16	8	10	0.33751812076582	0	1.63276698701547	1.44065429920813	1.1154076517816	0.800553407675847	0.08	UP_pEhEx_DOWN_CDC5
EHI_091560A	-0.108795159025576	3.21268327434152	0.869189441550727	0.99924385051234	43	43	149	81	62	153	7.25663959646513	5.99641936854189	12.8043305823844	7.29331238974114	8.64440930130743	12.2484671374405	0.08	UP_pEhEx_DOWN_CDC5
EHI_091940A	-0.373590336577326	1.67785594536818	0.580351536698151	0.99924385051234	15	16	35	29	16	65	2.53138590574365	2.23122581155047	3.00772866029165	2.61118591731473	2.23081530356321	5.203597149893	0.08	UP_pEhEx_DOWN_CDC5
EHI_092070A	-0.365860577728311	2.81732812931974	0.650494457410558	0.99924385051234	31	74	28	115	65	46	5.23153087187021	10.3194193784209	2.40618292823332	10.3547027755584	9.06268717072553	3.6825456753089	0.08	UP_pEhEx_DOWN_CDC5
EHI_092080A	0.917623311910635	8.92468015484526	0.373371120554422	0.99924385051234	4198	5094	5666	3701	4722	216	708.450535487456	710.366517752381	486.908302548928	333.24134758558	658.369366464092	17.2919536057983	0.08	DOWN_pEhEx_UP_CDC5
EHI_092090A	0.467878916608697	0.868238496801016	0.526453505735184	0.99924385051234	13	15	16	22	11	7	2.19386778497783	2.09177419832856	1.37496167327618	1.98089966141117	1.53368552119971	0.560387385373093	0.08	DOWN_pEhEx_UP_CDC5
EHI_092110A	-2.50237621323884	7.45431305103323	0.0855468506668953	0.99924385051234	116	82	1472	260	295	10349	19.5760510044176	11.4350322841962	126.496473941409	23.410632362132	41.1306571594466	828.492721603734	0.08	UP_pEhEx_DOWN_CDC5
EHI_092130A	-0.892169443115205	3.68437247990018	0.198201056050904	0.99924385051234	38	110	56	171	117	219	6.41284429455058	15.3396774544095	4.81236585646663	15.3969928227868	16.312836907306	17.532119628101	0.08	UP_pEhEx_DOWN_CDC5
EHI_092140A	-0.298041522377052	6.06042428203139	0.630185474047929	0.99924385051234	395	422	623	524	417	1433	66.6598288512495	58.8485807796436	53.5375701531913	47.1814282990661	58.1406238491161	114.719303319949	0.08	UP_pEhEx_DOWN_CDC5
EHI_092160A	0.517804435974229	4.58871559360636	0.405645699731667	0.99924385051234	190	230	235	310	116	184	32.0642214727529	32.073871041038	20.1947495762439	27.9126770471574	16.1734109508333	14.7301827012356	0.08	DOWN_pEhEx_UP_CDC5
EHI_092170A	-1.23118847925814	3.4979197310528	0.0972047016743453	0.99924385051234	24	36	124	230	134	91	4.05021744918984	5.02025807598856	10.6559529678904	20.7094055511168	18.6830781673419	7.28503600985021	0.08	UP_pEhEx_DOWN_CDC5
EHI_092270A	-1.88085974826735	3.26996272683086	0.143739053243761	0.99924385051234	35	8	58	40	8	494	5.90656711340185	1.11561290577523	4.98423606562616	3.60163574802032	1.1154076517816	39.5473383391868	0.08	UP_pEhEx_DOWN_CDC5
EHI_092280A	-0.425203476593044	3.53626263263336	0.506209140272958	0.99924385051234	61	75	98	109	71	242	10.2943026833575	10.4588709916428	8.42164024881661	9.81445741335536	9.89924290956173	19.3733924657555	0.08	UP_pEhEx_DOWN_CDC5
EHI_092290A	0.271496719691194	2.20660346468073	0.821156112537738	0.99924385051234	28	46	39	63	45	1	4.72525369072148	6.4147742082076	3.35146907861069	5.672576303132	6.27416804127152	0.0800553407675847	0.08	DOWN_pEhEx_UP_CDC5
EHI_092320A	-1.64649296377548	1.8579429669824	0.151687074583414	0.99924385051234	0	8	43	30	47	78	0	1.11561290577523	3.69520949692974	2.70122681101524	6.55301995421692	6.24431657987161	0.08	UP_pEhEx_DOWN_CDC5
EHI_092330A	-0.370619683331246	1.4885185573703	0.664033468640463	0.99924385051234	14	22	16	21	42	14	2.36262684536074	3.06793549088189	1.37496167327618	1.89085876771067	5.85589017185342	1.12077477074619	0.08	UP_pEhEx_DOWN_CDC5
EHI_092350A	-0.69446655878281	0.849412365675949	0.427131476997297	0.99924385051234	2	10	21	22	24	8	0.33751812076582	1.39451613221904	1.80463719617499	1.98089966141117	3.34622295534481	0.640442726140678	0.08	UP_pEhEx_DOWN_CDC5
EHI_092370A	-1.09193149623322	4.90867209879436	0.240664255267487	0.99924385051234	65	78	409	113	178	1083	10.9693389248892	10.8772258313085	35.1474577731224	10.1746209881574	24.8178202521407	86.6999340512942	0.08	UP_pEhEx_DOWN_CDC5
