pEhEx_mean	U2AF84_mean	theta	prob	log2FC	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_140500A	18.4664345001929	11.5952541694918	0.377298790590785	0.785374700933407	0.671370893205656	10	10	29	15	11.4726793268271	11.5829905426325	20.6539955109148	16.4720951764927	78.54	UP_pEhEx_DOWN_U2AF84
EHI_014320A	40.4183124930614	25.5361819737938	0.377193852705079	0.785265306372236	0.66246625142225	20	24	51	41	22.9453586536542	27.799177302318	36.3225438295398	45.0237268157468	78.53	UP_pEhEx_DOWN_U2AF84
EHI_151890A	49.932757723147	30.787324851205	0.376975060778321	0.785037410147841	0.697650071824055	22	31	64	50	25.2398945190197	35.9072706821607	45.5812314723636	54.9069839216425	78.5	UP_pEhEx_DOWN_U2AF84
EHI_038560A	58.4182630172607	34.865630911211	0.376878625617512	0.784937042639213	0.744613874193162	24	36	68	63	27.5344303843851	41.6987659534769	48.4300584393863	69.1827997412695	78.49	UP_pEhEx_DOWN_U2AF84
EHI_022730A	106.514556334074	140.36913245313	-0.295686277602512	0.78453257054002	-0.398175114658776	116	126	136	107	133.083080191195	145.945680837169	96.8601168787727	117.500945592315	78.45	DOWN_pEhEx_UP_U2AF84
EHI_120300A	116.235681280949	167.663852864391	-0.295614073141669	0.784471286244473	-0.528518681659386	92	196	145	119	105.548649806809	227.026614635597	103.269977554574	130.678621733509	78.45	DOWN_pEhEx_UP_U2AF84
EHI_048700A	1455.90032513288	1609.68678994594	-0.295468907920309	0.784348185085713	-0.1448684104371	1324	1451	2214	1230	1518.98274287191	1680.69192773597	1576.82572624708	1350.7118044724	78.43	DOWN_pEhEx_UP_U2AF84
EHI_039060A	76.1539506342793	51.5922253540104	0.376304962348165	0.784337765176209	0.561765204924233	45	44	98	76	51.627056970722	50.9651583875829	69.7962606920568	83.4586155608965	78.43	UP_pEhEx_DOWN_U2AF84
EHI_054840A	20.1154135865343	12.1949839786503	0.376128221617091	0.78414393197021	0.722013538283842	9	12	26	20	10.3254113941444	13.899588651159	18.5173752856477	21.962793568657	78.41	UP_pEhEx_DOWN_U2AF84
EHI_117590A	13.0722076619722	20.2717276959267	-0.294995003872242	0.783947324840523	-0.63296624334173	19	16	23	9	21.7980907209715	18.532784868212	16.3807550603807	9.88325710589564	78.39	DOWN_pEhEx_UP_U2AF84
EHI_133530A	532.53885152475	646.587067477128	-0.294898435233251	0.783865830340339	-0.279957870699207	458	655	657	550	525.448713168682	758.685880542427	467.919829333483	603.976823138067	78.39	DOWN_pEhEx_UP_U2AF84
EHI_026430A	39.4424970995033	23.816860949054	0.375798970793085	0.783783303618831	0.727767612236522	17	24	62	32	19.5035548556061	27.799177302318	44.1568179888523	35.1404697098512	78.38	UP_pEhEx_DOWN_U2AF84
EHI_164850A	49.1252332527849	67.8122697908429	-0.29474742668937	0.783738522316334	-0.46508207730534	60	57	77	40	68.8360759609627	66.0230460930051	54.8399191151875	43.925587137314	78.37	DOWN_pEhEx_UP_U2AF84
EHI_198950A	165.884981700118	207.475181231167	-0.294269748856281	0.783336843824054	-0.322755488860403	185	173	225	158	212.244567546302	200.385736387542	160.246516895028	173.50606919239	78.33	DOWN_pEhEx_UP_U2AF84
EHI_011870A	606.711699874274	483.442230465071	0.375357162003337	0.783300337253999	0.327667629328764	423	411	725	642	485.294335524787	476.060911302195	516.349887772869	705.005673553889	78.33	UP_pEhEx_DOWN_U2AF84
EHI_187160A	73.9085854423425	43.9421632399652	0.375145631996738	0.783069484854061	0.750136067565227	47	29	81	83	53.9215928360874	33.5906725736342	57.6887460822102	91.1455933099265	78.31	UP_pEhEx_DOWN_U2AF84
EHI_062460A	27.2693272439013	16.7798400446232	0.374940313577484	0.782845648181624	0.700550145033045	17	12	40	24	19.5035548556061	13.899588651159	28.4882696702273	26.3553522823884	78.28	UP_pEhEx_DOWN_U2AF84
EHI_055630A	307.625844757845	378.551053344126	-0.293661866072488	0.782827925237817	-0.299311168203335	285	367	431	284	326.971360814573	425.095752914612	306.961105696699	311.871668674929	78.28	DOWN_pEhEx_UP_U2AF84
EHI_068210A	29.1441804438294	16.8064628455351	0.374865109868738	0.78276371991688	0.794191711317709	15	14	30	34	17.2090189902407	16.2161867596855	21.3662022526704	37.3367490667169	78.28	UP_pEhEx_DOWN_U2AF84
EHI_151380A	1416.20596049855	1169.20024550981	0.37478517505126	0.782676671725393	0.276509056320568	934	1081	1597	1561	1071.54824912565	1252.12127765857	1137.39416658382	1714.19603803368	78.27	UP_pEhEx_DOWN_U2AF84
EHI_198700A	7.67798082375149	15.0072734180596	-0.293282249688493	0.782502213432036	-0.966863024036299	18	8	17	3	20.6508227882888	9.26639243410598	12.1075146098466	3.29441903529855	78.25	DOWN_pEhEx_UP_U2AF84
EHI_086690A	920.471435649468	1052.78252158757	-0.293059948052545	0.782305129164849	-0.193762585371583	913	903	1103	972	1047.45562253932	1045.94404599971	785.564036156517	1067.39176743673	78.23	DOWN_pEhEx_UP_U2AF84
EHI_183480A	4783.57446855019	4216.01537031763	0.374251916999255	0.782096860156041	0.182208931103261	3285	3979	5806	5003	3768.77515886271	4608.87193691346	4135.07234263349	5493.99281119954	78.21	UP_pEhEx_DOWN_U2AF84
EHI_189410A	50.3416585087497	71.8506416494811	-0.292753949978901	0.782034420957511	-0.51324829352322	65	59	85	37	74.5724156243763	68.3396442015316	60.5375730492329	40.6311681020154	78.2	DOWN_pEhEx_UP_U2AF84
EHI_193390A	319.51419750458	224.920591298588	0.37405960729493	0.781888145452827	0.506464293531101	152	235	356	355	174.384725767772	272.200277751863	253.545600065023	389.839585843661	78.19	UP_pEhEx_DOWN_U2AF84
EHI_006150A	32.625165288528	47.620410497652	-0.292583298224353	0.781883740069667	-0.545594846175794	35	47	52	26	40.1543776438949	54.4400555503727	37.0347505712954	28.5516316392541	78.19	DOWN_pEhEx_UP_U2AF84
EHI_153150A	86.3799483507423	114.273154871546	-0.291784855585109	0.781181482234904	-0.40371816541483	94	103	113	85	107.843185672175	119.304802589115	80.479361818392	93.3418726667922	78.12	DOWN_pEhEx_UP_U2AF84
EHI_045170A	8.78369834691139	12.754779586441	-0.291518366920927	0.780948098208341	-0.538137553416826	11	11	14	7	12.6199472595098	12.7412895968957	9.97089438457954	7.68697774902994	78.09	DOWN_pEhEx_UP_U2AF84
EHI_104710A	92.4473388817463	120.057470555836	-0.29140630376162	0.780850105194857	-0.377021480790892	100	107	127	87	114.726793268271	123.937998806168	90.4502562029716	95.5381520236579	78.09	DOWN_pEhEx_UP_U2AF84
EHI_170330A	38.5434592931332	24.3234109550208	0.37294596796193	0.780683487443333	0.664140502962472	23	19	61	31	26.3871624517024	22.0076820310017	43.4446112470966	34.0423300314183	78.07	UP_pEhEx_DOWN_U2AF84
EHI_075170A	24.8896012743856	37.6512975497084	-0.290945931295839	0.780448457937741	-0.597156465454538	35	30	44	17	40.1543776438949	34.7489716278974	31.33709663725	18.6683745333584	78.04	DOWN_pEhEx_UP_U2AF84
EHI_134800A	81.7503985413129	110.075046207436	-0.290378840427481	0.779955736545052	-0.429189780869079	101	89	129	66	115.874061200954	103.088615829429	91.8746696864829	72.4772187765681	78	DOWN_pEhEx_UP_U2AF84
EHI_046690A	9409.10719328073	8363.93176354843	0.372253872927536	0.779910793639532	0.169876543846897	6091	8310	14350	7922	6988.0089779704	9625.46514092759	10220.166744194	8699.46253254503	77.99	UP_pEhEx_DOWN_U2AF84
EHI_187070A	28.1491706534744	39.423864176272	-0.290216554429503	0.779815143754643	-0.485976773310198	34	34	44	23	39.0071097112122	39.3821678449504	31.33709663725	25.2572126039555	77.98	DOWN_pEhEx_UP_U2AF84
EHI_199110A	80.2210444837303	49.3397315223918	0.372100608627907	0.779736229145668	0.701230884900103	38	47	85	92	43.596181441943	54.4400555503727	60.5375730492329	101.028850415822	77.97	UP_pEhEx_DOWN_U2AF84
EHI_151580A	79.4090613653912	107.249445367571	-0.290076979197458	0.779694371594761	-0.433594639197197	93	92	127	63	106.695917739492	106.563512992219	90.4502562029716	69.1827997412695	77.97	DOWN_pEhEx_UP_U2AF84
EHI_177490A	78.1542473158324	107.662815570346	-0.28979846356433	0.779453778264189	-0.462123875794611	106	80	125	62	121.610400864367	92.6639243410598	89.0258427194602	68.0846600628366	77.95	DOWN_pEhEx_UP_U2AF84
EHI_127430A	172.399661810319	218.324280186485	-0.289791547468611	0.779447810652571	-0.34071563928365	207	170	254	151	237.484462065321	196.910839224752	180.900512405943	165.81909144336	77.94	DOWN_pEhEx_UP_U2AF84
EHI_068330A	31.4279344293602	18.499161069363	0.371823423125114	0.779420863718243	0.76458760901653	20	12	41	31	22.9453586536542	13.899588651159	29.2004764119829	34.0423300314183	77.94	UP_pEhEx_DOWN_U2AF84
EHI_064670A	53.4565900094165	27.9484126108838	0.371719895786874	0.779303189350408	0.93560146665851	15	33	51	65	17.2090189902407	38.2238687906872	36.3225438295398	71.3790790981352	77.93	UP_pEhEx_DOWN_U2AF84
EHI_086250A	28.4665581030691	42.8891290266636	-0.289196719214919	0.778904723346543	-0.591343951568087	38	36	51	19	43.596181441943	41.6987659534769	36.3225438295398	20.8646538902241	77.89	DOWN_pEhEx_UP_U2AF84
EHI_054760A	26.8943566039156	37.6912317510762	-0.288939024639536	0.778669715090077	-0.486925467490185	32	33	42	22	36.7125738458468	38.2238687906872	29.9126831537386	24.1590729255227	77.87	DOWN_pEhEx_UP_U2AF84
EHI_163520A	13.0914020587692	6.98377530260696	0.371144739409282	0.778650553917408	0.906540567581329	4	8	20	11	4.58907173073085	9.26639243410598	14.2441348351136	12.0795364627613	77.87	UP_pEhEx_DOWN_U2AF84
EHI_148320A	20906.6422089457	18504.1351280604	0.370971449874953	0.778454290692978	0.176113664458696	15265	16636	23953	22797	17513.0449924016	19269.4630667234	17059.4880852738	25034.2902492337	77.85	UP_pEhEx_DOWN_U2AF84
EHI_028960A	5.89909960780823	10.4091059516307	-0.288665734223904	0.778421008299145	-0.819279484699424	11	7	12	3	12.6199472595098	8.10809337984274	8.54648090106818	3.29441903529855	77.84	DOWN_pEhEx_UP_U2AF84
EHI_086130A	114.50992460742	147.952637564896	-0.288494885487036	0.778265801532334	-0.369662773287881	119	136	160	106	136.524883989243	157.528671379802	113.953078680909	116.402805913882	77.83	DOWN_pEhEx_UP_U2AF84
EHI_016110A	24.8364767319716	13.9143050033901	0.37060746426795	0.778042606480843	0.8358916791336	12	12	24	30	13.7672151921925	13.899588651159	17.0929618021364	32.9441903529855	77.8	UP_pEhEx_DOWN_U2AF84
EHI_111200A	8.80289274370836	12.741468185985	-0.288226902675599	0.778022776281951	-0.533481932495493	12	10	11	9	13.7672151921925	11.5829905426325	7.8342741593125	9.88325710589564	77.8	DOWN_pEhEx_UP_U2AF84
EHI_108620A	92.875434064146	122.869759995245	-0.288188281971699	0.777987794835382	-0.403760938136757	109	103	145	76	125.052204662416	119.304802589115	103.269977554574	83.4586155608965	77.8	DOWN_pEhEx_UP_U2AF84
EHI_139570.mRNA	3302.03052144828	2656.46699592144	0.370532069734772	0.777957425959124	0.313844666676807	1939	2635	3213	3974	2224.55252147178	3052.11800798366	2288.320261261	4364.00708209214	77.8	UP_pEhEx_DOWN_U2AF84
EHI_067960A	29.610664419823	39.423864176272	-0.287967482108673	0.7777880060941	-0.412952327921345	34	34	42	27	39.0071097112122	39.3821678449504	29.9126831537386	29.6497713176869	77.78	DOWN_pEhEx_UP_U2AF84
EHI_053010A	7.67798082375149	14.4474778102689	-0.287910485208681	0.777736489562019	-0.912018792016088	16	9	17	3	18.3562869229234	10.4246914883692	12.1075146098466	3.29441903529855	77.77	DOWN_pEhEx_UP_U2AF84
EHI_135130A	6.08658492780104	9.87593314475193	-0.287607284157609	0.777462831364539	-0.698284085007313	7	10	11	4	8.03087552877898	11.5829905426325	7.8342741593125	4.3925587137314	77.75	DOWN_pEhEx_UP_U2AF84
EHI_021510A	88.6061191458821	115.899296093094	-0.28757063463965	0.77742979719462	-0.387393564283938	104	96	133	76	119.315864999002	111.196709209272	94.7234966535056	83.4586155608965	77.74	DOWN_pEhEx_UP_U2AF84
EHI_126150A	28.1875594470684	39.3706185744482	-0.287307311042475	0.77719273013039	-0.482060808697397	38	30	38	27	43.596181441943	34.7489716278974	27.0638561867159	29.6497713176869	77.72	DOWN_pEhEx_UP_U2AF84
EHI_142900A	21.7068094824847	10.3691717502628	0.369846744924663	0.777184624918698	1.06584702905416	14	4	32	19	16.061751057558	4.63319621705299	22.7906157361818	20.8646538902241	77.72	UP_pEhEx_DOWN_U2AF84
EHI_098080A	18.9565715209604	5.89283943743797	0.369709658370044	0.777030359030735	1.68566319986093	0	10	9	29	0.573633966341356	11.5829905426325	6.40986067580113	31.8460506745526	77.7	UP_pEhEx_DOWN_U2AF84
EHI_007920A	53.9761985278241	74.8892248966416	-0.287056853376101	0.776967702190327	-0.472434784568616	57	72	83	45	65.3942721629146	83.3975319069539	59.1131595657216	49.4162855294782	77.7	DOWN_pEhEx_UP_U2AF84
EHI_045200A	22.1585577096582	9.79606474201623	0.369342998127293	0.776618270391344	1.17758976629393	13	4	18	29	14.9144831248753	4.63319621705299	12.8197213516023	31.8460506745526	77.66	UP_pEhEx_DOWN_U2AF84
EHI_088050A	142.222082782541	191.002220185671	-0.286646815310971	0.776600252943688	-0.425443918862795	189	141	244	102	216.833639277032	163.320166651118	173.778444988386	112.010247200151	77.66	DOWN_pEhEx_UP_U2AF84
EHI_131880A	61.3604449467548	36.545017734583	0.369246258866551	0.776509671492874	0.74763421069535	30	33	61	73	34.4180379804814	38.2238687906872	43.4446112470966	80.164196525598	77.65	UP_pEhEx_DOWN_U2AF84
EHI_023850A	49.2551353823868	72.8637416614149	-0.286141839497161	0.776149350977659	-0.564926932492061	77	49	85	35	88.3396308165688	56.7566536588991	60.5375730492329	38.4348887451497	77.61	DOWN_pEhEx_UP_U2AF84
EHI_178490A	474.85851364842	570.47391052718	-0.286106229541933	0.776117621627286	-0.264663189652864	537	448	785	360	616.082879850616	518.917976309935	559.08229227821	395.330284235826	77.61	DOWN_pEhEx_UP_U2AF84
EHI_006010A	139.942787444987	181.725300061437	-0.285902697989396	0.775924232483846	-0.376922154346868	137	176	204	124	157.175706777532	203.860633550332	145.290175318159	136.169320125673	77.59	DOWN_pEhEx_UP_U2AF84
EHI_138420A	20.9760625993104	29.561242431976	-0.285869275540561	0.775892318816444	-0.494963009766802	26	25	33	17	29.8289662497505	28.9574763565812	23.5028224779375	18.6683745333584	77.59	DOWN_pEhEx_UP_U2AF84
EHI_185450A	216.659194039245	262.599228437849	-0.28580206086641	0.775828163629398	-0.27743521796738	229	224	299	203	262.724356584341	259.458988154968	212.949815784949	222.922354721868	77.58	DOWN_pEhEx_UP_U2AF84
EHI_035170A	45.6634428048832	26.7356415921108	0.368589382930192	0.775746353135842	0.772275337541743	18	28	52	50	20.6508227882888	32.4323735193709	37.0347505712954	54.9069839216425	77.57	UP_pEhEx_DOWN_U2AF84
EHI_146820A	45.6634428048832	26.7356415921108	0.368589382930192	0.775746353135842	0.772275337541743	18	28	52	50	20.6508227882888	32.4323735193709	37.0347505712954	54.9069839216425	77.57	UP_pEhEx_DOWN_U2AF84
EHI_184000A	45.6634428048832	26.7356415921108	0.368589382930192	0.775746353135842	0.772275337541743	18	28	52	50	20.6508227882888	32.4323735193709	37.0347505712954	54.9069839216425	77.57	UP_pEhEx_DOWN_U2AF84
EHI_004190A	29.591470023026	40.5833895932212	-0.28536005607505	0.775407115860652	-0.455707999009939	35	35	45	25	40.1543776438949	40.5404668992137	32.0493033790057	27.4534919608212	77.54	DOWN_pEhEx_UP_U2AF84
EHI_000510A	10069.1629714168	10715.7985802715	-0.285113290261328	0.775172680876026	-0.0897956088109172	9106	9374	12568	10304	10447.0217950088	10857.8953346637	8951.01433038541	11315.2312465721	77.52	DOWN_pEhEx_UP_U2AF84
EHI_186490A	6.62984649098251	9.84931034384003	-0.285106058996429	0.775165817753756	-0.57104724328166	9	8	11	5	10.3254113941444	9.26639243410598	7.8342741593125	5.49069839216425	77.52	DOWN_pEhEx_UP_U2AF84
EHI_050730A	35.4521808372403	52.8183077732393	-0.285041349777741	0.775104420080255	-0.575163702827166	41	50	63	24	47.0379852399912	57.9149527131624	44.8690247306079	26.3553522823884	77.51	DOWN_pEhEx_UP_U2AF84
EHI_199065A	6.27407024779385	9.26289193513747	-0.284409200769776	0.774506245755783	-0.562061000146414	9	7	10	5	10.3254113941444	8.10809337984274	7.12206741755682	5.49069839216425	77.45	DOWN_pEhEx_UP_U2AF84
EHI_153790A	13.298081775559	19.1255136794334	-0.284394190024853	0.774492077472119	-0.524280342148003	17	16	16	14	19.5035548556061	18.532784868212	11.3953078680909	15.3739554980599	77.45	DOWN_pEhEx_UP_U2AF84
EHI_165790A	138.370585945833	178.860481808845	-0.284385789575299	0.774484149209546	-0.370297372025005	176	133	195	127	201.919156152157	154.053774217012	138.880314642358	139.463739160972	77.45	DOWN_pEhEx_UP_U2AF84
EHI_118820A	296.466879089395	358.533675834144	-0.284383030911956	0.77448154572279	-0.274237694990949	335	284	392	289	384.334757448708	328.956931410762	279.185042768227	317.362367067093	77.45	DOWN_pEhEx_UP_U2AF84
EHI_065360A	8.2596311805269	5.21120867604332	0.367435315901205	0.774382399719696	0.664459335279394	5	4	11	8	5.73633966341356	4.63319621705299	7.8342741593125	8.78511742746279	77.44	UP_pEhEx_DOWN_U2AF84
EHI_148670A	100.216833041506	132.10602912947	-0.28337194914431	0.773531081574077	-0.398571457714256	120	108	158	81	137.672151921925	125.096297860431	112.528665197398	88.9493139530608	77.35	DOWN_pEhEx_UP_U2AF84
EHI_178920A	476.365953699427	378.284825335007	0.366667898306888	0.773479757076994	0.332597401465659	305	347	606	480	349.916719468227	401.929771829347	431.597285503943	527.107045647768	77.35	UP_pEhEx_DOWN_U2AF84
EHI_103420A	130.072565971712	164.705854808607	-0.283291289034618	0.773455577535816	-0.340575128907636	138	146	190	115	158.322974710214	169.111661922434	135.31928093358	126.286063019778	77.35	DOWN_pEhEx_UP_U2AF84
EHI_125840A	13494.3680271523	11504.8187640611	0.36655824511232	0.773351063922743	0.230119156700724	9569	10267	14049	15639	10978.2068478409	11892.2563901208	10005.7925149256	17173.8064310113	77.34	UP_pEhEx_DOWN_U2AF84
EHI_098360A	81.1303593909435	112.434031242702	-0.282879263843474	0.773070624344367	-0.470764988499358	100	94	141	57	114.726793268271	108.880111100745	100.421150587551	62.5939616706724	77.31	DOWN_pEhEx_UP_U2AF84
EHI_183420A	16.5000679642568	10.4224173520866	0.366071557241586	0.772780716080079	0.662782035108967	10	8	25	14	11.4726793268271	9.26639243410598	17.805168543892	15.3739554980599	77.28	UP_pEhEx_DOWN_U2AF84
EHI_023480A	48.9185535359951	68.3853767990896	-0.282358580915806	0.772582924778589	-0.4833061134009	61	57	81	37	69.9833438936454	66.0230460930051	57.6887460822102	40.6311681020154	77.26	DOWN_pEhEx_UP_U2AF84
EHI_081790A	111.548548281129	143.767840301242	-0.282245932224607	0.772471620438903	-0.36606925456404	125	123	170	94	143.408491585339	142.47078367438	121.075146098466	103.225129772688	77.25	DOWN_pEhEx_UP_U2AF84
EHI_129320A	132.957164710816	166.905103038402	-0.28223803450032	0.772463820577232	-0.328066542720199	149	139	192	119	170.942921969724	161.003568542591	136.743694417091	130.678621733509	77.25	DOWN_pEhEx_UP_U2AF84
EHI_143560A	23.0000123256374	13.3678207960554	0.365678712061341	0.772321348663679	0.78287033588794	9	14	28	24	10.3254113941444	16.2161867596855	19.9417887691591	26.3553522823884	77.23	UP_pEhEx_DOWN_U2AF84
EHI_154290A	10.0769011900641	16.2732900386563	-0.281807760882222	0.772039592169448	-0.691453901146142	11	17	10	12	12.6199472595098	19.6910839224752	7.12206741755682	13.1776761411942	77.2	DOWN_pEhEx_UP_U2AF84
EHI_025440A	6.08658492780104	11.5153857667561	-0.281787724318363	0.772019871203238	-0.91985785211351	16	4	11	4	18.3562869229234	4.63319621705299	7.8342741593125	4.3925587137314	77.2	DOWN_pEhEx_UP_U2AF84
EHI_069230A	35.2307653716304	22.0176715215784	0.365133577232923	0.771673895639129	0.678173912253805	20	18	41	38	22.9453586536542	20.8493829767385	29.2004764119829	41.7293077804483	77.17	UP_pEhEx_DOWN_U2AF84
EHI_078720A	24.1588543912113	37.1181247428296	-0.281376502032871	0.771615793959243	-0.619571781498662	31	33	45	15	35.5653059131641	38.2238687906872	32.0493033790057	16.4720951764927	77.16	DOWN_pEhEx_UP_U2AF84
