pEhEx_mean	CmasM_mean	theta	prob	log2FC	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_047750A	576.191265456763	445.499973703939	0.374454544481312	0.771594547324133	0.371122444108834	404	383	763	539	485.175443908023	403.08861255948	553.192288093406	602.891405424641	77.16	UP_pEhEx_DOWN_CmasM
EHI_028950A	17.1749741978944	32.4757040110206	-0.310875212496734	0.771555693920303	-0.91905286920327	32	25	35	8	38.4297381313285	26.3112671383473	25.3757930318076	8.94829544229523	77.16	DOWN_pEhEx_UP_CmasM
EHI_017580A	5.85585499585321	10.0180098210426	-0.310875017858184	0.771555593823048	-0.774644196237637	7	11	10	4	8.40650521622811	11.5769575408728	7.25022658051645	4.47414772114761	77.16	DOWN_pEhEx_UP_CmasM
EHI_114330A	1251.90383545128	1491.72320711066	-0.31058490447542	0.771406633611428	-0.252856118413492	996	1691	1819	1065	1196.1255993376	1779.69410923781	1318.81621499594	1191.24183075555	77.14	DOWN_pEhEx_UP_CmasM
EHI_146330A	17.5817515755193	29.8416253049128	-0.310559488937639	0.771393606411622	-0.763247307586904	32	20	27	14	38.4297381313285	21.0490137106778	19.5756117673944	15.6595170240166	77.14	DOWN_pEhEx_UP_CmasM
EHI_109890A	21.223927712978	35.8660240922304	-0.310135080355253	0.771176602411558	-0.756926158036051	35	28	37	14	42.0325260811406	29.4686191949489	26.8258383479109	15.6595170240166	77.12	DOWN_pEhEx_UP_CmasM
EHI_044840A	8.59458039292703	15.294677971091	-0.309942525451178	0.771078230045828	-0.831530620458742	14	13	16	5	16.8130104324562	13.6818589119406	11.6003625288263	5.59268465143452	77.11	DOWN_pEhEx_UP_CmasM
EHI_045290A	207.513858281666	281.260637793495	-0.309916289139741	0.7710641371743	-0.438699976364697	261	235	316	167	313.442551633648	247.325911100464	229.10715994432	186.795667357913	77.11	DOWN_pEhEx_UP_CmasM
EHI_014000A	132.385866518471	205.160991827474	-0.309602177171147	0.770895724594533	-0.632007342380175	127	244	248	76	152.51802320871	256.797967270269	179.805619196808	85.0088067018047	77.09	DOWN_pEhEx_UP_CmasM
EHI_007000A	179.54481142041	243.737691266306	-0.3088912301529	0.770516669250138	-0.440985402867586	225	205	262	152	270.209096235904	215.752390534447	189.955936409531	170.017613403609	77.05	DOWN_pEhEx_UP_CmasM
EHI_188820A	318.093861412471	416.448632725459	-0.308323303278372	0.77021596468207	-0.38868602493513	403	329	416	301	483.974514591419	346.25627554065	301.609425749485	336.679616016358	77.02	DOWN_pEhEx_UP_CmasM
EHI_179080A	67.7159601966408	35.092761241463	0.37341600599126	0.770141269670243	0.948322438070578	18	46	75	73	21.6167276988723	48.4127315345589	54.3766993538734	81.653195910944	77.01	UP_pEhEx_DOWN_CmasM
EHI_182870A	42.3153996769419	62.8356343193222	-0.308112259783566	0.770104692649195	-0.570400155622322	57	54	63	35	68.4529710464289	56.8323370188301	45.6764274572537	39.1487925600416	77.01	DOWN_pEhEx_UP_CmasM
EHI_096210A	17.9175960133458	32.6286544336076	-0.308099639710407	0.770098046802946	-0.864762408280322	34	23	34	10	40.8315967645365	24.2063657672795	24.6507703737559	11.185369302869	77.01	DOWN_pEhEx_UP_CmasM
EHI_040340A	632.971001542104	832.080963194182	-0.307767923820995	0.769917746197607	-0.39458450577895	506	1000	615	739	607.670234201632	1052.45068553389	445.888934701762	826.598791482022	76.99	DOWN_pEhEx_UP_CmasM
EHI_103470A	26.2330783202852	13.178904268372	0.373226510293312	0.769876737264184	0.993156685011749	7	17	31	27	8.40650521622811	17.8916616540761	22.475702399601	30.2004971177464	76.99	UP_pEhEx_DOWN_CmasM
EHI_041580A	31.4030578525257	55.5026462021828	-0.307460409205773	0.769748263794307	-0.821651509082366	30	71	30	37	36.0278794981205	74.7239986729062	21.7506797415494	41.3858664206154	76.97	DOWN_pEhEx_UP_CmasM
EHI_140650A	33.5032440072427	53.5738658733816	-0.307251326156326	0.769633351323466	-0.677228610558979	53	41	54	25	63.6492537800129	43.1504781068895	39.1512235347889	27.9634232571726	76.96	DOWN_pEhEx_UP_CmasM
EHI_153280A	22.8983734447336	10.9186908808988	0.373014251771207	0.76958074188335	1.06844523034248	5	15	34	19	6.00464658302008	15.7867602830084	24.6507703737559	21.2522016754512	76.96	UP_pEhEx_DOWN_CmasM
EHI_148040A	1091.29327791994	1266.5266813579	-0.306989728416038	0.769489940775337	-0.214838601378783	1103	1141	1337	1092	1324.62503621423	1200.84623219417	969.35529381505	1221.4423278733	76.95	DOWN_pEhEx_UP_CmasM
EHI_151950A	211.449319093072	287.879816795495	-0.306832534544436	0.769403959505103	-0.44515473072296	258	251	342	157	309.839763683836	264.165122069006	247.957749053663	175.610298055044	76.94	DOWN_pEhEx_UP_CmasM
EHI_067220A	15.6755439790318	36.2228679351996	-0.306552526589585	0.769251161314767	-1.20838526689748	19	47	40	2	22.8176570154763	49.4651822200928	29.0009063220658	2.23707386057381	76.93	DOWN_pEhEx_UP_CmasM
EHI_151220A	6.9485078370908	14.6234225451152	-0.306136720533652	0.769025104733667	-1.07350590347951	19	6	13	4	22.8176570154763	6.31470411320334	9.42529455467139	4.47414772114761	76.9	DOWN_pEhEx_UP_CmasM
EHI_128110A	225.918574743019	152.683311125699	0.37260908025028	0.769016646255478	0.565260513567061	109	165	286	220	130.901295509838	173.654363113092	207.356480202771	246.078124663119	76.9	UP_pEhEx_DOWN_CmasM
EHI_088050A	145.317908643052	207.871667174076	-0.305975703508818	0.768936604688554	-0.516480624505023	190	177	244	102	228.176570154763	186.283771339499	176.905528564601	114.090766889264	76.89	DOWN_pEhEx_UP_CmasM
EHI_181540A	79.4324466457239	118.202351574584	-0.305680269660573	0.768768326341024	-0.573458391074648	99	111	133	56	118.892002343798	116.822026094262	96.4280135208688	62.6380680960666	76.88	DOWN_pEhEx_UP_CmasM
EHI_107260A	10.9832747642147	5.20019293875496	0.372310573512097	0.76859689726279	1.07867121469276	6	3	18	8	7.2055758996241	3.15735205660167	13.0504078449296	8.94829544229523	76.86	UP_pEhEx_DOWN_CmasM
EHI_127430A	176.077650795845	234.203943497322	-0.305223838538877	0.768509386892711	-0.411553565737296	183	235	254	151	219.770064938535	247.325911100464	184.155755145118	168.899076473322	76.85	DOWN_pEhEx_UP_CmasM
EHI_103560A	12.4685183951175	21.9308784487565	-0.305205815199865	0.768499187883759	-0.814673557532541	25	13	16	12	30.0232329151004	13.6818589119406	11.6003625288263	13.4224431634428	76.85	DOWN_pEhEx_UP_CmasM
EHI_148260A	8.05534726628809	15.0737630750433	-0.304927026692934	0.768341676975185	-0.904020932094825	18	8	13	6	21.6167276988723	8.41960548427112	9.42529455467139	6.71122158172142	76.83	DOWN_pEhEx_UP_CmasM
EHI_009820A	4.39828235068029	11.5304925712465	-0.304759761593434	0.768247399215761	-1.39044201775993	13	7	12	0	15.6120811158522	7.36715479873723	8.70027189661975	0.559268465143452	76.82	DOWN_pEhEx_UP_CmasM
EHI_158550A	12683.9321193346	13123.4598509197	-0.304757704862992	0.768246240998859	-0.0491460585436958	10670	12692	16830	11843	12813.9158081649	13357.7041007961	12202.1313350092	13246.8328653878	76.82	DOWN_pEhEx_UP_CmasM
EHI_153160A	11.1441036891481	21.7779280261695	-0.304498009366138	0.768100200747546	-0.966586114616857	23	15	23	5	27.6213742818924	15.7867602830084	16.6755211351878	5.59268465143452	76.81	DOWN_pEhEx_UP_CmasM
EHI_025090A	118.810508694156	185.813370516231	-0.304120195609091	0.767888454640044	-0.645191870023317	184	142	232	62	220.970994255139	149.447997345812	168.205256667982	69.349289677788	76.79	DOWN_pEhEx_UP_CmasM
EHI_051760A	84.8767478065755	53.5568443977162	0.371722036455919	0.767760318656302	0.664298419372104	39	57	113	79	46.8362433475566	59.9896890754317	81.9275603598359	88.3644174926654	76.78	UP_pEhEx_DOWN_CmasM
EHI_135780A	6.03087050874629	12.1337835237616	-0.303852060260165	0.767733689385854	-1.00859131394331	14	7	12	3	16.8130104324562	7.36715479873723	8.70027189661975	3.35561079086071	76.77	DOWN_pEhEx_UP_CmasM
EHI_107320A	25.4478967409546	41.7459831947939	-0.303831699046786	0.767721824512792	-0.714090964887783	43	30	41	19	51.6399606139727	31.5735205660167	29.7259289801175	21.2522016754512	76.77	DOWN_pEhEx_UP_CmasM
EHI_092640A	504.019431583243	368.278853211214	0.371687430579006	0.767711209127281	0.452680796152322	338	312	577	531	405.914109012157	328.364613886574	418.338073695799	593.943109982346	76.77	UP_pEhEx_DOWN_CmasM
EHI_010510A	498.296175120574	629.248634944447	-0.303246276948859	0.767381778793759	-0.336626681632108	623	481	695	443	748.178964244302	506.228779741801	503.890747345894	495.511860117098	76.74	DOWN_pEhEx_UP_CmasM
EHI_103370A	93.0787374098372	42.3067204581453	0.371389900096711	0.767289351752531	1.13756478620227	9	70	134	80	10.8083638494361	73.6715479873723	97.1530361789205	89.4829544229523	76.73	UP_pEhEx_DOWN_CmasM
EHI_178880A	152.744126797567	216.78510251488	-0.302824986717573	0.767138367755802	-0.505148710324838	217	163	234	122	260.601661703071	171.549461742024	169.655301984085	136.461505495002	76.71	DOWN_pEhEx_UP_CmasM
EHI_022270A	8.05534726628809	16.4332954026603	-0.302658364655567	0.767042395559485	-1.02860312589884	22	6	13	6	26.4204449652884	6.31470411320334	9.42529455467139	6.71122158172142	76.7	DOWN_pEhEx_UP_CmasM
EHI_092160A	177.10414715466	251.367948061586	-0.302345326860476	0.766862544207695	-0.505202708059522	187	263	310	116	224.573782204951	276.794530295413	224.75702399601	129.750283913281	76.69	DOWN_pEhEx_UP_CmasM
EHI_166440A	47.821223647009	68.8515223688072	-0.302228120905908	0.766795357361552	-0.525837507863719	53	70	69	41	63.6492537800129	73.6715479873723	50.0265634055635	45.860014141763	76.68	DOWN_pEhEx_UP_CmasM
EHI_035990A	66.8929953108078	110.155675771506	-0.302180399235587	0.766768025198567	-0.719616779509463	104	90	132	34	124.896648926818	94.7205616980501	95.7029908628172	38.0302556297547	76.68	DOWN_pEhEx_UP_CmasM
EHI_158320A	74.8394835466247	45.1192818003383	0.370858681590154	0.766537805712907	0.730055499452833	32	49	90	76	38.4297381313285	51.5700835911606	65.2520392246481	85.0088067018047	76.65	UP_pEhEx_DOWN_CmasM
EHI_124580A	203.753412983153	282.501262649856	-0.301453657365684	0.76633618518887	-0.471433090229555	291	203	292	176	349.470431131769	213.64748916338	211.70661615108	196.862499730495	76.63	DOWN_pEhEx_UP_CmasM
EHI_117860A	8.23036277918117	14.0880960660609	-0.30121130338505	0.76619203444336	-0.775448723492266	12	13	15	5	14.4111517992482	13.6818589119406	10.8753398707747	5.59268465143452	76.62	DOWN_pEhEx_UP_CmasM
EHI_110720A	2023.35773050302	2227.3977396657	-0.301130032687896	0.76614377679401	-0.13860778727097	1936	2011	2641	1918	2324.99915694538	2116.47832860865	1914.7848399144	2145.35383229028	76.61	DOWN_pEhEx_UP_CmasM
EHI_138330A	8.41956488003395	13.5612803248394	-0.30097274215215	0.766050495652289	-0.687675807816986	12	12	14	6	14.4111517992482	12.6294082264067	10.150317212723	6.71122158172142	76.61	DOWN_pEhEx_UP_CmasM
EHI_186320A	13.7503733372079	20.341920487259	-0.300945050172457	0.766034088774115	-0.564985101060156	18	18	18	13	21.6167276988723	18.94411233961	13.0504078449296	14.5409800937297	76.6	DOWN_pEhEx_UP_CmasM
EHI_123230A	253.708115202346	374.940343043976	-0.300708865339995	0.765894346946437	-0.563491399177088	246	430	534	107	295.428611884588	452.553794779573	387.162099399579	119.683451540699	76.59	DOWN_pEhEx_UP_CmasM
EHI_013760A	34.0424771338817	54.0071849276443	-0.300586797173861	0.765822258459888	-0.665815331215904	38	59	57	24	45.6353140309526	62.0945904464995	41.3262915089438	26.8448863268857	76.58	DOWN_pEhEx_UP_CmasM
EHI_081790A	113.938447509069	156.243603105161	-0.300352880271033	0.765684372424249	-0.455542470719986	128	150	170	94	153.718952525314	157.867602830084	123.25385186878	105.142471446969	76.57	DOWN_pEhEx_UP_CmasM
EHI_006670A	1776.52312766145	1988.64759432153	-0.300141678735844	0.765560164214066	-0.162731170178841	1604	1938	2682	1445	1926.29062383284	2039.64942856468	1944.51076889451	1616.28586426458	76.56	DOWN_pEhEx_UP_CmasM
EHI_004970A	368.512087361127	482.699997910288	-0.30010319620393	0.765537174809602	-0.389414879398362	422	433	638	246	506.792171606895	455.711146836174	462.56445583695	275.160084850578	76.55	DOWN_pEhEx_UP_CmasM
EHI_185250A	110.679452030693	163.865470591809	-0.300096872456904	0.765533301203446	-0.566124478257945	145	145	196	71	174.134750907582	152.605349402414	142.104440978123	79.4161220503701	76.55	DOWN_pEhEx_UP_CmasM
EHI_183160A	130.200418051825	70.1090472716325	0.370093530221945	0.765445863306446	0.893061545799327	35	93	125	153	42.0325260811406	97.8779137546518	90.6278322564557	171.136150333896	76.54	UP_pEhEx_DOWN_CmasM
EHI_193480A	9.13311132937651	27.174433650238	-0.299893156345304	0.765408651031276	-1.57307164351983	45	0	25	0	54.0418192471807	0.526225342766945	18.1255664512911	0.559268465143452	76.54	DOWN_pEhEx_UP_CmasM
EHI_009690A	21.2523008888974	30.8867460495232	-0.299279333583971	0.76503465192474	-0.539368845899516	25	30	31	18	30.0232329151004	31.5735205660167	22.475702399601	20.1336647451643	76.5	DOWN_pEhEx_UP_CmasM
EHI_003890A	18.2818136270917	33.3084205974161	-0.298976613873811	0.764851079166089	-0.865477748157482	36	22	35	10	43.2334553977446	23.1539150817456	25.3757930318076	11.185369302869	76.49	DOWN_pEhEx_UP_CmasM
EHI_133950A	340.40580829348	434.003402654822	-0.298857757377624	0.764779159988993	-0.350450699945777	357	415	535	263	428.731766027634	436.767034496564	387.88712205763	294.175212665456	76.48	DOWN_pEhEx_UP_CmasM
EHI_014240A	75.979472609118	110.215129507134	-0.298685088757156	0.764674836522317	-0.536640676793891	91	105	122	57	109.284567810965	110.507321981058	88.4527642823007	63.7566050263535	76.47	DOWN_pEhEx_UP_CmasM
EHI_185450A	221.245268573538	287.123575420393	-0.298542266732251	0.764588686109789	-0.376025190745663	255	253	299	203	306.236975734024	266.270023440074	216.781774757442	227.062996848241	76.46	DOWN_pEhEx_UP_CmasM
EHI_083250A	13461.0411153882	15149.8989603801	-0.298381387449429	0.764491795238166	-0.170518175505471	14945	11643	15949	13827	17947.888636647	12253.6833316711	11563.3863732657	15466.010135077	76.45	DOWN_pEhEx_UP_CmasM
EHI_183900A	547.678351795661	656.515392420477	-0.29834931003374	0.764472495535011	-0.261499980651643	518	653	785	473	622.08138600088	687.25029765363	569.142786570542	529.067968025705	76.45	DOWN_pEhEx_UP_CmasM
EHI_126270A	22.3165805542155	37.2850101554755	-0.298030527369617	0.76427806407534	-0.740479746530527	26	41	40	14	31.2241622317044	43.1504781068895	29.0009063220658	15.6595170240166	76.43	DOWN_pEhEx_UP_CmasM
EHI_189490A	6222.7694109487	6905.70899011021	-0.297906750154198	0.764200861555957	-0.150232752464136	6547	5611	7660	6203	7862.48423580649	5905.30079653066	5553.6735606756	6938.28457856966	76.42	DOWN_pEhEx_UP_CmasM
EHI_112790A	345.447965749913	438.651369068058	-0.297748881322894	0.76410253759044	-0.344606355102895	404	370	444	332	485.175443908023	389.406753647539	321.910060174931	371.354260855252	76.41	DOWN_pEhEx_UP_CmasM
EHI_096540A	12.2793162942648	6.02439878731769	0.369143417474011	0.764080527721132	1.02734105644134	3	8	17	11	3.60278794981205	8.41960548427112	12.325385186878	12.3039062331559	76.41	UP_pEhEx_DOWN_CmasM
EHI_125990A	7.51611413964914	11.9808331011746	-0.297379408258439	0.763873043321218	-0.672669350301352	12	9	10	7	14.4111517992482	9.47205616980501	7.25022658051645	7.82975851200832	76.39	DOWN_pEhEx_UP_CmasM
EHI_124830A	60.758042228967	93.1276001541631	-0.29722494696566	0.763777358441162	-0.616133418092754	88	76	103	42	105.681779861153	79.9862521005756	74.6773337793195	46.9785510720499	76.38	DOWN_pEhEx_UP_CmasM
EHI_049880A	26.2804145415409	53.2849865038732	-0.297013891525562	0.763646859083512	-1.01974106609903	63	29	60	8	75.658546946053	30.5210698804828	43.5013594830987	8.94829544229523	76.36	DOWN_pEhEx_UP_CmasM
EHI_142090A	276.062336278893	357.428126803776	-0.296846442349998	0.763543522320524	-0.372659096022558	327	304	410	229	392.703886529513	319.945008402303	297.259289801175	256.144957035701	76.35	DOWN_pEhEx_UP_CmasM
EHI_108610A	1438.11805662279	1235.12989818442	0.368660494713226	0.763389190611069	0.219519335463022	968	1236	2075	1233	1162.49957847269	1300.82904731989	1504.42201545716	1379.15603504375	76.34	UP_pEhEx_DOWN_CmasM
EHI_038950A	24.9654099661545	13.3318546909589	0.368497410706844	0.763155520681305	0.905053099731777	9	15	26	28	10.8083638494361	15.7867602830084	18.8505891093428	31.3190340480333	76.32	UP_pEhEx_DOWN_CmasM
EHI_025480A	44.590601344552	75.2668079504249	-0.295773768105285	0.762874783166006	-0.755274132541543	68	65	89	22	81.6631935290731	68.4092945597028	64.5270165665964	24.6078124663119	76.29	DOWN_pEhEx_UP_CmasM
EHI_196910A	26.1763319684464	42.952565099824	-0.295379238700856	0.762624200760001	-0.714481340987115	45	30	43	19	54.0418192471807	31.5735205660167	31.1759742962208	21.2522016754512	76.26	DOWN_pEhEx_UP_CmasM
EHI_024510A	291.562721960862	176.270990580212	0.368052662209697	0.762507718019866	0.726011208505187	73	251	331	309	87.6678401120932	264.165122069006	239.982499815095	345.627911458653	76.25	UP_pEhEx_DOWN_CmasM
EHI_049060A	32.5997932668579	51.4666029084953	-0.294924376560346	0.762336538159224	-0.658773743958997	53	37	50	26	63.6492537800129	38.9406753647539	36.2511329025823	29.0819601874595	76.23	DOWN_pEhEx_UP_CmasM
EHI_119510A	4.19559585205727	9.11732876118637	-0.294795664263323	0.762255378124142	-1.11973548402743	9	7	10	1	10.8083638494361	7.36715479873723	7.25022658051645	1.1185369302869	76.23	DOWN_pEhEx_UP_CmasM
EHI_125170A	13.1827670346496	20.341920487259	-0.294547834512655	0.762099404820235	-0.62580267018927	18	18	21	10	21.6167276988723	18.94411233961	15.2254758190846	11.185369302869	76.21	DOWN_pEhEx_UP_CmasM
EHI_159520A	264.326886784474	348.302165875556	-0.294372186106106	0.76198909516575	-0.398016263779423	249	376	317	269	299.0313998344	395.721457760743	229.832182602372	300.886434247177	76.2	DOWN_pEhEx_UP_CmasM
EHI_153050A	7.48774096372974	14.9208126524564	-0.294176056980005	0.761865165197009	-0.994723681917343	16	10	16	3	19.2148690656643	10.5245068553389	11.6003625288263	3.35561079086071	76.19	DOWN_pEhEx_UP_CmasM
EHI_039070A	103.125411800371	64.1866559091065	0.367423367721983	0.761593737533597	0.68405457592847	54	60	116	110	64.8501830966169	63.1470411320334	84.1026283339909	123.039062331559	76.16	UP_pEhEx_DOWN_CmasM
EHI_077770A	118.942821659	53.8201915537264	0.367206215212394	0.761279058834036	1.14404877516847	8	93	126	132	9.60743453283213	97.8779137546518	91.3528549145073	147.646874797871	76.13	UP_pEhEx_DOWN_CmasM
EHI_008770A	449.713509396948	557.924252171549	-0.292904748811535	0.761044848404798	-0.311063041417989	455	538	709	346	546.422839054827	566.218468817233	514.041064558617	387.013777879269	76.1	DOWN_pEhEx_UP_CmasM
EHI_127400A	51.8418039861732	31.1841361568643	0.366909039599329	0.760849007189814	0.733303627011937	22	34	77	43	26.4204449652884	35.7833233081523	55.8267446699767	48.0970880023369	76.08	UP_pEhEx_DOWN_CmasM
EHI_069270A	29.7901349299856	55.7746255252268	-0.292526782640543	0.760802970266463	-0.90477426407072	68	28	59	15	81.6631935290731	29.4686191949489	42.7763368250471	16.7780539543036	76.08	DOWN_pEhEx_UP_CmasM
EHI_163490A	10.2264663608036	20.0445303799179	-0.292096227310662	0.760524566861258	-0.970900892895002	21	14	22	4	25.2195156486843	14.7343095974745	15.9504984771362	4.47414772114761	76.05	DOWN_pEhEx_UP_CmasM
EHI_047800A	130.895846430191	188.303009537584	-0.292054668686495	0.760497081146246	-0.524636739293034	189	141	212	97	226.975640838159	148.395546660278	153.704803506949	108.49808223783	76.05	DOWN_pEhEx_UP_CmasM
EHI_054690A	26.0722493953518	13.2553794796655	0.366427734380571	0.760149663054056	0.975937084646318	8	16	26	30	9.60743453283213	16.8392109685422	18.8505891093428	33.5561079086071	76.01	UP_pEhEx_DOWN_CmasM
