logFC	logCPM	PValue	FDR	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_087390A	-0.0931241367469213	5.67857565100993	0.741998965350229	0.998471603743031	312	323	574	345	48.2155295544105	50.3953790715594	54.3406653754824	50.7988813260485	0.15	UP_pEhEx_DOWN_U2AF84
EHI_118850A	0.131918710559228	2.06728270829354	0.742455956638686	0.99851889168396	29	24	39	26	4.48157165730098	3.74454829014683	3.69213580077319	3.82832149123844	0.15	DOWN_pEhEx_UP_U2AF84
EHI_170590A	0.223899346397528	1.18668469361338	0.742402951926025	0.99851889168396	16	12	27	7	2.47259125920054	1.87227414507341	2.5560940159199	1.03070193994881	0.15	DOWN_pEhEx_UP_U2AF84
EHI_187140A	-0.144234704010337	2.37176376906968	0.742696690070512	0.998558969268334	28	32	57	33	4.32703470360094	4.99273105352911	5.39619847805313	4.85902343118725	0.14	UP_pEhEx_DOWN_U2AF84
EHI_010040A	-0.370066413703631	0.109411571790709	0.744403188998279	0.998584498928267	7	2	11	5	1.08175867590024	0.312045690845569	1.04137163611552	0.736215671392007	0.14	UP_pEhEx_DOWN_U2AF84
EHI_038930A	0.242684974810435	0.244570289092757	0.743843857375997	0.998584498928267	7	6	11	4	1.08175867590024	0.936137072536707	1.04137163611552	0.588972537113606	0.14	DOWN_pEhEx_UP_U2AF84
EHI_110160A	0.129625505561571	2.09181021270672	0.743611109336547	0.998584498928267	27	27	43	24	4.17249774990091	4.21261682641518	4.07081639572429	3.53383522268163	0.14	DOWN_pEhEx_UP_U2AF84
EHI_120320A	-0.149065672359343	2.39631383642565	0.744106576776136	0.998584498928267	30	31	59	33	4.63610861100101	4.83670820810632	5.58553877552868	4.85902343118725	0.14	UP_pEhEx_DOWN_U2AF84
EHI_131890A	0.0914769521070224	7.69169029827072	0.743640999638581	0.998584498928267	1392	1352	2084	1376	215.115439550447	210.942887011605	197.292589969521	202.60655276708	0.14	DOWN_pEhEx_UP_U2AF84
EHI_139070A	0.101464470984582	4.34776792572624	0.743093407777567	0.998584498928267	124	144	206	131	19.1625822588042	22.467289740881	19.5020506399815	19.2888505904706	0.14	DOWN_pEhEx_UP_U2AF84
EHI_175030A	0.106103343454894	4.42882885970509	0.744234596575623	0.998584498928267	126	158	205	147	19.4716561662042	24.6516095768	19.4073804912437	21.644740738925	0.14	DOWN_pEhEx_UP_U2AF84
EHI_189970A	0.104733502894919	3.74735674967764	0.74325366380219	0.998584498928267	92	84	146	78	14.2173997404031	13.1059190155139	13.821841715715	11.4849644737153	0.14	DOWN_pEhEx_UP_U2AF84
EHI_004830A	0.102744910265763	4.49885048485249	0.744788575505189	0.998818446584013	143	155	212	157	22.0987843791048	24.1835410405316	20.0700715324081	23.117172081709	0.12	DOWN_pEhEx_UP_U2AF84
EHI_065710A	0.149986043403825	1.95001877871055	0.745491595819483	0.998912316617445	24	25	43	18	3.70888688880081	3.90057113556961	4.07081639572429	2.65037641701123	0.11	DOWN_pEhEx_UP_U2AF84
EHI_148760A	-0.183452409825647	1.87883605696963	0.745337392238233	0.998912316617445	15	26	39	24	2.3180543055005	4.0565939809924	3.69213580077319	3.53383522268163	0.11	UP_pEhEx_DOWN_U2AF84
EHI_167170A	0.193791101060595	1.14723104776074	0.745355549004496	0.998912316617445	13	14	21	11	2.00898039810044	2.18431983591898	1.98807312349326	1.61967447706242	0.11	DOWN_pEhEx_UP_U2AF84
EHI_061870A	0.243649489021248	0.15710277759421	0.745727637203897	0.998945850176358	7	5	11	3	1.08175867590024	0.780114227113923	1.04137163611552	0.441729402835204	0.11	DOWN_pEhEx_UP_U2AF84
EHI_014260.mRNA	-0.216407445013889	1.68516070170539	0.7471482941293	0.999080116017772	24	11	38	18	3.70888688880081	1.71625129965063	3.59746565203542	2.65037641701123	0.09	UP_pEhEx_DOWN_U2AF84
EHI_056630A	0.149273150094535	1.86619857829711	0.747065468002713	0.999080116017772	28	18	39	18	4.32703470360094	2.80841121761012	3.69213580077319	2.65037641701123	0.09	DOWN_pEhEx_UP_U2AF84
EHI_070790A	0.385193739605238	-0.0784485622379736	0.746818102107234	0.999080116017772	7	3	10	1	1.08175867590024	0.468068536268354	0.946701487377742	0.147243134278401	0.09	DOWN_pEhEx_UP_U2AF84
EHI_088490A	0.120079364218966	3.83556454908398	0.747921148366048	0.999080116017772	96	92	116	109	14.8355475552032	14.3541017788962	10.9817372535818	16.0495016363458	0.09	DOWN_pEhEx_UP_U2AF84
EHI_094020A	-0.597271349859225	5.14913713153494	0.747411122541357	0.999080116017772	0	358	594	192	0	55.8561786613569	56.2340683502379	28.2706817814531	0.09	UP_pEhEx_DOWN_U2AF84
EHI_124900A	0.264924684913017	0.917107261499326	0.747290203017924	0.999080116017772	8	15	17	9	1.23629562960027	2.34034268134177	1.60939252854216	1.32518820850561	0.09	DOWN_pEhEx_UP_U2AF84
EHI_134350A	0.150287239097011	2.97446422847579	0.747938304006545	0.999080116017772	49	54	99	33	7.57231073130165	8.42523365283037	9.37234472503964	4.85902343118725	0.09	DOWN_pEhEx_UP_U2AF84
EHI_138370A	0.266249020226108	1.33084595602326	0.746682930620315	0.999080116017772	9	23	15	19	1.3908325833003	3.58852544472404	1.42005223106661	2.79761955128963	0.09	DOWN_pEhEx_UP_U2AF84
EHI_152940A	0.195246511606359	1.98269266751243	0.747659562339247	0.999080116017772	16	35	26	31	2.47259125920054	5.46079958979746	2.46142386718213	4.56453716263044	0.09	DOWN_pEhEx_UP_U2AF84
EHI_172500A	0.246173770575552	0.327363062712778	0.746245502946318	0.999080116017772	7	7	11	5	1.08175867590024	1.09215991795949	1.04137163611552	0.736215671392007	0.09	DOWN_pEhEx_UP_U2AF84
EHI_088110A	-0.220291887006765	1.14500021319895	0.748461536666096	0.999186477009485	10	13	21	15	1.54536953700034	2.0282969904962	1.98807312349326	2.20864701417602	0.08	UP_pEhEx_DOWN_U2AF84
EHI_127810A	-0.131799293131269	3.7487242713487	0.748898102664229	0.999186477009485	100	62	155	87	15.4536953700034	9.67341641621264	14.673873054355	12.8101526822209	0.08	UP_pEhEx_DOWN_U2AF84
EHI_146370A	0.0850471431249536	10.7964488606664	0.748293383073766	0.999186477009485	11723	11855	17764	12021	1811.63670822549	1849.65083248711	1681.72052217782	1770.00971716066	0.08	DOWN_pEhEx_UP_U2AF84
EHI_163540A	0.121569902568325	5.64383238636308	0.749284324753627	0.999186477009485	368	300	642	233	56.8695989616124	46.8068536268354	60.778235489651	34.3076502868675	0.08	DOWN_pEhEx_UP_U2AF84
EHI_182670A	0.0984542752803649	9.86144816108437	0.748981969599929	0.999186477009485	5934	6450	7878	7137	917.022283256	1006.34735297696	745.811431756185	1050.87424934495	0.08	DOWN_pEhEx_UP_U2AF84
EHI_199940A	0.0915239856915498	12.271588861458	0.749174653557713	0.999186477009485	34541	31175	43988	36746	5337.86091775286	4864.01220605531	4164.35050267721	5410.59621219414	0.08	DOWN_pEhEx_UP_U2AF84
EHI_000510A	0.0843228102264666	10.4454548068447	0.767726438373831	0.999223041116733	9106	9374	12568	10304	1407.21350039251	1462.55815299318	1189.81442933635	1517.19325560465	0.08	DOWN_pEhEx_UP_U2AF84
EHI_001130A	0.111056795646305	7.74714660692357	0.772545980336923	0.999223041116733	1402	1468	1537	1816	216.660809087447	229.041537080648	145.508018609959	267.393531849577	0.08	DOWN_pEhEx_UP_U2AF84
EHI_002130A	-0.101643912383555	4.25509946708782	0.760570643834528	0.999223041116733	116	118	227	118	17.9262866292039	18.4106957598886	21.4901237634747	17.3746898448514	0.08	UP_pEhEx_DOWN_U2AF84
EHI_003940A	-0.0876746820848777	10.313699331196	0.756555686424321	0.999223041116733	7301	8584	12824	9564	1128.27429896395	1339.30010510918	1214.04998741322	1408.23333623863	0.08	UP_pEhEx_DOWN_U2AF84
EHI_004770A	0.0885961625637988	5.31212196363445	0.758732738617368	0.999223041116733	253	271	416	252	39.0978492861085	42.2821911095746	39.3827818749141	37.1052698381572	0.08	DOWN_pEhEx_UP_U2AF84
EHI_005870A	0.0933727285014594	5.43130734008904	0.770803285793718	0.999223041116733	262	308	379	321	40.4886818694088	48.0550363902176	35.8799863716164	47.2650461033669	0.08	DOWN_pEhEx_UP_U2AF84
EHI_008650A	-0.0946052309570133	12.0977471216799	0.760820972996449	0.999223041116733	27539	27064	38432	36775	4255.79316794523	4222.60228852224	3638.36315629014	5414.86626308821	0.08	UP_pEhEx_DOWN_U2AF84
EHI_009510A	0.126538836405217	2.64910478386986	0.763275195313182	0.999223041116733	47	34	65	36	7.26323682390158	5.30477674437467	6.15355966795532	5.30075283402245	0.08	DOWN_pEhEx_UP_U2AF84
EHI_010650A	-0.0868487185978958	9.69187757817448	0.762196355139968	0.999223041116733	4995	5332	7973	6443	771.912083731668	831.913811794287	754.805095886273	948.68751415574	0.08	UP_pEhEx_DOWN_U2AF84
EHI_011960A	0.323809358472053	0.406413255761279	0.761791558994136	0.999223041116733	7	8	17	1	1.08175867590024	1.24818276338228	1.60939252854216	0.147243134278401	0.08	DOWN_pEhEx_UP_U2AF84
EHI_012170A	0.106135515838949	4.20435627115002	0.750776488761538	0.999223041116733	133	110	207	104	20.5534148421045	17.1625129965063	19.5967207887193	15.3132859649537	0.08	DOWN_pEhEx_UP_U2AF84
EHI_012490A	0.0977362688807873	3.98818409431296	0.762632047928314	0.999223041116733	97	111	182	87	14.9900845089033	17.3185358419291	17.2299670702749	12.8101526822209	0.08	DOWN_pEhEx_UP_U2AF84
EHI_021340A	0.0908009653775011	5.60225310823389	0.74976065895027	0.999223041116733	329	313	482	326	50.8426577673111	48.8351506173316	45.6310116916071	48.0012617747589	0.08	DOWN_pEhEx_UP_U2AF84
EHI_021450A	0.0899359813198219	10.6718793255147	0.760283956571822	0.999223041116733	11850	9823	14642	12052	1831.2629013454	1532.61241058801	1386.16031781849	1774.57425432329	0.08	DOWN_pEhEx_UP_U2AF84
EHI_022620A	-0.649716496380209	-0.115153310381406	0.773696940465392	0.999223041116733	0	7	0	12	0	1.09215991795949	0	1.76691761134082	0.08	UP_pEhEx_DOWN_U2AF84
EHI_023060A	-0.334552698619014	0.20603871129974	0.751234671649775	0.999223041116733	7	3	10	7	1.08175867590024	0.468068536268354	0.946701487377742	1.03070193994881	0.08	UP_pEhEx_DOWN_U2AF84
EHI_023610A	-0.179182774708596	1.74046212827981	0.756469341047176	0.999223041116733	21	16	32	24	3.24527602770071	2.49636552676455	3.02944475960877	3.53383522268163	0.08	UP_pEhEx_DOWN_U2AF84
EHI_024590A	-0.186134961052506	1.28118339714249	0.758325415036882	0.999223041116733	14	12	25	15	2.16351735180047	1.87227414507341	2.36675371844435	2.20864701417602	0.08	UP_pEhEx_DOWN_U2AF84
EHI_027620A	-0.213945984878966	0.531751263963521	0.769932077529537	0.999223041116733	8	6	14	8	1.23629562960027	0.936137072536707	1.32538208232884	1.17794507422721	0.08	UP_pEhEx_DOWN_U2AF84
EHI_031360A	0.115345803058254	4.6715823090176	0.763932353878683	0.999223041116733	175	163	329	116	27.0439668975059	25.4317238039139	31.1464789347277	17.0802035762946	0.08	DOWN_pEhEx_UP_U2AF84
EHI_031400A	0.0815123508851504	10.5021435764834	0.761930612149725	0.999223041116733	9709	9496	14090	10081	1500.39928347363	1481.59294013476	1333.90239571524	1484.35803666056	0.08	DOWN_pEhEx_UP_U2AF84
EHI_035390A	0.242850402940825	0.412195805400932	0.751671383521212	0.999223041116733	7	8	10	7	1.08175867590024	1.24818276338228	0.946701487377742	1.03070193994881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_035530A	0.0831738794756302	6.30495721581689	0.771807663458175	0.999223041116733	491	553	802	524	75.8776442667165	86.2806335187999	75.9254592876949	77.1554023618824	0.08	DOWN_pEhEx_UP_U2AF84
EHI_035920A	0.264456389047	0.321115566313921	0.760727790054087	0.999223041116733	6	8	12	4	0.927221722200202	1.24818276338228	1.13604178485329	0.588972537113606	0.08	DOWN_pEhEx_UP_U2AF84
EHI_040600A	-0.179907582384209	1.73717620560329	0.751833143838771	0.999223041116733	20	17	37	20	3.09073907400067	2.65238837218734	3.50279550329764	2.94486268556803	0.08	UP_pEhEx_DOWN_U2AF84
EHI_044800A	-0.115037850461101	2.80368701124963	0.766609723681383	0.999223041116733	40	43	77	45	6.18147814800135	6.70898235317974	7.28960145280861	6.62594104252806	0.08	UP_pEhEx_DOWN_U2AF84
EHI_044880A	-0.100047892585619	4.72631897586996	0.773153529219416	0.999223041116733	187	139	315	165	28.8984103419063	21.6871755137671	29.8210968523989	24.2951171559362	0.08	UP_pEhEx_DOWN_U2AF84
EHI_044920A	0.0987787037410871	3.89728983614299	0.76384980274277	0.999223041116733	89	106	148	97	13.753788879303	16.5384216148152	14.0111820131906	14.2825840250049	0.08	DOWN_pEhEx_UP_U2AF84
EHI_047770A	0.236314138126412	0.33348603263752	0.75577334006835	0.999223041116733	9	5	10	6	1.3908325833003	0.780114227113923	0.946701487377742	0.883458805670409	0.08	DOWN_pEhEx_UP_U2AF84
EHI_051850A	0.21042412060417	0.568272023456983	0.773797981167682	0.999223041116733	8	9	14	6	1.23629562960027	1.40420560880506	1.32538208232884	0.883458805670409	0.08	DOWN_pEhEx_UP_U2AF84
EHI_054460A	-0.297850917275874	0.192733405153508	0.769701112162366	0.999223041116733	8	2	12	5	1.23629562960027	0.312045690845569	1.13604178485329	0.736215671392007	0.08	UP_pEhEx_DOWN_U2AF84
EHI_055350A	0.100986410696523	4.1533945978393	0.761787626853857	0.999223041116733	130	104	189	108	20.0898039810044	16.2263759239696	17.8926581114393	15.9022585020674	0.08	DOWN_pEhEx_UP_U2AF84
EHI_062700A	0.0907037071273612	5.73450952490611	0.756285285905332	0.999223041116733	346	358	581	323	53.4697859802116	55.8561786613569	55.0033564166468	47.5595323719237	0.08	DOWN_pEhEx_UP_U2AF84
EHI_068220A	-0.174196192117862	1.96687396389202	0.767357142501889	0.999223041116733	26	18	49	20	4.01796079620087	2.80841121761012	4.63883728815093	2.94486268556803	0.08	UP_pEhEx_DOWN_U2AF84
EHI_068320A	-0.112498838007294	3.99428537205828	0.749536354080168	0.999223041116733	107	87	180	105	16.5354540459036	13.5739875517823	17.0406267727993	15.4605290992322	0.08	UP_pEhEx_DOWN_U2AF84
EHI_068670A	0.29066862136901	0.848939497441225	0.767608468838637	0.999223041116733	16	6	14	10	2.47259125920054	0.936137072536707	1.32538208232884	1.47243134278401	0.08	DOWN_pEhEx_UP_U2AF84
EHI_072050A	-0.649716496380209	-0.115153310381406	0.773696940465392	0.999223041116733	0	7	0	12	0	1.09215991795949	0	1.76691761134082	0.08	UP_pEhEx_DOWN_U2AF84
EHI_072070A	0.110430877986758	3.15844141369499	0.75629004731095	0.999223041116733	58	58	89	56	8.96314331460195	9.0493250345215	8.4256432376619	8.24561551959048	0.08	DOWN_pEhEx_UP_U2AF84
EHI_072130A	0.1758993305511	1.10892477257277	0.772941340066396	0.999223041116733	12	14	24	8	1.8544434444004	2.18431983591898	2.27208356970658	1.17794507422721	0.08	DOWN_pEhEx_UP_U2AF84
EHI_078530A	0.483123182509754	0.476772166800313	0.75442000097998	0.999223041116733	10	8	0	14	1.54536953700034	1.24818276338228	0	2.06140387989762	0.08	DOWN_pEhEx_UP_U2AF84
EHI_081760A	0.242676746817899	0.412068946102055	0.751439479365449	0.999223041116733	8	7	10	7	1.23629562960027	1.09215991795949	0.946701487377742	1.03070193994881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_084970A	0.116247314136838	2.26541893955952	0.767283007430101	0.999223041116733	29	32	47	29	4.48157165730098	4.99273105352911	4.44949699067539	4.27005089407364	0.08	DOWN_pEhEx_UP_U2AF84
EHI_085830A	0.312764537504375	0.386365993228756	0.759565267232064	0.999223041116733	8	7	8	8	1.23629562960027	1.09215991795949	0.757361189902193	1.17794507422721	0.08	DOWN_pEhEx_UP_U2AF84
EHI_087740A	-0.149239425344333	1.61362210880915	0.752582672377098	0.999223041116733	20	14	27	23	3.09073907400067	2.18431983591898	2.5560940159199	3.38659208840323	0.08	UP_pEhEx_DOWN_U2AF84
EHI_092080A	0.124690068776855	9.09421368491628	0.758847217047984	0.999223041116733	3315	4022	3701	4722	512.290001515611	627.523884290439	350.374220478502	695.282080062612	0.08	DOWN_pEhEx_UP_U2AF84
EHI_096740A	-0.293905936631671	0.391413083951596	0.756652775624683	0.999223041116733	5	7	13	7	0.772684768500168	1.09215991795949	1.23071193359106	1.03070193994881	0.08	UP_pEhEx_DOWN_U2AF84
EHI_098750A	0.0844052018817749	6.75268314014368	0.770620639313546	0.999223041116733	685	741	1182	658	105.857813284523	115.612928458283	111.900115808049	96.8859823551881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_101390A	-0.26956795704171	1.05447180227835	0.760830952173943	0.999223041116733	4	17	20	14	0.618147814800135	2.65238837218734	1.89340297475548	2.06140387989762	0.08	UP_pEhEx_DOWN_U2AF84
EHI_103750A	0.156313726704864	1.95101885663649	0.760231618804327	0.999223041116733	18	31	35	24	2.78166516660061	4.83670820810632	3.3134552058221	3.53383522268163	0.08	DOWN_pEhEx_UP_U2AF84
EHI_104470A	-0.0886122185748036	5.15351263971403	0.761411085647231	0.999223041116733	218	223	400	237	33.6890559066073	34.793094529281	37.8680594951097	34.8966228239811	0.08	UP_pEhEx_DOWN_U2AF84
EHI_104610A	0.266591822355331	0.474625835340666	0.764478853184143	0.999223041116733	7	9	12	6	1.08175867590024	1.40420560880506	1.13604178485329	0.883458805670409	0.08	DOWN_pEhEx_UP_U2AF84
EHI_105080A	0.14717497535942	1.07064593301079	0.753333126977652	0.999223041116733	11	14	22	9	1.69990649070037	2.18431983591898	2.08274327223103	1.32518820850561	0.08	DOWN_pEhEx_UP_U2AF84
EHI_105330A	0.116447006575757	2.67109945138689	0.76275526762228	0.999223041116733	38	44	70	34	5.87240424060128	6.86500519860252	6.62691041164419	5.00626656546565	0.08	DOWN_pEhEx_UP_U2AF84
EHI_105870A	-0.294451535035377	0.391160377494902	0.756226019649278	0.999223041116733	7	5	13	7	1.08175867590024	0.780114227113923	1.23071193359106	1.03070193994881	0.08	UP_pEhEx_DOWN_U2AF84
EHI_106300A	0.153246142958874	2.083843130955	0.771732532942578	0.999223041116733	21	33	38	27	3.24527602770071	5.14875389895189	3.59746565203542	3.97556462551684	0.08	DOWN_pEhEx_UP_U2AF84
EHI_107920A	-0.214154733560799	0.531874000652179	0.766828675540308	0.999223041116733	7	7	14	8	1.08175867590024	1.09215991795949	1.32538208232884	1.17794507422721	0.08	UP_pEhEx_DOWN_U2AF84
EHI_110830A	0.146348319763259	1.80781477438876	0.766118386621219	0.999223041116733	25	19	35	19	3.86342384250084	2.96443406303291	3.3134552058221	2.79761955128963	0.08	DOWN_pEhEx_UP_U2AF84
EHI_111080A	0.143441254652296	2.11017990967298	0.757840539126252	0.999223041116733	25	30	45	23	3.86342384250084	4.68068536268354	4.26015669319984	3.38659208840323	0.08	DOWN_pEhEx_UP_U2AF84
EHI_111850A	-0.102882308573986	3.56848918132994	0.765312235921682	0.999223041116733	74	70	129	80	11.4357345738025	10.9215991795949	12.2124491871729	11.7794507422721	0.08	UP_pEhEx_DOWN_U2AF84
EHI_112010A	0.193334266651464	0.839202260894978	0.757538038815846	0.999223041116733	11	10	21	5	1.69990649070037	1.56022845422785	1.98807312349326	0.736215671392007	0.08	DOWN_pEhEx_UP_U2AF84
EHI_117260A	0.163337465361642	1.06526094398357	0.77291010787191	0.999223041116733	15	10	23	8	2.3180543055005	1.56022845422785	2.17741342096881	1.17794507422721	0.08	DOWN_pEhEx_UP_U2AF84
EHI_118460A	-0.114424244754736	3.09171996739894	0.771360907099537	0.999223041116733	42	60	91	58	6.49055205540141	9.36137072536707	8.61498353513745	8.54010178814728	0.08	UP_pEhEx_DOWN_U2AF84
EHI_118480A	0.190266950220373	1.32528774024757	0.769199518730985	0.999223041116733	16	15	25	12	2.47259125920054	2.34034268134177	2.36675371844435	1.76691761134082	0.08	DOWN_pEhEx_UP_U2AF84
EHI_119320A	-0.167957823649362	1.90304029307364	0.761339749521434	0.999223041116733	18	24	48	18	2.78166516660061	3.74454829014683	4.54416713941316	2.65037641701123	0.08	UP_pEhEx_DOWN_U2AF84
EHI_119940A	0.253822963629046	0.405571010054968	0.771860479000361	0.999223041116733	10	5	11	6	1.54536953700034	0.780114227113923	1.04137163611552	0.883458805670409	0.08	DOWN_pEhEx_UP_U2AF84
EHI_120310A	-0.164436316102299	3.91799620414609	0.762503023322316	0.999223041116733	49	131	147	119	7.57231073130165	20.4389927503848	13.9165118644528	17.5219329791298	0.08	UP_pEhEx_DOWN_U2AF84
EHI_120350A	-0.193817604007643	2.32809087720253	0.771327618225806	0.999223041116733	15	42	47	39	2.3180543055005	6.55295950775695	4.44949699067539	5.74248223685766	0.08	UP_pEhEx_DOWN_U2AF84
EHI_122800A	0.269675649716257	1.15928358457928	0.762570205818151	0.999223041116733	8	20	14	16	1.23629562960027	3.12045690845569	1.32538208232884	2.35589014845442	0.08	DOWN_pEhEx_UP_U2AF84
EHI_125710A	0.309597338547391	0.386237902413591	0.766276899390699	0.999223041116733	9	6	8	8	1.3908325833003	0.936137072536707	0.757361189902193	1.17794507422721	0.08	DOWN_pEhEx_UP_U2AF84
EHI_125820A	0.12032188537492	2.71896894558968	0.77327319572254	0.999223041116733	40	45	74	34	6.18147814800135	7.0210280440253	7.00559100659529	5.00626656546565	0.08	DOWN_pEhEx_UP_U2AF84
EHI_126140A	-0.0768839060621789	11.4412638347203	0.770631141920832	0.999223041116733	16947	17907	30244	19328	2618.93775435447	2793.9010929858	2863.20397842524	2845.91529933294	0.08	UP_pEhEx_DOWN_U2AF84
EHI_127420A	-0.151325817197289	1.35935520391685	0.766736700791329	0.999223041116733	15	13	26	16	2.3180543055005	2.0282969904962	2.46142386718213	2.35589014845442	0.08	UP_pEhEx_DOWN_U2AF84
EHI_131930A	0.103257920275596	3.43678411153284	0.758073146302582	0.999223041116733	63	78	108	69	9.73582808310212	12.1697819429772	10.2243760636796	10.1597762652097	0.08	DOWN_pEhEx_UP_U2AF84
EHI_133330A	0.107047642264594	3.42400809200285	0.754553686752214	0.999223041116733	65	75	113	64	10.0449019905022	11.7017134067088	10.6977268073685	9.42356059381769	0.08	DOWN_pEhEx_UP_U2AF84
EHI_135030A	-0.140542680772415	2.32593856457491	0.763820062564694	0.999223041116733	25	33	44	40	3.86342384250084	5.14875389895189	4.16548654446206	5.88972537113606	0.08	UP_pEhEx_DOWN_U2AF84
EHI_138350A	0.0834247924912718	5.26983664955578	0.771555769372192	0.999223041116733	249	259	426	231	38.4797014713084	40.4099169645012	40.3294833622918	34.0131640183107	0.08	DOWN_pEhEx_UP_U2AF84
EHI_138800A	0.144240245986501	2.20863475869745	0.750038048905975	0.999223041116733	23	36	40	31	3.55434993510077	5.61682243522024	3.78680594951097	4.56453716263044	0.08	DOWN_pEhEx_UP_U2AF84
EHI_140290A	0.158405182129402	2.28996919689399	0.758529425479061	0.999223041116733	40	23	57	22	6.18147814800135	3.58852544472404	5.39619847805313	3.23934895412483	0.08	DOWN_pEhEx_UP_U2AF84
EHI_140710A	0.162256856283034	1.16045987784321	0.755850053951016	0.999223041116733	13	14	23	10	2.00898039810044	2.18431983591898	2.17741342096881	1.47243134278401	0.08	DOWN_pEhEx_UP_U2AF84
EHI_140990A	0.271845334972647	0.238315358850807	0.767128267268371	0.999223041116733	5	8	12	3	0.772684768500168	1.24818276338228	1.13604178485329	0.441729402835204	0.08	DOWN_pEhEx_UP_U2AF84
EHI_141870A	-0.1755480517574	1.93671547900389	0.762881511268216	0.999223041116733	27	16	46	21	4.17249774990091	2.49636552676455	4.35482684193761	3.09210581984643	0.08	UP_pEhEx_DOWN_U2AF84
EHI_142060A	-0.303410473319003	0.397521742200494	0.751119107726955	0.999223041116733	6	6	12	8	0.927221722200202	0.936137072536707	1.13604178485329	1.17794507422721	0.08	UP_pEhEx_DOWN_U2AF84
EHI_142930A	0.143967078779464	1.777704590397	0.762192770203466	0.999223041116733	24	19	35	18	3.70888688880081	2.96443406303291	3.3134552058221	2.65037641701123	0.08	DOWN_pEhEx_UP_U2AF84
EHI_143100A	0.0972379897976967	3.85385155382587	0.769088884988842	0.999223041116733	93	96	138	98	14.3719366941031	14.9781931605873	13.0644805258128	14.4298271592833	0.08	DOWN_pEhEx_UP_U2AF84
EHI_148570A	-0.145611969037207	2.44107783412192	0.755657591055137	0.999223041116733	24	39	50	42	3.70888688880081	6.0848909714886	4.73350743688871	6.18421163969286	0.08	UP_pEhEx_DOWN_U2AF84
EHI_148890A	0.0857169857999282	7.61331573777377	0.7703100369515	0.999223041116733	1360	1234	1829	1402	210.170257032046	192.532191251716	173.151702041389	206.434874258319	0.08	DOWN_pEhEx_UP_U2AF84
EHI_151370A	-0.191285798729987	1.07445048542877	0.759241919975358	0.999223041116733	10	12	16	17	1.54536953700034	1.87227414507341	1.51472237980439	2.50313328273282	0.08	UP_pEhEx_DOWN_U2AF84
EHI_151600A	0.0897837715572468	5.89852018492822	0.750504687487772	0.999223041116733	405	384	629	377	62.5874662485136	59.9127726423493	59.54752355606	55.5106616229573	0.08	DOWN_pEhEx_UP_U2AF84
EHI_151920A	-0.127064526577995	1.91025524041597	0.77400737046368	0.999223041116733	22	21	42	22	3.39981298140074	3.27647975387848	3.97614624698652	3.23934895412483	0.08	UP_pEhEx_DOWN_U2AF84
EHI_152240A	0.141486937700729	2.18422074851765	0.756481202610825	0.999223041116733	31	27	44	27	4.79064556470104	4.21261682641518	4.16548654446206	3.97556462551684	0.08	DOWN_pEhEx_UP_U2AF84
EHI_152690A	-0.213479050198597	0.531996741068355	0.770374414633565	0.999223041116733	6	8	14	8	0.927221722200202	1.24818276338228	1.32538208232884	1.17794507422721	0.08	UP_pEhEx_DOWN_U2AF84
EHI_153030A	0.265136415628264	0.399456900488328	0.765251108342403	0.999223041116733	9	6	12	5	1.3908325833003	0.936137072536707	1.13604178485329	0.736215671392007	0.08	DOWN_pEhEx_UP_U2AF84
EHI_154200A	-0.148857180355648	4.28643123069788	0.762584831994556	0.999223041116733	82	153	148	181	12.6720302034028	23.871495349686	14.0111820131906	26.6510073043907	0.08	UP_pEhEx_DOWN_U2AF84
EHI_155590A	0.240398775730672	0.411815240494479	0.770964653208891	0.999223041116733	10	5	10	7	1.54536953700034	0.780114227113923	0.946701487377742	1.03070193994881	0.08	DOWN_pEhEx_UP_U2AF84
EHI_157890A	0.260337425222561	3.25363389438867	0.755653866778452	0.999223041116733	106	24	133	28	16.3809170922036	3.74454829014683	12.591129782124	4.12280775979524	0.08	DOWN_pEhEx_UP_U2AF84
EHI_158610A	0.191590064561325	1.32548640691837	0.773222239506169	0.999223041116733	14	17	25	12	2.16351735180047	2.65238837218734	2.36675371844435	1.76691761134082	0.08	DOWN_pEhEx_UP_U2AF84
EHI_159670A	-0.106143869969771	5.50328634664306	0.770998044731444	0.999223041116733	246	313	386	388	38.0160906102083	48.8351506173316	36.5426774127808	57.1303361000198	0.08	UP_pEhEx_DOWN_U2AF84
EHI_163550A	-0.247269231024368	0.460136221653425	0.763121018363419	0.999223041116733	7	6	14	7	1.08175867590024	0.936137072536707	1.32538208232884	1.03070193994881	0.08	UP_pEhEx_DOWN_U2AF84
EHI_164370A	-0.231341749852356	0.543957056428007	0.773575216209355	0.999223041116733	6	8	12	10	0.927221722200202	1.24818276338228	1.13604178485329	1.47243134278401	0.08	UP_pEhEx_DOWN_U2AF84
EHI_164380A	0.159148086569211	1.06547495575994	0.761356749623537	0.999223041116733	13	12	23	8	2.00898039810044	1.87227414507341	2.17741342096881	1.17794507422721	0.08	DOWN_pEhEx_UP_U2AF84
