baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CmasM_1	CmasM_2	CmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	CmasM_1.1	CmasM_2.1	CmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_145610A	258.522548849831	1.82323424963767	0.622979335629438	2.92663680055379	0.00342648774142291	0.161982193543029	264	461	313	238	203	24	341.870778761794	528.812816819767	234.137671896155	181.600333771548	246.113938111874	18.5997537378477	83.8	DOWN_pEhEx_UP_CmasM
EHI_156690A	44621.7222122362	1.0072940000442	0.344336782334509	2.92531629416707	0.00344106278011898	0.161982193543029	52002	47186	74825	46465	27579	27613	67340.773625647	54127.0316148754	55972.3683694243	35454.0315491387	33436.3364491989	21399.7916651329	83.8	DOWN_pEhEx_UP_CmasM
EHI_166410A	13.4114222071969	-2.97212108539369	1.01637566725643	-2.92423478950114	0.00345304185766424	0.161982193543029	0	5	4	33	9	46	0	5.73549692863088	2.99217472071764	25.1798782120214	10.9114553842703	35.6495279975415	83.8	UP_pEhEx_DOWN_CmasM
EHI_013900A	26821.5437923065	1.34626400209377	0.464028187480794	2.90125479101308	0.00371671538293784	0.171345151800034	34929	30182	40944	30971	17307	7527	45231.8349673132	34621.7536599875	30627.9004412657	23631.6972152883	20982.7287039518	5833.34776603249	82.87	DOWN_pEhEx_UP_CmasM
EHI_148520A	94.147857811214	-1.72137959029384	0.593477022299852	-2.90049913579319	0.00372568865563919	0.171345151800034	17	22	65	47	53	476	22.0144062081458	25.2361864859759	48.6228392116616	35.8622507868184	64.2563483740362	368.895115800646	82.87	UP_pEhEx_DOWN_CmasM
EHI_068170A	605.70183470902	-1.25928966738351	0.434809447868794	-2.8961874530461	0.00377726695293953	0.172030672584848	211	316	552	613	749	1561	273.237629995222	362.483405889472	412.920111459034	467.73531345361	908.075564757605	1209.75898269918	82.8	UP_pEhEx_DOWN_CmasM
EHI_070450A	40.5591181942363	1.5824136251481	0.547695906775428	2.88921937442366	0.00386199543667132	0.174198274936781	79	48	33	40	19	10	102.302240614325	55.0607705148565	24.6854414459205	30.5210644994199	23.0352947001262	7.74989739076988	82.58	DOWN_pEhEx_UP_CmasM
EHI_032780A	53.3094432931761	-2.08988943876184	0.724739605177106	-2.88364182643382	0.00393105586369885	0.175624600539155	4	26	35	63	97	120	5.1798602842696	29.8245840288806	26.1815288062793	48.0706765865864	117.601241363802	92.9987686892386	82.44	UP_pEhEx_DOWN_CmasM
EHI_058320A	74.2481905705471	-1.60500010606475	0.558307054685081	-2.8747623598811	0.00404331691903759	0.17826708027507	13	28	91	76	101	191	16.8345459238762	32.1187828003329	68.0719748963263	57.9900225488978	122.450777090144	148.023040163705	82.17	UP_pEhEx_DOWN_CmasM
EHI_174910A	879.009902411668	-1.28094664494999	0.445860027225169	-2.87297933596341	0.00406620711776433	0.17826708027507	263	466	889	940	1181	2045	340.575813690726	534.548313748398	665.010831679495	717.245015736368	1431.82542320258	1584.85401641244	82.17	UP_pEhEx_DOWN_CmasM
EHI_112880A	291.197916204826	-1.67477179038449	0.584340224452739	-2.86609019934061	0.0041557581906298	0.178850107084811	45	114	181	209	195	1325	58.273428198033	130.769329972784	135.395906112473	159.472562009469	236.41486665919	1026.86140427701	82.11	UP_pEhEx_DOWN_CmasM
EHI_135060A	1538.70417648628	-1.66480323642267	0.580833566400426	-2.86623110771625	0.00415390875584921	0.178850107084811	188	709	1738	1817	2184	3666	243.453433360671	813.293464479859	1300.09991615181	1386.41935488615	2647.84650658292	2841.11238345624	82.11	UP_pEhEx_DOWN_CmasM
EHI_059870A	650.596338517756	1.42253271933411	0.498436458162423	2.85399010453315	0.00431738760979427	0.180829154263794	911	653	1088	790	337	193	1179.7131797424	749.055898879193	813.871524035197	602.791023863543	408.573384944343	149.573019641859	81.92	DOWN_pEhEx_UP_CmasM
EHI_075690A	152.211049334291	-1.54133463493965	0.5391662439052	-2.85873726770376	0.00425330896800281	0.180829154263794	38	33	117	93	79	738	49.2086727005612	37.8542797289638	87.5211105809909	70.9614749611513	95.7783305952614	571.942427438817	81.92	UP_pEhEx_DOWN_CmasM
EHI_196530A	89.6717573116602	-1.14529361061714	0.400946447925846	-2.85647526382117	0.00428373381965897	0.180829154263794	35	47	92	141	102	179	45.323777487359	53.9136711291303	68.8200185765057	107.586752360455	123.66316102173	138.723163294781	81.92	UP_pEhEx_DOWN_CmasM
EHI_131670A	354.266552382456	1.10458976074684	0.387915897692712	2.84749804614052	0.00440643646858742	0.181857687394776	502	447	327	459	237	104	650.072465675835	512.753425419601	244.610283418667	350.229215130843	287.334991785784	80.5989328640068	81.81	DOWN_pEhEx_UP_CmasM
EHI_151550A	12.218242208739	-3.48213522752034	1.22327956253971	-2.84655718459884	0.0044194790797281	0.181857687394776	0	0	15	6	11	57	0	0	11.2206552026911	4.57815967491299	13.3362232474415	44.1744151273883	81.81	UP_pEhEx_DOWN_CmasM
EHI_007510A	31412.8992917357	2.12068657220395	0.746541708185016	2.84068063304827	0.00450173702567448	0.182048692995164	37582	39449	61094	37214	15620	1967	48667.3773008551	45251.9236675119	45700.9805968808	28395.2723570353	18937.4370113669	1524.40481676444	81.8	DOWN_pEhEx_UP_CmasM
EHI_169580A	1328.70832626611	-1.55938066126054	0.548626617371677	-2.84233504515534	0.00447843996836936	0.182048692995164	94	99	1082	236	203	8389	121.726716680336	113.562839186891	809.383261954121	180.074280546577	246.113938111874	6501.38892111685	81.8	UP_pEhEx_DOWN_CmasM
EHI_164840A	21.7293382379044	-2.05003013742378	0.722827252608812	-2.83612734581444	0.00456642341798368	0.183086258579158	4	2	28	19	21	80	5.1798602842696	2.29419877145235	20.9452230450235	14.4975056372245	25.4600625632973	61.9991791261591	81.69	UP_pEhEx_DOWN_CmasM
EHI_032670A	20.6644176220273	-2.81527154410789	0.994440931266033	-2.8310093195015	0.00464013690115208	0.183785862431816	0	5	16	25	47	39	0	5.73549692863088	11.9686988828706	19.0756653121374	56.9820447845226	30.2245998240025	81.62	UP_pEhEx_DOWN_CmasM
EHI_035510A	163.967878902433	-1.39304693154117	0.492798055791391	-2.82681093232817	0.0047014076938431	0.183785862431816	52	71	118	168	119	612	67.3381836955049	81.4440563865585	88.2691542611703	128.188470897564	144.273687858685	474.293720315117	81.62	UP_pEhEx_DOWN_CmasM
EHI_176150A	190.159670837736	-1.71750102746033	0.607272913965426	-2.82821938532585	0.0046807717282697	0.183785862431816	30	27	114	78	59	1103	38.848952132022	30.9716834146068	85.2769795404527	59.5160757738688	71.5306519635497	854.813682201918	81.62	UP_pEhEx_DOWN_CmasM
EHI_148470A	541.704571460593	-1.38247744250426	0.489558943737643	-2.82392439192192	0.00474395743753098	0.183916564788908	183	246	527	564	909	1038	236.978608005334	282.186448888639	394.219019454549	430.347009441821	1102.0569938113	804.439349161914	81.61	UP_pEhEx_DOWN_CmasM
EHI_030820A	1483.39235397438	-1.01468086698222	0.360376522898036	-2.8156131226931	0.00486842539871748	0.187194947093309	557	626	1801	1418	1199	4617	721.295544584542	718.084215464587	1347.22666800312	1081.97173650444	1453.64833397112	3578.12762531845	81.28	UP_pEhEx_DOWN_CmasM
EHI_014400A	941.548151027656	-1.0809753585851	0.384919560203772	-2.8083149580989	0.00498014936742206	0.189933989289243	314	377	1073	850	656	3308	406.619032315164	432.456468418769	802.650868832506	648.572620612673	795.323859120145	2563.66605686668	81.01	UP_pEhEx_DOWN_CmasM
EHI_044830A	38069.3859952928	1.12592302667506	0.401480957842858	2.80442448061447	0.00504064944567266	0.190691020561697	42643	40630	69947	36062	26602	18706	55221.1955255272	46606.6480420546	52323.4112975092	27516.265699452	32251.8373480398	14496.9580591741	80.93	DOWN_pEhEx_UP_CmasM
EHI_005070A	158.418239724468	-1.28189488752964	0.458651612151876	-2.79492070575161	0.00519124464231212	0.194817028936689	50	86	132	174	154	476	64.74825355337	98.6505471724512	98.7417657836821	132.766630572477	186.707125464181	368.895115800646	80.52	UP_pEhEx_DOWN_CmasM
EHI_083630A	15.829395909949	-2.3737958660479	0.85055795438136	-2.7908690452192	0.00525667357065258	0.195706791428026	2	1	14	11	6	84	2.5899301421348	1.14709938572618	10.4726115225117	8.39329273734047	7.27430358951353	65.099138082467	80.43	UP_pEhEx_DOWN_CmasM
EHI_040310A	1204.15937410089	-1.3927555966156	0.499755886003248	-2.78687182206904	0.00532195249273783	0.196577001129395	403	867	613	1757	1241	3103	521.870923640163	994.535167424595	458.550775949978	1340.63775813702	1504.56845909771	2404.79316035589	80.34	UP_pEhEx_DOWN_CmasM
EHI_025450A	1791.08181818039	1.08968031466545	0.392081706078815	2.77921743802658	0.0054490037045626	0.197500635702095	2379	2140	2156	2386	1013	709	3080.72190406935	2454.79268545402	1612.78217446681	1820.5814973904	1228.1449226962	549.467725005585	80.25	DOWN_pEhEx_UP_CmasM
EHI_044550A	89632.4598837459	0.904052630236699	0.32487563478509	2.78276525980394	0.00538977863953883	0.197500635702095	108717	95980	134001	80340	53808	77595	140784.717631235	110098.599041998	100238.601187721	61301.5580470849	65235.9545907573	60135.3288036789	80.25	DOWN_pEhEx_UP_CmasM
EHI_075530A	53.6409979032999	-1.71851527571885	0.618666301733304	-2.77777417471119	0.00547326425949101	0.197500635702095	7	23	59	92	78	100	9.06475549747181	26.3832858717021	44.1345771305852	70.1984483486658	94.5659466636758	77.4989739076988	80.25	UP_pEhEx_DOWN_CmasM
EHI_134810A	727.593767145416	-1.38738561384841	0.500228173679259	-2.77350554576717	0.00554558951507334	0.198582903932894	149	483	619	1181	923	1465	192.949795589043	554.049003305743	463.039038031054	901.134429345373	1119.0303688535	1135.35996774779	80.14	UP_pEhEx_DOWN_CmasM
EHI_017890A	23.4400074092411	-1.67719976618555	0.608537006006334	-2.75611795113755	0.00584918999245525	0.200644570573031	7	10	17	32	32	57	9.06475549747181	11.4709938572618	12.71674256305	24.4168515995359	38.7962858107388	44.1744151273883	79.94	UP_pEhEx_DOWN_CmasM
EHI_023070A	236.734658648804	-1.43889906233826	0.521647715801717	-2.75837316785107	0.0058089842489086	0.200644570573031	75	55	211	144	173	1010	97.1223803300551	63.0904662149397	157.837216517855	109.875832197912	209.742420164307	782.739636467758	79.94	UP_pEhEx_DOWN_CmasM
EHI_091130A	43.9030408430117	3.08860851604634	1.12076897551917	2.75579408737256	0.00585498435132191	0.200644570573031	51	99	69	0	24	4	66.0432186244375	113.562839186891	51.6150139323793	0	29.0972143580541	3.09995895630795	79.94	DOWN_pEhEx_UP_CmasM
EHI_157010A	924.939708554056	1.56320980072799	0.566239926293324	2.76068452283284	0.00576803638688692	0.200644570573031	1270	581	2416	787	466	343	1644.6056402556	666.464743106909	1807.27353131345	600.501944026087	564.970912118884	265.821480503407	79.94	DOWN_pEhEx_UP_CmasM
EHI_187160A	96.2781105150194	-1.61159439548888	0.584859219599159	-2.75552533239265	0.00585979666776917	0.200644570573031	40	23	60	81	83	377	51.798602842696	26.3832858717021	44.8826208107646	61.8051556113253	100.627866321604	292.171131632025	79.94	UP_pEhEx_DOWN_CmasM
EHI_191530A	23.4400074092411	-1.67719976618555	0.608537006006334	-2.75611795113755	0.00584918999245525	0.200644570573031	7	10	17	32	32	57	9.06475549747181	11.4709938572618	12.71674256305	24.4168515995359	38.7962858107388	44.1744151273883	79.94	UP_pEhEx_DOWN_CmasM
EHI_153670A	225.00562991258	1.37471427467162	0.49992496169519	2.74984123619296	0.0059624145577259	0.202678889060089	360	238	249	290	137	48	466.187425584264	273.00965380283	186.262876364673	221.277717620794	166.096598627226	37.1995074756954	79.73	DOWN_pEhEx_UP_CmasM
EHI_005100A	93.8053404970068	-1.16292776461476	0.425166608141775	-2.73522836070648	0.00623370131634841	0.203586214295929	31	46	101	108	86	268	40.1439172030894	52.7665717434041	75.5524116981204	82.4068741484337	104.265018116361	207.697250072633	79.64	UP_pEhEx_DOWN_CmasM
EHI_030150A	13.0641045069217	2.55011658402855	0.931813353727823	2.73672466039097	0.00620542071848744	0.203586214295929	14	17	37	5	7	1	18.1295109949436	19.500689557345	27.6776161666381	3.81513306242749	8.48668752109911	0.774989739076988	79.64	DOWN_pEhEx_UP_CmasM
EHI_036630A	68.894310033107	-6.77259420631254	2.47273729951617	-2.73890566848234	0.00616440577508185	0.203586214295929	0	0	96	76	76	247	0	0	71.8121932972233	57.9900225488978	92.1411788005047	191.422465552016	79.64	UP_pEhEx_DOWN_CmasM
EHI_054940A	40.7559302435993	1.76366451205257	0.64436525518063	2.73705712384845	0.00619915274715222	0.203586214295929	36	86	45	38	27	5	46.6187425584264	98.6505471724512	33.6619656080734	28.9950112744489	32.7343661528109	3.87494869538494	79.64	DOWN_pEhEx_UP_CmasM
EHI_126980A	58.9025362133842	-2.81022165517752	1.02435149271327	-2.74341539517251	0.00608037143998588	0.203586214295929	21	0	23	61	127	140	27.1942664924154	0	17.2050046441264	46.5446233616154	153.97275931137	108.498563470778	79.64	UP_pEhEx_DOWN_CmasM
EHI_129910A	324.066559766148	-1.7803302636755	0.651087446185388	-2.73439500961991	0.00624950220818881	0.203586214295929	74	47	145	187	111	1818	95.8274152589877	53.9136711291303	108.466333626014	142.685976534788	134.574616406	1408.93134564196	79.64	UP_pEhEx_DOWN_CmasM
EHI_150550A	23.9834334605109	-1.91378252912261	0.700522931169795	-2.73193416513405	0.00629637211417253	0.203698493707471	5	5	20	15	21	103	6.47482535533701	5.73549692863088	14.9608736035882	11.4453991872825	25.4600625632973	79.8239431249298	79.63	UP_pEhEx_DOWN_CmasM
EHI_152990A	145.703559952209	-1.08357345228442	0.39697388467149	-2.72958371853885	0.00634143453076422	0.203751160163116	65	59	176	188	165	319	84.1727296193811	67.6788637578444	131.655687711576	143.449003147274	200.043348711622	247.221726765559	79.62	UP_pEhEx_DOWN_CmasM
EHI_029560A	71.4557733310621	-1.415463773182	0.520727529131949	-2.71824263937336	0.0065629690200438	0.209434610020581	25	24	65	58	71	245	32.374126776685	27.5303852574282	48.6228392116616	44.2555435241589	86.0792591425767	189.872486073862	79.06	UP_pEhEx_DOWN_CmasM
EHI_033740A	296.048779558178	-1.1176246335362	0.41174823634336	-2.71433981954984	0.00664080067903416	0.210486459360468	114	118	301	299	209	1015	147.626018101684	135.357727515689	225.161147734002	228.144957133164	253.388241701388	786.614585163143	78.95	UP_pEhEx_DOWN_CmasM
EHI_099720A	182.850119178794	-1.63308118549597	0.602169573911884	-2.71199551795179	0.00668794971275641	0.210558202030472	37	68	113	105	143	817	47.9137076294938	78.00275822938	84.5289358602733	80.1177943109772	173.370902216739	633.166616825899	78.94	UP_pEhEx_DOWN_CmasM
EHI_026310A	255.328366651456	1.44919441482322	0.537963889426226	2.69385072735808	0.00706317898167857	0.219426308629498	298	246	564	250	158	77	385.899591178086	282.186448888639	421.896635621187	190.756653121374	191.556661190523	59.6742099089281	78.06	DOWN_pEhEx_UP_CmasM
EHI_174150A	15.2634956800125	-3.59968118802583	1.33573897758043	-2.69489866541615	0.00704100407788316	0.219426308629498	0	0	38	15	19	37	0	0	28.4256598468176	11.4453991872825	23.0352947001262	28.6746203458486	78.06	UP_pEhEx_DOWN_CmasM
EHI_174220A	443.322727225636	-1.13896105130222	0.423696350967354	-2.6881540251688	0.00718482470530881	0.221736925609234	207	232	344	519	418	1246	268.057769710952	266.127057488473	257.327025981717	396.010811879973	506.776483402776	965.637214889927	77.83	UP_pEhEx_DOWN_CmasM
EHI_015250A	104.4074374474	1.83656287916515	0.685972371778209	2.67731319033203	0.00742152256502087	0.224788484963017	78	207	164	60	89	15	101.007275543257	237.449572845319	122.679163549423	45.7815967491299	107.902169911117	11.6248460861548	77.52	DOWN_pEhEx_UP_CmasM
EHI_152160A	121.353317185539	2.32376695738342	0.868733678584421	2.67488991697656	0.0074753791631274	0.224788484963017	116	181	269	56	101	5	150.215948243819	207.624988816438	201.223749968261	42.7294902991879	122.450777090144	3.87494869538494	77.52	DOWN_pEhEx_UP_CmasM
EHI_156310A	515.853084661362	-1.7633350217757	0.659054938504807	-2.67555088165512	0.00746065474711675	0.224788484963017	116	176	512	266	968	1269	150.215948243819	201.889491887807	382.998364251858	202.965078921142	1173.58764577485	983.461978888698	77.52	UP_pEhEx_DOWN_CmasM
EHI_161170A	666.126171248423	2.03953676892973	0.761614396091733	2.6779125754394	0.00740825519454609	0.224788484963017	777	704	1553	678	385	48	1006.18786021937	807.557967551228	1161.71183531862	517.332043265167	466.767813660451	37.1995074756954	77.52	DOWN_pEhEx_UP_CmasM
EHI_190990A	255.28067858585	1.46588524438272	0.550709777335344	2.66181082071128	0.0077721546607019	0.232224060594603	340	291	367	294	184	46	440.288124162916	333.805921246317	274.532030625843	224.329824070736	223.078643411748	35.6495279975415	76.78	DOWN_pEhEx_UP_CmasM
EHI_017690A	1060.8100379805	1.40908970457616	0.530877867649937	2.65426341997237	0.00794817523474173	0.235980316621351	1612	1045	1395	1114	842	212	2087.48369456065	1198.71885808385	1043.52093385028	850.011646308844	1020.82727039506	164.297824684321	76.4	DOWN_pEhEx_UP_CmasM
EHI_153800A	39.6787042497238	-1.37553243265963	0.518975793474846	-2.65047512803948	0.00803786452729522	0.237142279858754	9	17	46	47	36	120	11.6546856396066	19.500689557345	34.4100092882528	35.8622507868184	43.6458215370812	92.9987686892386	76.29	UP_pEhEx_DOWN_CmasM
EHI_013220A	1344.04858316402	-1.25045628071521	0.472463186332183	-2.64667452806795	0.00812875472670368	0.238324927643544	333	852	1313	1690	1738	2938	431.223368665445	977.328676638703	982.181352075565	1289.51497510049	2107.12327309575	2276.91985340819	76.17	UP_pEhEx_DOWN_CmasM
EHI_006940A	206.630100410622	-1.11421439726456	0.421816502782584	-2.64146705952577	0.00825478339001376	0.240447373418423	70	103	216	204	186	630	90.6475549747181	118.151236729796	161.577434918752	155.657428947042	225.503411274919	488.243535618503	75.96	UP_pEhEx_DOWN_CmasM
EHI_015440A	342.579159908907	-1.15145607691683	0.436245750767838	-2.63946657334804	0.00830366115834246	0.240447373418423	105	209	343	401	405	808	135.971332462077	239.743771616771	256.578982301537	305.973671606685	491.015492292163	626.191709174206	75.96	UP_pEhEx_DOWN_CmasM
EHI_096200A	23.8274309289871	-2.44910595950642	0.932699829185304	-2.62582438944549	0.00864394004991378	0.248765170393531	0	9	14	19	30	92	0	10.3238944715356	10.4726115225117	14.4975056372245	36.3715179475676	71.2990559950829	75.12	UP_pEhEx_DOWN_CmasM
EHI_141050A	22.9200515853998	-2.63509572542082	1.00450433032193	-2.62327960754168	0.008708776884002	0.249102880261301	5	0	23	16	41	67	6.47482535533701	0	17.2050046441264	12.208425799768	49.7077411950091	51.9243125181582	75.09	UP_pEhEx_DOWN_CmasM
EHI_184520A	278.458993251409	1.6997517376429	0.650205827599605	2.61417487431319	0.00894432433672565	0.254289851294424	253	294	787	156	205	64	327.626162980052	337.247219403496	588.710376301195	119.032151547738	248.538705975045	49.5993433009272	74.57	DOWN_pEhEx_UP_CmasM
EHI_140010A	28.8745200820981	-1.81750934935657	0.69635977209422	-2.61001485466431	0.00905382910915937	0.25432043323992	10	9	13	29	22	118	12.949650710674	10.3238944715356	9.72456784233232	22.1277717620794	26.6724464948829	91.4487892110846	74.57	UP_pEhEx_DOWN_CmasM
EHI_182950A	46.3990795513563	-1.54481696066957	0.591681552826164	-2.61089255409564	0.00903062617450667	0.25432043323992	11	23	37	42	58	139	14.2446157817414	26.3832858717021	27.6776161666381	32.0471177243909	70.3182680319641	107.723573731701	74.57	UP_pEhEx_DOWN_CmasM
EHI_197020A	209.742077671879	-1.7823210217392	0.68510514109271	-2.60152918849285	0.00928091669663561	0.259147501332843	27	16	104	60	40	1333	34.9640569188198	18.3535901716188	77.7965427386586	45.7815967491299	48.4953572634235	1033.06132218963	74.09	UP_pEhEx_DOWN_CmasM
