baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1.1	UmasM_2.1	UmasM_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_044880A	254.552470869418	0.0740112555587897	0.3985109771278	0.185719490319221	0.852664743160013	0.999717028849961	182	251	267	315	165	410	218.382185203127	170.105328436044	416.809684990531	233.653781158688	193.917158872505	294.446686555614	0.03	DOWN_pEhEx_UP_UmasM
EHI_044890A	11.5605544289971	0.385200192210805	0.794896902565699	0.4845913865905	0.62796622483715	0.999717028849961	16	24	1	23	13	0	19.1984338640112	16.265051324562	1.56108496251135	17.0604348147613	15.2783216081367	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_044910A	91.3963046768856	-0.0834349347104526	0.450596903038438	-0.185165353218895	0.853099343269065	0.999717028849961	67	186	37	184	78	78	80.3934418055467	126.054147765355	57.76014361292	136.483478518091	91.6699296488204	56.0166867105802	0.03	UP_pEhEx_DOWN_UmasM
EHI_044920A	123.882888616616	0.0843666407565916	0.408903222022483	0.206324225911707	0.836537656082437	0.999717028849961	98	133	116	148	97	182	117.590407417068	90.1354927569476	181.085855651317	109.780189242812	113.999784306866	130.705602324687	0.03	DOWN_pEhEx_UP_UmasM
EHI_044930A	479.201560094573	0.350665665301605	0.543656507668345	0.645013276499814	0.518918582052032	0.999717028849961	877	546	46	685	711	52	1052.31415617111	370.029917633785	71.8099082755222	508.104254265718	835.606666414248	37.3444578070535	0.03	DOWN_pEhEx_UP_UmasM
EHI_044940A	165.870166124367	-0.699175794589611	0.559935366588832	-1.24867232239507	0.21178494806502	0.999717028849961	236	158	22	293	201	163	283.176899494165	107.078254553366	34.3438691752497	217.335104379351	236.22635717196	117.06051197211	0.03	UP_pEhEx_DOWN_UmasM
EHI_044970A	12724.1630139035	-0.379992622663832	0.461560912171852	-0.82327730239503	0.410350318005736	0.999717028849961	12658	11105	6633	15247	16859	16922	15188.3609906658	7525.9747899692	10354.6765563378	11309.5847661159	19813.6326147367	12152.7483655954	0.03	UP_pEhEx_DOWN_UmasM
EHI_044980A	25.8479102948829	0.351209893708228	0.720490219927086	0.487459626785456	0.625932647131932	0.999717028849961	42	36	2	47	36	0	50.3958888930293	24.397576986843	3.1221699250227	34.8626276649471	42.3091982994556	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_045000A	1992.13583945946	-0.0257715285254379	0.532271142137988	-0.048418045776295	0.961383077721225	0.999717028849961	584	1157	3703	1150	1271	3259	700.742836036407	784.111015938259	5780.69761617953	853.021740738067	1493.74975107245	2340.49207679206	0.03	UP_pEhEx_DOWN_UmasM
EHI_045010A	231.575279418667	0.752173987038612	0.539951716228696	1.39303934857766	0.163607892130546	0.999717028849961	32	147	551	72	51	387	38.3968677280223	99.6234393629421	860.157814343755	53.4065785505573	59.9380309242287	277.928945602494	0.03	DOWN_pEhEx_UP_UmasM
EHI_045030A	43.2780754426267	0.623105881508649	0.551043538729871	1.13077431766078	0.258150092125754	0.999717028849961	16	19	76	16	5	127	19.1984338640112	12.8764989652782	118.642457150863	11.8681285667905	5.87627754159105	91.2066565672267	0.03	DOWN_pEhEx_UP_UmasM
EHI_045050A	15.8566334189032	0.54973598954582	0.695505165854828	0.790412518173253	0.429286893854023	0.999717028849961	9	35	14	27	8	13	10.7991190485063	23.7198665149862	21.8551894751589	20.027466956459	9.40204406654568	9.33611445176337	0.03	DOWN_pEhEx_UP_UmasM
EHI_045060A	66.813979398498	0.304853357634397	0.570703695245874	0.534170989558879	0.593223238361502	0.999717028849961	60	130	34	75	25	143	71.9941269900418	88.1023613413774	53.076888725386	55.6318526568305	29.3813877079553	102.697258969397	0.03	DOWN_pEhEx_UP_UmasM
EHI_045070A	142.201763737368	0.56812176304715	0.524074759551577	1.08404717589006	0.27834388234616	0.999717028849961	37	40	342	49	29	247	44.3963783105258	27.10841887427	533.891057178882	36.3461437357959	34.0824097412281	177.386174583504	0.03	DOWN_pEhEx_UP_UmasM
EHI_045080A	6321.68242733764	0.199395148615111	0.480158654904482	0.415269300216565	0.677944772404055	0.999717028849961	9456	6666	2607	8373	7466	4193	11346.2744136306	4517.61800539709	4069.74849726709	6210.74003060855	8774.45762510376	3011.25599201875	0.03	DOWN_pEhEx_UP_UmasM
EHI_045100A	11.1905224110925	0.186214949207562	0.720579755873644	0.258423786804546	0.796079860693163	0.999717028849961	5	21	10	15	8	15	5.99951058250349	14.2319199089917	15.6108496251135	11.1263705313661	9.40204406654568	10.7724397520347	0.03	DOWN_pEhEx_UP_UmasM
EHI_045110A	56.3960307747851	-0.448888935833691	0.481721632835686	-0.931843008982754	0.35141766399831	0.999717028849961	50	105	12	94	65	59	59.9951058250349	71.1595995449586	18.7330195501362	69.7252553298942	76.3916080406837	42.371596358003	0.03	UP_pEhEx_DOWN_UmasM
EHI_045120A	453.290790748714	-0.450585557082029	0.401423880471823	-1.12246824118292	0.261663403557226	0.999717028849961	512	580	109	762	596	385	614.349883648357	393.072073676914	170.158260913737	565.219622993398	700.452282957654	276.492620302223	0.03	UP_pEhEx_DOWN_UmasM
EHI_045130A	36.1742131759759	-0.266019951602429	0.500553316649187	-0.531451780967559	0.595105747094068	0.999717028849961	37	64	9	66	35	35	44.3963783105258	43.3734701988319	14.0497646626022	48.9560303380108	41.1339427911374	25.1356927547475	0.03	UP_pEhEx_DOWN_UmasM
EHI_045140A	111.912236651811	0.215789154680308	0.486612688472051	0.443451557660527	0.657439150712981	0.999717028849961	150	114	67	126	99	139	179.985317475105	77.2589937916694	104.592692488261	93.4615124634752	116.350295323503	99.8246083688545	0.03	DOWN_pEhEx_UP_UmasM
EHI_045150A	29.5708408922836	-0.233872150544503	0.565814485118295	-0.413337156781356	0.679359610225625	0.999717028849961	8	32	34	26	20	70	9.59921693200558	21.686735099416	53.076888725386	19.2857089210346	23.5051101663642	50.2713855094951	0.03	UP_pEhEx_DOWN_UmasM
EHI_045170A	6.37012603946886	0.164529653502017	0.995937914533794	0.165200712916964	0.868786004148967	0.999717028849961	9	13	0	14	7	0	10.7991190485063	8.81023613413774	0	10.3846124959417	8.22678855822747	0	0.03	DOWN_pEhEx_UP_UmasM
EHI_045180A	33.7845964836577	0.475090812658364	0.668578698473725	0.710598189477068	0.477333265365492	0.999717028849961	2	9	69	5	2	112	2.39980423300139	6.09939424671074	107.714862413283	3.70879017712203	2.35051101663642	80.4342168151921	0.03	DOWN_pEhEx_UP_UmasM
EHI_045190A	43.2723799366607	0.259698690471851	0.578681569410747	0.448776501965138	0.653592891320858	0.999717028849961	9	13	93	13	12	99	10.7991190485063	8.81023613413774	145.180901513556	9.64285446051728	14.1030660998185	71.0981023634287	0.03	DOWN_pEhEx_UP_UmasM
EHI_045200A	48.0154445639909	0.338449332915324	0.624062249879858	0.542332648674841	0.587589368125461	0.999717028849961	11	61	70	18	29	107	13.1989232815077	41.3403387832617	109.275947375795	13.3516446376393	34.0824097412281	76.8434035645139	0.03	DOWN_pEhEx_UP_UmasM
EHI_045260A	75.8012938123886	0.446092593405888	0.575211085610652	0.775528505213542	0.438027428373312	0.999717028849961	61	41	115	49	52	107	73.1940291065425	27.7861293461267	179.524770688805	36.3461437357959	61.1132864325469	76.8434035645139	0.03	DOWN_pEhEx_UP_UmasM
EHI_045270A	21.1616877960775	-0.368594884113743	0.948865636270529	-0.388458460317403	0.697676788992818	0.999717028849961	0	11	48	19	7	31	0	7.45481519042424	74.9320782005449	14.0934026730637	8.22678855822747	22.263042154205	0.03	UP_pEhEx_DOWN_UmasM
EHI_045280A	68.5822152456647	0.042621914890884	0.597445995473868	0.071340196793985	0.943127004295205	0.999717028849961	19	120	71	78	63	90	22.7981402135132	81.3252566228099	110.837032338306	57.8571267631037	74.0410970240473	64.6346385122079	0.03	DOWN_pEhEx_UP_UmasM
EHI_045290A	232.70090397044	0.024872271710146	0.405683539178478	0.0613095413250269	0.951112692220121	0.999717028849961	238	358	115	316	167	359	285.576703727166	242.620348924716	179.524770688805	234.395539194112	196.267669889141	257.820391398696	0.03	DOWN_pEhEx_UP_UmasM
EHI_045300A	3670.2684792876	-0.140722913564702	0.339563352260894	-0.414423148516278	0.678564238880685	0.999717028849961	3607	5971	1410	6106	3576	3779	4328.04693421801	4046.60922745665	2201.12979714101	4529.17456430143	4202.71369774592	2713.9366548626	0.03	UP_pEhEx_DOWN_UmasM
EHI_045310A	176.251728451214	0.190969009354603	0.404102613692547	0.472575536222336	0.636516039337517	0.999717028849961	75	170	247	151	80	363	89.9926587375523	115.210780215647	385.587985740304	112.005463349085	94.0204406654568	260.693041999239	0.03	DOWN_pEhEx_UP_UmasM
EHI_045330A	77.0109810491678	-0.0517295842711665	0.434355439374309	-0.119095053455951	0.905200049623401	0.999717028849961	74	84	52	94	65	124	88.7927566210516	56.9276796359669	81.1764180505903	69.7252553298942	76.3916080406837	89.0521686168198	0.03	UP_pEhEx_DOWN_UmasM
EHI_045340A	729.344246929202	-0.0798134895647779	0.458686469453025	-0.174004455941231	0.861861960320444	0.999717028849961	1128	1073	130	1281	678	481	1353.48958741279	727.183336302292	202.941045126476	950.192043378665	796.823234639747	345.436234715245	0.03	UP_pEhEx_DOWN_UmasM
EHI_045350A	36.8576179801987	1.08337287999508	0.650279384661705	1.66601141839777	0.0957111401924216	0.999717028849961	5	17	97	7	7	54	5.99951058250349	11.5210780215647	151.425241363601	5.19230624797085	8.22678855822747	38.7807831073248	0.03	DOWN_pEhEx_UP_UmasM
EHI_045370A	94.4438050184008	-0.178237742209569	0.411919008373504	-0.432700940200248	0.665232046694036	0.999717028849961	105	160	24	174	97	72	125.989722232573	108.43367549708	37.4660391002724	129.065898163847	113.999784306866	51.7077108097663	0.03	UP_pEhEx_DOWN_UmasM
EHI_045410A	11.1414384897934	0.254795964741026	0.68272987648896	0.373201720790881	0.708998315543484	0.999717028849961	9	19	8	11	10	15	10.7991190485063	12.8764989652782	12.4886797000908	8.15933838966847	11.7525550831821	10.7724397520347	0.03	DOWN_pEhEx_UP_UmasM
EHI_045420A	150.242618248513	0.632860663753698	0.526247586412124	1.20259109988218	0.229134593489501	0.999717028849961	231	139	113	169	80	187	277.177388911661	94.2017555880881	176.402600763783	125.357107986725	94.0204406654568	134.296415575365	0.03	DOWN_pEhEx_UP_UmasM
EHI_045430A	15.4259563925885	0.514403410677918	0.787784486697697	0.652974791156702	0.513772530374936	0.999717028849961	2	20	27	13	4	28	2.39980423300139	13.554209437135	42.1492939878065	9.64285446051728	4.70102203327284	20.108554203798	0.03	DOWN_pEhEx_UP_UmasM
EHI_045450A	38.6190421073189	0.736660450191468	0.656952025469216	1.12133066286739	0.262147138185833	0.999717028849961	24	113	23	39	12	66	28.7976507960167	76.5812833198126	35.9049541377611	28.9285633815519	14.1030660998185	47.3987349089525	0.03	DOWN_pEhEx_UP_UmasM
EHI_045460A	86.3956763058335	-0.725355157891799	0.417812665763002	-1.73607747521768	0.0825501365399024	0.999717028849961	39	97	53	124	83	186	46.7961825435272	65.7379157701046	82.7375030131016	91.9779963926264	97.5462071904115	133.57825292523	0.03	UP_pEhEx_DOWN_UmasM
EHI_045470A	17.7731930944227	-0.360235083499917	0.7280727180693	-0.494778989185568	0.620756137118718	0.999717028849961	11	29	6	13	13	55	13.1989232815077	19.6536036838457	9.36650977506811	9.64285446051728	15.2783216081367	39.4989457574604	0.03	UP_pEhEx_DOWN_UmasM
EHI_045480A	656.240706910448	-0.709651295937788	0.387211861672121	-1.83272096281673	0.0668440782029062	0.999717028849961	437	977	193	1060	1009	665	524.357224910805	662.123131004044	301.289397764691	786.263517549871	1185.83280789307	477.578162340203	0.03	UP_pEhEx_DOWN_UmasM
EHI_045520A	8.66523277938241	1.24659294488718	0.989151390622198	1.26026506832594	0.207573756845477	0.999717028849961	12	17	6	19	1	2	14.3988253980084	11.5210780215647	9.36650977506811	14.0934026730637	1.17525550831821	1.43632530027129	0.03	DOWN_pEhEx_UP_UmasM
EHI_045530A	20.5793091096052	0.415286826666774	0.592995647524751	0.70032019358024	0.4837273634476	0.999717028849961	19	39	13	37	14	14	22.7981402135132	26.4307084024132	20.2941045126476	27.445047310703	16.4535771164549	10.054277101899	0.03	DOWN_pEhEx_UP_UmasM
EHI_045540A	252.44005225606	1.06631387294494	0.628628723609382	1.69625381866503	0.0898378222123244	0.999717028849961	605	306	10	292	294	5	725.940780482922	207.379404388165	15.6108496251135	216.593346343927	345.525119445554	3.59081325067822	0.03	DOWN_pEhEx_UP_UmasM
EHI_045550A	111.725371988422	0.260765240889299	0.493981642656396	0.527884476611376	0.597579519637172	0.999717028849961	40	62	210	57	53	206	47.9960846600279	42.0180492551184	327.827842127384	42.2802080191912	62.2885419408652	147.941505927943	0.03	DOWN_pEhEx_UP_UmasM
EHI_045560A	12.6789642632067	-0.230355698475159	0.666393616727169	-0.345675127571742	0.729586878561547	0.999717028849961	7	18	9	18	8	26	8.39931481550488	12.1987884934215	14.0497646626022	13.3516446376393	9.40204406654568	18.6722289035267	0.03	UP_pEhEx_DOWN_UmasM
EHI_045570A	26.8352997010084	-0.598681949463551	0.583720280809609	-1.02563157242573	0.305065279568775	0.999717028849961	10	42	14	35	24	62	11.999021165007	28.4638398179835	21.8551894751589	25.9615312398542	28.2061321996371	44.5260843084099	0.03	UP_pEhEx_DOWN_UmasM
EHI_045580A	208.05479915328	1.14811321758201	0.473497951381188	2.42474801471259	0.0153190156088377	0.999717028849961	37	52	558	37	16	350	44.3963783105258	35.2409445365509	871.085409081334	27.445047310703	18.8040881330914	251.356927547475	0.03	DOWN_pEhEx_UP_UmasM
EHI_045590A	32.2580080157129	1.09835424863854	0.766118513336702	1.43366101917423	0.15166902125816	0.999717028849961	72	53	4	15	44	3	86.3929523880502	35.9186550084077	6.24433985004541	11.1263705313661	51.7112423660013	2.15448795040693	0.03	DOWN_pEhEx_UP_UmasM
EHI_045610A	85.6518465816633	0.165960983366418	0.4406510608936	0.376626764564833	0.706450994756802	0.999717028849961	97	107	53	132	66	93	116.390505300568	72.5150204886721	82.7375030131016	97.9120606760217	77.5668635490019	66.7891264626149	0.03	DOWN_pEhEx_UP_UmasM
EHI_045710A	44.7411610052917	0.266919536919962	0.565897668021921	0.471674565921029	0.637159094097761	0.999717028849961	82	60	8	79	38	19	98.3919735530572	40.6626283114049	12.4886797000908	58.5988847985281	44.659709316092	13.6450903525772	0.03	DOWN_pEhEx_UP_UmasM
EHI_045930A	33.1510482188994	-0.411063423792644	0.890374578746929	-0.46167470815615	0.644314610966213	0.999717028849961	11	99	0	49	70	0	13.1989232815077	67.0933367138181	0	36.3461437357959	82.2678855822747	0	0.03	UP_pEhEx_DOWN_UmasM
EHI_046390A	1858.42000125235	0.0871688099411357	0.483649348916402	0.180231422075589	0.8569708910827	0.999717028849961	684	2273	2461	1917	1375	2659	820.733047686477	1540.43590253039	3841.83009274044	1421.95015390859	1615.97632393754	1909.59448671068	0.03	DOWN_pEhEx_UP_UmasM
EHI_046600A	182.25770802127	0.298619846991769	0.75202414404205	0.397088111276214	0.691302486607757	0.999717028849961	18	282	293	126	139	232	21.5982380970126	191.114353063603	457.397894015826	93.4615124634752	163.360515656231	166.613734831469	0.03	DOWN_pEhEx_UP_UmasM
EHI_046620A	17.010268310341	1.05790295024066	0.915479302570407	1.15557276638627	0.247855952804183	0.999717028849961	5	15	20	4	0	72	5.99951058250349	10.1656570778512	31.221699250227	2.96703214169763	0	51.7077108097663	0.03	DOWN_pEhEx_UP_UmasM
EHI_046650A	81.7319757499808	-0.0248260092583123	0.503272196412422	-0.0493291889265583	0.960656958427443	0.999717028849961	50	196	26	141	104	42	59.9951058250349	132.831252483923	40.5882090252951	104.587882994841	122.226572865094	30.162831305697	0.03	UP_pEhEx_DOWN_UmasM
EHI_046670A	72.3757386564114	-0.580078282528894	0.495297589075414	-1.17117122175325	0.241529960385242	0.999717028849961	57	150	10	126	99	54	68.3944206405397	101.656570778512	15.6108496251135	93.4615124634752	116.350295323503	38.7807831073248	0.03	UP_pEhEx_DOWN_UmasM
EHI_046680A	58.8569881983845	0.269421888760292	0.461312176304939	0.58403376845227	0.559197593124807	0.999717028849961	58	120	23	109	55	29	69.5943227570404	81.3252566228099	35.9049541377611	80.8516258612603	64.6390529575016	20.8267168539337	0.03	DOWN_pEhEx_UP_UmasM
EHI_046690A	7566.55254441148	-0.499866756437129	0.347442349510437	-1.43870416816334	0.150234357884809	0.999717028849961	6097	11798	2435	14350	7922	8817	7315.80320430475	7995.62814696592	3801.24188371514	10644.2278083402	9310.37413689686	6332.04008624597	0.03	UP_pEhEx_DOWN_UmasM
EHI_047730A	52.3390837275715	-0.714657406182509	0.628716086517081	-1.13669336845112	0.255666492556588	0.999717028849961	13	93	25	66	79	76	15.5987275145091	63.0270738826777	39.0271240627838	48.9560303380108	92.8451851571386	54.5803614103089	0.03	UP_pEhEx_DOWN_UmasM
EHI_047750A	463.129381787134	-0.60665425655021	0.368721696229676	-1.64529037144678	0.0999099445073953	0.999717028849961	328	701	159	763	539	644	393.567894212229	475.075040771581	248.212509039305	565.961381028822	633.462718983516	462.496746687355	0.03	UP_pEhEx_DOWN_UmasM
EHI_047760A	26.4713052402418	0.849024055806119	0.615538462726046	1.37931925820855	0.167796341360401	0.999717028849961	17	78	17	28	24	14	20.3983359805119	52.8614168048264	26.538444362693	20.7692249918834	28.2061321996371	10.054277101899	0.03	DOWN_pEhEx_UP_UmasM
EHI_047770A	35.1925859630532	0.620013879301276	0.60074833554397	1.03206924200607	0.302039681512683	0.999717028849961	8	10	81	10	6	75	9.59921693200558	6.77710471856749	126.447881963419	7.41758035424406	7.05153304990926	53.8621987601733	0.03	DOWN_pEhEx_UP_UmasM
EHI_047790A	15.6327604105239	0.656020505509279	0.668717650990632	0.981012695772955	0.326586480856904	0.999717028849961	10	19	18	9	4	41	11.999021165007	12.8764989652782	28.0995293252043	6.67582231881966	4.70102203327284	29.4446686555614	0.03	DOWN_pEhEx_UP_UmasM
EHI_047800A	500.721184112861	0.367452786943057	0.387698205375772	0.947780469055583	0.343241225397567	0.999717028849961	162	215	887	212	97	1404	194.384142873113	145.707751449201	1384.68236174757	157.252703509974	113.999784306866	1008.30036079044	0.03	DOWN_pEhEx_UP_UmasM
EHI_047810A	655.439818527342	-0.228536714640497	0.480817979975567	-0.475308170988344	0.634567335943377	0.999717028849961	1003	1161	47	1316	613	240	1203.5018228502	786.821857825686	73.3709932380335	976.153574618519	720.431626599063	172.359036032554	0.03	UP_pEhEx_DOWN_UmasM
EHI_047920A	14.1891641433656	-1.00714549162295	2.25720967599105	-0.446190490115082	0.655459651768502	0.999717028849961	0	62	0	26	16	7	0	42.0180492551184	0	19.2857089210346	18.8040881330914	5.02713855094951	0.03	UP_pEhEx_DOWN_UmasM
EHI_048140A	930.263394313092	-0.711706053711358	0.70114330680607	-1.01506503278681	0.310074828512587	0.999717028849961	204	2315	60	1320	2204	146	244.780031766142	1568.89974234837	93.6650977506811	979.120606760216	2590.26314033334	104.851746919804	0.03	UP_pEhEx_DOWN_UmasM
EHI_048150A	21.7656111039307	0.0783159934652348	0.614777012071306	0.127389267860509	0.898632310044044	0.999717028849961	15	60	6	34	22	16	17.9985317475105	40.6626283114049	9.36650977506811	25.2197732044298	25.8556211830006	11.4906024021703	0.03	DOWN_pEhEx_UP_UmasM
EHI_048170A	2002.15867432577	0.875053295392499	0.539150749078017	1.62302157029161	0.10458479387294	0.999717028849961	120	183	4600	145	24	6166	143.988253980084	124.021016349785	7180.99082755222	107.554915136539	28.2061321996371	4428.19090073638	0.03	DOWN_pEhEx_UP_UmasM
