baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	CDC5_1	CDC5_2	CDC5_3	pEhEx_1	pEhEx_2	pEhEx_3	CDC5_1.1	CDC5_2.1	CDC5_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_000650A	48.8468265694168	-1.37345223749921	0.83339260113009	-1.64802547519235	0.099347443643826	0.407430939462636	27	61	3	103	53	68	38.432566800541	71.4530225288226	2.11999047882086	74.1642195385375	59.243133410688	47.6680266590908	59.26	UP_pEhEx_DOWN_CDC5
EHI_044200A	36.2396621195459	1.19711130763041	0.726506620514454	1.64776379709067	0.0994011507549107	0.407430939462636	31	50	47	68	26	5	44.1262804006211	58.5680512531333	33.2131841681935	48.9627857147626	29.0626692203375	3.50500196022726	59.26	DOWN_pEhEx_UP_CDC5
EHI_007630A	118.537037164871	0.872892513040042	0.531929183915955	1.64099383796539	0.100798694325268	0.407961805339072	103	160	177	188	48	90	146.613125202064	187.417764010027	125.079438250431	135.367701681991	53.6541585606231	63.0900352840907	59.2	DOWN_pEhEx_UP_CDC5
EHI_010350A	263.555101597755	-1.11434940548228	0.6781344938846	-1.64325722335534	0.100329724788913	0.407961805339072	47	40	216	119	43	1685	66.9011348009417	46.8544410025066	152.639314475102	85.6848750008346	48.0651837105582	1181.18566059659	59.2	UP_pEhEx_DOWN_CDC5
EHI_013870A	42.1056485227449	-1.08890683955331	0.662167291869079	-1.64445881414602	0.100081464990118	0.407961805339072	26	33	15	65	43	102	37.0091384005209	38.654913827068	10.5999523941043	46.8026628155819	48.0651837105582	71.5020399886361	59.2	UP_pEhEx_DOWN_CDC5
EHI_025700A	24.2068448888591	1.51684301231053	0.924509237413678	1.64070076417398	0.100859546231509	0.407961805339072	18	32	44	28	27	1	25.6217112003606	37.4835528020053	31.0931936893727	20.1611470590199	30.1804641903505	0.701000392045452	59.2	DOWN_pEhEx_UP_CDC5
EHI_092370A	252.071655503129	-0.873530592645386	0.532024914196505	-1.64189790616224	0.100611163876411	0.407961805339072	65	78	409	113	178	1083	92.5228460013023	91.3661599548879	289.025368612578	81.3646292024732	198.967504662311	759.183424585225	59.2	UP_pEhEx_DOWN_CDC5
EHI_093870A	19.454892019161	-1.04784825015818	0.63658817001183	-1.64603789313066	0.0997559577231165	0.407961805339072	8	12	17	29	19	53	11.3874272001603	14.056332300752	12.0132793799849	20.8811880254135	21.2381044302467	37.153020778409	59.2	UP_pEhEx_DOWN_CDC5
EHI_099700A	545.068788379591	-0.946579802196686	0.576486364687407	-1.64198125086611	0.100593889730555	0.407961805339072	197	741	95	1052	997	261	280.415394803947	867.978519571435	67.1330318293273	757.483096646033	1114.44158510294	182.961102323863	59.2	UP_pEhEx_DOWN_CDC5
EHI_103410A	381.235056692248	-1.28144686376596	0.781313846191146	-1.64011795005672	0.100980644885909	0.407961805339072	110	651	18	826	569	178	156.577124002204	762.556027315795	12.7199428729252	594.753838241087	636.025337937387	124.778069784091	59.2	UP_pEhEx_DOWN_CDC5
EHI_108620A	82.1588964220433	0.998442749969726	0.608477297878415	1.64088743072422	0.100820784638479	0.407961805339072	67	138	55	145	76	11	95.3697028013424	161.647821458648	38.8664921117158	104.405940127067	84.9524177209866	7.71100431249998	59.2	DOWN_pEhEx_UP_CDC5
EHI_136380A	352.976432642997	-0.985088800067273	0.599881781287245	-1.64213821922286	0.100561362656252	0.407961805339072	242	414	60	755	402	361	344.469672804849	484.943464375944	42.3998095764173	543.630929627144	449.353577945219	253.061141528408	59.2	UP_pEhEx_DOWN_CDC5
EHI_137720A	1883.23628856248	-0.777559064013875	0.472327308340067	-1.64622932082099	0.0997165547660845	0.407961805339072	672	579	2729	1266	1121	7948	956.543884813464	678.218033511283	1928.48467223405	911.571863454257	1253.04816138455	5571.55111597725	59.2	UP_pEhEx_DOWN_CDC5
EHI_140370A	25547.8557465721	0.627145457003676	0.38160008930978	1.64346255300418	0.100287267036525	0.407961805339072	19430	17962	64135	22786	15670	36156	27657.2138123893	21039.9867321756	45321.8631197254	16406.8534602438	17515.8471801034	25345.3701747954	59.2	DOWN_pEhEx_UP_CDC5
EHI_158940A	37.9015287886375	0.977766402914552	0.59523619941785	1.64265278870946	0.10045479204594	0.407961805339072	32	69	22	57	36	6	45.5497088006411	80.8239107293239	15.5465968446863	41.0423350844334	40.2406189204673	4.20600235227271	59.2	DOWN_pEhEx_UP_CDC5
EHI_197010A	426.037354535761	0.899753076449235	0.548485800128511	1.6404309395766	0.100915596705379	0.407961805339072	406	536	422	785	378	92	577.911930408134	627.849509433589	298.211994020801	565.232158618951	422.526498664907	64.4920360681816	59.2	DOWN_pEhEx_UP_CDC5
EHI_148890A	1974.41353312644	0.673222165345646	0.410610751173284	1.63956292771676	0.101096076549964	0.408009677797446	1486	1506	4976	1829	1402	2235	2115.21460242977	1764.06970374437	3516.35754087087	1316.95492753384	1567.1485479582	1566.73587622159	59.2	DOWN_pEhEx_UP_CDC5
EHI_004990A	53.2199736114981	-1.16932412603929	0.713681156915175	-1.63844052026481	0.101329832255905	0.408534502820892	31	37	18	56	59	161	44.1262804006211	43.3403579273186	12.7199428729252	40.3222941180398	65.9499032307659	112.861063119318	59.15	UP_pEhEx_DOWN_CDC5
EHI_069490A	9290.30081394492	0.584006891328569	0.356689900207627	1.6372958443416	0.101568668820375	0.408588612044281	8839	9826	13283	11032	6950	9346	12581.6836277771	11509.7934322658	9386.61117672584	7943.49194125384	7768.67504159022	6551.5496640568	59.14	DOWN_pEhEx_UP_CDC5
EHI_104710A	66.388210875799	-1.33894367914652	0.818043233912836	-1.63676395530115	0.101679799868393	0.408588612044281	31	94	4	127	87	75	44.1262804006211	110.107936355891	2.82665397176115	91.4452027319831	97.2481623911294	52.5750294034089	59.14	UP_pEhEx_DOWN_CDC5
EHI_140720A	89.0633262359539	1.48645548294169	0.908296471808747	1.63653116474362	0.101728468766712	0.408588612044281	54	162	71	86	138	2	76.8651336010819	189.760486060152	50.1731079987604	61.9235231098468	154.255705861791	1.4020007840909	59.14	DOWN_pEhEx_UP_CDC5
EHI_153140A	30.4713906665929	0.97882553728779	0.598161836503137	1.63638914680686	0.101758169183915	0.408588612044281	31	27	65	40	12	27	44.1262804006211	31.626747676692	45.9331270411187	28.8016386557427	13.4135396401558	18.9270105852272	59.14	DOWN_pEhEx_UP_CDC5
EHI_141890A	94.2534325747323	-1.02381637618401	0.626546583551439	-1.63406265880621	0.102245694520638	0.410128096452948	24	33	201	152	128	140	34.1622816004808	38.654913827068	142.039362080998	109.446226891822	143.077756161662	98.1400548863633	58.99	UP_pEhEx_DOWN_CDC5
EHI_039210A	79.3612965058349	-0.746494241997952	0.457222353914482	-1.63267223399487	0.102537950123994	0.410464416197574	50	63	52	173	83	110	71.1714200010018	73.7957445789479	36.746501632895	124.567087186087	92.7769825110775	77.1100431249997	58.95	UP_pEhEx_DOWN_CDC5
EHI_143440A	210.690683798156	-1.21216718267223	0.742298388265809	-1.63299180199509	0.102470720866016	0.410464416197574	47	41	587	291	304	264	66.9011348009417	48.0258020275693	414.811470355949	209.531921220528	339.809670883946	185.064103499999	58.95	UP_pEhEx_DOWN_CDC5
EHI_138380A	294.856058433934	-0.779160116280922	0.477752196380639	-1.63088756510947	0.102914046047423	0.411551702924668	153	266	195	437	345	573	217.784545203065	311.582032666669	137.799381123356	314.657902313989	385.639264654479	401.673224642044	58.84	UP_pEhEx_DOWN_CDC5
EHI_050140A	49.8094209158438	-0.816720604603559	0.501279891405136	-1.62927063025451	0.103255740685365	0.412034460744239	24	30	53	83	40	125	34.1622816004808	35.14083075188	37.4531651258352	59.7634002106661	44.7117988005193	87.6250490056815	58.8	UP_pEhEx_DOWN_CDC5
EHI_154290A	24.6087934028683	1.08284320630472	0.664797334673656	1.62883205125406	0.103348577612416	0.412034460744239	24	24	48	10	12	44	34.1622816004808	28.112664601504	33.9198476611338	7.20040966393568	13.4135396401558	30.8440172499999	58.8	DOWN_pEhEx_UP_CDC5
EHI_177870A	28.7819626606154	-1.19101050425274	0.731169206974456	-1.62891228581833	0.103331588872358	0.412034460744239	23	19	7	39	40	57	32.7388532004608	22.2558594761906	4.94664445058201	28.0815976893491	44.7117988005193	39.9570223465908	58.8	UP_pEhEx_DOWN_CDC5
EHI_120280A	93.6503539864013	0.972185601885404	0.59739275418094	1.62738097354115	0.103656209898674	0.412426071505938	87	105	135	142	90	24	123.838270801743	122.99290763158	95.3995715469388	102.245817227887	100.601547301168	16.8240094090909	58.76	DOWN_pEhEx_UP_CDC5
EHI_150380A	73.3029348199041	0.900357949914614	0.553115977333684	1.62779233797372	0.103568925737473	0.412426071505938	58	68	171	93	54	42	82.558847201162	79.6525497042613	120.839457292789	66.9638098746018	60.360928380701	29.442016465909	58.76	DOWN_pEhEx_UP_CDC5
EHI_092130A	104.990208360847	-0.95552600254264	0.588131738033646	-1.62468022170906	0.104230713786359	0.414293422406125	38	110	56	171	117	219	54.0902792007613	128.849712756893	39.5731556046561	123.1270052533	130.782011491519	153.519085857954	58.57	UP_pEhEx_DOWN_CDC5
EHI_166040A	42.2257624380236	1.02759157929583	0.633904786055223	1.62105035630117	0.10500683950838	0.416957601636604	36	58	52	66	39	9	51.2434224007213	67.9389394536346	36.746501632895	47.5227037819755	43.5940038305063	6.30900352840907	58.3	DOWN_pEhEx_UP_CDC5
EHI_000610A	1970.55547910181	-0.833204291637032	0.514752058349463	-1.61865169477646	0.105522225710635	0.417092808010442	1152	1187	1566	1952	2279	5326	1639.78951682308	1390.40553674938	1106.63502994449	1405.51996640024	2547.45473665959	3733.52808803408	58.29	UP_pEhEx_DOWN_CDC5
EHI_007480A	158.75494898579	1.1655722177679	0.720323646967086	1.61812294053587	0.105636105528337	0.417092808010442	135	191	216	241	177	18	192.162834002705	223.729955786969	152.639314475102	173.52987290085	197.849709692298	12.6180070568181	58.29	DOWN_pEhEx_UP_CDC5
EHI_045280A	51.7227145575795	-1.06276164413052	0.656572903702243	-1.61864986833585	0.105522618910405	0.417092808010442	14	13	121	78	63	90	19.9279976002805	15.2276933258147	85.5062826457748	56.1631953786983	70.4210831108178	63.0900352840907	58.29	UP_pEhEx_DOWN_CDC5
EHI_057550A	452.358112237736	1.13323341607131	0.69955383419267	1.61993739535304	0.105245725829302	0.417092808010442	738	640	225	341	156	478	1050.49015921479	749.671056040106	158.999285911565	245.533969540207	174.376015322025	335.078187397726	58.29	DOWN_pEhEx_UP_CDC5
EHI_062460A	75.6306057156255	-0.968686803609992	0.598164714990737	-1.61943153672144	0.105354445965869	0.417092808010442	16	19	92	40	24	411	22.7748544003206	22.2558594761906	65.0130413505065	28.8016386557427	26.8270792803116	288.111161130681	58.29	UP_pEhEx_DOWN_CDC5
EHI_094120A	1377.56905940262	-0.713170502032503	0.440790085748867	-1.61793680277741	0.105676217921914	0.417092808010442	702	895	1407	1555	1420	3590	999.246736814065	1048.36811743109	994.275534566985	1119.663702742	1587.26885741843	2516.59140744317	58.29	UP_pEhEx_DOWN_CDC5
EHI_091490A	132.857373634923	-0.897122018276824	0.554760042426239	-1.61713524707596	0.105849089978021	0.41735692234577	37	44	161	73	71	638	52.6668508007413	51.5398851027573	113.772822363386	52.5629905467305	79.3634428709217	447.238250124999	58.26	UP_pEhEx_DOWN_CDC5
EHI_140330A	47.5893639938513	1.04683316322378	0.647608027558502	1.61646106699814	0.105994664450006	0.417512983268572	43	53	78	75	40	12	61.2074212008615	62.0821343283213	55.1197524493424	54.0030724795176	44.7117988005193	8.41200470454543	58.25	DOWN_pEhEx_UP_CDC5
EHI_000260A	56.8877371964237	-1.56688434834973	0.969940732939005	-1.61544339271322	0.106214709676971	0.41762766642334	9	92	3	147	57	70	12.8108556001803	107.765214305765	2.11999047882086	105.846022059854	63.71431329074	49.0700274431817	58.24	UP_pEhEx_DOWN_CDC5
EHI_030420A	59.655554036262	-1.37661834925934	0.852575115821409	-1.61465931120103	0.106384493540714	0.41762766642334	36	74	3	124	63	83	51.2434224007213	86.6807158546373	2.11999047882086	89.2850798328024	70.4210831108178	58.1830325397725	58.24	UP_pEhEx_DOWN_CDC5
EHI_099850A	29.3346134573985	-1.27577617647604	0.789852419508137	-1.61520829077222	0.106265595739994	0.41762766642334	13	25	8	50	21	90	18.5045692002605	29.2840256265666	5.6533079435223	36.0020483196784	23.4736943702726	63.0900352840907	58.24	UP_pEhEx_DOWN_CDC5
EHI_104560A	149.25659428648	1.35105492302535	0.836894606704445	1.61436686555501	0.10644787435619	0.41762766642334	101	112	497	173	117	20	143.766268402024	131.192434807019	351.211755991323	124.567087186087	130.782011491519	14.020007840909	58.24	DOWN_pEhEx_UP_CDC5
EHI_063000A	19.3044906601492	-1.40329078787315	0.86997161257348	-1.61303054903372	0.106737870971311	0.418348730105465	7	9	7	21	9	93	9.96399880014025	10.542249225564	4.94664445058201	15.1208602942649	10.0601547301168	65.1930364602271	58.17	UP_pEhEx_DOWN_CDC5
EHI_014160A	89.0342530415345	0.792459594528982	0.492274089660658	1.609793428444	0.107442960335529	0.41862196504036	100	106	107	127	43	75	142.342840002004	124.164268656643	75.6129937446108	91.4452027319831	48.0651837105582	52.5750294034089	58.14	DOWN_pEhEx_UP_CDC5
EHI_027610A	702.187299396765	-1.07215897913208	0.665492933017251	-1.61107492798017	0.10716339226159	0.41862196504036	153	180	1954	1143	797	984	217.784545203065	210.84498451128	1380.82046520532	823.006824587848	890.882591100346	689.784385772725	58.14	UP_pEhEx_DOWN_CDC5
EHI_052150A	278.753296174165	-0.788714002056495	0.489687352700024	-1.6106480955812	0.107256444652932	0.41862196504036	137	268	175	406	359	494	195.009690802745	313.924754716794	123.66611126455	292.336632355789	401.28839423466	346.294193670453	58.14	UP_pEhEx_DOWN_CDC5
EHI_065350A	81.1954827271177	-0.87777423883792	0.545274890137379	-1.60978298233533	0.107445241598325	0.41862196504036	25	33	157	87	105	174	35.5857100005009	38.654913827068	110.946168391625	62.6435640762404	117.368471851363	121.974068215909	58.14	UP_pEhEx_DOWN_CDC5
EHI_098840A	8815.87429348238	0.88625553274292	0.550022083082799	1.61130900013246	0.107112390086051	0.41862196504036	7845	10586	10800	14177	8873	2240	11166.7957981572	12400.0278113134	7631.96572375511	10208.0207805616	9918.19476892519	1570.24087818181	58.14	DOWN_pEhEx_UP_CDC5
EHI_150530A	23.8741214913179	-1.1291240115755	0.700830268843404	-1.61112335150552	0.107152839641436	0.41862196504036	6	9	41	50	31	35	8.54057040012021	10.542249225564	28.9732032105518	36.0020483196784	34.6516440704024	24.5350137215908	58.14	UP_pEhEx_DOWN_CDC5
EHI_004490A	1891.67622321867	-0.941588192196676	0.58536368031884	-1.608552467218	0.107714234911089	0.418754616238658	286	257	2459	408	535	11430	407.10052240573	301.039783441105	1737.68552914017	293.776714288576	598.020308956945	8012.43448107952	58.12	UP_pEhEx_DOWN_CDC5
EHI_011940A	48.9053239948565	-0.903741760134368	0.561969470837968	-1.60816878323795	0.107798218041635	0.418754616238658	30	40	25	85	51	97	42.7028520006011	46.8544410025066	17.6665873235072	61.2034821434533	57.0075434706621	67.9970380284089	58.12	UP_pEhEx_DOWN_CDC5
EHI_197450A	31.3755792770241	1.14841357270018	0.713796052121428	1.60888193383397	0.107642160565025	0.418754616238658	31	22	80	41	22	11	44.1262804006211	25.7699425513786	56.533079435223	29.5216796221363	24.5914893402856	7.71100431249998	58.12	DOWN_pEhEx_UP_CDC5
EHI_167510A	18.6095164163536	-1.23328449442015	0.76719903307472	-1.60751570485887	0.107941287106669	0.418897270850415	11	15	5	28	22	43	15.6577124002204	17.57041537594	3.53331746470144	20.1611470590199	24.5914893402856	30.1430168579544	58.11	UP_pEhEx_DOWN_CDC5
EHI_177050.mRNA	44.9969163694698	0.80765446765449	0.502652713008493	1.60678426029075	0.108101702167844	0.419106894526709	32	56	85	47	33	40	45.5497088006411	65.5962174035093	60.0663968999245	33.8419254204977	36.8872340104284	28.0400156818181	58.09	DOWN_pEhEx_UP_CDC5
EHI_048690A	17.7773065121364	1.32970586596581	0.828638118994181	1.6046882655843	0.108562425623217	0.420367440357144	14	14	55	14	16	5	19.9279976002805	16.3990543508773	38.8664921117158	10.0805735295099	17.8847195202077	3.50500196022726	57.96	DOWN_pEhEx_UP_CDC5
EHI_105180A	11143.074084155	0.637162328044112	0.397150479109801	1.60433478381365	0.108640277807457	0.420367440357144	10624	10914	17284	14541	9451	8136	15122.5033218129	12784.2342275339	12213.9718119799	10470.1156923289	10564.2802615927	5703.3391896818	57.96	DOWN_pEhEx_UP_CDC5
EHI_015310A	7461.15239054458	-0.918894540439269	0.57362752668885	-1.60190105545214	0.109177491078441	0.421033087814884	2271	3450	12897	12746	11539	8992	3232.6058964455	4041.1955364662	9113.83906845089	9177.64215765242	12898.2361589798	6303.39552527271	57.9	UP_pEhEx_DOWN_CDC5
EHI_083270A	2396.9362775892	-1.40938946943659	0.87973980808994	-1.60205262564691	0.109143972743544	0.421033087814884	353	586	6190	5365	3660	1233	502.470225207072	686.417560686722	4374.24702130038	3863.01978470149	4091.12959024751	864.333483392043	57.9	UP_pEhEx_DOWN_CDC5
EHI_083410A	2396.9362775892	-1.40938946943659	0.87973980808994	-1.60205262564691	0.109143972743544	0.421033087814884	353	586	6190	5365	3660	1233	502.470225207072	686.417560686722	4374.24702130038	3863.01978470149	4091.12959024751	864.333483392043	57.9	UP_pEhEx_DOWN_CDC5
EHI_096790A	517.75653086908	-0.83701847894321	0.52260769899377	-1.60161911229935	0.109239861829604	0.421033087814884	190	211	960	576	738	957	270.451396003807	247.157176288222	678.396953222676	414.743596642695	824.93268786958	670.857375187498	57.9	UP_pEhEx_DOWN_CDC5
EHI_048140A	739.752986236037	-1.34109092913644	0.837601543339443	-1.60110847431062	0.10935289559324	0.421056750480717	227	226	473	1320	2204	146	323.118246804548	264.727591664162	334.251832160756	950.45407563951	2463.62011390861	102.346057238636	57.89	UP_pEhEx_DOWN_CDC5
EHI_006160A	93.4750577500273	-0.800965655902134	0.500586734033264	-1.60005369988273	0.109586671039255	0.421544821507445	60	36	108	164	82	210	85.4057040012021	42.168996902256	76.3196572375511	118.086718488545	91.6591875410645	147.210082329545	57.85	UP_pEhEx_DOWN_CDC5
EHI_087370A	85.7560499419719	-0.698333281783884	0.436878881266177	-1.59845969152812	0.109940709276989	0.422494101309327	43	61	88	169	100	123	61.2074212008615	71.4530225288226	62.1863873787453	121.686923320513	111.779497001298	86.2230482215906	57.75	UP_pEhEx_DOWN_CDC5
EHI_173500A	108.495103407729	0.832555831450088	0.521145334126444	1.59755019748116	0.110143117639256	0.422859396082873	146	187	23	171	62	22	207.820546402925	219.044511686718	16.2532603376266	123.1270052533	69.3032881408049	15.422008625	57.71	DOWN_pEhEx_UP_CDC5
EHI_192140A	45.4551310954023	1.02608278656856	0.642781314706501	1.5963170725289	0.110418020297871	0.423502027218415	44	49	69	70	41	11	62.6308496008816	57.3966902280706	48.7597810128799	50.4028676475497	45.8295937705322	7.71100431249998	57.65	DOWN_pEhEx_UP_CDC5
EHI_141010A	36.8910123736609	-1.1093471110017	0.695273650478578	-1.59555465713119	0.110588257809806	0.423742361393799	13	17	44	38	80	50	18.5045692002605	19.9131374260653	31.0931936893727	27.3615567229556	89.4235976010385	35.0500196022726	57.63	UP_pEhEx_DOWN_CDC5
EHI_049320A	28.5276227979605	-1.14017028509834	0.71687850031148	-1.59046516892743	0.111729990818991	0.426742668252784	14	29	8	51	30	59	19.9279976002805	33.9694697268173	5.6533079435223	36.722089286072	33.5338491003895	41.3590231306817	57.33	UP_pEhEx_DOWN_CDC5
