logFC	AveExpr	t	P.Value	adj.P.Val	B	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	U2AF84_1	U2AF84_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_192750A	0.519035322026374	1.91113246709748	1.61231760694263	0.158430315238189	0.513002128821877	-5.06561003028871	32	26	39	17	4.94518251840108	4.0565939809924	3.69213580077319	2.50313328273282	48.7	DOWN_pEhEx_UP_U2AF84
EHI_198950A	0.321764968761473	4.64014192956752	1.61260067052302	0.158368865487502	0.513002128821877	-5.36471635364242	185	173	225	158	28.5893364345062	26.9919522581417	21.3007834659992	23.2644152159874	48.7	DOWN_pEhEx_UP_U2AF84
EHI_068420A	-0.487180399113305	1.60172676596489	-1.60991476881731	0.158952861956575	0.513419371482894	-4.99479338393771	15	17	36	25	2.3180543055005	2.65238837218734	3.40812535455987	3.68107835696004	48.66	UP_pEhEx_DOWN_U2AF84
EHI_133950A	0.352944967374781	5.6476893612022	1.61101930429571	0.158712453611569	0.513419371482894	-5.39722588039673	370	359	535	263	57.1786728690125	56.0122015067797	50.6485295747092	38.7249443152196	48.66	DOWN_pEhEx_UP_U2AF84
EHI_152340A	0.834758887803488	1.91810549532706	1.60973057509547	0.158992986606236	0.513419371482894	-5.06632853802026	47	23	43	12	7.26323682390158	3.58852544472404	4.07081639572429	1.76691761134082	48.66	DOWN_pEhEx_UP_U2AF84
EHI_181600A	0.494814608790106	1.45935403047606	1.61024655889442	0.158880609427119	0.513419371482894	-4.98327042654505	22	19	23	16	3.39981298140074	2.96443406303291	2.17741342096881	2.35589014845442	48.66	DOWN_pEhEx_UP_U2AF84
EHI_092520A	-0.423576719537314	3.91862108260144	-1.60574389393884	0.159863818614524	0.514127253614915	-5.32398424126215	71	98	165	133	10.9721237127024	15.2902388514329	15.6205745417327	19.5833368590274	48.59	UP_pEhEx_DOWN_U2AF84
EHI_121770A	0.328172137876202	5.49653592457464	1.60609025753782	0.159787980171369	0.514127253614915	-5.40182190703339	303	349	402	289	46.8246969711102	54.4519730525518	38.0573997925852	42.553265806458	48.59	DOWN_pEhEx_UP_U2AF84
EHI_131500A	1.50692664837282	0.251569514479579	1.60757483111337	0.15946331283582	0.514127253614915	-4.62537352294542	25	7	12	2	3.86342384250084	1.09215991795949	1.13604178485329	0.294486268556803	48.59	DOWN_pEhEx_UP_U2AF84
EHI_140340A	0.355808778553993	3.98922732759192	1.60701829916443	0.159584949116645	0.514127253614915	-5.33399669166557	115	116	164	85	17.7717496755039	18.098650069043	15.525904392995	12.5156664136641	48.59	DOWN_pEhEx_UP_U2AF84
EHI_153180A	0.427681153280549	2.83616599581528	1.60784623656887	0.15940402627798	0.514127253614915	-5.20817005145697	46	61	68	39	7.10869987020155	9.51739357078986	6.43757011416864	5.74248223685766	48.59	DOWN_pEhEx_UP_U2AF84
EHI_195130A	0.318773039274741	4.36242530921793	1.60633135486371	0.159735210715576	0.514127253614915	-5.35833827994026	147	148	198	122	22.7169321939049	23.0913811225721	18.7446894500793	17.963662381965	48.59	DOWN_pEhEx_UP_U2AF84
EHI_023890A	0.339412441170914	5.72572988265076	1.60522073314832	0.159978433079618	0.51414657311535	-5.40501042465116	420	349	535	296	64.9055205540141	54.4519730525518	50.6485295747092	43.5839677464068	48.59	DOWN_pEhEx_UP_U2AF84
EHI_058920A	-0.331236575252645	9.01126912944131	-1.60434035237557	0.160171484751312	0.514417780741323	-5.45570492594724	2701	3245	5656	4253	417.404311943791	506.294133396936	535.454361260851	626.225050086041	48.56	UP_pEhEx_DOWN_U2AF84
EHI_054830A	0.315211877133933	5.34071968667893	1.60237004843283	0.160604343318734	0.515163378885478	-5.40361459046262	304	278	403	234	46.9792339248102	43.3743510275341	38.152069941323	34.4548934211459	48.48	DOWN_pEhEx_UP_U2AF84
EHI_175050A	-0.380742242619358	7.74910247622078	-1.60229305102989	0.160621281629693	0.515163378885478	-5.42329177357919	1140	1288	2205	1966	176.172127218038	200.957424904547	208.747677966792	289.480001991337	48.48	UP_pEhEx_DOWN_U2AF84
EHI_001120A	-0.569428980685534	3.23719076684936	-1.600848564596	0.160939363907863	0.515485080338176	-5.25807445757824	36	67	105	90	5.56333033320121	10.4535306433266	9.94036561746629	13.2518820850561	48.45	UP_pEhEx_DOWN_U2AF84
EHI_012580A	0.654396906452627	0.752628762701197	1.6012401833069	0.160853068390187	0.515485080338176	-4.81402653251185	15	12	16	7	2.3180543055005	1.87227414507341	1.51472237980439	1.03070193994881	48.45	DOWN_pEhEx_UP_U2AF84
EHI_169240A	0.874974022317326	0.772545548071049	1.59994525512662	0.161138582049747	0.515774203802232	-4.81396217288197	22	10	16	6	3.39981298140074	1.56022845422785	1.51472237980439	0.883458805670409	48.42	DOWN_pEhEx_UP_U2AF84
EHI_134740A	-1.07935173384797	2.02023440503361	-1.59929747551296	0.161281589844487	0.515883139407973	-5.06102425657939	18	16	34	76	2.78166516660061	2.49636552676455	3.21878505708432	11.1904782051585	48.41	UP_pEhEx_DOWN_U2AF84
EHI_107930A	0.586965425994044	1.30280906176097	1.59723367120671	0.161738015713105	0.516993765284159	-4.96484625567475	24	15	21	13	3.70888688880081	2.34034268134177	1.98807312349326	1.91416074561922	48.3	DOWN_pEhEx_UP_U2AF84
EHI_067960A	0.40892124447227	2.21724434972373	1.59647624631601	0.161905834760472	0.517101300571162	-5.13610338044289	34	34	42	27	5.25425642580114	5.30477674437467	3.97614624698652	3.97556462551684	48.29	DOWN_pEhEx_UP_U2AF84
EHI_074170A	0.357635580793899	3.58706967058058	1.59363751653767	0.162536276985612	0.517101300571162	-5.31574060927715	80	95	114	70	12.3629562960027	14.8221703151645	10.7923969561063	10.3070193994881	48.29	DOWN_pEhEx_UP_U2AF84
EHI_081370A	0.314291094547846	9.31193359368607	1.59452988097495	0.162337843554084	0.517101300571162	-5.47569052244733	4760	4382	6627	3511	735.59589961216	683.692108642642	627.379075685229	516.970644451467	48.29	DOWN_pEhEx_UP_U2AF84
EHI_082380A	0.355920072536855	7.97478269127689	1.59515047405439	0.162199979577668	0.517101300571162	-5.43968260915531	1682	1991	2081	1708	259.931156123457	310.641485236764	197.008579523308	251.49127334751	48.29	DOWN_pEhEx_UP_U2AF84
EHI_094120A	-0.387201513377691	7.25906598644461	-1.59382854015556	0.162493779979328	0.517101300571162	-5.42292345133749	820	903	1555	1420	126.720302034028	140.888629416774	147.212081287239	209.08525067533	48.29	UP_pEhEx_DOWN_U2AF84
EHI_169830A	-0.330255919682914	3.89534815357791	-1.59534174557023	0.162157511355261	0.517101300571162	-5.33668155278771	88	82	174	114	13.599251925603	12.7938733246683	16.4726058803727	16.7857173077378	48.29	UP_pEhEx_DOWN_U2AF84
EHI_197980A	0.367212512821062	3.73855815827755	1.5946954603047	0.162301049391475	0.517101300571162	-5.32907724066863	98	97	139	70	15.1446214626033	15.1342160060101	13.1591506745506	10.3070193994881	48.29	DOWN_pEhEx_UP_U2AF84
EHI_087910A	-0.678822420134872	1.25735377579789	-1.59295299889808	0.162688648560558	0.517238456874197	-4.91758041612994	17	8	33	19	2.62712821290057	1.24818276338228	3.12411490834655	2.79761955128963	48.28	UP_pEhEx_DOWN_U2AF84
EHI_095860A	0.454560881210969	3.40269422247476	1.59137488530588	0.163040450697635	0.517661632194904	-5.29884488595204	82	78	118	48	12.6720302034028	12.1697819429772	11.1710775510574	7.06767044536327	48.23	DOWN_pEhEx_UP_U2AF84
EHI_124520A	-0.30038806105426	6.07593334456246	-1.59169255920873	0.162969574793813	0.517661632194904	-5.42123184276593	388	394	787	510	59.9603380356131	61.4730010965771	74.5054070566283	75.0939984819847	48.23	UP_pEhEx_DOWN_U2AF84
EHI_127030A	-0.407681847987458	3.26503867678419	-1.58973402572625	0.163407008979412	0.518477734925293	-5.27774494968537	52	54	101	87	8.03592159240175	8.42523365283037	9.56168502251519	12.8101526822209	48.15	UP_pEhEx_DOWN_U2AF84
EHI_006010A	0.359088013098396	4.41598724559231	1.5891139332259	0.163545738208037	0.518566163207426	-5.38313881929951	137	176	204	124	21.1715626569046	27.4600207944101	19.3127103425059	18.2581486505218	48.14	DOWN_pEhEx_UP_U2AF84
EHI_099200A	-0.506540490828982	1.50675650249859	-1.58863054954369	0.163653960251773	0.518566163207426	-4.99900010548749	17	13	36	22	2.62712821290057	2.0282969904962	3.40812535455987	3.23934895412483	48.14	UP_pEhEx_DOWN_U2AF84
EHI_047810A	0.369636233898412	6.91482142727434	1.58718537060367	0.163977919994971	0.519245132612839	-5.42421654613815	908	859	1316	613	140.319553959631	134.023624218172	124.585915738911	90.2600413126601	48.08	DOWN_pEhEx_UP_U2AF84
EHI_004640A	0.368979929883709	4.1628160243729	1.58200270861303	0.16514472167964	0.519494515180636	-5.37742467753555	133	129	191	92	20.5534148421045	20.1269470595392	18.0819984089149	13.5463683536129	48.05	DOWN_pEhEx_UP_U2AF84
EHI_022610A	1.19549027557765	0.86775502954431	1.58140784742405	0.165279150236044	0.519494515180636	-4.83119687761553	13	28	24	3	2.00898039810044	4.36863967183797	2.27208356970658	0.441729402835204	48.05	DOWN_pEhEx_UP_U2AF84
EHI_051720A	-0.325287453015297	3.97627296707862	-1.58189127453987	0.165169895976847	0.519494515180636	-5.36051749823511	90	90	180	123	13.908325833003	14.0420560880506	17.0406267727993	18.1109055162434	48.05	UP_pEhEx_DOWN_U2AF84
EHI_068020A	-0.717466842525219	0.579128688956042	-1.58124863966802	0.165315146139589	0.519494515180636	-4.73849909763444	6	8	18	14	0.927221722200202	1.24818276338228	1.70406267727993	2.06140387989762	48.05	UP_pEhEx_DOWN_U2AF84
EHI_081120A	-0.426289434763627	4.66043272564031	-1.58099053427098	0.1653735180349	0.519494515180636	-5.40293382865609	112	175	310	198	17.3081388144038	27.3039979489873	29.34774610871	29.1541405871235	48.05	UP_pEhEx_DOWN_U2AF84
EHI_091490A	-0.47515754328749	2.84734755266787	-1.58495720835825	0.164478594177559	0.519494515180636	-5.23223616919616	37	40	73	71	5.71786728690125	6.24091381691138	6.91092085785751	10.4542625337665	48.05	UP_pEhEx_DOWN_U2AF84
EHI_092580A	0.725749149215957	2.55907374720281	1.58633301808287	0.164169274408073	0.519494515180636	-5.19648279541738	64	38	70	20	9.89036503680215	5.92886812606581	6.62691041164419	2.94486268556803	48.05	DOWN_pEhEx_UP_U2AF84
EHI_139010A	0.33506905789943	8.37923336038331	1.58357409543334	0.164790114809483	0.519494515180636	-5.46622998046956	2752	2106	3080	2047	425.285696582493	328.584112460384	291.584058112344	301.406695867888	48.05	DOWN_pEhEx_UP_U2AF84
EHI_140260A	-0.307374658605458	5.56329632483367	-1.58271746900322	0.164983335453932	0.519494515180636	-5.429545405765	262	285	541	366	40.4886818694088	44.4665109454936	51.2165504671358	53.8909871458949	48.05	UP_pEhEx_DOWN_U2AF84
EHI_141820A	0.765082780007214	0.507222216836854	1.58521301508944	0.164421039867307	0.519494515180636	-4.75672662944478	14	10	14	5	2.16351735180047	1.56022845422785	1.32538208232884	0.736215671392007	48.05	DOWN_pEhEx_UP_U2AF84
EHI_193390A	-0.512491240014061	5.13622263345064	-1.58285500425497	0.164952298490169	0.519494515180636	-5.41790987189962	152	235	356	355	23.4896169624051	36.6653686743544	33.7025729506476	52.2713126688325	48.05	UP_pEhEx_DOWN_U2AF84
EHI_198620A	-0.437972913278138	3.3974258320435	-1.58351272966203	0.164803949311477	0.519494515180636	-5.29949540000261	56	59	107	101	8.65406940720188	9.20534787994429	10.1297059149418	14.8715565621185	48.05	UP_pEhEx_DOWN_U2AF84
EHI_153060A	0.304405334792662	5.16258066442159	1.57968533233984	0.165668996531468	0.520077605822261	-5.4276294419181	263	249	350	212	40.6432188231088	38.8496885102734	33.134552058221	31.2155444670211	47.99	DOWN_pEhEx_UP_U2AF84
EHI_062760A	-0.590708164208882	3.60881250800471	-1.57816717762807	0.1660133157081	0.520610276008022	-5.32547593883149	56	71	114	142	8.65406940720188	11.0776220250177	10.7923969561063	20.908525067533	47.94	UP_pEhEx_DOWN_U2AF84
EHI_188240A	1.03730993471097	-0.203537111735183	1.57796763802147	0.166058622047341	0.520610276008022	-4.5734785996448	9	7	9	2	1.3908325833003	1.09215991795949	0.852031338639967	0.294486268556803	47.94	DOWN_pEhEx_UP_U2AF84
EHI_091530A	-0.359313451251197	4.96549890981334	-1.57666065200219	0.16635566954577	0.521194570824055	-5.42154610259506	164	191	331	271	25.3440604068055	29.8003634757518	31.3358192322032	39.9028893894468	47.88	UP_pEhEx_DOWN_U2AF84
EHI_149870A	-1.0787406497828	0.60381939156256	-1.57617934688611	0.16646518611871	0.521194570824055	-4.71961875693949	4	9	16	22	0.618147814800135	1.40420560880506	1.51472237980439	3.23934895412483	47.88	UP_pEhEx_DOWN_U2AF84
EHI_174140A	0.428621933703489	2.02496080126073	1.57532872010185	0.166658905945022	0.521456219923154	-5.13119107274092	28	32	37	23	4.32703470360094	4.99273105352911	3.50279550329764	3.38659208840323	47.85	DOWN_pEhEx_UP_U2AF84
EHI_068130A	0.389968838574698	2.56202049594199	1.57362500961775	0.167047549143254	0.521548754791735	-5.21496093040386	41	45	52	36	6.33601510170138	7.0210280440253	4.92284773436426	5.30075283402245	47.85	DOWN_pEhEx_UP_U2AF84
EHI_119350A	0.350930704561397	3.20561755291167	1.57427716391421	0.166898680923369	0.521548754791735	-5.2967197135354	66	67	83	57	10.1994389442022	10.4535306433266	7.85762234523526	8.39285865386888	47.85	DOWN_pEhEx_UP_U2AF84
EHI_129490A	-0.464558728770225	1.95811914431281	-1.57297881604435	0.167195181040582	0.521548754791735	-5.11024961516014	18	24	47	31	2.78166516660061	3.74454829014683	4.44949699067539	4.56453716263044	47.85	UP_pEhEx_DOWN_U2AF84
EHI_144270A	-1.18040474130642	3.14703442103795	-1.57279759297768	0.167236606201349	0.521548754791735	-5.26786601247701	42	32	67	196	6.49055205540141	4.99273105352911	6.34289996543087	28.8596543185667	47.85	UP_pEhEx_DOWN_U2AF84
EHI_146570A	0.270750982477309	12.1439877195689	1.57278565872613	0.16723933455299	0.521548754791735	-5.56871551158361	33110	30927	41438	29419	5116.71853700811	4825.31854039046	3922.94162339589	4331.74576733629	47.85	DOWN_pEhEx_UP_U2AF84
EHI_001830A	-0.405532515507141	2.44110822727847	-1.57204293006313	0.167409216798642	0.521734846823418	-5.19212057452241	29	31	70	39	4.48157165730098	4.83670820810632	6.62691041164419	5.74248223685766	47.83	UP_pEhEx_DOWN_U2AF84
EHI_006040A	0.808103264151317	1.7058800193466	1.56586668640152	0.168828247211722	0.522963598627903	-5.08127113733721	43	18	33	12	6.64508900910145	2.80841121761012	3.12411490834655	1.76691761134082	47.7	DOWN_pEhEx_UP_U2AF84
EHI_014160A	0.602797738000992	3.45648217004351	1.56552922097935	0.168906109729817	0.522963598627903	-5.33715257720962	110	70	127	43	16.9990649070037	10.9215991795949	12.0231088896973	6.33145477397126	47.7	DOWN_pEhEx_UP_U2AF84
EHI_044530A	0.441765088197923	4.77047389331337	1.56683191373959	0.168605730630808	0.522963598627903	-5.42894462664775	231	182	306	127	35.6980363047078	28.3961578669468	28.9690655137589	18.699878053357	47.7	DOWN_pEhEx_UP_U2AF84
EHI_049320A	-0.428876961582806	2.01481732670051	-1.56684177561657	0.168603458580156	0.522963598627903	-5.12846024681117	23	21	51	30	3.55434993510077	3.27647975387848	4.82817758562648	4.41729402835204	47.7	UP_pEhEx_DOWN_U2AF84
EHI_050920A	-0.660717993123524	0.782495800085543	-1.56703116394963	0.168559831555754	0.522963598627903	-4.81641894954791	7	10	24	13	1.08175867590024	1.56022845422785	2.27208356970658	1.91416074561922	47.7	UP_pEhEx_DOWN_U2AF84
EHI_056510A	-0.322576511897767	4.18543957167721	-1.56552023355231	0.16890818384074	0.522963598627903	-5.39691073757888	111	98	217	136	17.1536018607037	15.2902388514329	20.543422276097	20.0250662618626	47.7	UP_pEhEx_DOWN_U2AF84
EHI_127430A	0.331554931653661	4.70161728012083	1.56745240929754	0.168462832906776	0.522963598627903	-5.42497319133229	207	170	254	151	31.989149415907	26.5238837218734	24.0462177793946	22.2337132760386	47.7	DOWN_pEhEx_UP_U2AF84
EHI_151650A	-0.595035981438005	2.0556091424223	-1.56977233067604	0.167929580850917	0.522963598627903	-5.12714487037663	15	30	51	36	2.3180543055005	4.68068536268354	4.82817758562648	5.30075283402245	47.7	UP_pEhEx_DOWN_U2AF84
EHI_156290A	-0.589780858847509	2.5160223370099	-1.56602763240432	0.168791124544477	0.522963598627903	-5.20641846763456	21	41	65	54	3.24527602770071	6.39693666233417	6.15355966795532	7.95112925103368	47.7	UP_pEhEx_DOWN_U2AF84
EHI_199640A	-0.819462937025851	0.560546321432312	-1.56618448881033	0.168754952600791	0.522963598627903	-4.74119394662388	7	6	16	17	1.08175867590024	0.936137072536707	1.51472237980439	2.50313328273282	47.7	UP_pEhEx_DOWN_U2AF84
EHI_153210A	0.697192183261973	1.64403067706907	1.56475234158754	0.169085486487209	0.523170387601598	-5.07174709410665	26	26	38	10	4.01796079620087	4.0565939809924	3.59746565203542	1.47243134278401	47.68	DOWN_pEhEx_UP_U2AF84
EHI_168370A	-0.371039403323735	3.54619351913621	-1.56410115242234	0.169235981213914	0.52329401376007	-5.340932312741	68	63	125	101	10.5085128516023	9.82943926163543	11.8337685922218	14.8715565621185	47.67	UP_pEhEx_DOWN_U2AF84
EHI_165790A	0.355220047347579	4.39769409370029	1.56357351953886	0.169358014239286	0.523329529640195	-5.41446510465269	176	133	195	127	27.1985038512059	20.7510384412303	18.460679003866	18.699878053357	47.67	DOWN_pEhEx_UP_U2AF84
EHI_103550A	0.546167791596159	1.73914581199094	1.56278069217078	0.169541539282365	0.523554890386639	-5.09541400486744	24	28	36	14	3.70888688880081	4.36863967183797	3.40812535455987	2.06140387989762	47.64	DOWN_pEhEx_UP_U2AF84
EHI_135780A	0.948127106309504	0.188684822730588	1.56129373646017	0.16988625052143	0.524277385898599	-4.68758910583395	13	8	12	3	2.00898039810044	1.24818276338228	1.13604178485329	0.441729402835204	47.57	DOWN_pEhEx_UP_U2AF84
EHI_004810A	0.29543567278201	6.84513991788607	1.55352260429558	0.171698603626932	0.52507828783585	-5.46644092166642	841	799	1081	714	129.965578061728	124.662253492805	102.338430785534	105.131597874779	47.49	DOWN_pEhEx_UP_U2AF84
EHI_023850A	0.536561927480211	2.98356462385516	1.55719422152328	0.170840054942495	0.52507828783585	-5.29024972723401	77	49	85	35	11.8993454349026	7.64511942571644	8.0469626427108	5.15350969974405	47.49	DOWN_pEhEx_UP_U2AF84
EHI_049390A	0.360645345345759	2.91165765316673	1.55435390357432	0.171503860961381	0.52507828783585	-5.28493947343573	54	55	72	43	8.34499549980182	8.58125649825315	6.81625070911974	6.33145477397126	47.49	DOWN_pEhEx_UP_U2AF84
EHI_069730A	-0.426130516133731	2.83189145369894	-1.55489641170315	0.171376884055089	0.52507828783585	-5.26882944677068	33	46	82	59	5.09971947210111	7.17705088944809	7.76295219649748	8.68734492242569	47.49	UP_pEhEx_DOWN_U2AF84
EHI_073390A	0.281989530520333	10.3431008668817	1.5571661087924	0.170846613194177	0.52507828783585	-5.54578537508641	9788	8687	12032	8277	1512.60770281593	1355.37045818773	1139.0712296129	1218.73142242233	47.49	DOWN_pEhEx_UP_U2AF84
EHI_084940A	0.328020260671393	3.734425178204	1.55562726275741	0.171205965083719	0.52507828783585	-5.37794673739242	99	92	121	83	15.2991584163033	14.3541017788962	11.4550879972707	12.2211801451073	47.49	DOWN_pEhEx_UP_U2AF84
EHI_104480A	1.82810199580819	-0.449997752094847	1.55862435241751	0.170506742413258	0.52507828783585	-4.50516012024275	10	10	15	0	1.54536953700034	1.56022845422785	1.42005223106661	0	47.49	DOWN_pEhEx_UP_U2AF84
EHI_115370A	-0.404415496408193	2.86080082920593	-1.55900459247327	0.170418225656223	0.52507828783585	-5.26763012014998	42	38	78	64	6.49055205540141	5.92886812606581	7.38427160154639	9.42356059381769	47.49	UP_pEhEx_DOWN_U2AF84
EHI_116360A	0.251935701547254	14.5297384299061	1.5575124806716	0.170765826774156	0.52507828783585	-5.65479047465009	166445	166173	242646	138762	25721.9032586021	25926.7842924404	22971.332910626	20431.7517987395	47.49	DOWN_pEhEx_UP_U2AF84
EHI_129800A	-0.426130516133731	2.83189145369894	-1.55489641170315	0.171376884055089	0.52507828783585	-5.26882944677068	33	46	82	59	5.09971947210111	7.17705088944809	7.76295219649748	8.68734492242569	47.49	UP_pEhEx_DOWN_U2AF84
EHI_159910A	-2.01401185981933	-0.160279622390414	-1.55961178382215	0.170276966703124	0.52507828783585	-4.51967053709576	0	16	18	12	0	2.49636552676455	1.70406267727993	1.76691761134082	47.49	UP_pEhEx_DOWN_U2AF84
