logFC	AveExpr	t	P.Value	adj.P.Val	B	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_035690A	0.242769002771547	9.45331146278384	0.846111941821934	0.429146031839157	0.761348588102518	-6.19395491964355	5193	6538	7117	4330	683.33750730697	851.160165279469	669.11119468753	620.327342558249	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_044210A	-0.247974861299717	3.23540627187631	-0.846560707382952	0.428914099075608	0.761348588102518	-6.12014402046552	66	65	106	73	8.68482100563451	8.46213073465364	9.96568591216498	10.4581745974024	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_048730A	0.344261799807501	3.65919711446269	0.853494526234661	0.425342194697134	0.761348588102518	-6.14102175816921	76	154	117	79	10.0007029761852	20.0487405097948	10.9998608653142	11.3177505917094	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_049920A	0.259061181452981	7.26839886624551	0.848849158121103	0.427732799631672	0.761348588102518	-6.13854301833315	1344	1233	1329	1110	176.854536842012	160.520110705045	124.947137521389	159.021558946803	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_068470A	0.317512963535725	4.14282681732093	0.852876057985024	0.425659904259765	0.761348588102518	-6.15746495184737	112	201	154	120	14.7378780701677	26.1675119640828	14.4784493440887	17.1915198861409	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_083110A	0.289838877228767	2.31991427802044	0.852813404618326	0.425692099261028	0.761348588102518	-6.03285509392335	39	45	54	27	5.13193968514766	5.85839820091406	5.07685886091424	3.86809197438169	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_096660A	-0.391031843435974	1.61616663047247	-0.847089930204153	0.4286407019474	0.761348588102518	-5.93885584635357	28	14	32	28	3.68446951754191	1.82261277361771	3.00850895461584	4.01135464009953	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_099870A	0.317306615602825	1.5616618675771	0.847718448098348	0.428316174586845	0.761348588102518	-5.93292388115923	24	25	24	21	3.15811672932164	3.25466566717448	2.25638171596188	3.00851598007465	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_103690A	-0.266621564797685	5.21201429986075	-0.846170635405511	0.429115692379052	0.761348588102518	-6.16916768849303	235	283	368	332	30.9232263079411	36.8428153524151	34.5978529780822	47.563205018323	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_104410A	-0.414499028447537	1.21736753422493	-0.852661225989284	0.425770305078498	0.761348588102518	-5.86407935014301	22	10	27	19	2.8949403352115	1.30186626686979	2.53842943045712	2.72199064863897	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_109920A	0.281804634953183	11.0171328692767	0.850127348175542	0.427074035580076	0.761348588102518	-6.2174702268256	13591	22424	19984	13126	1788.41518617543	2919.30491682882	1878.81384215759	1880.46575021237	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_113550A	-0.478472382745053	0.245812219556633	-0.846313280170436	0.429041964025586	0.761348588102518	-5.61366429929171	6	9	18	7	0.78952918233041	1.17167964018281	1.69228628697141	1.00283866002488	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_119510A	0.824134093140977	-0.602673858399093	0.849529114504745	0.427382265495741	0.761348588102518	-5.37083159087635	4	11	10	1	0.526352788220273	1.43205289355677	0.940159048317451	0.14326266571784	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_120600A	0.425147448712906	8.86363404386314	0.847754986725565	0.428297313857563	0.761348588102518	-6.18034515485772	3392	5048	6845	1740	446.347164410792	657.18209151587	643.538868573295	249.277038349042	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_122870A	0.256083967242872	4.45962055098625	0.847084672477145	0.428643417467929	0.761348588102518	-6.1683012697469	168	200	241	124	22.1068171052515	26.0373253373958	22.6578330644506	17.7645705490122	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_128200A	0.380980820219276	0.810122498811443	0.850385262605477	0.426941199769382	0.761348588102518	-5.78464768382202	14	15	13	13	1.84223475877096	1.95279940030469	1.22220676281269	1.86241465433193	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_142040A	-0.290491626060939	2.03635892914071	-0.851999715185357	0.42611038339895	0.761348588102518	-5.99448512607443	25	31	48	31	3.28970492637671	4.03578542729635	4.51276343192377	4.44114263725305	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_146500A	0.246654428683918	3.37808228540395	0.845886881068509	0.429262383149214	0.761348588102518	-6.1318807417222	83	89	97	69	10.9218203555707	11.5866097751411	9.11954276867928	9.88512393453099	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_153700A	0.436088157733164	1.62958329791146	0.851590695270354	0.426320757570183	0.761348588102518	-5.93872224094225	21	36	40	12	2.76335213815643	4.68671856073125	3.76063619326981	1.71915198861409	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_166480A	0.38457108436644	1.17085778448374	0.847565815418958	0.428394968021087	0.761348588102518	-5.86500494979347	15	25	24	11	1.97382295582602	3.25466566717448	2.25638171596188	1.57588932289624	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_167300A	-0.30720773790853	10.3717528135883	-0.848704208388779	0.427807551995287	0.761348588102518	-6.20753366492421	9308	8869	11682	13848	1224.82293818858	1154.62519208682	1098.29380024445	1983.90139486065	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_178590A	-0.258549868282324	7.79054583148824	-0.846224023051636	0.429088096988203	0.761348588102518	-6.15341410845251	1660	1437	2288	1906	218.436407111413	187.078182549189	215.108390255033	273.058640858204	23.87	UP_pEhEx_DOWN_EhMyb10
EHI_189510A	0.301753033361049	1.96543569371878	0.85087076489784	0.426691229703891	0.761348588102518	-5.98927835565235	28	38	37	24	3.68446951754191	4.9470918141052	3.47858847877457	3.43830397722817	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_197270A	0.643335885401326	-0.285803780682846	0.84873692234295	0.427790680169627	0.761348588102518	-5.46252110659369	10	6	11	2	1.31588197055068	0.781119760121874	1.0341749531492	0.286525331435681	23.87	DOWN_pEhEx_UP_EhMyb10
EHI_132640.mRNA	0.31918992184904	7.07613569283678	0.84547033411097	0.429477789349931	0.761442865666499	-6.13920085021507	904	1465	1069	1013	118.955730137782	190.723408096424	100.503002265136	145.125080372172	23.86	DOWN_pEhEx_UP_EhMyb10
EHI_096170A	-0.318843260532311	1.53766871898102	-0.84376351748186	0.430361249542046	0.762721051397591	-5.93101203464824	20	19	39	19	2.63176394110137	2.4735459070526	3.66662028843806	2.72199064863897	23.73	UP_pEhEx_DOWN_EhMyb10
EHI_003940A	-0.247553422295798	10.2036991152976	-0.842578259035945	0.430975528105964	0.763521386712454	-6.20999274004004	9413	7259	12824	9564	1238.63969887936	945.024723120781	1205.6599635623	1370.16413492543	23.65	UP_pEhEx_DOWN_EhMyb10
EHI_014080A	0.366308951069608	0.902918094858021	0.840201705481413	0.432209141066489	0.764552393149276	-5.81519450737735	19	13	17	11	2.5001757440463	1.69242614693073	1.59827038213967	1.57588932289624	23.54	DOWN_pEhEx_UP_EhMyb10
EHI_040340A	0.320154235163584	6.45425593187977	0.840946641974465	0.431822185371097	0.764552393149276	-6.14857787838369	784	717	615	739	103.165146491174	93.343811334564	57.8197814715233	105.871109965484	23.54	DOWN_pEhEx_UP_EhMyb10
EHI_139960A	0.390461956823087	0.693376620559207	0.84030094768759	0.432157575323245	0.764552393149276	-5.76106594479957	11	17	15	9	1.44747016760575	2.21317265367864	1.41023857247618	1.28936399146056	23.54	DOWN_pEhEx_UP_EhMyb10
EHI_163550A	0.44710711454167	0.515154951632258	0.840515396028838	0.432046164374854	0.764552393149276	-5.70837942125612	9	17	14	7	1.18429377349561	2.21317265367864	1.31622266764443	1.00283866002488	23.54	DOWN_pEhEx_UP_EhMyb10
EHI_010350A	0.318976679199014	3.2343970867031	0.839052093797677	0.43280680024592	0.765013236655314	-6.12785049581912	76	85	119	43	10.0007029761852	11.0658632683932	11.1878926749777	6.16029462586714	23.5	DOWN_pEhEx_UP_EhMyb10
EHI_067960A	0.280488380966129	2.12880688210229	0.838845801933743	0.432914110762509	0.765013236655314	-6.02142841536844	33	40	42	27	4.34241050281725	5.20746506747916	3.9486680029333	3.86809197438169	23.5	DOWN_pEhEx_UP_EhMyb10
EHI_072070A	-0.254966595938652	2.91801700189466	-0.838760104545838	0.432958695196359	0.765013236655314	-6.10226183904578	49	56	89	56	6.44782165569835	7.29045109447083	8.36741553002532	8.02270928019906	23.5	UP_pEhEx_DOWN_EhMyb10
EHI_155530A	-0.246219760365026	6.34622650946567	-0.837208525138703	0.433766489265757	0.766152101665109	-6.15493926224377	517	629	945	616	68.0310978774703	81.8873881861098	88.8450300659991	88.2498020821897	23.38	UP_pEhEx_DOWN_EhMyb10
EHI_087800A	-0.337169550641069	4.20524335636656	-0.836571412680692	0.434098504565067	0.76645006844389	-6.17241515278853	115	136	310	102	15.1326426613329	17.7053812294292	29.144930497841	14.6127919032197	23.35	UP_pEhEx_DOWN_EhMyb10
EHI_088230A	-0.364070626551043	7.07164269366708	-0.836145157881036	0.434320739801133	0.766554054865257	-6.1487209069188	1309	625	1412	1226	172.248949945084	81.3666416793619	132.750457622424	175.640028170072	23.34	UP_pEhEx_DOWN_EhMyb10
EHI_100110A	-0.238069247548662	6.27707951547816	-0.835595048829795	0.434607670804248	0.766772104918923	-6.15787544917019	524	567	899	585	68.9522152568558	73.8158173315171	84.5202984437389	83.8086594449367	23.32	UP_pEhEx_DOWN_EhMyb10
EHI_124460A	0.324533900878095	2.15676344053611	0.835231734885394	0.434797246996333	0.766818293932278	-6.02800281163955	32	45	51	22	4.21082230576219	5.85839820091406	4.794811146419	3.15177864579249	23.32	DOWN_pEhEx_UP_EhMyb10
EHI_074730A	-0.341273708599563	2.58882056195817	-0.834315580495307	0.435275560515183	0.767309295514179	-6.07566344473542	31	53	87	38	4.07923410870712	6.89989121440989	8.17938372036183	5.44398129727794	23.27	UP_pEhEx_DOWN_EhMyb10
EHI_119270A	0.455319294987593	0.0625167477123861	0.834072271052558	0.435402653729865	0.767309295514179	-5.57746989839105	10	8	10	5	1.31588197055068	1.04149301349583	0.940159048317451	0.716313328589202	23.27	DOWN_pEhEx_UP_EhMyb10
EHI_000540A	0.472846967411805	1.66196964382675	0.830724468735362	0.437154120828516	0.767513763205471	-5.96100921635477	21	39	44	11	2.76335213815643	5.07727844079218	4.13669981259679	1.57588932289624	23.25	DOWN_pEhEx_UP_EhMyb10
EHI_024470A	-0.296448303387302	6.487635716499	-0.832535346882412	0.436206091943358	0.767513763205471	-6.15626890531644	782	489	958	765	102.901970097063	63.6612604499328	90.0672368288118	109.595939274148	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_025700A	-0.370356508894175	1.50136956308414	-0.833076237439295	0.435923214920444	0.767513763205471	-5.93325506939499	14	24	28	27	1.84223475877096	3.1244790404875	2.63244533528886	3.86809197438169	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_045450A	-0.529071414377635	1.12705657907105	-0.830807755192083	0.437110486065007	0.767513763205471	-5.85985296813433	8	23	39	12	1.05270557644055	2.99429241380052	3.66662028843806	1.71915198861409	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_050660A	0.637993258555243	1.09134744498901	0.832663097452708	0.436139268451074	0.767513763205471	-5.86087922645437	12	29	9	25	1.57905836466082	3.77541217392239	0.846143143485706	3.58156664294601	23.25	DOWN_pEhEx_UP_EhMyb10
EHI_068410A	-0.35927486968538	1.66828051464908	-0.831324172274953	0.436839999472784	0.767513763205471	-5.9604867914	15	29	36	26	1.97382295582602	3.77541217392239	3.38457257394282	3.72482930866385	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_091530A	-0.46563180941512	4.88943063590343	-0.832093158736228	0.43643744809969	0.767513763205471	-6.18224074870471	342	108	331	271	45.0031633928334	14.0601556821937	31.1192644993076	38.8241824095348	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_093760A	-0.529071414377635	1.12705657907105	-0.830807755192083	0.437110486065007	0.767513763205471	-5.85985296813433	8	23	39	12	1.05270557644055	2.99429241380052	3.66662028843806	1.71915198861409	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_127030A	-0.259093528470734	3.3181670374453	-0.830803818428136	0.437112548511321	0.767513763205471	-6.13917117774874	68	70	101	87	8.94799739974465	9.11306386808854	9.49560638800626	12.4638519174521	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_130920A	0.607586085284629	0.246758146253938	0.831887836515957	0.43654490447202	0.767513763205471	-5.62894166838239	8	16	17	3	1.05270557644055	2.08298602699167	1.59827038213967	0.429787997153521	23.25	DOWN_pEhEx_UP_EhMyb10
EHI_008770A	-0.257056772608978	5.71638283997643	-0.830069289778639	0.437497486917533	0.767542320038872	-6.17544631788546	341	394	709	346	44.8715751957783	51.2935309146698	66.6572765257073	49.5688823383728	23.25	UP_pEhEx_DOWN_EhMyb10
EHI_188120A	0.240352997711824	5.96999867780895	0.830146529046469	0.437456997219822	0.767542320038872	-6.16971544338416	549	493	578	426	72.2419201832325	64.1820069566807	54.3411929927487	61.0298955958	23.25	DOWN_pEhEx_UP_EhMyb10
EHI_117910A	-0.293598083140648	2.29211583477519	-0.829633213525655	0.437726133935601	0.767656482271963	-6.04654376296194	34	33	68	31	4.47399869987232	4.29615868067031	6.39308152855867	4.44114263725305	23.23	UP_pEhEx_DOWN_EhMyb10
EHI_129510A	0.340020531822795	1.49163214291869	0.828216994287134	0.438469294064854	0.768501103226702	-5.93784377042085	23	25	33	13	3.02652853226657	3.25466566717448	3.10252485944759	1.86241465433193	23.15	DOWN_pEhEx_UP_EhMyb10
EHI_135760A	-0.670390029422172	0.520353942700266	-0.828091377233012	0.438535255580888	0.768501103226702	-5.69293729619401	3	21	19	12	0.394764591165205	2.73391916042656	1.78630219180316	1.71915198861409	23.15	UP_pEhEx_DOWN_EhMyb10
EHI_051750A	0.588608661950948	1.02088354961926	0.826238972280225	0.439508786653582	0.76922696332898	-5.84930176860085	9	37	16	12	1.18429377349561	4.81690518741823	1.50425447730792	1.71915198861409	23.08	DOWN_pEhEx_UP_EhMyb10
EHI_065320A	0.250602336676367	4.03333472293785	0.825600073525219	0.439844921692905	0.76922696332898	-6.17843444379456	126	147	180	92	16.5801128289386	19.1374341229859	16.9228628697141	13.1801652460413	23.08	DOWN_pEhEx_UP_EhMyb10
EHI_124560A	-0.257631715893381	6.54045450164817	-0.824892406555115	0.440217453461422	0.76922696332898	-6.16164781473594	744	568	1013	758	97.9016186089708	73.9460039582041	95.2381115945578	108.593100614123	23.08	UP_pEhEx_DOWN_EhMyb10
EHI_134630A	-0.320039015737416	1.26318349463695	-0.824810218695676	0.440260733752747	0.76922696332898	-5.89945084203015	14	18	27	19	1.84223475877096	2.34335928036562	2.53842943045712	2.72199064863897	23.08	UP_pEhEx_DOWN_EhMyb10
EHI_177390A	-0.374808693666958	2.76601668891653	-0.82592490401661	0.439673999886214	0.76922696332898	-6.09909885283464	59	34	61	73	7.76370362624903	4.42634530735729	5.73497019473645	10.4581745974024	23.08	UP_pEhEx_DOWN_EhMyb10
EHI_192450A	-0.237178870328549	8.71561020067917	-0.82532651624071	0.439988901385879	0.76922696332898	-6.19594352923223	2700	3238	4596	3367	355.288132048684	421.544297212438	432.097098606701	482.365395471969	23.08	UP_pEhEx_DOWN_EhMyb10
EHI_200210A	0.341554607304298	0.950324658564538	0.82577201902873	0.439754440108384	0.76922696332898	-5.83892211825671	17	15	16	13	2.23699934993616	1.95279940030469	1.50425447730792	1.86241465433193	23.08	DOWN_pEhEx_UP_EhMyb10
EHI_200820A	0.641390414904686	-0.222919088933855	0.82678223632737	0.439223112614672	0.76922696332898	-5.496991209129	6	11	12	2	0.78952918233041	1.43205289355677	1.12819085798094	0.286525331435681	23.08	DOWN_pEhEx_UP_EhMyb10
EHI_138750A	0.348508374647845	2.31312503811485	0.822213147636732	0.441629938286392	0.77133208052774	-6.05766463804551	36	51	62	22	4.73717509398246	6.63951796103593	5.8289860995682	3.15177864579249	22.87	DOWN_pEhEx_UP_EhMyb10
EHI_164620A	-0.460107000796986	0.142835163465795	-0.821343064250402	0.442089341509392	0.771560163519367	-5.60385212081586	5	9	14	8	0.657940985275342	1.17167964018281	1.31622266764443	1.14610132574272	22.84	UP_pEhEx_DOWN_EhMyb10
EHI_189110A	-0.460107000796986	0.142835163465795	-0.821343064250402	0.442089341509392	0.771560163519367	-5.60385212081586	5	9	14	8	0.657940985275342	1.17167964018281	1.31622266764443	1.14610132574272	22.84	UP_pEhEx_DOWN_EhMyb10
EHI_007260A	-0.450048634348185	1.08050420818214	-0.820046620932207	0.442774500661337	0.772468673458608	-5.85679799179919	10	17	18	25	1.31588197055068	2.21317265367864	1.69228628697141	3.58156664294601	22.75	UP_pEhEx_DOWN_EhMyb10
EHI_167170A	-0.366731020791969	0.696060943749818	-0.819546706343546	0.443038905275035	0.772642728523129	-5.76430609326917	11	10	21	11	1.44747016760575	1.30186626686979	1.97433400146665	1.57588932289624	22.74	UP_pEhEx_DOWN_EhMyb10
EHI_158620A	0.311904503324344	1.94242892125643	0.819018497818867	0.443318397923189	0.772842957449304	-6.01290984422336	40	26	37	23	5.26352788220273	3.38485229386146	3.47858847877457	3.29504131151033	22.72	DOWN_pEhEx_UP_EhMyb10
EHI_131970A	-0.35129868007513	2.74657518199731	-0.816436861236541	0.444686251255648	0.774939687019218	-6.10580526955767	60	34	101	41	7.8952918233041	4.42634530735729	9.49560638800626	5.87376929443146	22.51	UP_pEhEx_DOWN_EhMyb10
EHI_044190A	-0.356890058881274	0.756208060608674	-0.815246010060124	0.445318231735376	0.775281871044606	-5.78450104640359	12	10	21	12	1.57905836466082	1.30186626686979	1.97433400146665	1.71915198861409	22.47	UP_pEhEx_DOWN_EhMyb10
EHI_052050A	0.239710913187699	5.8044097336895	0.814822002746393	0.445543406394055	0.775281871044606	-6.18657116342166	499	430	589	333	65.6625103304791	55.980249475401	55.3753679458979	47.7064676840409	22.47	DOWN_pEhEx_UP_EhMyb10
EHI_152150A	-0.432857951392499	1.39363532664502	-0.815130702305681	0.445379459351726	0.775281871044606	-5.9279396047509	18	15	21	33	2.36858754699123	1.95279940030469	1.97433400146665	4.72766796868873	22.47	UP_pEhEx_DOWN_EhMyb10
EHI_191900A	-0.565280290324858	2.69031051008279	-0.814980822839747	0.44545905333188	0.775281871044606	-6.09854531962405	25	62	46	101	3.28970492637671	8.0715708545927	4.32473162226028	14.4695292375019	22.47	UP_pEhEx_DOWN_EhMyb10
EHI_059440A	0.382772531285681	2.20091475653907	0.813818740896298	0.446076526919076	0.775921846119801	-6.05132933054686	27	57	35	34	3.55288132048684	7.42063772115781	3.29055666911108	4.87093063440657	22.41	DOWN_pEhEx_UP_EhMyb10
EHI_045340A	-0.427870162166237	6.54370226703326	-0.812750007998482	0.446644940663296	0.776335076493648	-6.17262521702791	361	1044	1281	678	47.5033391368797	135.914838261206	120.434374089466	97.1320873566958	22.37	UP_pEhEx_DOWN_EhMyb10
EHI_125900A	0.307025250663997	2.22085946149361	0.812915897896481	0.44655667685543	0.776335076493648	-6.05457552043111	33	47	52	24	4.34241050281725	6.11877145428802	4.88882705125075	3.43830397722817	22.37	DOWN_pEhEx_UP_EhMyb10
EHI_114330A	0.243143928790102	7.4584302194277	0.810942420653585	0.447607499954527	0.777432271386601	-6.17461860190512	1606	1331	1819	1065	211.33064447044	173.278400120369	171.014930888944	152.5747389895	22.26	DOWN_pEhEx_UP_EhMyb10
EHI_192260A	-0.366925269052754	0.801399612710278	-0.81119249779281	0.447474242843369	0.777432271386601	-5.79921104174233	9	14	21	13	1.18429377349561	1.82261277361771	1.97433400146665	1.86241465433193	22.26	UP_pEhEx_DOWN_EhMyb10
EHI_006850A	-0.66944452432764	2.87604455471418	-0.810305198557489	0.447947180997702	0.777455466059786	-6.1186813610535	99	19	61	105	13.0272315084518	2.4735459070526	5.73497019473645	15.0425799003732	22.25	UP_pEhEx_DOWN_EhMyb10
EHI_137700A	-0.246347243683115	7.04577977028124	-0.810295823502914	0.447952179890403	0.777455466059786	-6.16966025366269	827	1037	1438	1069	108.823438964542	135.003531874397	135.194871148049	153.147789652371	22.25	UP_pEhEx_DOWN_EhMyb10
EHI_020290A	-0.26071861045624	4.4301985938588	-0.809957933777634	0.448132373412023	0.777480675941821	-6.19830688772927	180	125	267	154	23.6858754699123	16.2733283358724	25.1022465900759	22.0624505205474	22.25	UP_pEhEx_DOWN_EhMyb10
EHI_000780A	0.316902357628308	1.89387130496847	0.808802843617254	0.448748763798351	0.777550908045223	-6.01450793940908	28	34	28	29	3.68446951754191	4.42634530735729	2.63244533528886	4.15461730581737	22.24	DOWN_pEhEx_UP_EhMyb10
