logFC	AveExpr	t	P.Value	adj.P.Val	B	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	CmasM_1	CmasM_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_178020A	-0.288163217317337	3.50195611890086	-0.984493654713688	0.359381022777419	0.781761026455203	-5.64590171479946	62	80	134	84	9.63774167906079	10.7497272699505	12.7665271221442	12.1602062558863	21.82	UP_pEhEx_DOWN_CmasM
EHI_186350A	0.450388973442448	1.0964161553441	0.984141794710639	0.359541735702317	0.781761026455203	-5.36503229026638	14	21	24	9	2.1762642501105	2.82180340836202	2.2865421711303	1.3028792417021	21.82	DOWN_pEhEx_UP_CmasM
EHI_186830A	0.313649241232332	11.1966291332922	0.988698730644202	0.357464667688754	0.781761026455203	-5.72302909972365	20764	15785	20617	15586	3227.71077780675	2121.05556195212	1964.23499759139	2256.29731790767	21.82	DOWN_pEhEx_UP_CmasM
EHI_193460A	-0.40298834582557	1.2553763591575	-0.986320230000774	0.358547628001465	0.781761026455203	-5.38323453647559	14	14	32	16	2.1762642501105	1.88120227224134	3.04872289484039	2.31622976302596	21.82	UP_pEhEx_DOWN_CmasM
EHI_194240A	-0.593645328143108	1.16996714642996	-0.986612985624614	0.358414195069342	0.781761026455203	-5.35535842462358	22	7	28	18	3.41984382160222	0.940601136120672	2.66763253298535	2.60575848340421	21.82	UP_pEhEx_DOWN_CmasM
EHI_194500A	0.310792862248433	5.36524269884445	0.992752856072078	0.355624654461984	0.781761026455203	-5.69615374338822	342	294	442	224	53.1630266812708	39.5052477170682	42.110484984983	32.4272166823635	21.82	DOWN_pEhEx_UP_CmasM
EHI_010590A	0.663038494635343	0.0301112943714507	0.981698213067507	0.360659389788087	0.782153440692904	-5.0666672693813	7	11	12	3	1.08813212505525	1.4780874996182	1.14327108556515	0.434293080567368	21.78	DOWN_pEhEx_UP_CmasM
EHI_124300A	-0.358054264840835	9.60837785678891	-0.981947279770483	0.360545347351553	0.782153440692904	-5.7171900748088	3265	6963	8685	6524	507.535912615056	935.62938725832	827.442448177776	944.442685873837	21.78	UP_pEhEx_DOWN_CmasM
EHI_182480A	-0.326726028099647	2.4951625811207	-0.982108268491676	0.360471648890151	0.782153440692904	-5.565917532946	33	36	74	38	5.12976573240332	4.83737727147774	7.05017169431841	5.50104568718666	21.78	UP_pEhEx_DOWN_CmasM
EHI_182710A	0.551387883637549	0.787520698037698	0.981363199496823	0.360812829691954	0.782153440692904	-5.28714729387466	18	12	20	6	2.79805403585636	1.61245909049258	1.90545180927525	0.868586161134737	21.78	DOWN_pEhEx_UP_CmasM
EHI_007500A	0.287874093151891	4.20545255855043	0.976889814169913	0.362866549267406	0.782228310967565	-5.69211628247745	133	149	198	101	20.6745103760498	20.0213670402829	18.8639729118249	14.6212003791014	21.78	DOWN_pEhEx_UP_CmasM
EHI_023470A	0.277529934561956	6.1469751620344	0.978961297571241	0.361914412249948	0.782228310967565	-5.70051375434079	501	580	741	405	77.8791706646686	77.9355227071414	70.5969895336479	58.6295658765947	21.78	DOWN_pEhEx_UP_CmasM
EHI_035660A	0.285259887950327	4.65882148129834	0.973702243344072	0.364335475298038	0.782228310967565	-5.70806628432165	199	186	221	171	30.9340418408564	24.993115902635	21.0552424924915	24.75470559234	21.78	DOWN_pEhEx_UP_CmasM
EHI_048630A	0.303256149217184	7.15033815811004	0.975878322763019	0.36333217635128	0.782228310967565	-5.69476566280292	1094	1088	1141	1039	170.059506401492	146.196290871327	108.706025719153	150.410170236499	21.78	DOWN_pEhEx_UP_CmasM
EHI_049680A	-0.342770798439429	3.17152497072897	-0.973661956928745	0.364354069872494	0.782228310967565	-5.63160270376524	40	75	112	66	6.21789785745857	10.0778693155786	10.6705301319414	9.5544477724821	21.78	UP_pEhEx_DOWN_CmasM
EHI_050440A	-0.629542648838179	0.0394868636131455	-0.978572893300419	0.362092790703496	0.782228310967565	-5.0555600037028	7	4	13	8	1.08813212505525	0.537486363497527	1.23854367602891	1.15811488151298	21.78	UP_pEhEx_DOWN_CmasM
EHI_058810A	0.802084803557955	0.137636891152917	0.973609044771852	0.364378493092587	0.782228310967565	-5.09336943890858	14	8	16	2	2.1762642501105	1.07497272699505	1.5243614474202	0.289528720378246	21.78	DOWN_pEhEx_UP_CmasM
EHI_068420A	-0.35469230021664	1.6593196576319	-0.978329306844819	0.362204694953588	0.782228310967565	-5.46616290369727	16	22	36	25	2.48715914298343	2.9561749992364	3.42981325669544	3.61910900472807	21.78	UP_pEhEx_DOWN_CmasM
EHI_079840A	-0.3065476733694	3.06000168788395	-0.976087783998933	0.363235715573607	0.782228310967565	-5.62091476468085	54	49	96	64	8.39416210756907	6.58420795284471	9.14616868452118	9.26491905210386	21.78	UP_pEhEx_DOWN_CmasM
EHI_084950A	0.268702157928713	5.30701209455142	0.980135213427497	0.361375694375846	0.782228310967565	-5.70815044767991	286	315	395	238	44.4579696808288	42.3270511254303	37.6326732331861	34.4539177250112	21.78	DOWN_pEhEx_UP_CmasM
EHI_087900A	-0.415285835244175	2.38363979245791	-0.976371829968107	0.363104938843495	0.782228310967565	-5.55844684255166	20	47	70	37	3.10894892872929	6.31546477109594	6.66908133246336	5.35628132699754	21.78	UP_pEhEx_DOWN_CmasM
EHI_095930A	0.520097613764804	1.28541666267876	0.97725755047678	0.362697381255721	0.782228310967565	-5.40835945163592	26	16	29	9	4.04163360734807	2.14994545399011	2.76290512344911	1.3028792417021	21.78	DOWN_pEhEx_UP_CmasM
EHI_101430A	-0.392455167911846	1.6274057231835	-0.973921640842827	0.364234223205797	0.782228310967565	-5.46401506777228	13	25	37	24	2.02081680367404	3.35928977185954	3.52508584715921	3.47434464453895	21.78	UP_pEhEx_DOWN_CmasM
EHI_118040A	-0.322190376776691	5.17351366679189	-0.978074182102506	0.362321928679768	0.782228310967565	-5.70845588044886	218	228	336	350	33.8875433231492	30.636722719359	32.0115903958241	50.667526066193	21.78	UP_pEhEx_DOWN_CmasM
EHI_119920A	0.29804379263522	3.70639070487663	0.974593840107342	0.36392413838028	0.782228310967565	-5.67039476751418	105	95	132	75	16.3219818758288	12.7653011330663	12.5759819412166	10.8573270141842	21.78	DOWN_pEhEx_UP_CmasM
EHI_127830A	-0.301226388744388	4.41885819652871	-0.975714160745231	0.36340778987035	0.782228310967565	-5.69846019954614	124	142	209	195	19.2754833581216	19.0807659041622	19.9119714069263	28.2290502368789	21.78	UP_pEhEx_DOWN_CmasM
EHI_135200A	0.336270137846612	2.67603730126664	0.973831260238902	0.36427593127681	0.782228310967565	-5.59243638521499	55	44	56	41	8.54960955400554	5.9123499984728	5.33526506597069	5.93533876775403	21.78	DOWN_pEhEx_UP_CmasM
EHI_148530A	0.596543402954112	0.349769109592654	0.975411948254261	0.363547021726945	0.782228310967565	-5.16378742122121	12	10	15	4	1.86536935723757	1.34371590874382	1.42908885695644	0.579057440756491	21.78	DOWN_pEhEx_UP_CmasM
EHI_169970A	0.359844612147479	1.73876088786927	0.97747241549473	0.36259856620753	0.782228310967565	-5.48550106269036	23	29	35	17	3.57529126803868	3.89677613535707	3.33454066623168	2.46099412321509	21.78	DOWN_pEhEx_UP_CmasM
EHI_182900A	-0.357867685106721	11.681704240429	-0.97521084296385	0.363639695530991	0.782228310967565	-5.74037252354713	20399	19725	28679	35029	3170.97245985744	2650.47962999718	2732.32262191024	5070.95077306478	21.78	UP_pEhEx_DOWN_CmasM
EHI_197350A	0.373586691420859	1.37107296508079	0.97825584838616	0.362238447224038	0.782228310967565	-5.42682000090217	20	20	25	14	3.10894892872929	2.68743181748764	2.38181476159406	2.02670104264772	21.78	DOWN_pEhEx_UP_CmasM
EHI_134610A	0.404056978451196	1.3714079220053	0.971048515659353	0.365561897681257	0.784406802589117	-5.43283621918972	23	18	26	13	3.57529126803868	2.41868863573887	2.47708735205782	1.8819366824586	21.56	DOWN_pEhEx_UP_CmasM
EHI_148020A	-0.285301640182383	4.70197951483722	-0.970632911295371	0.365754258289215	0.784457726860964	-5.71035749195546	173	153	292	204	26.8924082335083	20.5588534037804	27.8195964154186	29.531929478581	21.55	UP_pEhEx_DOWN_CmasM
EHI_053040A	0.333983228909789	2.72717202174007	0.970153622851569	0.365976191887261	0.784572002147253	-5.60029653791482	46	57	74	33	7.15058253607736	7.65918067983976	7.05017169431841	4.77722388624105	21.54	DOWN_pEhEx_UP_CmasM
EHI_117890A	-0.268299075411059	4.72155530971757	-0.969356001785544	0.366345759398299	0.785002520829519	-5.71196964421354	147	187	294	206	22.8507746261603	25.1274874935094	28.0101415963461	29.8214581989593	21.5	UP_pEhEx_DOWN_CmasM
EHI_152700A	-0.268382860566304	5.04996233093468	-0.968912866266243	0.366551205071057	0.785081126146665	-5.71658607225192	201	216	403	237	31.2449367337293	29.0242636288665	38.3948539568962	34.3091533648221	21.49	UP_pEhEx_DOWN_CmasM
EHI_010710A	-0.269085469195396	6.05456603151735	-0.966091230557515	0.367861453150547	0.78580641407629	-5.71394059186081	372	471	728	529	57.8264500743647	63.2890193018338	69.358445857619	76.5803465400459	21.42	UP_pEhEx_DOWN_CmasM
EHI_026470A	0.310460644697555	4.86679817745717	0.964924485516853	0.368404294431496	0.78580641407629	-5.71969133975001	188	268	332	149	29.2241199300553	36.0115863543343	31.6305000339691	21.5698896681793	21.42	DOWN_pEhEx_UP_CmasM
EHI_040810A	-0.38104357901523	1.28802785597487	-0.966548917510246	0.367648677611855	0.78580641407629	-5.40771950534636	12	17	30	18	1.86536935723757	2.28431704486449	2.85817771391287	2.60575848340421	21.42	UP_pEhEx_DOWN_CmasM
EHI_049480A	0.747020823898192	-0.190227581503895	0.965964059496005	0.367920590961458	0.78580641407629	-5.01678400781886	9	7	11	2	1.39902701792818	0.940601136120672	1.04799849510139	0.289528720378246	21.42	DOWN_pEhEx_UP_CmasM
EHI_111040A	0.292602389489429	3.11395746701693	0.965679320661029	0.368053028412494	0.78580641407629	-5.63685769882106	63	69	87	50	9.79318912549725	9.27163977033234	8.28871537034732	7.23821800945614	21.42	DOWN_pEhEx_UP_CmasM
EHI_124870A	-0.38756265209264	1.43038469145719	-0.965395179130738	0.368185224675624	0.78580641407629	-5.43866152533123	17	15	36	18	2.64260658941989	2.01557386311573	3.42981325669544	2.60575848340421	21.42	UP_pEhEx_DOWN_CmasM
EHI_135760A	-0.769242247938106	0.546212052577867	-0.9673308197427	0.367285396201173	0.78580641407629	-5.19645641173793	18	3	19	12	2.79805403585636	0.403114772623145	1.81017921881148	1.73717232226947	21.42	UP_pEhEx_DOWN_CmasM
EHI_136410A	-0.280258644017869	3.87106728051665	-0.964912012796559	0.368410100838433	0.78580641407629	-5.6864058379872	85	98	155	121	13.2130329470995	13.1684159056894	14.7672515218832	17.5164875828839	21.42	UP_pEhEx_DOWN_CmasM
EHI_159730A	-0.555144956141095	0.196716468803089	-0.965341604507767	0.368210154259109	0.78580641407629	-5.1082064016946	6	6	13	10	0.932684678618786	0.806229545246291	1.23854367602891	1.44764360189123	21.42	UP_pEhEx_DOWN_CmasM
EHI_129360A	-0.385607707635911	1.69716568787351	-0.963270480073458	0.36917489655255	0.786716270619542	-5.4848918433082	14	26	42	23	2.1762642501105	3.49366136273393	4.00144879947802	3.32958028434982	21.33	UP_pEhEx_DOWN_CmasM
EHI_165220A	-0.34643070264118	1.78586243970363	-0.96348411109832	0.369075295976966	0.786716270619542	-5.4986680400682	17	25	41	26	2.64260658941989	3.35928977185954	3.90617620901426	3.76387336491719	21.33	UP_pEhEx_DOWN_CmasM
EHI_156370A	-0.372036113172268	1.70394878309227	-0.962453334995429	0.369556062709417	0.787167950423171	-5.48770400336586	20	19	45	21	3.10894892872929	2.55306022661325	4.28726657086931	3.04005156397158	21.28	UP_pEhEx_DOWN_CmasM
EHI_107780A	0.35689769360858	2.75291292181034	0.961763807990181	0.369877935602727	0.787492977768368	-5.61019623802278	47	59	80	31	7.30602998251382	7.92792386158852	7.62180723710099	4.48769516586281	21.25	DOWN_pEhEx_UP_CmasM
EHI_012230A	0.398623611991282	1.22635692151925	0.961195823284947	0.370143234227965	0.787697312730326	-5.41430542952286	16	21	25	11	2.48715914298343	2.82180340836202	2.38181476159406	1.59240796208035	21.23	DOWN_pEhEx_UP_CmasM
EHI_148260A	0.613541110638077	0.497756235292948	0.959307407255988	0.371026342136384	0.789215612079771	-5.22211495646505	18	8	13	6	2.79805403585636	1.07497272699505	1.23854367602891	0.868586161134737	21.08	DOWN_pEhEx_UP_CmasM
EHI_056100A	-0.285056858824819	3.80316377932016	-0.956868357909885	0.372169345628429	0.789219770317503	-5.6901488589111	72	105	166	103	11.1922161434254	14.1090170418101	15.8152500169845	14.9107290994796	21.08	UP_pEhEx_DOWN_CmasM
EHI_078170A	0.586837008760317	0.23377087177358	0.95731196470437	0.371961258781864	0.789219770317503	-5.14542643278779	11	9	13	4	1.70992191080111	1.20934431786944	1.23854367602891	0.579057440756491	21.08	DOWN_pEhEx_UP_CmasM
EHI_091490A	-0.358347463522446	2.90616893141763	-0.958074161454112	0.371603936510882	0.789219770317503	-5.62472497834434	51	40	73	71	7.92781976825968	5.37486363497527	6.95489910385465	10.2782695734277	21.08	UP_pEhEx_DOWN_CmasM
EHI_123280A	0.38698249725718	1.71753866347264	0.957905548013802	0.371682960758823	0.789219770317503	-5.50007309554929	29	23	35	16	4.50797594665747	3.09054659011078	3.33454066623168	2.31622976302596	21.08	DOWN_pEhEx_UP_CmasM
EHI_137680A	0.542314560972843	0.308987491613464	0.957587118590887	0.371832234625229	0.789219770317503	-5.17122206617162	7	13	9	8	1.08813212505525	1.74683068136696	0.857453314173861	1.15811488151298	21.08	DOWN_pEhEx_UP_CmasM
EHI_155380A	-0.64490337009028	2.43224186988158	-0.958822680708485	0.371253282943361	0.789219770317503	-5.57582882618923	12	69	68	49	1.86536935723757	9.27163977033234	6.47853615153584	7.09345364926701	21.08	UP_pEhEx_DOWN_CmasM
EHI_201420A	0.322489483263657	2.87036773055793	0.95676922511272	0.372215859001849	0.789219770317503	-5.62498216131737	51	61	57	54	7.92781976825968	8.19666704333729	5.43053765643445	7.81727545021263	21.08	DOWN_pEhEx_UP_CmasM
EHI_136380A	-0.274978115380377	5.87868148920276	-0.956062715208875	0.372547484539734	0.789563051516557	-5.72561568807956	360	379	755	402	55.9610807171272	50.9268329413907	71.9308058001406	58.1952727960273	21.04	UP_pEhEx_DOWN_CmasM
EHI_044930A	0.326443522748607	6.52294501416841	0.955425744527089	0.37284666363804	0.78983728563031	-5.71660056437607	591	860	685	711	91.8694408439504	115.559568151968	65.2617244676772	102.927460094466	21.02	DOWN_pEhEx_UP_CmasM
EHI_136440A	-0.284184410529235	4.81989567316281	-0.95465223286308	0.373210222447546	0.790247589816105	-5.72721488218557	159	196	282	249	24.7161439833978	26.3368318113788	26.866870510781	36.0463256870916	20.98	UP_pEhEx_DOWN_CmasM
EHI_009680A	0.286325969054945	11.6356992513985	0.953221870700178	0.373883223881548	0.790460092621701	-5.76033351115736	26868	22001	28526	21101	4176.56199085492	2956.30937082727	2717.74591556928	3054.67276435068	20.95	DOWN_pEhEx_UP_CmasM
EHI_054530A	-0.282021208421708	4.94999784671192	-0.953658485882426	0.373677693008705	0.790460092621701	-5.72977134847591	190	197	312	269	29.5350148229282	26.4712034022532	29.7250482246939	38.941612890874	20.95	UP_pEhEx_DOWN_CmasM
EHI_087760A	0.591969218256698	0.400076389932734	0.951192105913274	0.374839846157238	0.790460092621701	-5.19850853218755	13	10	16	4	2.02081680367404	1.34371590874382	1.5243614474202	0.579057440756491	20.95	DOWN_pEhEx_UP_CmasM
EHI_096410A	-0.447407674877969	2.31077095423564	-0.952124947482749	0.374399968178077	0.790460092621701	-5.57246016435081	42	20	55	43	6.5287927503315	2.68743181748764	5.23999247550693	6.22486748813228	20.95	UP_pEhEx_DOWN_CmasM
EHI_097860A	-0.788678129261683	-0.251882910489635	-0.951533992012917	0.374678585136207	0.790460092621701	-4.99883990866961	8	2	12	6	1.24357957149171	0.268743181748764	1.14327108556515	0.868586161134737	20.95	UP_pEhEx_DOWN_CmasM
EHI_103300A	0.292151796022118	7.02301968630838	0.952248379321836	0.374341793970994	0.790460092621701	-5.71608674278825	1091	908	1194	838	169.593164062183	122.009404513939	113.755473013732	121.312533838485	20.95	DOWN_pEhEx_UP_CmasM
EHI_122880A	0.324032715406543	1.92335143819048	0.953250475890495	0.373869755712512	0.790460092621701	-5.53207332336464	26	32	35	23	4.04163360734807	4.29989090798022	3.33454066623168	3.32958028434982	20.95	DOWN_pEhEx_UP_CmasM
EHI_146380A	0.278079861758973	4.23794225850788	0.951208031045864	0.374832333402696	0.790460092621701	-5.71711266787949	148	139	190	111	23.0062220725967	18.6776511315391	18.1017921881148	16.0688439809926	20.95	DOWN_pEhEx_UP_CmasM
EHI_152240A	0.312443614115759	2.19625725305059	0.952527645922034	0.374210199400715	0.790460092621701	-5.5650259959206	32	38	44	27	4.97431828596686	5.10612045322651	4.19199398040554	3.90863772510631	20.95	DOWN_pEhEx_UP_CmasM
EHI_093750A	0.383026921104837	1.74852786650724	0.950792453464085	0.375028421773688	0.790499419162301	-5.51073796201988	24	29	39	15	3.73073871447514	3.89677613535707	3.71563102808673	2.17146540283684	20.95	DOWN_pEhEx_UP_CmasM
EHI_051810A	-0.399259963470361	1.97897793582621	-0.949067287869621	0.375843272416897	0.79149972987026	-5.53594201731081	17	31	38	39	2.64260658941989	4.16551931710583	3.62035843762297	5.64581004737579	20.85	UP_pEhEx_DOWN_CmasM
EHI_153060A	0.261577726897858	5.13319716803278	0.949203935729565	0.375778679951959	0.79149972987026	-5.73653384524944	258	273	350	212	40.1054411806078	36.6834443087062	33.3454066623168	30.690044360094	20.85	DOWN_pEhEx_UP_CmasM
EHI_005910A	0.289674928645169	5.58709318816554	0.947086218753701	0.376780663200445	0.791707395541209	-5.73751390838976	307	439	526	260	47.7223660559945	58.9891283938536	50.113382583939	37.6387336491719	20.83	DOWN_pEhEx_UP_CmasM
EHI_020470A	-0.307339957355254	2.40786180422995	-0.946342172653848	0.377133187557893	0.791707395541209	-5.58970032764332	32	33	59	42	4.97431828596686	4.4342624988546	5.62108283736198	6.08010312794316	20.83	UP_pEhEx_DOWN_CmasM
EHI_029020A	-0.2936041944494	5.50629300220141	-0.947326115301059	0.376667055392345	0.791707395541209	-5.73690422390838	228	353	468	391	35.4420177875139	47.4331715786568	44.5875723370408	56.602864833947	20.83	UP_pEhEx_DOWN_CmasM
EHI_039860A	0.286270867609317	5.55114603559508	0.946671612794764	0.376977069838532	0.791707395541209	-5.7382059008129	341	375	526	248	53.0075792348343	50.3893465778932	50.113382583939	35.9015613269024	20.83	DOWN_pEhEx_UP_CmasM
EHI_151370A	-0.489808165318128	0.723059728580116	-0.947051817670842	0.376796956666541	0.791707395541209	-5.26953465167625	8	10	16	17	1.24357957149171	1.34371590874382	1.5243614474202	2.46099412321509	20.83	UP_pEhEx_DOWN_CmasM
EHI_169290A	0.34635878732337	7.17462027938866	0.948215983464009	0.376245869071793	0.791707395541209	-5.72063783925203	1159	1097	1785	665	180.163590419862	147.405635189197	170.061573977816	96.2682995257666	20.83	DOWN_pEhEx_UP_CmasM
EHI_186840A	-0.357225203647475	5.19165601302342	-0.947712884863338	0.376483948031513	0.791707395541209	-5.73651296269535	262	190	343	360	40.7272309663537	25.5306022661325	32.6784985290705	52.1151696680842	20.83	UP_pEhEx_DOWN_CmasM
EHI_129790A	0.268304318057765	6.96359188769808	0.945325296915281	0.377615384030796	0.792362095855329	-5.72236941762873	827	1085	1254	747	128.555038202956	145.793176098704	119.471828441558	108.138977061275	20.76	DOWN_pEhEx_UP_CmasM
EHI_019160A	-0.443079781479207	0.792136396616342	-0.94391643031553	0.378284237453889	0.792480703597421	-5.2987450186551	8	12	23	12	1.24357957149171	1.61245909049258	2.19126958066653	1.73717232226947	20.75	UP_pEhEx_DOWN_CmasM
EHI_124400A	-0.622291794532282	0.664859177476521	-0.944565086917027	0.377976178341269	0.792480703597421	-5.25866390250876	15	5	24	10	2.33171169654696	0.671857954371909	2.2865421711303	1.44764360189123	20.75	UP_pEhEx_DOWN_CmasM
EHI_124420A	0.455561998697197	1.29391398112395	0.943771024642068	0.378353319580798	0.792480703597421	-5.44133562416063	19	21	31	9	2.95350148229282	2.82180340836202	2.95345030437663	1.3028792417021	20.75	DOWN_pEhEx_UP_CmasM
EHI_198950A	0.305939592592882	4.62603126766333	0.944377620689109	0.378065189883388	0.792480703597421	-5.73449804709569	219	164	225	158	34.0429907695857	22.0369409033986	21.4363328543465	22.8727689098814	20.75	DOWN_pEhEx_UP_CmasM
