logFC	AveExpr	t	P.Value	adj.P.Val	B	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	CDC5_1	CDC5_2	pEhEx_1	pEhEx_2	DE	Regulation
EHI_069510A	1.83472649713631	0.475602353531825	2.99399635443417	0.0185444205145293	0.154198311080483	-2.95688754896075	20	13	8	4	3.67443634377548	1.85725945071953	0.751223427389015	0.573131622885105	84.58	DOWN_pEhEx_UP_CDC5
EHI_082270A	-2.37475666804258	3.85136750472577	-3.00032600558718	0.0183724800838919	0.154198311080483	-3.34113737464942	11	125	281	302	2.02093998907651	17.8582639492263	26.3867228870392	43.2714375278254	84.58	UP_pEhEx_DOWN_CDC5
EHI_083140A	-6.28730428454286	-0.422926196240847	-2.99012534953086	0.0186504057364909	0.154198311080483	-2.8883945598073	0	0	27	127	0	0	2.53537906743793	18.1969290266021	84.58	UP_pEhEx_DOWN_CDC5
EHI_117960A	-0.802878022869221	5.14862145593446	-2.9927793703416	0.0185776722921318	0.154198311080483	-3.46324830657325	151	181	428	380	27.7419943955049	25.8587661984796	40.1904533653123	54.4475041740849	84.58	UP_pEhEx_DOWN_CDC5
EHI_161660A	0.974038961951871	2.19047078578904	2.99375656019577	0.0185509674880562	0.154198311080483	-3.24046817362755	32	47	32	24	5.87909815004076	6.71470724490908	3.00489370955606	3.43878973731063	84.58	DOWN_pEhEx_UP_CDC5
EHI_165180A	3.08637487840715	-0.475549206913169	2.99149905256073	0.0186127221422286	0.154198311080483	-2.88797719321077	11	15	8	0	2.02093998907651	2.14299167390715	0.751223427389015	0	84.58	DOWN_pEhEx_UP_CDC5
EHI_194840A	0.786084312471401	3.82942322946754	2.99631975218865	0.0184811115588404	0.154198311080483	-3.40508039385178	105	125	108	80	19.2907908048213	17.8582639492263	10.1415162697517	11.4626324577021	84.58	DOWN_pEhEx_UP_CDC5
EHI_076840A	1.44590105910525	1.33776590105106	2.98276631047426	0.0188536484851912	0.154978100167006	-3.13029205537862	30	23	21	7	5.51165451566322	3.28592056665763	1.97196149689616	1.00298034004893	84.5	DOWN_pEhEx_UP_CDC5
EHI_118920A	-0.817268749683438	3.79013687123364	-2.98199373954597	0.0188751198983375	0.154978100167006	-3.40930194913926	59	69	178	140	10.8395872141377	9.8577616999729	16.7147212594056	20.0596068009787	84.5	UP_pEhEx_DOWN_CDC5
EHI_124850A	-0.646167204569103	10.2428129439327	-2.98493177256829	0.0187936021680531	0.154978100167006	-3.57368150201611	5183	6891	15694	10887	952.230178489415	984.490374992946	1473.7125586804	1559.92099458753	84.5	UP_pEhEx_DOWN_CDC5
EHI_140010A	-1.56431584841092	0.818350106147607	-2.98343465425881	0.018835094454223	0.154978100167006	-2.98838720583509	7	5	29	22	1.28605272032142	0.714330557969051	2.72318492428518	3.15222392586808	84.5	UP_pEhEx_DOWN_CDC5
EHI_012340A	-0.798063880785223	3.76212517968971	-2.98057760716503	0.0189145439472429	0.155034037802057	-3.40939608090199	52	76	184	129	9.55353449381624	10.8578244811296	17.2781388299474	18.4834948380446	84.5	UP_pEhEx_DOWN_CDC5
EHI_146960A	2.98493647493284	-0.894383441261019	2.9764454356816	0.0190300752809579	0.155712526481367	-2.91251993657781	7	11	5	0	1.28605272032142	1.57152722753191	0.469514642118135	0	84.43	DOWN_pEhEx_UP_CDC5
EHI_056110A	0.965939959520498	4.43877186896149	2.97066611014341	0.019192903058475	0.156775019140876	-3.47890907571181	199	177	204	86	36.560641620566	25.2873017521044	19.1561973984199	12.3223298920297	84.32	DOWN_pEhEx_UP_CDC5
EHI_086030A	2.05272286384964	0.567125406294397	2.96703652598903	0.0192959103787952	0.157346068509078	-3.00326277647515	24	13	5	7	4.40932361253057	1.85725945071953	0.469514642118135	1.00298034004893	84.27	DOWN_pEhEx_UP_CDC5
EHI_175410A	-0.939682507654372	4.71960251805176	-2.96585936727995	0.0193294424688784	0.157349605303164	-3.48884322437679	116	118	306	322	21.3117307938978	16.8582011680696	28.7342960976298	46.1370956422509	84.27	UP_pEhEx_DOWN_CDC5
EHI_050980A	-1.0396914399117	2.61711535739073	-2.95359141269946	0.0196825622053186	0.158184471545743	-3.33495624849007	28	24	81	70	5.14421088128567	3.42878667825144	7.60613720231378	10.0298034004893	84.18	UP_pEhEx_DOWN_CDC5
EHI_087650A	2.45133353970872	0.0659421222342169	2.95971077926771	0.0195055849089947	0.158184471545743	-2.93789453517979	21	11	5	2	3.85815816096425	1.57152722753191	0.469514642118135	0.286565811442552	84.18	DOWN_pEhEx_UP_CDC5
EHI_109010A	3.1591000223217	-0.70392337555971	2.95636558133151	0.0196021231693735	0.158184471545743	-2.93317639214479	7	16	6	0	1.28605272032142	2.28585778550096	0.563417570541761	0	84.18	DOWN_pEhEx_UP_CDC5
EHI_132040A	0.886681623474952	5.35623265881848	2.95338195583781	0.0196886495936318	0.158184471545743	-3.53229023654935	354	334	387	173	65.037523284826	47.7172812723326	36.3404332999436	24.7879426897808	84.18	DOWN_pEhEx_UP_CDC5
EHI_148520A	-1.24472956463741	1.91079657022678	-2.95305373690159	0.0196981925021203	0.158184471545743	-3.23670146598055	13	16	47	53	2.38838362345406	2.28585778550096	4.41343763591046	7.59399400322764	84.18	UP_pEhEx_DOWN_CDC5
EHI_153770A	0.7179670318045	5.28439134493158	2.95852945487363	0.0195396193972872	0.158184471545743	-3.52393102750317	259	366	311	220	47.5839506518924	52.2889968433345	29.203810739748	31.5222392586808	84.18	DOWN_pEhEx_UP_CDC5
EHI_167090A	-0.763450198531445	4.38440643779149	-2.95443546760441	0.0196580516546822	0.158184471545743	-3.4929868026163	88	110	265	207	16.1675199126121	15.7152722753191	24.8842760322611	29.6595614843042	84.18	UP_pEhEx_DOWN_CDC5
EHI_179330A	-0.805129892246834	5.1190138438226	-2.95868794770731	0.0195350495326077	0.158184471545743	-3.5137372719504	164	160	442	353	30.1303780189589	22.8585778550096	41.5050943632431	50.5788657196105	84.18	UP_pEhEx_DOWN_CDC5
EHI_126240A	-1.48018846000325	7.92970025929142	-2.94983272406515	0.019792100576227	0.158670566845503	-3.56943934002768	427	1890	4297	2881	78.4492159396064	270.016950912301	403.500883436325	412.798051382997	84.13	UP_pEhEx_DOWN_CDC5
EHI_118870A	-1.04790422978534	1.91050614667686	-2.94434962322431	0.0199530403052869	0.159691504396185	-3.25779080768852	12	20	54	40	2.20466180626529	2.8573222318762	5.07075813487585	5.73131622885105	84.03	UP_pEhEx_DOWN_CDC5
EHI_092120A	0.701534485571779	11.1355301950629	2.94299598023833	0.0199929830736027	0.159700254558522	-3.65618353190232	17864	17557	17573	13159	3282.00654226026	2508.30032125252	1650.1561611884	1885.45975638627	84.03	DOWN_pEhEx_UP_CDC5
EHI_169070A	0.870489474443412	2.99999743341717	2.94203739673373	0.0200213192505005	0.159700254558522	-3.40675000024267	60	74	70	36	11.0233090313264	10.572092257942	6.57320498965388	5.15818460596594	84.03	DOWN_pEhEx_UP_CDC5
EHI_023900A	-0.926759716683517	3.37627759359926	-2.93368538643794	0.0202699962364056	0.160605936846453	-3.44355609435708	51	42	157	95	9.36981267662747	6.00037668694003	14.7427597625094	13.6118760435212	83.94	UP_pEhEx_DOWN_CDC5
EHI_048170A	1.64331381354388	3.65737388421141	2.9358465826786	0.0202053389512887	0.160605936846453	-3.46896646184262	147	136	145	24	27.0071071267498	19.4297911767582	13.6159246214259	3.43878973731063	83.94	DOWN_pEhEx_UP_CDC5
EHI_103470A	-1.41721033162143	1.07139378463413	-2.93580707340203	0.0202065190239136	0.160605936846453	-3.10196273456023	8	7	31	27	1.46977453751019	1.00006278115667	2.91099078113243	3.86863845447446	83.94	UP_pEhEx_DOWN_CDC5
EHI_194050A	-1.57150824115719	2.87077705138183	-2.93409585313479	0.0202576995054767	0.160605936846453	-3.37763583616309	23	28	81	148	4.2256017953418	4.00025112462668	7.60613720231378	21.2058700467489	83.94	UP_pEhEx_DOWN_CDC5
EHI_061000A	2.88367467581912	-1.08728142557998	2.92794321151338	0.0204428419120568	0.161497418938827	-2.97101680898099	6	9	4	0	1.10233090313264	1.28579500434429	0.375611713694508	0	83.85	DOWN_pEhEx_UP_CDC5
EHI_186730A	-0.780460386516007	4.24185922292697	-2.92769158170388	0.0204504514516563	0.161497418938827	-3.52446924622885	80	98	236	193	14.6977453751019	14.0008789361934	22.1610911079759	27.6536008042063	83.85	UP_pEhEx_DOWN_CDC5
EHI_040360A	0.783505218819623	3.98080616556478	2.92395161819782	0.0205639020183183	0.162124030174271	-3.52396254235062	115	142	143	74	21.128008976709	20.286987846321	13.4281187645786	10.6029350233744	83.79	DOWN_pEhEx_UP_CDC5
EHI_169250A	1.30524893462518	1.02752807846655	2.91877047216391	0.0207221601919424	0.163101240980951	-3.18334813514578	14	25	11	11	2.57210544064283	3.57165278984525	1.0329322126599	1.57611196293404	83.69	DOWN_pEhEx_UP_CDC5
EHI_182360A	0.706979403625356	7.01292704484684	2.91746789748318	0.0207621475491264	0.163145866857103	-3.59366423527498	950	1092	1126	673	174.535726329335	156.009793860441	105.734697405004	96.4293955504189	83.69	DOWN_pEhEx_UP_CDC5
EHI_182790A	1.13760908835259	1.64024016187172	2.91337781214917	0.0208882336137399	0.163865779867524	-3.28788645586856	30	27	25	12	5.51165451566322	3.85738501303287	2.34757321059067	1.71939486865531	83.61	DOWN_pEhEx_UP_CDC5
EHI_023220A	0.885520012906776	6.34986389144992	2.90504296518124	0.0211476602594752	0.164620802816956	-3.60746319818181	570	821	497	537	104.721435797601	117.293077618518	46.6697554265426	76.9429203723253	83.54	DOWN_pEhEx_UP_CDC5
EHI_036500A	1.09499188179983	1.82702965106854	2.9072222406361	0.0210795053347351	0.164620802816956	-3.32227938707054	31	33	31	13	5.69537633285199	4.71458168259573	2.91099078113243	1.86267777437659	83.54	DOWN_pEhEx_UP_CDC5
EHI_101290A	1.80005213601333	0.0797065407680687	2.90362133446348	0.0211922447042443	0.164620802816956	-3.03062876815245	13	11	6	3	2.38838362345406	1.57152722753191	0.563417570541761	0.429848717163828	83.54	DOWN_pEhEx_UP_CDC5
EHI_119890A	0.937983696799254	5.65404075115456	2.90408315533298	0.0211777505464244	0.164620802816956	-3.60896261779835	414	447	512	191	76.0608323161524	63.8611518824331	48.078299352897	27.3670349927637	83.54	DOWN_pEhEx_UP_CDC5
EHI_152100A	-1.13000743230019	1.6698505261961	-2.9079740193625	0.0210560474522156	0.164620802816956	-3.27110629856311	14	12	52	30	2.57210544064283	1.71439333912572	4.8829522780286	4.29848717163828	83.54	UP_pEhEx_DOWN_CDC5
EHI_159690A	-0.853584487634006	3.00444201594147	-2.90595200139999	0.0211192029712866	0.164620802816956	-3.45022665618823	35	38	118	72	6.43026360160709	5.42891224056478	11.080545553988	10.3163692119319	83.54	UP_pEhEx_DOWN_CDC5
EHI_067190A	2.91030591634552	-0.927194574580582	2.90109798071726	0.0212716230933777	0.164699179455892	-2.99983903542558	7	10	5	0	1.28605272032142	1.4286611159381	0.469514642118135	0	83.53	DOWN_pEhEx_UP_CDC5
EHI_136360A	2.91030591634552	-0.927194574580582	2.90109798071726	0.0212716230933777	0.164699179455892	-2.99983903542558	7	10	5	0	1.28605272032142	1.4286611159381	0.469514642118135	0	83.53	DOWN_pEhEx_UP_CDC5
EHI_039070A	-0.919770965231368	3.25096298691461	-2.89814787923669	0.0213648203155779	0.16488369444847	-3.48442529712863	36	49	116	110	6.61398541879586	7.0004394680967	10.8927396971407	15.7611196293404	83.51	UP_pEhEx_DOWN_CDC5
EHI_092620A	-0.767907324227378	4.32080021936992	-2.89825077452765	0.0213615625545235	0.16488369444847	-3.57376607477507	82	108	310	162	15.0651890094795	15.4295400521315	29.1099078113243	23.2118307268467	83.51	UP_pEhEx_DOWN_CDC5
EHI_049670A	1.21282911791632	8.1621807188785	2.89232657031403	0.0215499770320928	0.166043096937713	-3.66338656866185	2178	3288	1257	2116	400.14611783715	469.743774920448	118.035981028499	303.18662850622	83.4	DOWN_pEhEx_UP_CDC5
EHI_038860A	0.676711875560853	13.3914610829521	2.88660371270063	0.0217336379983393	0.166862113668812	-3.7990814836349	85249	82477	82537	65055	15662.1011935258	11783.1682859227	7750.46600330089	9321.26943169762	83.31	DOWN_pEhEx_UP_CDC5
EHI_073460A	-0.837602271784376	4.06537028390005	-2.88573774079539	0.0217615714082169	0.166862113668812	-3.57412052880788	59	99	210	178	10.8395872141377	14.1437450477872	19.7196149689617	25.5043572183872	83.31	UP_pEhEx_DOWN_CDC5
EHI_173480A	-0.696599994570538	5.81890711350198	-2.88701420177335	0.021720410062145	0.166862113668812	-3.63298665641789	231	323	740	518	42.4397397706068	46.1457540448007	69.4881670334839	74.2205451636211	83.31	UP_pEhEx_DOWN_CDC5
EHI_044220A	1.91180918014498	0.442254189254963	2.88407162540217	0.0218154204016908	0.167005381079483	-3.09593618354086	21	13	9	3	3.85815816096425	1.85725945071953	0.845126355812642	0.429848717163828	83.3	DOWN_pEhEx_UP_CDC5
EHI_138060A	-1.25460746745093	2.45976183828247	-2.88298810028158	0.0218505147310557	0.167005381079483	-3.41757476689984	24	20	121	42	4.40932361253057	2.8573222318762	11.3622543392589	6.0178820402936	83.3	UP_pEhEx_DOWN_CDC5
EHI_000240A	-0.86930635418435	7.1103342575887	-2.88133104485125	0.0219042992838572	0.167147734824169	-3.65544050729329	616	642	1584	1644	113.172639388285	91.7200436432261	148.742238623025	235.557097005778	83.29	UP_pEhEx_DOWN_CDC5
EHI_030600A	-0.906931263673261	4.2055897484648	-2.87512685802912	0.022106905712662	0.168423445124992	-3.59845585844821	62	109	222	215	11.390752665704	15.5724061637253	20.8464501100452	30.8058247300744	83.16	UP_pEhEx_DOWN_CDC5
EHI_027570A	0.70069520396099	9.59449755986306	2.87011409103585	0.0222720339908359	0.168600715911519	-3.73386282301775	6187	5991	6686	4080	1136.68688294694	855.910874558517	627.834979440369	584.594255342807	83.14	DOWN_pEhEx_UP_CDC5
EHI_066740A	-1.38784168616017	1.09075613583246	-2.87123329546301	0.0222350543109051	0.168600715911519	-3.19289508723218	5	11	33	27	0.918609085943869	1.57152722753191	3.09879663797969	3.86863845447446	83.14	UP_pEhEx_DOWN_CDC5
EHI_072020A	1.53732690890287	0.928417197660205	2.87274690438179	0.022185145059044	0.168600715911519	-3.2095430656532	17	25	18	4	3.12327089220916	3.57165278984525	1.69025271162528	0.573131622885105	83.14	DOWN_pEhEx_UP_CDC5
EHI_153540A	0.70069520396099	9.59449755986306	2.87011409103585	0.0222720339908359	0.168600715911519	-3.73386282301775	6187	5991	6686	4080	1136.68688294694	855.910874558517	627.834979440369	584.594255342807	83.14	DOWN_pEhEx_UP_CDC5
EHI_135590A	-1.7248653062529	0.976248606634707	-2.8686046279523	0.0223220099669424	0.16871039011581	-3.16442903926737	10	4	31	28	1.83721817188774	0.571464446375241	2.91099078113243	4.01192136019573	83.13	UP_pEhEx_DOWN_CDC5
EHI_098470A	-11.391529378491	2.09497053486189	-2.86299580653332	0.0225087374962527	0.169851647709818	-3.03987276916508	0	0	486	7755	0	0	45.6368232138827	1111.1589338685	83.01	UP_pEhEx_DOWN_CDC5
EHI_096380A	-0.892309532465049	2.92839140616818	-2.86161368122405	0.0225550008149148	0.169931020402702	-3.50751121703877	34	34	100	79	6.24654178441831	4.85744779418954	9.39029284236269	11.3193495519808	83.01	UP_pEhEx_DOWN_CDC5
EHI_053420A	-1.1668501950922	1.60441701661328	-2.85883885710247	0.0226481812699438	0.170273884822711	-3.32577504786359	11	13	40	38	2.02093998907651	1.85725945071953	3.75611713694508	5.44475041740849	82.97	UP_pEhEx_DOWN_CDC5
EHI_148100A	1.05927298069437	1.94370706625634	2.85812721775328	0.0226721432673067	0.170273884822711	-3.40940146256682	30	39	35	14	5.51165451566322	5.57177835215859	3.28660249482694	2.00596068009787	82.97	DOWN_pEhEx_UP_CDC5
EHI_005950A	-0.775045989676342	4.6479663904147	-2.85700061118442	0.0227101319634581	0.170290169328517	-3.6516972304832	94	147	310	258	17.2698508157447	21.0013184042901	29.1099078113243	36.9669896760892	82.97	UP_pEhEx_DOWN_CDC5
EHI_079960A	1.66610809791559	0.493239129604986	2.85106807690073	0.0229112731634708	0.171527862392346	-3.17252775768957	11	18	5	9	2.02093998907651	2.57159000868858	0.469514642118135	1.28954615149149	82.85	DOWN_pEhEx_UP_CDC5
EHI_133540A	1.36202871443788	3.53633328890388	2.84866929372546	0.0229931302391133	0.171870033265322	-3.59608162076314	140	91	51	77	25.7210544064283	13.0008161550367	4.78904934960497	11.0327837405383	82.81	DOWN_pEhEx_UP_CDC5
EHI_021380A	3.23950805124358	-0.881500866100998	2.84302983252101	0.0231867774241113	0.172435402636973	-3.06568905507579	11	9	0	4	2.02093998907651	1.28579500434429	0	0.573131622885105	82.76	DOWN_pEhEx_UP_CDC5
EHI_069370A	-0.900568569843621	3.75161487483601	-2.84120647883532	0.0232497507709345	0.172435402636973	-3.61531445091315	66	56	220	112	12.1256399344591	8.00050224925337	20.6586442531979	16.0476854407829	82.76	UP_pEhEx_DOWN_CDC5
EHI_095080A	-0.873238578350708	2.96412246933838	-2.84119566571994	0.023250124756058	0.172435402636973	-3.54193883097454	28	44	124	66	5.14421088128567	6.28610891012765	11.6439631245297	9.45667177760423	82.76	UP_pEhEx_DOWN_CDC5
EHI_103440A	-0.676966487103768	7.97242353336901	-2.84167450750605	0.0232335694238121	0.172435402636973	-3.73362884711273	1049	1429	3124	2403	192.724186231024	204.155673467555	293.35274839541	344.308822448227	82.76	UP_pEhEx_DOWN_CDC5
EHI_103700A	-0.676966487103768	7.97242353336901	-2.84167450750605	0.0232335694238121	0.172435402636973	-3.73362884711273	1049	1429	3124	2403	192.724186231024	204.155673467555	293.35274839541	344.308822448227	82.76	UP_pEhEx_DOWN_CDC5
EHI_049990A	-3.44696028237916	1.17052679224083	-2.83993846711888	0.0232936493312836	0.172489110468726	-3.10388157873117	0	27	79	66	0	3.85738501303287	7.41833134546653	9.45667177760423	82.75	UP_pEhEx_DOWN_CDC5
EHI_106680A	1.18716912204604	1.20589124394936	2.83683771088877	0.023401361930764	0.173017223357468	-3.33033192816741	21	22	19	8	3.85815816096425	3.14305445506382	1.78415564004891	1.14626324577021	82.7	DOWN_pEhEx_UP_CDC5
EHI_008130A	1.92068239929164	2.47365368178924	2.8345070535752	0.0234826649406368	0.173348740881658	-3.4929899012299	85	57	64	8	15.6163544610458	8.14336836084718	6.00978741911212	1.14626324577021	82.67	DOWN_pEhEx_UP_CDC5
EHI_181540A	0.858572829407657	3.77225014214795	2.8275129651023	0.0237284199021813	0.174891330565844	-3.65290577687844	99	131	133	56	18.1884599016886	18.7154606187891	12.4890894803424	8.02384272039147	82.51	DOWN_pEhEx_UP_CDC5
EHI_004840A	-0.816099702313258	7.01087653744367	-2.8246052094519	0.0238313785790161	0.175378287561366	-3.73925431683399	513	697	1463	1494	94.249292217841	99.5776797808857	137.379984283766	214.064661147587	82.46	UP_pEhEx_DOWN_CDC5
EHI_105860A	1.32078137525172	1.81631050448259	2.81702553872666	0.0241019554332938	0.177095357233198	-3.44790526320786	33	37	36	9	6.06281996722954	5.28604612897098	3.38050542325057	1.28954615149149	82.29	DOWN_pEhEx_UP_CDC5
EHI_038560A	-0.965470644641416	2.44337101091277	-2.81348422741498	0.0242294668882367	0.177261254858344	-3.52309580042376	21	26	68	63	3.85815816096425	3.71451890143906	6.38539913280663	9.0268230604404	82.27	UP_pEhEx_DOWN_CDC5
EHI_065780A	-0.745747486224475	5.76052725293349	-2.81400101497438	0.0242108153080323	0.177261254858344	-3.74228719157681	213	312	861	425	39.1327470612088	44.5742268172688	80.8504213727428	60.8952349315424	82.27	UP_pEhEx_DOWN_CDC5
EHI_118050A	-1.37928053568922	3.24342285099605	-2.81329240861272	0.0242363937017088	0.177261254858344	-3.59892524822991	17	72	151	118	3.12327089220916	10.2863600347543	14.1793421919677	16.9073828751106	82.27	UP_pEhEx_DOWN_CDC5
EHI_035170A	-1.066037110017	2.04090127474024	-2.79736280681789	0.0248188860895292	0.180176026854772	-3.49227928824329	17	17	52	50	3.12327089220916	2.42872389709477	4.8829522780286	7.16414528606381	81.98	UP_pEhEx_DOWN_CDC5
EHI_055990A	-0.91122999769039	2.20674024806114	-2.79589051377107	0.0248734533726576	0.180176026854772	-3.52100329256942	17	24	64	46	3.12327089220916	3.42878667825144	6.00978741911212	6.5910136631787	81.98	UP_pEhEx_DOWN_CDC5
EHI_068340A	-1.35779274647635	2.44110213805928	-2.79550888143749	0.0248876180885435	0.180176026854772	-3.53913294916667	10	40	102	56	1.83721817188774	5.71464446375241	9.57809869920994	8.02384272039147	81.98	UP_pEhEx_DOWN_CDC5
EHI_137750A	-2.09873642971339	0.148809899676817	-2.79752026215285	0.024813057732091	0.180176026854772	-3.13790480737934	4	2	19	19	0.734887268755096	0.28573222318762	1.78415564004891	2.72237520870425	81.98	UP_pEhEx_DOWN_CDC5
EHI_146820A	-1.066037110017	2.04090127474024	-2.79736280681789	0.0248188860895292	0.180176026854772	-3.49227928824329	17	17	52	50	3.12327089220916	2.42872389709477	4.8829522780286	7.16414528606381	81.98	UP_pEhEx_DOWN_CDC5
