pEhEx_mean	UmasM_mean	theta	prob	log2FC	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	UmasM_1	UmasM_2	UmasM_3	pEhEx_1	pEhEx_2	pEhEx_3	DE	Regulation
EHI_103860A	1171.49933238712	702.7054150613	0.862173703725614	0.8589942300599	0.737364210887	913.470915593161	596.541465120852	540.716963648255	891.805249043781	1251.10316274384	1342.65259716176	935.731547483296	603.7983786925	566.184788945208	909.711635751366	1261.13786995124	1348.98954225378	85.9	UP_pEhEx_DOWN_UmasM
EHI_136200A	57.8823276034079	120.463910874919	-0.692233834910221	0.858973342057737	-1.0574061592766	108.635215436758	129.21292839575	112.494723689428	69.897322336306	40.5354949245244	61.3534084309999	111.282577821113	130.784800777693	117.793236890162	71.3007772777527	40.8606174525361	61.6429793753065	85.9	DOWN_pEhEx_UP_UmasM
EHI_030070A	18555.2042973038	12008.8478783317	0.84671111186738	0.85874854174218	0.627726139160424	3732.39028001787	18192.6788683681	12841.7088817834	18026.4190734468	24123.1606825952	13348.4382817009	3823.34595761582	18413.9923996207	13446.5547074237	18388.3680877952	24316.6450103273	13411.4391805442	85.87	UP_pEhEx_DOWN_UmasM
EHI_153080A	10586.3232015354	8621.26443013564	0.865926109915266	0.858712763560762	0.296230223846333	8324.52745294211	9610.70315515429	7162.32421228481	8910.65787581642	10972.2538710885	11617.7774632982	8527.390224078	9727.61714393391	7499.6704285527	9089.57326784224	11060.2588880051	11672.6101266632	85.87	UP_pEhEx_DOWN_UmasM
EHI_194270A	10564.0057896288	8599.02829640464	0.846213391531556	0.858674028578652	0.296911449939971	10278.0651955328	7399.14907085805	7388.4770511559	9161.13074367982	10937.9221216776	11340.6999133151	10528.5342821288	7489.15955370031	7736.47508968571	9345.07533242379	11025.6517743688	11394.2248480657	85.87	UP_pEhEx_DOWN_UmasM
EHI_140120A	65591.0696471549	43413.3651027592	0.845572938757959	0.858571999710573	0.595360147821286	41258.1972349709	30340.6074901769	54475.1828367451	47405.9946165508	102246.021899456	46968.1354999805	42263.6299481755	30709.7003012239	57040.969621286	48357.8504985069	103066.105265429	47189.8119756134	85.86	UP_pEhEx_DOWN_UmasM
EHI_197140A	13.6705941705708	45.844668788868	-0.736457498015738	0.858545591509472	-1.74567802588069	56.2285261622767	51.1951676755037	26.4453333871749	20.4669490205176	3.30204998972012	16.5948162843359	57.5987750681332	51.8179557444469	27.6909113436719	20.8779009680182	3.3285347000284	16.6731391802424	85.85	DOWN_pEhEx_UP_UmasM
EHI_179000A	6715.18299813534	5026.51797595531	0.844656157139599	0.858408686566812	0.417867368973795	3464.30999081184	6116.08397559442	5013.10403091013	5702.17977951615	8111.60785822307	6223.52620807834	3548.73274378883	6190.48600026984	5249.22175282004	5816.67275465581	8176.66852808822	6252.89951279077	85.84	UP_pEhEx_DOWN_UmasM
EHI_003940A	4770.49938802468	3506.6135912294	0.844350604529653	0.858349971888423	0.44406183652352	3911.2063522494	3832.68458520054	2481.00906822849	3896.24820533352	4568.91898935536	5709.52126636577	4006.51964944096	3879.30910739793	2597.86485370908	3974.48022644827	4605.56485971825	5736.46861137757	85.83	UP_pEhEx_DOWN_UmasM
EHI_150390A	1065.26257236122	631.06994105975	0.871041288899063	0.858274403342395	0.755337266374125	756.999075864248	630.155768679002	453.847367855443	859.822949980931	1027.95311157798	1277.59852349895	775.446601101594	637.821599501093	475.223626144138	877.087170234089	1036.19800201131	1283.62843154082	85.83	UP_pEhEx_DOWN_UmasM
EHI_048170A	419.432397936752	749.939033421247	-0.73698944939195	0.858259670343462	-0.838335013065287	780.839595942035	746.256746721161	656.586077180287	613.302855845897	164.100552779838	463.657463521487	799.868097576616	755.33494334261	687.511349790962	625.617246367166	165.416751994063	465.845797193246	85.83	DOWN_pEhEx_UP_UmasM
EHI_131210A	349.693456078749	644.460265488855	-0.737492874454436	0.857982471173119	-0.882000612572458	397.252828273992	745.395480700737	726.201384006598	486.695032444696	239.746220986508	312.589567043652	406.933595145239	754.463200040324	760.405544818384	496.467288740518	241.669150448539	314.064902455718	85.8	DOWN_pEhEx_UP_UmasM
EHI_116830A	942.299307862789	437.734358055571	0.952745792794338	0.857892219890374	1.1061297575268	647.093695425844	358.162293024321	274.651015180205	542.064099850186	1102.79546593137	1159.42063373571	662.86290526757	362.519329302719	287.587106596768	552.948101040607	1111.64064348332	1164.89277515939	85.79	UP_pEhEx_DOWN_UmasM
EHI_108500A	50743.7144409032	69581.4467189443	-0.688994205624803	0.857668121345385	-0.455473546828646	75003.9369966155	34965.6843390586	92184.6069760676	53842.6235075305	63375.5647471203	34533.1452105819	76831.729215603	35391.0411064556	96526.5115645503	54923.7192276	63883.8803323405	34696.1320066578	85.77	DOWN_pEhEx_UP_UmasM
EHI_044770A	9720.99941074086	6658.93414177286	0.952135728895014	0.857576252260795	0.545813372485033	3783.04860878562	8475.48491720298	7052.73706978528	8454.79051496696	12431.2193544696	8157.3542777003	3875.23879356888	8578.58900152592	7384.92172022928	8624.55263360771	12530.9262772621	8195.85471054737	85.76	UP_pEhEx_DOWN_UmasM
EHI_025230A	1015.56327135547	539.412142042501	0.840979323868114	0.857546993603497	0.912820223057383	239.300399155549	826.849730559762	498.09797371611	836.117576671886	1282.32302715728	913.924745542203	245.131978471137	836.908339025809	521.558440149008	852.905821276803	1292.60813913367	918.238214970546	85.75	UP_pEhEx_DOWN_UmasM
EHI_160740A	1015.56327135547	539.412142042501	0.840979323868114	0.857546993603497	0.912820223057383	239.300399155549	826.849730559762	498.09797371611	836.117576671886	1282.32302715728	913.924745542203	245.131978471137	836.908339025809	521.558440149008	852.905821276803	1292.60813913367	918.238214970546	85.75	UP_pEhEx_DOWN_UmasM
EHI_001635A	152.694128218689	35.1183434589441	0.840954188003763	0.857540061162227	2.12034788573365	40.8477262462981	51.7125777672188	10.1086144314654	96.4080096228865	58.573926606836	293.94279701932	41.8431560755307	52.3416601183473	10.5847312238772	98.3437675743753	59.0437297541627	295.330124887188	85.75	UP_pEhEx_DOWN_UmasM
EHI_096650A	19627.3055281277	25724.5836245325	-0.738281908382093	0.8575378245458	-0.390285595371977	34296.8470908605	15974.6029019103	24738.1364347734	21533.4051265293	17857.7695008774	19006.0348940396	35132.6366874961	16168.933588675	25903.3052370283	21965.7702418279	18001.001085334	19095.7380680366	85.75	DOWN_pEhEx_UP_UmasM
EHI_110340A	21292.3912620838	15557.4233994564	0.951917628512126	0.857464070405027	0.452734839313571	20529.9613717926	13592.9842425171	11295.3645568187	17989.6678739413	19734.2209712992	25524.8615059079	21030.2618247298	13758.3425915947	11827.3774037202	18350.8789679971	19892.5029861723	25645.3317200097	85.75	UP_pEhEx_DOWN_UmasM
EHI_188940A	12277.8416532647	9944.38702814014	0.840205711604947	0.857320153590263	0.304102617491387	7251.75195688931	11840.1785828765	9789.10490247194	11924.3524455459	13060.7007590291	11600.2210441599	7428.47195761977	11984.2140903351	10250.172762795	12163.7792333523	13165.4565553081	11654.9708461322	85.73	UP_pEhEx_DOWN_UmasM
EHI_050390A	22.2802224647895	58.6381287705584	-0.687872660696278	0.857201483568801	-1.39607542782255	55.6275663391004	48.7963403544924	65.9833471693159	34.9526783946723	12.1878793254316	19.0016476135634	56.983170284536	49.3899467427651	69.0911696923568	35.6544865265171	12.2856344939515	19.0913300808224	85.72	DOWN_pEhEx_UP_UmasM
EHI_049000A	5250.20168882257	2928.4027406757	0.88509667308841	0.857079824036726	0.842258865754033	522.298635962406	5241.3829714016	2713.8032949466	5108.12747903874	7005.29824598959	3598.42584083464	535.026679596208	5305.14427793821	2841.62371274831	5210.69259186957	7061.48555243429	3615.40940532429	85.71	UP_pEhEx_DOWN_UmasM
EHI_134490A	623.195806584804	284.898793014424	0.886828015074649	0.856929519857217	1.12923601606073	127.143588467165	443.187272225773	255.978683964995	540.770891936031	746.170778255937	572.546166090702	130.241986644649	448.578635473164	268.035306636825	551.628927052548	752.155580716267	575.248424012695	85.69	UP_pEhEx_DOWN_UmasM
EHI_129370A	81.4553801159038	192.303600122888	-0.686442287215268	0.856598034386932	-1.23930387487217	217.160715170742	130.084684186791	212.317146107529	130.191940836778	39.7879538854531	71.6606463455538	222.452766246364	131.667161458421	222.317305799452	132.806039869425	40.107080620571	71.9988645727487	85.66	DOWN_pEhEx_UP_UmasM
EHI_182670A	6917.20619747962	4767.13428618843	0.948617338852467	0.855870942307365	0.537067197383571	6655.78324558515	3428.7137197416	3833.49074593555	5321.9928904581	7580.59132223295	7688.5760462418	6817.97991571591	3470.42394540218	4014.04855928073	5428.85216590388	7641.3928745292	7724.86397682331	85.59	UP_pEhEx_DOWN_UmasM
EHI_085050A	249.72679264874	532.68293187037	-0.741603205183661	0.855521817344431	-1.09292644185959	325.80263914708	851.663410798985	370.876259904517	230.401903151573	178.438447839751	330.894010486431	333.74221608936	862.023877129772	388.344570368288	235.028098815278	179.869646826322	332.455737756884	85.55	DOWN_pEhEx_UP_UmasM
EHI_117820A	713.523642394534	406.523620912845	0.835024001317413	0.855370404160284	0.811622051739198	398.951085398834	361.594620986071	421.667295749003	564.280607635037	925.165476808598	641.690179990474	408.673237579746	365.993411457304	441.52786929032	575.610689828136	932.585939768511	644.718778337721	85.54	UP_pEhEx_DOWN_UmasM
EHI_166490A	1047.54763410062	540.001798589259	0.900884355769099	0.855342570803887	0.955979730070023	344.058620436333	690.762842108913	532.539503484462	699.860340724523	1487.62346632499	944.562246917795	352.4430825658	699.165956622796	557.622169556117	713.912702398501	1499.55522891977	949.020316791842	85.53	UP_pEhEx_DOWN_UmasM
EHI_136150A	1066.09682380905	586.35129731832	0.834793742248371	0.855265340003049	0.862501288356031	757.310688816705	600.410029732686	354.90158819444	748.701669890497	976.615542788913	1437.57759971181	775.765807838493	607.714004306253	371.617489957098	763.73470725381	984.448670637932	1444.36256429175	85.53	UP_pEhEx_DOWN_UmasM
EHI_152570A	16029.7388726973	10812.9941589071	0.901860189198882	0.855198030397772	0.567984857828257	15016.8724638685	9757.23423944942	6823.73190216637	13206.9391466219	12989.598455439	21323.7428228331	15382.8228891671	9875.93077558989	7145.13038536741	13472.1187470296	13093.7839623769	21424.3849306355	85.52	UP_pEhEx_DOWN_UmasM
EHI_074180A	175409.741779625	236816.400526188	-0.681152122521268	0.85431746326576	-0.433040123728694	242334.664211619	130228.164764047	315193.075148789	178400.634985356	228099.660151922	118325.210779031	248240.186393168	131812.387473688	330038.701811837	181982.707150049	229929.176191761	118883.67271125	85.43	DOWN_pEhEx_UP_UmasM
EHI_177620A	3486.40580013372	2416.34646785799	0.944285592313656	0.854107739103682	0.528913171362617	2933.14374197071	2023.41299686982	2087.61398574716	2613.81431279747	4015.51276595691	3756.70193360231	3004.62235393994	2048.02777068954	2185.94082187555	2666.29658952432	4047.71993807019	3774.43251702401	85.41	UP_pEhEx_DOWN_UmasM
EHI_042170A	3686.02811174543	2761.9858995434	0.832446065012612	0.854106848902146	0.416361119437253	2882.89775116064	2530.4117616764	2625.87796262571	2828.65222975673	4539.92872236062	3627.51067442466	2953.15190432523	2561.19416412256	2749.55708811875	2885.4481958509	4576.34207085816	3644.63151120192	85.41	UP_pEhEx_DOWN_UmasM
EHI_160980A	13549.9358283309	9030.21538707994	0.832297815940753	0.854027112496683	0.585453714946797	6137.15950410185	14333.9888128648	5796.17389177837	10236.9090054497	12963.5885235274	17041.5733120985	6286.71768514491	14508.3614659559	6069.17428568241	10442.4539397708	13067.5654129356	17122.0047763423	85.4	UP_pEhEx_DOWN_UmasM
EHI_194070A	34.7118222184345	10.2076381254052	0.9093973076278	0.853952433602032	1.76577801268801	11.3876453647478	11.9944757716073	6.39553279020994	25.9574364191097	30.5763304074139	46.4266235742343	11.6651541252708	12.1403883009134	6.69676305064607	26.4786308109979	30.8215735913911	46.645744264888	85.4	UP_pEhEx_DOWN_UmasM
EHI_071590A	1636.85020093939	917.350402220915	0.909676380195683	0.853903304215259	0.835377483824116	994.123285032881	1129.19584138452	552.579840331798	1286.44488626528	1317.32997379102	2246.86467725509	1018.34935739465	1142.93248352176	578.60640835592	1312.27516662768	1327.89586553854	2257.46925070847	85.39	UP_pEhEx_DOWN_UmasM
EHI_096850A	7174.82991104703	5169.15294020371	1.01484605930848	0.853723848623099	0.473016743109	6481.27641296509	4602.52839772358	3996.76450771898	6077.02910061641	6946.88732583568	8303.2092421848	6639.22047658483	4658.51805266997	4185.01253224714	6199.04860344571	7002.60613655684	8342.39806970917	85.37	UP_pEhEx_DOWN_UmasM
EHI_022920A	11.2309266128677	35.1620705495859	-0.679111513087039	0.853431250507286	-1.64654306447455	57.9956635746157	18.3836762092978	26.4735918848711	15.4237751856511	5.13828057737471	12.6821575000367	59.4089763534033	18.607313218928	27.7205008195524	15.7334662120958	5.17949311897708	12.742013739764	85.34	DOWN_pEhEx_UP_UmasM
EHI_074750A	25.4180057768405	83.7783559029431	-0.679108503148009	0.853429940813533	-1.72072672740184	104.061629992514	100.068935452204	40.6544203175729	46.5663455980856	2.7624136485712	25.7504079708735	106.59753737567	101.286271812278	42.5692477481959	47.5013423282937	2.7845701045491	25.8719427012673	85.34	DOWN_pEhEx_UP_UmasM
EHI_098440A	221.259626341006	562.80317529207	-0.871823615986234	0.853406779953671	-1.34689024428739	914.721818595506	182.469149557994	546.842903244013	230.156224743996	268.952298138502	162.125875796826	937.012934095782	184.688882678417	572.599260933868	234.777487478032	271.109480411672	162.891064629062	85.34	DOWN_pEhEx_UP_UmasM
EHI_066970A	4.4167606494037	16.4276943638619	-0.678960622823742	0.853365653018831	-1.8950694535411	23.1316755490968	8.89437593282437	15.8963260834468	8.6147886413129	1.64695002989306	2.85126746363598	23.6953779129166	9.0025758169769	16.6450446973869	8.78776333167366	1.66015970102757	2.86472464935769	85.34	DOWN_pEhEx_UP_UmasM
EHI_197160A	1548.93235309181	805.204901653766	0.913598615176433	0.853211328589301	0.943846278574689	532.866556233843	992.119923965007	812.207985272797	932.166086908106	2393.92827797488	1311.93797689502	545.852132514816	1004.18904063482	850.463065960766	950.882871145213	2413.12922803268	1318.12995756172	85.32	UP_pEhEx_DOWN_UmasM
EHI_016370A	1496.47873018711	2365.26413208835	-0.678437376614177	0.853139097364422	-0.660429526562624	3811.49450954683	1108.80175458544	1993.28193727838	1620.42621641662	1348.68975680109	1482.27830598438	3904.37790055573	1122.29030311322	2087.16572410036	1652.96244390954	1359.5071755609	1489.27424540756	85.31	DOWN_pEhEx_UP_UmasM
EHI_108690A	1496.47873018711	2365.26413208835	-0.678437376614177	0.853139097364422	-0.660429526562624	3811.49450954683	1108.80175458544	1993.28193727838	1620.42621641662	1348.68975680109	1482.27830598438	3904.37790055573	1122.29030311322	2087.16572410036	1652.96244390954	1359.5071755609	1489.27424540756	85.31	DOWN_pEhEx_UP_UmasM
EHI_141940A	17159.9797818702	11553.2577034951	1.01567910747501	0.852865478460798	0.570748143385127	6157.34642032285	15965.0699525292	11388.6911135128	15028.5952536284	21094.8280761433	15107.4595786879	6307.39654205426	16159.284671178	11925.0996509534	15330.3515379425	21264.0230950978	15178.7625665438	85.29	UP_pEhEx_DOWN_UmasM
EHI_025840A	6.50410082551543	24.7708127246543	-0.677374442531619	0.852679235495417	-1.92921967672916	44.8524711219499	17.9029403963874	9.91649262565191	3.91377239516856	3.91377239516856	11.3575115273476	45.9454937151873	18.1207292656131	10.3835604610027	3.99235628113301	3.94516353958529	11.4111158082189	85.27	DOWN_pEhEx_UP_UmasM
EHI_053850A	16.1292934835389	39.546303534426	-0.745881998318433	0.852618221124586	-1.29385960458889	38.7644665311764	31.2179252162121	44.9583447557783	20.8511807472242	14.649221748917	12.5582606749401	39.7091288133988	31.5976905777605	47.0758874756424	21.2698476099387	14.7667185752732	12.6175321562724	85.26	DOWN_pEhEx_UP_UmasM
EHI_178740A	221.757041065755	396.131695125049	-0.676662441583973	0.852372622457369	-0.837000225537766	295.364979622022	351.943411149002	501.490597119854	255.20051677338	227.680795813255	178.404989005442	302.562812604294	356.224794868576	525.110856468368	260.32463904808	229.506952273225	179.247010703281	85.24	DOWN_pEhEx_UP_UmasM
EHI_188770A	204.332879752598	368.836725400771	-0.676183865105681	0.852166609117535	-0.852060942662116	377.599781554882	315.936304783623	379.421358757857	273.649636980954	136.28653280995	196.771149784831	386.801617755141	319.779662860159	397.292144267489	279.144195605077	137.379644468352	197.699854629641	85.22	DOWN_pEhEx_UP_UmasM
EHI_198760A	21496.763509171	15506.4078300635	0.930867855532849	0.851510464790679	0.471254953665745	18542.0286809868	16226.0925574276	10477.9929039922	18928.3076160087	17626.1964864298	27209.7046772119	18993.8846382132	16423.482610223	10971.5074609262	19308.3654775831	17767.5706961581	27338.1268803002	85.15	UP_pEhEx_DOWN_UmasM
EHI_142210A	2709.69522497362	1789.64655965271	1.17542190385904	0.851492446961033	0.598455897165107	1562.66393192981	1997.39420156168	1644.21539439123	2280.26087755946	3038.33687952672	2755.24145851746	1600.74493260851	2021.69245731882	1721.65811069217	2326.04579877577	3062.70642944987	2768.24542832677	85.15	UP_pEhEx_DOWN_UmasM
EHI_096410A	152.912711088721	328.338895818997	-0.674173833618251	0.851308799608279	-1.10247732739452	105.462927565208	453.208778877568	391.319760798899	154.673392371531	189.162976054971	113.201128024587	108.032983566455	458.72205352908	409.750962283739	157.779049778402	190.680193128445	113.735405717986	85.13	DOWN_pEhEx_UP_UmasM
EHI_170470A	36.0057608496075	75.314241062786	-0.673038358727836	0.850829310296448	-1.06469493450699	81.327080064235	65.5644162154612	72.3606952849607	41.2979410302878	25.7484120104469	39.7900466359644	83.3089627504877	66.3620058712863	75.768891568372	42.1271544747122	25.9549319708102	39.9778445378746	85.08	DOWN_pEhEx_UP_UmasM
EHI_193440A	1258.43716511654	2142.83463331567	-0.748333731569171	0.850819486553091	-0.767887335494873	3491.58020023459	970.232129440322	1802.38569169232	1362.93113431721	1122.93496857453	1256.92964523447	3576.66750868144	982.034981579625	1887.27824546766	1390.29716739793	1131.94167877889	1262.86200194627	85.08	DOWN_pEhEx_UP_UmasM
